protein_id,path_id,main,sub,path,ecpath,Category,Membrane transport
WP_061486780.1,K00567,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],"K00567  ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]",Genetic Info,
WP_061486781.1,K13529,09120 Genetic Information Processing,09124 Replication and repair,03410 Base excision repair [PATH:ko03410],"K13529  ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]",Genetic Info,
WP_061486781.1,K13529,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K13529  ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]",Genetic Info,
WP_061486781.1,K13529,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],"K13529  ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]",Genetic Info,
WP_061486783.1,K00324,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760],K00324  pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1],Metabolism,
WP_061486785.1,K14266,09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00404 Staurosporine biosynthesis [PATH:ko00404],"K14266  prnA, rebH, ktzQ; tryptophan 7-halogenase [EC:1.14.19.9]",Metabolism,
WP_061486791.1,K16087,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K16087  TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR; hemoglobin/transferrin/lactoferrin receptor protein",Membrane transport,Membrane transport
WP_061486793.1,K07165,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K07165  fecR; transmembrane sensor,Env. Info/Cellular Process,
WP_061486795.1,K03769,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03110 Chaperones and folding catalysts [BR:ko03110],K03769  ppiC; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8],Genetic Info,
WP_061486796.1,K02257,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],"K02257  COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]",Energy/Carbohydrate/Glycan,
WP_061486796.1,K02257,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],"K02257  COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]",Metabolism,
WP_061486796.1,K02257,09180 Brite Hierarchies,09181 Protein families: metabolism,01006 Prenyltransferases [BR:ko01006],"K02257  COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]",Metabolism,
WP_061486796.1,K02257,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K02257  COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]",Genetic Info,
WP_061486797.1,K02299,09100 Metabolism,09102 Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190],K02299  cyoC; cytochrome o ubiquinol oxidase subunit III,Energy/Carbohydrate/Glycan,
WP_061486799.1,K01728,09100 Metabolism,09101 Carbohydrate metabolism,00040 Pentose and glucuronate interconversions [PATH:ko00040],K01728  pel; pectate lyase [EC:4.2.2.2],Energy/Carbohydrate/Glycan,
WP_061486799.1,K01728,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],K01728  pel; pectate lyase [EC:4.2.2.2],Env. Info/Cellular Process,
WP_061486801.1,K07113,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K07113  fxsA; UPF0716 protein FxsA,Uncharacterized,
WP_061486802.1,K03926,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,99994 Others,K03926  cutA; periplasmic divalent cation tolerance protein,Env. Info/Cellular Process,
WP_061486804.1,K02342,09120 Genetic Information Processing,09124 Replication and repair,03030 DNA replication [PATH:ko03030],K02342  dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7],Genetic Info,
WP_061486804.1,K02342,09120 Genetic Information Processing,09124 Replication and repair,03430 Mismatch repair [PATH:ko03430],K02342  dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7],Genetic Info,
WP_061486804.1,K02342,09120 Genetic Information Processing,09124 Replication and repair,03440 Homologous recombination [PATH:ko03440],K02342  dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7],Genetic Info,
WP_061486804.1,K02342,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K02342  dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7],Genetic Info,
WP_061486804.1,K02342,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K02342  dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7],Genetic Info,
WP_061486806.1,K01426,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330],"K01426  E3.5.1.4, amiE; amidase [EC:3.5.1.4]",AA/Nucleotide,
WP_061486806.1,K01426,09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ko00360],"K01426  E3.5.1.4, amiE; amidase [EC:3.5.1.4]",AA/Nucleotide,
WP_061486806.1,K01426,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ko00380],"K01426  E3.5.1.4, amiE; amidase [EC:3.5.1.4]",AA/Nucleotide,
WP_061486806.1,K01426,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],"K01426  E3.5.1.4, amiE; amidase [EC:3.5.1.4]",Metabolism,
WP_061486806.1,K01426,09100 Metabolism,09111 Xenobiotics biodegradation and metabolism,00643 Styrene degradation [PATH:ko00643],"K01426  E3.5.1.4, amiE; amidase [EC:3.5.1.4]",Metabolism,
WP_061486807.1,K02687,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K02687  prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-],Genetic Info,
WP_061486808.1,K01945,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],K01945  purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13],AA/Nucleotide,
WP_061486809.1,K03796,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K03796  bax; Bax protein,Uncharacterized,
WP_061486813.1,K18820,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K18820  agd31B; oligosaccharide 4-alpha-D-glucosyltransferase [EC:2.4.1.161],Metabolism,
WP_061486814.1,K01610,09100 Metabolism,09101 Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],"K01610  E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]",Energy/Carbohydrate/Glycan,
WP_061486814.1,K01610,09100 Metabolism,09101 Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020],"K01610  E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]",Energy/Carbohydrate/Glycan,
WP_061486814.1,K01610,09100 Metabolism,09101 Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620],"K01610  E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]",Energy/Carbohydrate/Glycan,
WP_061486814.1,K01610,09100 Metabolism,09102 Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],"K01610  E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]",Photosynthesis/Carbon fixation,
WP_061486815.1,K02452,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K02452  gspC; general secretion pathway protein C,Membrane transport,Membrane transport
WP_061486815.1,K02452,09140 Cellular Processes,09145 Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111],K02452  gspC; general secretion pathway protein C,Env. Info/Cellular Process,
WP_061486815.1,K02452,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02452  gspC; general secretion pathway protein C,Env. Info/Cellular Process,
WP_061486817.1,K02455,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K02455  gspF; general secretion pathway protein F,Membrane transport,Membrane transport
WP_061486817.1,K02455,09140 Cellular Processes,09145 Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111],K02455  gspF; general secretion pathway protein F,Env. Info/Cellular Process,
WP_061486817.1,K02455,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02455  gspF; general secretion pathway protein F,Env. Info/Cellular Process,
WP_061486818.1,K02456,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K02456  gspG; general secretion pathway protein G,Membrane transport,Membrane transport
WP_061486818.1,K02456,09140 Cellular Processes,09145 Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111],K02456  gspG; general secretion pathway protein G,Env. Info/Cellular Process,
WP_061486818.1,K02456,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02456  gspG; general secretion pathway protein G,Env. Info/Cellular Process,
WP_061486819.1,K02457,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K02457  gspH; general secretion pathway protein H,Membrane transport,Membrane transport
WP_061486819.1,K02457,09140 Cellular Processes,09145 Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111],K02457  gspH; general secretion pathway protein H,Env. Info/Cellular Process,
WP_061486819.1,K02457,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02457  gspH; general secretion pathway protein H,Env. Info/Cellular Process,
WP_061486820.1,K02460,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K02460  gspK; general secretion pathway protein K,Membrane transport,Membrane transport
WP_061486820.1,K02460,09140 Cellular Processes,09145 Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111],K02460  gspK; general secretion pathway protein K,Env. Info/Cellular Process,
WP_061486820.1,K02460,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02460  gspK; general secretion pathway protein K,Env. Info/Cellular Process,
WP_061486821.1,K02461,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K02461  gspL; general secretion pathway protein L,Membrane transport,Membrane transport
WP_061486821.1,K02461,09140 Cellular Processes,09145 Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111],K02461  gspL; general secretion pathway protein L,Env. Info/Cellular Process,
WP_061486821.1,K02461,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02461  gspL; general secretion pathway protein L,Env. Info/Cellular Process,
WP_061486822.1,K02463,09140 Cellular Processes,09145 Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111],K02463  gspN; general secretion pathway protein N,Env. Info/Cellular Process,
WP_061486822.1,K02463,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02463  gspN; general secretion pathway protein N,Env. Info/Cellular Process,
WP_061486825.1,K00135,09100 Metabolism,09101 Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00135  gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],Energy/Carbohydrate/Glycan,
WP_061486825.1,K00135,09100 Metabolism,09105 Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]",K00135  gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],AA/Nucleotide,
WP_061486825.1,K00135,09100 Metabolism,09105 Amino acid metabolism,00310 Lysine degradation [PATH:ko00310],K00135  gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],AA/Nucleotide,
WP_061486825.1,K00135,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:ko00350],K00135  gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],AA/Nucleotide,
WP_061486825.1,K00135,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760],K00135  gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],Metabolism,
WP_061486826.1,K01082,09100 Metabolism,09102 Energy metabolism,00920 Sulfur metabolism [PATH:ko00920],"K01082  cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]",Energy/Carbohydrate/Glycan,
WP_061486826.1,K01082,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K01082  cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]",Genetic Info,
WP_061486827.1,K03669,09180 Brite Hierarchies,09181 Protein families: metabolism,01003 Glycosyltransferases [BR:ko01003],K03669  mdoH; membrane glycosyltransferase [EC:2.4.1.-],Metabolism,
WP_061486828.1,K09898,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09898  K09898; uncharacterized protein,Uncharacterized,
WP_061486830.1,K06158,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],"K06158  ABCF3; ATP-binding cassette, subfamily F, member 3",Genetic Info,
WP_061486833.1,K06959,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99973 Transcription,K06959  tex; protein Tex,Genetic Info,
WP_061486841.1,K03327,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K03327  TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family",Membrane transport,Membrane transport
WP_061486846.1,K01754,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]","K01754  E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]",AA/Nucleotide,
WP_061486846.1,K01754,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","K01754  E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]",AA/Nucleotide,
WP_061486847.1,K01687,09100 Metabolism,09105 Amino acid metabolism,"00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]",K01687  ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9],AA/Nucleotide,
WP_061486847.1,K01687,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],K01687  ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9],Metabolism,
WP_061486848.1,K07391,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99975 Protein processing,K07391  comM; magnesium chelatase family protein,Genetic Info,
WP_061486849.1,K07552,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K07552  bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein",Membrane transport,Membrane transport
WP_061486851.1,K07278,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K07278  tamA; translocation and assembly module TamA,Membrane transport,Membrane transport
WP_061486852.1,K09800,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K09800  tamB; translocation and assembly module TamB,Membrane transport,Membrane transport
WP_061486855.1,K00018,09100 Metabolism,09101 Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],K00018  hprA; glycerate dehydrogenase [EC:1.1.1.29],Energy/Carbohydrate/Glycan,
WP_061486855.1,K00018,09100 Metabolism,09102 Energy metabolism,00680 Methane metabolism [PATH:ko00680],K00018  hprA; glycerate dehydrogenase [EC:1.1.1.29],Energy/Carbohydrate/Glycan,
WP_061486855.1,K00018,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",K00018  hprA; glycerate dehydrogenase [EC:1.1.1.29],AA/Nucleotide,
WP_061486856.1,K07107,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K07107  ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-],Metabolism,
