Accession,KEGG,Peptide count,Unique peptides,L1,L2,L3,LGnM1,LGnM2,LGnM3,LGmM1,LGmM2,LGmM3,D1,D2,D3,DGnM1,DGnM2,DGnM3,DGmM1,DGmM2,DGmM3,L.avg,LGnM.avg,LGmM.avg,D.avg,DGnM.avg,DGmM.avg,TTEST.L.LGnM,FC.L.LGnM,TTEST.L.LGmM,FC.L.LGmM,TTEST.D.LGnM,FC.D.LGnM,TTEST.D.LGmM,FC.D.LGmM,Description,Unnamed: 37,log2FC.L.LGnM,log2FC.L.LGmM,log2FC.D.LGnM,log2FC.D.LGmM
Q7U3X2,SYNW2305,2.0,2.0,3.12006e-06,3.72966e-06,3.94579e-06,3.7884e-06,4.46691e-06,5.89158e-06,1.92304e-06,4.43273e-06,9.15175e-06,3.83411e-06,5.0574e-06,1.33059e-06,2.47105e-06,1.78483e-06,2.32686e-08,2.69665e-06,3.74056e-06,1.28879e-05,3.5985e-06,4.71563E-06,5.16917e-06,3.40737e-06,1.42638e-06,6.4417e-06,0.05732272,1.31044371,0.247536515,1.436479071,0.045956976,0.418617008,0.275161762,1.890521819,Probable O-succinylbenzoic acid--CoA ligase (OSB-CoA synthetase) OS=Synechococcus sp. (strain WH8102) OX=84588 GN=menE PE=4 SV=1,,0.39005538415240737,0.5225369734590416,-1.256297166813128,0.9187844999368625
Q7U3L3,SYNW2418,2.0,2.0,7.74186e-06,6.85771e-06,7.18578e-06,9.93552e-06,1.01035e-05,7.80522e-06,1.22195e-05,1.10172e-05,6.2152e-06,7.43025e-06,6.65881e-06,2.67172e-06,6.7411e-06,1.03517e-05,4.45126e-06,1.05314e-05,1.42661e-05,1.04543e-05,7.26178e-06,9.28143E-06,9.81728e-06,5.58693e-06,7.18134e-06,1.17506e-05,0.059014872,1.278119646,0.142355417,1.351910977,0.167819903,1.285382821,0.028295955,2.103228131,MazG family protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2418 PE=4 SV=1,,0.3540228946662772,0.4350001536399389,0.3621980961555022,1.0726053434658873
Q7U458,SYNW2214,2.0,2.0,5.27945e-05,6.19494e-05,4.67274e-05,5.43977e-05,7.24337e-05,5.78747e-05,4.41555e-05,8.22583e-05,7.39749e-05,5.23251e-05,7.24689e-05,3.58009e-05,8.06667e-05,0.00011129,2.37359e-05,8.08682e-05,5.94961e-05,9.80486e-05,5.38238e-05,6.15687E-05,6.67963e-05,5.35316e-05,7.18976e-05,7.9471e-05,0.064085259,1.143895346,0.179603186,1.241018147,0.17904875,1.343086066,0.177692501,1.48456097,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2214 PE=3 SV=1,,0.1939550672270649,0.3115242116773678,0.42555175674818874,0.5700363451335034
Q7U5H1,SYNW1736,2.0,2.0,3.98149e-06,7.6087e-06,3.00697e-06,2.93142e-06,4.1551e-06,1.86267e-06,1.93745e-06,5.51817e-06,4.90022e-06,2.67292e-06,6.7436e-06,1.48592e-06,1.37195e-06,1.08705e-05,9.21496e-07,2.66067e-06,1.99801e-05,1.53102e-06,4.86572e-06,2.98307E-06,4.11861e-06,3.63414e-06,4.38798e-06,8.05728e-06,0.069437804,0.613077963,0.314248646,0.846455436,0.350394406,1.207432282,0.210610025,2.217104784,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha OS=Synechococcus sp. (strain WH8102) OX=84588 GN=accA PE=3 SV=1,,-0.7058575467763218,-0.24049397945893794,0.27194227878167326,1.1486769559448706
Q7U662,SYNW1478,2.0,2.0,5.53902e-07,1.46385e-06,3.80645e-06,8.83908e-07,2.82395e-06,4.27264e-06,2.53032e-06,7.3363e-06,9.62123e-07,9.9408e-07,9.59397e-07,1.59022e-06,9.96718e-07,3.661e-06,1.86752e-06,1.63467e-06,4.13477e-06,1.58621e-06,1.9414e-06,2.66016E-06,3.60958e-06,1.18123e-06,2.17508e-06,2.45188e-06,0.078034366,1.370228078,0.288100394,1.859264702,0.183077644,1.841366839,0.160297392,2.075698262,Threonine--tRNA ligase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=thrS PE=3 SV=1,,0.45441605348701014,0.8947321801966885,0.8807770705145724,1.053596738707838
Q7U841,SYNW0783,2.0,2.0,3.02784e-06,2.09679e-06,1.66277e-06,5.54199e-06,1.18969e-05,4.37954e-06,3.00346e-05,5.4262e-05,5.63766e-06,2.33643e-06,2.60665e-06,3.56729e-06,2.4663e-05,3.31273e-05,2.13716e-06,1.81547e-05,2.93502e-06,8.32138e-06,2.26246e-06,7.2728E-06,2.99781e-05,2.83679e-06,1.99758e-05,9.8037e-06,0.085801817,3.214549748,0.092321716,13.25019538,0.107770223,7.041696277,0.134785549,3.455910058,UDP-3-O-acylglucosamine N-acyltransferase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=lpxD PE=3 SV=1,,1.6846166778899268,3.727941727897456,2.8159230021065302,1.7890656710413477
Q7U7X6,SYNW0853,2.0,2.0,1.02275e-06,7.77099e-07,3.17669e-06,5.52607e-06,1.38857e-05,5.73552e-06,1.95833e-05,0.000330614,0.000166125,1.86201e-06,6.9827e-07,2.62803e-05,1.14932e-05,0.000193696,1.35868e-05,1.07441e-05,0.000396889,0.000185294,1.65884e-06,8.38242E-06,0.000172107,9.61352e-06,7.29253e-05,0.000197643,0.086882791,5.053165507,0.09927037,103.7513956,0.216868588,7.585703737,0.118649273,20.55881778,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0853 PE=4 SV=1,,2.337187433511725,6.696986932611707,2.9232830276422646,4.361685400665775
Q7U5K5,SYNW1698,2.0,2.0,3.51979e-06,7.02853e-06,4.26195e-06,6.36151e-06,7.09758e-06,6.82297e-06,4.97878e-06,2.3879e-06,7.54183e-06,1.45327e-06,3.22767e-06,2.21803e-06,1.86684e-06,2.83016e-06,1.55036e-06,3.90736e-06,4.43209e-06,2.99812e-06,4.93676e-06,6.76069E-06,4.96951e-06,2.29966e-06,2.08245e-06,3.77919e-06,0.087158113,1.36945875,0.495166273,1.006633244,0.286302119,0.905547919,0.049283603,1.643370945,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1698 PE=4 SV=1,,0.45360581071893386,0.009538148647807158,-0.14313710840602725,0.7166581650771798
Q7U3M6,SYNW2405,2.0,2.0,1.53159e-05,1.38171e-05,4.10924e-06,1.59236e-05,1.54966e-05,8.19414e-06,1.83296e-05,2.68093e-05,1.19263e-05,1.47158e-05,1.57585e-05,2.09175e-05,3.04463e-05,3.31343e-05,3.69194e-06,1.76473e-05,2.109e-05,2.29558e-05,1.10808e-05,1.32048E-05,1.90217e-05,1.71306e-05,2.24242e-05,2.05644e-05,0.087407893,1.191685245,0.05514371,1.716646065,0.342394537,1.309011664,0.03655931,1.200446469,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2405 PE=4 SV=1,,0.25300323291289656,0.7795926177296426,0.3884779525314236,0.2635710715149132
Q7U9L5,SYNW0239,2.0,2.0,1.99662e-06,1.35409e-05,5.31845e-06,2.23362e-05,6.73223e-05,1.43341e-05,3.91497e-05,0.000216518,5.36259e-05,1.40225e-06,6.55962e-06,8.7395e-06,0.0002168,0.000149438,3.86048e-06,7.23687e-05,3.69649e-05,8.2953e-05,6.95198e-06,3.46642E-05,0.000103098,5.56712e-06,0.000123366,6.40955e-05,0.087648543,4.986237567,0.107109179,14.83002443,0.105385502,22.15980243,0.026688997,11.5132249,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0239 PE=4 SV=1,,2.3179516210098954,3.890449069282119,4.469873113705426,3.5252200895719317
Q7U6W0,SYNW1226,2.0,2.0,4.35191e-05,5.11368e-05,3.25037e-05,0.000766783,0.001092255,4.40614e-05,0.004729511,0.003094201,0.001788263,4.19057e-05,4.49796e-05,9.27374e-05,0.000431515,0.001923551,8.29468e-05,0.000692781,0.005818901,0.000908972,4.23866e-05,0.000634366,0.003203992,5.98742e-05,0.000812671,0.002473552,0.095604314,14.96622157,0.032499559,75.58982532,0.160194775,13.57296358,0.143751015,41.31245338,50S ribosomal protein L33 OS=Synechococcus sp. (strain WH8102) OX=84588 GN=rpmG PE=3 SV=1,,3.903638133900852,6.2401201501239685,3.762663854359314,5.368504833465797
Q7U8J1,SYNW0626,2.0,2.0,8.21962e-07,7.84793e-07,7.07388e-07,7.92201e-07,5.54716e-07,6.2251e-07,3.01203e-07,0.0,6.88786e-07,2.31421e-06,1.14616e-06,6.26494e-07,7.39998e-07,7.11159e-07,3.47861e-08,6.66053e-07,3.78311e-07,0.0,7.71381e-07,6.56476E-07,3.29996e-07,1.36229e-06,4.95314e-07,3.48121e-07,0.097175007,0.851039297,0.094230513,0.427799423,0.067771143,0.363590477,0.043304488,0.255542075,Ribosomal RNA small subunit methyltransferase G OS=Synechococcus sp. (strain WH8102) OX=84588 GN=rsmG PE=3 SV=1,,-0.23270234455299885,-1.2249935582366724,-1.4596136812871159,-1.968367244443334
Q7U636,SYNW1504,2.0,2.0,3.68042e-06,2.81034e-06,5.5086e-06,9.73879e-06,1.30438e-05,5.62685e-06,4.51046e-06,1.39212e-05,1.44278e-05,5.69064e-06,3.3181e-06,2.07121e-06,5.29256e-06,8.44743e-06,2.10426e-06,4.27497e-06,6.51843e-06,4.05127e-05,3.99979e-06,9.46981E-06,1.09531e-05,3.69332e-06,5.28142e-06,1.7102e-05,0.101680253,2.367580156,0.078071753,2.738431242,0.232677604,1.429992959,0.199166965,4.63053426,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1504 PE=4 SV=1,,1.2434132699201141,1.4533496568605329,0.5160080434786362,2.2111786578020967
Q7U734,SYNW1152,2.0,2.0,3.18295e-05,1.50071e-05,4.91736e-05,3.48489e-05,2.1602e-05,7.19036e-05,2.95156e-05,6.4846e-05,4.07625e-05,2.86058e-05,1.02121e-05,3.06155e-05,4.66149e-05,1.44402e-05,6.25626e-05,2.23165e-05,3.718e-05,9.74497e-05,3.20034e-05,4.27848E-05,4.50413e-05,2.31445e-05,4.12059e-05,5.23154e-05,0.108663339,1.336883649,0.276839388,1.40739187,0.076295414,1.780376967,0.150795705,2.260384711,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1152 PE=4 SV=1,,0.4188739109697833,0.4930240842186068,0.8321827416645453,1.176568336099637
Q7U4X6,SYNW1937,2.0,2.0,1.91238e-06,1.18075e-06,1.51507e-06,2.13599e-06,1.16049e-06,1.79705e-06,3.95115e-06,4.80207e-06,1.20969e-05,1.45746e-06,2.14817e-06,1.57782e-06,2.85929e-06,6.0931e-06,2.1484e-07,1.03065e-06,1.04832e-05,4.59315e-06,1.53607e-06,1.69784E-06,6.95003e-06,1.72782e-06,3.05574e-06,5.369e-06,0.111310561,1.105318882,0.087580497,4.524564563,0.238802768,1.768558764,0.144650612,3.107393549,Similar to tRNA-(MS[2]IO[6]A)-hydroxylase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1937 PE=4 SV=1,,0.14446264392623473,2.1777789561675167,0.8225741563432687,1.6357049692470846
Q7U3W0,SYNW2317,2.0,2.0,6.67423e-06,5.46726e-06,6.3382e-06,9.08614e-06,5.28994e-06,1.02421e-05,4.05567e-06,1.5817e-06,4.3583e-06,1.11026e-05,1.29403e-05,1.45576e-06,2.60179e-06,2.53621e-06,9.25288e-06,4.38137e-06,1.019e-06,1.24175e-06,6.1599e-06,8.20607E-06,3.33189e-06,8.49953e-06,4.79696e-06,2.21404e-06,0.1141305,1.332175637,0.018522756,0.540900278,0.293579473,0.56437963,0.102297562,0.260490208,Putative L-asparaginase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=yccC PE=4 SV=1,,0.41378430307311675,-0.8865654559111702,-0.8252621768110044,-1.9406989532294763
Q7U4A7,SYNW2164,2.0,2.0,1.71812e-06,9.44077e-07,2.59712e-06,3.11126e-06,2.1879e-06,2.42036e-06,1.25171e-06,6.79484e-07,2.71479e-06,2.10309e-06,1.01428e-06,1.27113e-06,9.75668e-07,8.65483e-07,5.38524e-07,1.84675e-06,2.09583e-06,3.20035e-06,1.7531e-06,2.57317E-06,1.54866e-06,1.46283e-06,7.93225e-07,2.38098e-06,0.121417049,1.467782489,0.177495285,0.883382327,0.071320018,0.542252917,0.142878436,1.627647594,Phosphoadenylyl-sulfate reductase (thioredoxin) OS=Synechococcus sp. (strain WH8102) OX=84588 GN=cysH PE=3 SV=1,,0.5536381907348819,-0.17889012486440237,-0.8829621861228419,0.7027883719483644
Q7U7S7,SYNW0904,2.0,2.0,3.86382e-06,5.22383e-06,1.2007e-05,8.98181e-06,2.57875e-05,1.4172e-05,1.41306e-05,2.40421e-05,4.05272e-05,4.02523e-06,6.7204e-06,8.76242e-06,5.68627e-06,6.62335e-06,1.17293e-05,8.9628e-06,1.40264e-05,1.39768e-05,7.03156e-06,1.63137E-05,2.62333e-05,6.50268e-06,8.01296e-06,1.2322e-05,0.122622924,2.320074227,0.033911625,3.730792271,0.115488008,1.23225543,0.0080537,1.894908603,Two-component response regulator OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0904 PE=4 SV=1,,1.2141709627717034,1.8994820337163945,0.30130133833664346,0.9221282646609844
Q7U845,SYNW0779,2.0,2.0,1.58529e-06,6.04222e-06,6.08772e-06,4.36767e-07,1.1809e-06,5.58843e-06,4.85367e-07,1.30425e-06,9.84396e-06,1.90089e-06,3.97424e-06,7.92417e-06,1.1063e-06,2.68568e-06,5.14036e-07,2.39697e-06,2.90288e-06,2.6064e-06,4.57174e-06,2.40203E-06,3.87786e-06,4.59977e-06,1.43534e-06,2.63542e-06,0.125695044,0.525408398,0.402218039,0.848223058,0.137656337,0.312046015,0.187700211,0.57294572,Putative pre-16S rRNA nuclease OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0779 PE=3 SV=1,,-0.9284888345450042,-0.23748439336057942,-1.6801693070902848,-0.8035296281497943
Q7U9H3,SYNW0285,2.0,2.0,5.20509e-06,9.31085e-06,2.83978e-06,2.55048e-05,6.10976e-05,2.83157e-06,0.000219837,0.000612858,6.70221e-05,3.64167e-06,4.73861e-06,2.72475e-06,0.000155565,0.000418681,1.64184e-06,0.000125423,0.000217267,0.000134978,5.78524e-06,2.98113E-05,0.000299906,3.70168e-06,0.000191963,0.000159223,0.125926076,5.152996531,0.104344637,51.83978097,0.130249245,51.85828498,0.016165275,43.01365312,tRNA (guanine-N(7)-)-methyltransferase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=trmB PE=3 SV=1,,2.3654116212682017,5.695987717543496,5.696502590092031,5.426722758471676
Q7U919,SYNW0440,2.0,2.0,4.70666e-06,4.63704e-06,2.71936e-06,4.67321e-06,5.55899e-06,3.15017e-06,1.78618e-05,5.97014e-05,1.12763e-05,2.17556e-06,3.80318e-06,2.9246e-07,4.95598e-06,3.31092e-05,7.14392e-07,7.45142e-06,0.000130364,6.25889e-06,4.02102e-06,4.46079E-06,2.96132e-05,2.0904e-06,1.29265e-05,4.80248e-05,0.125950371,1.109368041,0.11291245,7.364596287,0.181244737,6.183756817,0.186302625,22.9739733,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0440 PE=4 SV=1,,0.14973806959254343,2.880606441662112,2.6284835848179675,4.5219284842321175
Q7U5L6,SYNW1687,2.0,2.0,0.000295135,0.00030043,9.71662e-05,8.10952e-05,0.000110477,0.000128599,0.000108901,0.000339265,0.000161008,0.00017794,0.000187229,0.000212114,0.000223752,0.000168908,3.37812e-05,0.000163815,0.000205214,9.13654e-05,0.000230911,0.000106724,0.000203058,0.000192428,0.000142147,0.000153465,0.126429439,0.462186531,0.379793929,0.879377662,0.264667809,0.738704217,0.225434677,0.797519238,NifU-like protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1687 PE=4 SV=1,,-1.113452877363603,-0.18544520929056035,-0.43693128137905074,-0.3264087744644736
Q7U6B2,SYNW1427,2.0,2.0,0.000150921,5.77207e-05,0.000106316,0.000396591,0.000482903,6.69846e-05,0.000405391,0.000890198,0.000154006,0.000131946,9.59294e-05,2.13111e-05,0.000973422,0.000553074,4.55179e-05,0.000277495,0.000514478,0.000235382,0.000104986,0.000315493,0.000483198,8.30622e-05,0.000524004,0.000342452,0.1299337,3.005094525,0.124295998,4.602503082,0.101366062,6.308574368,0.043541512,4.122830296,Predicted flavoprotein involved in K+ transport (COG2072) OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1427 PE=4 SV=1,,1.5874103715034997,2.202418687655492,2.657314017157938,2.043635078214088
Q7UA37,SYNW0063,2.0,2.0,1.6141e-06,2.28864e-06,3.22165e-06,1.40721e-05,3.8377e-05,3.38746e-06,0.000167284,0.000620654,0.000193402,2.4483e-06,3.32746e-06,3.30292e-06,6.13078e-05,0.000151155,3.5295e-06,9.78661e-05,0.000293536,0.000116136,2.3748e-06,1.86122E-05,0.000327113,3.02623e-06,7.19975e-05,0.000169179,0.131678131,7.837380054,0.078884276,137.7437799,0.1246053,23.79119377,0.058155036,55.90443526,ATP-dependent Clp protease ATP-binding subunit ClpX OS=Synechococcus sp. (strain WH8102) OX=84588 GN=clpX PE=3 SV=1,,2.9703714585751495,7.105843362218825,4.572355758531439,5.804890840814041
Q7U3Z8,SYNW2278,2.0,2.0,1.85267e-05,2.39345e-05,6.78268e-06,2.26406e-05,4.22205e-05,8.30323e-06,3.55978e-05,5.74754e-05,1.81751e-05,1.53577e-05,1.96706e-05,7.97002e-06,7.33554e-05,6.47073e-05,7.28499e-07,4.14814e-05,5.74107e-05,5.70593e-05,1.64146e-05,2.43881E-05,3.70828e-05,1.43328e-05,4.62637e-05,5.19838e-05,0.132790204,1.485757919,0.0448036,2.259132851,0.125230306,3.22782755,0.014817146,3.626919852,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2278 PE=4 SV=1,,0.5711990704465078,1.175769112627087,1.6905635032112054,1.8587448648561058
Q7U9F8,SYNW0300,2.0,2.0,5.29599e-05,5.76412e-05,1.98322e-05,3.87079e-05,3.00016e-05,2.24161e-05,1.75638e-05,3.09903e-05,2.63815e-05,3.93397e-05,3.38004e-05,1.27687e-05,7.36549e-05,6.22522e-05,2.54931e-05,4.97131e-05,1.74836e-05,1.17026e-05,4.34778e-05,3.03752E-05,2.49785e-05,2.86362e-05,5.38001e-05,2.62998e-05,0.136365833,0.698637602,0.142304485,0.574512659,0.029896075,1.878741533,0.395507553,0.918408885,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0300 PE=4 SV=1,,-0.5173838014831986,-0.7995894128509365,0.9097666023045478,-0.12279149568361186
Q7U595,SYNW1812,2.0,2.0,1.13068e-05,9.77298e-06,3.50831e-06,3.57889e-06,4.17063e-06,4.75805e-06,5.70817e-07,4.63682e-07,4.53015e-07,7.32999e-06,8.08114e-06,4.0232e-06,2.45142e-06,3.60102e-07,1.69459e-06,1.84267e-06,2.38911e-07,2.37035e-07,8.19603e-06,4.16919E-06,4.95838e-07,6.47811e-06,1.50204e-06,7.72873e-07,0.137733576,0.508683884,0.041199039,0.060497326,0.042785728,0.231863368,0.019977502,0.119305312,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW1812 PE=4 SV=1,,-0.9751587070787668,-4.04698481353287,-2.108653187707666,-3.06726981526205
Q7TTY0,SYNW0074,2.0,2.0,8.61807e-06,6.72226e-06,3.47132e-06,8.85631e-06,1.70154e-06,1.48314e-06,9.07427e-06,1.08945e-05,6.75946e-06,7.18777e-06,5.80937e-06,2.75034e-07,4.121e-06,1.22697e-05,4.05007e-07,4.96355e-06,5.84043e-06,1.09687e-05,6.27055e-06,4.01366E-06,8.9094e-06,4.42406e-06,5.59856e-06,7.25756e-06,0.138405902,0.640081118,0.071375436,1.420832289,0.357789857,1.265481066,0.275337987,1.640477491,Putative Precorrin-8X methylmutase CobH OS=Synechococcus sp. (strain WH8102) OX=84588 GN=cobH PE=4 SV=1,,-0.6436733442740171,0.5067362730132553,0.3396859221524669,0.714115798766141
Q7UA56,SYNW0044,2.0,2.0,1.02716e-05,1.28146e-05,4.32665e-06,1.043e-06,1.2755e-06,6.48418e-06,4.84098e-07,1.84151e-06,6.55203e-06,3.57685e-06,4.32481e-06,4.92623e-06,1.62358e-06,7.96126e-07,1.92094e-06,9.88921e-07,1.52937e-06,4.61645e-06,9.1376e-06,2.93423E-06,2.95921e-06,4.27596e-06,1.44688e-06,2.37825e-06,0.140222804,0.32111567,0.140203294,0.323850197,0.012889565,0.338376001,0.06999981,0.556190747,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0044 PE=4 SV=1,,-1.6388350265857914,-1.6266014732055514,-1.563300844591638,-0.8463483512244351
Q7U400,SYNW2276,2.0,2.0,1.89426e-06,8.20148e-07,1.58112e-07,2.39247e-07,2.82466e-07,2.02573e-07,2.97188e-07,4.21491e-07,3.0192e-07,3.66221e-07,2.94044e-07,8.00362e-08,7.16221e-07,3.69544e-07,4.52884e-08,1.1138e-06,1.4768e-07,3.69917e-07,9.57507e-07,2.41428E-07,3.402e-07,2.46767e-07,3.77018e-07,5.43799e-07,0.14374653,0.252142744,0.176457991,0.355297191,0.186432457,1.52782972,0.18439581,2.203692621,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2276 PE=4 SV=1,,-1.9876873859349327,-1.4929018122029993,0.6114837607814844,1.1399230056310177
Q7U409,SYNW2267,2.0,2.0,1.1851e-05,2.86474e-05,8.80394e-06,5.72041e-05,4.48555e-05,6.68964e-06,0.000205086,0.000356435,6.37826e-05,1.31084e-05,4.42855e-05,1.1993e-05,0.000202378,0.000325381,3.74694e-07,0.000223676,0.000191334,0.000115878,1.64341e-05,3.62497E-05,0.000208434,2.3129e-05,0.000176044,0.000176963,0.144029974,2.205760697,0.067500958,12.68301798,0.109442334,7.611424366,0.019125958,7.651132483,Methylenetetrahydrofolate reductase OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2267 PE=3 SV=1,,1.1412762814196373,3.6648261768559065,2.928166458128041,2.935673304234892
Q7U5I7,SYNW1720,2.0,2.0,1.02098e-05,1.82503e-05,1.5488e-05,5.27724e-06,7.34078e-06,1.65734e-05,1.08786e-05,8.46045e-06,9.09732e-06,6.60618e-06,1.7326e-05,1.34118e-07,1.25215e-06,6.65797e-06,6.08168e-06,3.73531e-06,9.49549e-06,6.15492e-06,1.46494e-05,9.73048E-06,9.47878e-06,8.02209e-06,4.66393e-06,6.46191e-06,0.145656439,0.664224625,0.117610275,0.647042869,0.281922704,0.581386106,0.368645412,0.805514539,Ham1 protein homolog OS=Synechococcus sp. (strain WH8102) OX=84588 GN=ham1 PE=4 SV=1,,-0.5902568855865875,-0.6280667955832286,-0.7824315006137835,-0.31201746603757546
Q7U8N4,SYNW0580,2.0,2.0,5.55169e-05,4.83204e-05,2.19717e-05,7.57596e-05,4.35555e-05,4.11202e-05,9.57776e-05,0.000157378,7.93699e-05,9.54097e-05,5.43467e-05,8.42921e-05,0.00012113,0.000118556,1.3199e-05,7.01147e-05,7.50386e-05,0.000146966,4.19363e-05,5.34784E-05,0.000110842,7.80162e-05,8.4295e-05,9.73732e-05,0.14640564,1.27522926,0.039729468,2.643098104,0.445179684,1.080480813,0.262832198,1.248115599,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0580 PE=4 SV=1,,0.35075663730535994,1.4022299745548115,0.11167345328439371,0.3197515611076792
Q7U7X3,SYNW0856,2.0,2.0,0.0,2.82427e-08,1.5862e-07,3.72292e-07,3.94702e-07,6.84352e-08,8.34103e-07,5.71289e-07,3.14544e-07,7.96964e-08,5.05568e-08,0.0,6.25859e-07,2.00528e-07,0.0,1.00433e-07,0.0,0.0,6.22875e-08,2.78476E-07,5.73312e-07,4.34177e-08,2.75462e-07,3.34775e-08,0.146824952,4.470824555,0.06070902,9.204286318,0.145190552,6.344469889,0.342463191,0.77105687,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW0856 PE=4 SV=1,,2.160540932461241,3.2023058622162797,2.665499624986663,-0.3750908235392579
Q7U9P5,SYNW0208,2.0,2.0,7.98156e-06,1.45485e-05,9.23728e-06,1.12269e-05,2.39432e-05,8.76513e-06,1.34359e-05,4.0255e-05,2.6199e-05,6.93107e-06,1.30511e-05,7.04382e-06,1.17224e-05,2.03215e-05,3.61442e-06,1.69455e-05,2.61717e-05,7.63263e-05,1.05891e-05,1.46451E-05,2.663e-05,9.00865e-06,1.18861e-05,3.98145e-05,0.147000677,1.38303286,0.055852233,2.514844838,0.233715712,1.319411712,0.125413042,4.419585987,NAD(P)H-quinone oxidoreductase subunit K OS=Synechococcus sp. (strain WH8102) OX=84588 GN=ndhK PE=3 SV=1,,0.4678354344319061,1.3304693907451426,0.3998948164305892,2.1439112287847086
Q7TTW7,SYNW0653,2.0,2.0,3.08244e-06,6.7199e-06,1.98674e-06,9.31629e-07,7.96376e-07,2.41488e-06,4.44089e-07,6.94459e-07,2.84872e-06,1.12922e-07,1.00292e-06,9.67079e-08,1.74912e-07,1.20495e-07,1.49999e-08,2.03582e-07,3.94448e-07,3.33881e-10,3.92969e-06,1.38096E-06,1.32909e-06,4.04182e-07,1.03469e-07,1.99455e-07,0.150552116,0.351416956,0.160508032,0.33821755,0.206847552,0.25599531,0.215268354,0.493477881,PRECORRIN-2 C20-METHYLTRANSFERASE OS=Synechococcus sp. (strain WH8102) OX=84588 GN=cbiL PE=4 SV=1,,-1.5087442912845412,-1.5639765722150099,-1.96581071552819,-1.0189426742112948
Q7U6K4,SYNW1334,2.0,2.0,0.000125824,7.9138e-05,4.60506e-05,0.000147981,8.23707e-05,4.78495e-05,0.000164653,0.00019034,0.000107675,8.3781e-05,7.85328e-05,9.39934e-05,0.000241087,0.000291371,4.86983e-05,0.000149913,0.000142449,0.000117207,8.36708e-05,9.27336E-05,0.000154223,8.54357e-05,0.000193719,0.000136523,0.150606757,1.108314989,0.04037162,1.843205578,0.150753125,2.267418704,0.033577163,1.597958185,NUDIX family protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=mutT PE=4 SV=1,,0.14836796124808638,0.8822169878546476,1.1810508253123015,0.6762296566498508
Q7U3Q0,SYNW2380,2.0,2.0,1.3347e-05,1.42802e-05,5.32455e-06,8.33343e-06,3.12676e-06,6.69467e-06,5.82552e-06,2.49349e-06,1.43759e-06,1.00007e-05,1.08544e-05,1.5857e-06,6.1338e-06,1.64522e-05,2.20474e-07,4.85291e-06,7.07241e-06,7.5245e-07,1.09839e-05,6.05162E-06,3.2522e-06,7.48026e-06,7.60215e-06,4.22592e-06,0.15286409,0.55095234,0.038608608,0.296087073,0.484787423,1.016295221,0.06249433,0.564943131,Uncharacterized protein OS=Synechococcus sp. (strain WH8102) OX=84588 GN=SYNW2380 PE=4 SV=1,,-0.8600005706817583,-1.7559065902749889,0.023319547784645327,-0.8238224463924222
