RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_ox,Clust name_ox,HLLO-CC-TS040514.18_AV,HLMO-CC-TS040514.19_AV,HLHO-CC-TS040514.20_AV,Average_ox_Conditions
N/A,tlr2342,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVb pilus complex,type IV pilus assembly protein PilN,pilN,4,H,6959.246005,8189.578973,9020.604914,8056.476631
N/A,tlr2343,Cell motility and adherance,Surface structures and assembly platforms,T2bSS type IVb pilus complex,type IV pilus assembly protein PilO,pilO,4,H,11157.42187,14976.83469,16172.67597,14102.31084
N/A,tlr2344,Transport and binding proteins,Porins and secretins,T2bSS type IVb pilus complex,type IV pilus secretin PilQ,pilQ,1,E,19861.6348,23788.78362,22045.94089,21898.78644
N/A,tlr2348,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,None,protein of unknown function DUF3353 with DnaJ domain,,4,H,794.6000286,756.0400032,1010.266026,853.6353527
N/A,tlr2354,Regulatory functions,Protein interactions,None,membrane protein with LytR/CpsA/Psr domain,,3,G,590.6113374,472.8701005,402.1863571,488.5559316
N/A,tlr2355,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,glucose degradation (glycolysis),glucokinase Glck,glck,4,H,255.0251732,241.0174044,335.0683139,277.0369638
N/A,tlr2358,Glycan biosynthesis and metabolism,General,None,family 2 glycosyl transferase,,3,G,1729.872811,1486.516884,1393.791495,1536.727063
N/A,tlr2360,Intracellular trafficking_ assembly_ and processing,Enzyme assembly,photosystem II biogenesis,periplasmic tetratricopeptide repeat protein involved in photosystem II biogenesis PratA,pratA,3,G,802.2851055,533.0056835,481.2198361,605.5035417
N/A,tlr2368,Prosthetic groups_ cofactors_ and carriers,Thiamine metabolism,thiamine: hydroxyethylthiazole from 1-deoxy-D-xylulose-5-phosphate_ cysteine_ either Tyr or Gly,glycine oxidase ThiO,thiO,3,G,2128.008284,1688.363681,1450.47778,1755.616582
N/A,tlr2370,Unknown function,General,None,low complexity protein,,4,H,21696.20454,28924.162,35555.62801,28725.33152
N/A,tlr2377,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,coenzyme B12 biosynthesis from cob(II)yrinate diamide,adenosylcobinamide-phosphate synthase CbiB,cbiB,4,H,144.7010278,193.7340119,269.2805084,202.5718494
N/A,tlr2378,Unknown function,General,None,hypothetical protein,,4,H,565.0561941,661.0741132,858.7913604,694.9738892
N/A,tlr2380,Fatty acid and lipid metabolism,Biosynthesis of unsaturated fatty acids,alkene biosynthesis (1-nonadecene and 1_14-nonadecadiene),delta-9 acyl-lipid desaturase DesC,desC,1,E,6314.813066,7235.507622,6491.494651,6680.605113
N/A,tlr2381,Unknown function,Enzymes of unknown specificity,None,WcaG family nucleoside-diphosphate-sugar epimerase,,4,H,1167.896358,1312.87496,1340.568747,1273.780021
N/A,tlr2384,Unknown function,General,None,integral membrane protein of unknown function DUF92,,3,G,885.5509101,751.9298047,578.3870858,738.6226002
N/A,tlr2386,Unknown function,Enzymes of unknown specificity,None,hemolytic protein hlpA homolog,,0,,144.1312478,125.6612368,110.4417325,126.744739
N/A,tlr2387,Unknown function,General,None,hypothetical protein,,0,,688.5322009,673.5551642,717.9924065,693.3599239
N/A,tlr2388,Unknown function,General,None,hypothetical protein,,2,F,640.9815065,531.419604,575.5031314,582.6347473
N/A,tlr2389,Unknown function,Enzymes of unknown specificity,None,glycosyltransferase,,2,F,882.0980357,775.7583206,894.2373158,850.6978907
N/A,tlr2393,Carbohydrate metabolism,Citrate cycle (TCA cycle),citrate cycle_ first carbon oxidation,citrate synthase GltA,gltA,3,G,9758.870436,9479.412258,8598.855198,9279.045964
N/A,tlr2394,Translation,Aminoacyl-tRNA biosynthesis,GatABC aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase complex,aspartyl-tRNA(Asn) / glutamyl-tRNA(Gln) amidotransferase subunit GatB,gatB,3,G,7714.544174,7319.159376,7293.381462,7442.361671
N/A,tlr2399,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTe12 transposase OrfA TnpA_ISTel2,tnpA_ISTel2,3,G,307.285136,274.360299,252.7440771,278.1298374
N/A,tlr2401,Unknown function,General,None,protein of unknown function DUF541,,3,G,5218.189857,4767.954712,4653.13958,4879.761383
N/A,tlr2402,Unknown function,General,None,hypothetical protein,,3,G,3218.26485,2660.48954,2768.003725,2882.252705
N/A,tlr2403,Prosthetic groups_ cofactors_ and carriers,Sulfur relay system,Moco biosynthesis sulfur relay,adenylyltransferase and sulfurtransferase MoeB,moeB,1,E,16680.59163,17862.60548,16883.60507,17142.26739
N/A,tlr2404,Energy metabolism,Photosynthesis,photosystem I other common subunits,photosystem I reaction center subunit XI PsaL,psaL,3,G,56277.31855,39686.52678,30975.78774,42313.21102
N/A,tlr2411,Energy metabolism,Photosynthesis,photosystem I main subunits,photosystem I subunit III plastocyanin (cyt c553) docking protein PsaF,psaF,1,E,179242.7759,219299.9872,143207.1146,180583.2926
N/A,tlr2413,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protien L9 RplI,rplI,3,G,119361.1545,98425.68835,75889.94565,97892.26283
N/A,tlr2414,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication initiation factor,replicative DNA helicase DnaB,dnaB,3,G,628.5756708,543.8956015,502.8086622,558.4266448
N/A,tlr2415,Unknown function,General,None,hypothetical protein,,1,E,31298.97903,34095.65288,31288.34157,32227.65783
N/A,tlr2419,Cell structure_ growth_ and death,Chromosome and assoicated proteins,None,MRP-like protein,,4,H,3633.457241,4633.828801,4770.533294,4345.939779
N/A,tlr2420,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,lipoprotein system lgt/lsp/lnt,lipoprotein signal peptidase LspA,lspA,4,H,383.6478636,439.2205398,483.510442,435.4596152
N/A,tlr2423,Signal transduction,Two-component systems,circadian timiing response system RpaAB-SasA,osmotic stress-responsive two component signal transduction system response regulator of energy transfer from phycobilisomes to photosystems RpaA,rpaA,3,G,3082.360123,2426.230066,2105.561821,2538.05067
N/A,tlr2426,Unknown function,General,None,GHKL domain protein,,4,H,1221.675629,1419.074366,1635.081752,1425.277249
N/A,tlr2432,Regulatory functions,Protein interactions,serine/threonine protein kinases,serine/threonine protein kinase,,4,H,1986.383216,2478.757814,2853.382072,2439.5077
N/A,tlr2433,Unknown function,Enzymes of unknown specificity,None,predicted Zn-dependent hydrolase,,4,H,3255.375509,3241.825701,3515.509048,3337.570086
N/A,tlr2434,Unknown function,General,phosphorus metabolism ,PsiE family phosphate starvation-inducible membrane protein,,4,H,260.1336977,341.9795414,366.1155548,322.7429313
N/A,tlr2436,Intracellular trafficking_ assembly_ and processing,Peptidases,periplasmic stress response system,periplasmic stress-inducible serine protease HhoA,hhoA,4,H,3827.96493,4696.119227,4440.953661,4321.679273
N/A,tlr2437,Unknown function,Enzymes of unknown specificity,None,probable olichyl-phosphate-mannose-protein mannosyltransferase,,4,H,546.7594209,616.1374026,635.2693016,599.3887084
N/A,tlr2443,Unknown function,General,None,protein of unknown function DUF552 Ycf50,ycf50,3,G,35321.03347,30384.05447,26441.34765,30715.47853
N/A,tlr2451,Unknown function,General,None,hypothetical protein,,1,E,16031.72994,16773.73545,15937.31308,16247.59282
N/A,tlr2459,Nucleic acid metabolism,DNA replication_ recombination_ and repair,nucleotide excision repair,ATP-dependent DNA helicase II PcrA,pcrA,3,G,3057.311489,2785.149268,2721.403938,2854.621565
N/A,tlr2460,Unknown function,General,None,hypothetical protein,,4,H,835.6963944,854.7001084,1023.018235,904.4715794
N/A,tlr2461,Intracellular trafficking_ assembly_ and processing,Peptidases,None,uncharacterized protein similar to the N-terminal domain of Lon protease,,4,H,20379.25821,24154.57467,25106.48565,23213.43951
N/A,tlr2462,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L28 RpmB,rpmB,3,G,28636.89739,19580.31158,18798.67256,22338.62718
N/A,tlr2465,Prosthetic groups_ cofactors_ and carriers,Riboflavin metabolism,Riboflavin (B2)_ FMN_ and FAD biosynthesis and salvage,protein of unknown function DUF1768,,2,F,221.2914402,153.6858859,221.7078735,198.8950665
N/A,tlr2469,Unknown function,General,None,hypothetical protein,,3,G,1322.31221,1053.51777,866.6436119,1080.824531
N/A,tlr2471,Signal transduction,Two-component systems,None,two component signal transduction system response regulator with FHA domain,,4,H,1530.372315,1695.158079,2234.586551,1820.038982
N/A,tlr2472,Nucleic acid metabolism,DNA replication_ recombination_ and repair,mismatch excision repair,DNA mismatch repair protein MutS2,mutS2,4,H,2382.618855,2536.346821,2702.876853,2540.614176
N/A,tlr2473,Translation,Transfer RNA biogenesis,tRNA aminoacylation,asparaginyl-tRNA synthetase AsnS,asnS,4,H,4501.849818,4814.381142,5069.729093,4795.320018
N/A,tlr2477,Unknown function,General,None,protein of unknown function DUF129,,3,G,2812.770659,2401.843159,2013.087835,2409.233884
N/A,tsl0003,None,None,None,None,None,4,H,1114.122713,1329.557915,1554.367635,1332.682755
N/A,tsl0017,Energy metabolism,Oxidative phosphorylation,NAD(P)H:quinone oxidoreductase (complex I) NdhABCDEFGHIJKLMNOPQS,NADH-plastoquinone oxidoreductase subunit NdhO,ndhO,2,F,9234.78295,7664.531396,8731.731542,8543.681963
N/A,tsl0023,Unknown function,General,None,protein of unknown function COG2832,,2,F,12904.89785,9554.71656,11739.78967,11399.80136
N/A,tsl0034,Unknown function,General,None,uncharacterized protein,,0,,2.802383623,9.651457737,4.880261348,5.778034236
N/A,tsl0038,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S21 RpsU,rpsU,3,G,3852.400625,3495.522727,3270.523553,3539.482302
N/A,tsl0040,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S16 RpsP,rpsP,3,G,52804.2064,37049.91483,28231.98141,39362.03421
N/A,tsl0063,Intracellular trafficking_ assembly_ and processing,General,photosystem I high light stabilizing complex,CAB/ELIP/HLIP family protein,,3,G,41801.95329,36085.46921,32492.3499,36793.25747
N/A,tsl0068,Unknown function,General,None,protein of unknown function COG4995,,0,,31.91976266,48.50780409,65.75235927,48.72664201
N/A,tsl0117,Unknown function,General,None,protein of unknown function DUF3143,,3,G,1954.494239,1575.772226,1401.442085,1643.90285
N/A,tsl0163,Unknown function,Enzymes of unknown specificity,None,ParB-like nuclease domain protein,,4,H,1731.938518,4454.526669,11223.02329,5803.162827
N/A,tsl0166,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L27 RpmA,rpmA,3,G,19403.41597,15167.11994,14420.66073,16330.39888
N/A,tsl0176,Energy metabolism,Photosynthesis,photosystem II other common subunits,photosystem II protein PsbK,psbK,3,G,93484.70508,86089.64848,69569.71248,83048.02202
N/A,tsl0224,None,None,None,None,None,1,E,1024.947133,1174.65744,940.4669267,1046.6905
N/A,tsl0237,Unknown function,General,None,hypothetical protein,,0,,26.65349907,26.84693466,40.73231813,31.41091729
N/A,tsl0253,Unknown function,General,None,hypothetical protein,,4,H,4198.285097,4555.532697,5540.282591,4764.700128
N/A,tsl0367,Unknown function,General,None,uncharacterized protein,,3,G,22027.28979,18768.92118,16515.36119,19103.85739
N/A,tsl0441,None,None,None,None,None,0,,76.73292458,53.81422206,55.9136119,62.15358618
N/A,tsl0477,Unknown function,General,None,hypothetical protein,,3,G,15668.23927,15568.38628,14628.89933,15288.50829
N/A,tsl0542,None,None,None,None,None,0,,15.14824326,31.74082882,47.88630515,31.59179241
N/A,tsl0543,None,None,None,None,None,0,,17.5699071,11.47550661,21.07221785,16.70587719
N/A,tsl0544,None,None,None,None,None,0,,51.73047982,93.9008853,71.86533227,72.49889913
N/A,tsl0546,Prosthetic groups_ cofactors_ and carriers,Nicotinate and nicotinamide metabolism,Cofactor NAD salvage,nicotinamidase PncA,pncA,0,,87.77996556,58.4328469,73.40614241,73.20631829
N/A,tsl0602,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L34 RpmH,rpmH,3,G,74366.41839,56009.92534,46549.08061,58975.14145
N/A,tsl0702,None,None,None,None,None,4,H,577.4294685,859.7658553,752.1870923,729.7941387
N/A,tsl0785,Unknown function,General,None,hypothetical protein,,3,G,9086.076466,6685.097278,7032.081478,7601.085074
N/A,tsl0811,Prosthetic groups_ cofactors_ and carriers,Sulfur relay system,thiamine biosynthesis sulfur relay ThiIFS-IscS,sulfur carrier protein ThiS,thiS,4,H,5900.811752,6849.571361,7365.495145,6705.292753
N/A,tsl0817,Unknown function,General,None,hypothetical protein,,2,F,144.2126969,105.6825323,213.3693817,154.421537
N/A,tsl0825,Unknown function,General,None,hypothetical protein,,4,H,279.1012493,260.9258334,355.2718321,298.4329716
N/A,tsl0827,Unknown function,General,None,hypothetical protein,,4,H,2964.091981,3152.654936,3506.860676,3207.869198
N/A,tsl0836,Energy metabolism,Photosynthesis,photosystem II other common subunits,photosystem II protein PsbY,psbY,3,G,79289.55541,71960.42212,69026.82855,73425.60203
N/A,tsl0848,Unknown function,General,None,hypothetical protein,,4,H,697.6437254,758.9467636,1031.092507,829.2276655
N/A,tsl0865,Unknown function,General,None,uncharacterized protein,,4,H,1414.531116,1470.055095,1834.483988,1573.0234
N/A,tsl0866,Unknown function,General,None,TPR repeat-containing protein,,4,H,9039.245439,9413.580565,11302.85344,9918.559814
N/A,tsl0875,Unknown function,General,None,BolA family protein,,4,H,4167.929937,6190.360812,6910.952493,5756.414414
N/A,tsl0919,Unknown function,General,None,hypothetical protein,,3,G,47060.17567,37732.30025,33421.40514,39404.62702
N/A,tsl0921,Unknown function,General,None,hypothetical protein,,4,H,16086.81061,19812.77706,20937.86542,18945.8177
N/A,tsl0955,Energy metabolism,Photosynthesis - antenna proteins,allophycocyanin biosynthesis,phycobilisome small core linker polypeptide ApcC,apcC,1,E,39425.54593,43211.06652,34394.46886,39010.36043
N/A,tsl0972,Unknown function,General,None,hypothetical protein,,2,F,7331.999029,6340.84299,6905.270986,6859.371002
N/A,tsl0988,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,None,predicted redox regulator of disulfide bond formation SirA family,,2,F,5321.567231,4849.830685,5256.207768,5142.535228
N/A,tsl1009,Energy metabolism,Electron transport,photosynthetic electron transport,2Fe-2S ferredoxin PetF,petF,3,G,109303.6764,97900.41753,78780.47234,95328.18877
N/A,tsl1013,Energy metabolism,Photosynthesis,photosystem I main subunits,photosystem I iron-sulfur center subunit VII PsaC,psaC,3,G,77899.55524,64496.2382,40956.53626,61117.44323
N/A,tsl1016,Defense and invasion systems,Detoxification and inactivation,zinc resistance,metallothionein SmtA,smtA,4,H,87614.98152,87343.53602,114542.6967,96500.40476
N/A,tsl1051,Unknown function,General,None,hypothetical protein,,4,H,453.116309,581.633296,666.3661453,567.0385834
N/A,tsl1081,None,None,None,None,None,4,H,6647.418501,9197.703155,11364.63617,9069.919275
N/A,tsl1100,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,Sec protein export system,preprotein translocase subunit SecG,secG,4,H,20784.99877,26741.91907,36109.82483,27878.91422
N/A,tsl1138,Unknown function,General,None,hypothetical protein,,3,G,507.3250626,395.9413958,322.9027538,408.7230707
N/A,tsl1160,Unknown function,General,None,hypothetical protein,,4,H,124.9542147,242.8969343,484.7471902,284.1994464
N/A,tsl1172,Unknown function,General,None,hypothetical protein,,3,G,2756.296636,2578.147618,2609.755513,2648.066589
N/A,tsl1188,Translation,Ribosomal proteins: synthesis and modification,ribosome small subunit,SSU ribosomal protein S20 RspT,rpsT,3,G,31445.42859,22095.18829,15267.69421,22936.10369
N/A,tsl1204,Transport and binding proteins,Cations and iron carrying compounds,ferrous iron uptake system FeoAB,ferrous iron uptake system accessory component FeoA,feoA,0,,237.5787541,277.8127114,263.5514435,259.6476363
N/A,tsl1223,None,None,None,None,None,4,H,42.64696858,63.4058948,154.4208336,86.82456565
N/A,tsl1229,Defense and invasion systems,Invasion response,CRISPR system_ Myxan subtype,type I CRISPR-CAS system crRNA and target binding complex cascade protein Cas5,cas5,0,,4.083850373,17.76494688,9.880183631,10.57632696
N/A,tsl1248,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,nitrile hydratase,putative chaperone YjiA,yjiA,4,H,2588.594854,3602.362306,3765.609409,3318.855523
N/A,tsl1262,Unknown function,General,None,hypothetical protein,,0,,239.4184212,256.0690241,210.4430114,235.3101523
N/A,tsl1286,Unknown function,General,None,hypothetical protein,,1,E,234649.286,248436.1804,195558.0829,226214.5164
N/A,tsl1293,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,None,iron-sulfur cluster assembly scaffold protein Nfu,nfU,4,H,45519.81355,56118.72879,63112.80364,54917.11532
N/A,tsl1361,Prosthetic groups_ cofactors_ and carriers,Sulfur relay system,Moco biosynthesis sulfur relay,molybdopterin synthase sulfur carrier subunit MoaD,moaD,3,G,2398.220653,2210.142319,1999.861701,2202.741558
N/A,tsl1385,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,twin-arginine protein export system TatABCE,sec-independent protein translocase protein TatA,tatA,1,E,14636.3978,17175.95206,13967.00677,15259.78554
