RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_light,Clust name_light,ClustID_ox,Clust name_ox,LLLO-CC-M061814.14_AV,MLLO-CC-M061814.13_AV,HLLO-CC-TS040514.18_AV,Average_light_Conditions
fig.6666666.52381.peg.860,SY28_RS04290,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppB,dppB,1,D,3,G,7.423710622,13.11176163,30.34004403,16.95850543
fig.6666666.52381.peg.864,SY28_RS04310,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,glucose/manose uptake system GtsABC-MalK,ABC-type glucose/mannose uptake system permease component GtsB,gtsB,1,D,3,G,16.09785247,12.28448935,20.49712959,16.29315713
fig.6666666.52381.peg.865,SY28_RS04315,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,glucose/manose uptake system GtsABC-MalK,ABC-type glucose/mannose uptake system substrate-binding component GtsA,gtsA,1,D,3,G,495.7468398,884.2623876,705.4728322,695.1606865
fig.6666666.52381.peg.866,SY28_RS04320,Regulatory functions,DNA interactions,,ROK family transcriptioinal regulator,,2,B,3,G,149.1513784,142.1841923,226.958189,172.7645866
fig.6666666.52381.peg.867,SY28_RS04325,Translation,Transfer RNA biogenesis,tRNA degradation factors, D-tyrosyl-tRNA(Tyr) deacylase Dtd,dtd,1,D,2,F,24.81541991,55.57730766,97.50810748,59.30027835
fig.6666666.52381.peg.868,SY28_RS04330,Unknown function,General,,DegV family protein,,1,D,3,G,15.85453334,40.74796586,9.673967452,22.09215555
fig.6666666.52381.peg.869,SY28_RS04335,Unknown function,General,,DegV family protein,,1,D,3,G,87.97981714,142.2772262,205.4050176,145.220687
fig.6666666.52381.peg.87,SY28_RS00430,Amino acid metabolism,Alanine_ aspartate and glutamate metabolism,glutamate metabolism,1-pyrroline-5-carboxylate dehydrogenase,,1,D,3,G,126.1323041,182.2336981,180.1716796,162.8458939
fig.6666666.52381.peg.871,SY28_RS04340,Amino acid metabolism,Glycine_ serine_ and threoine metabolism,serine biosynthesis,D-3-phosphoglycerate dehydrogenase SerA,serA,4,C,3,G,218.0824968,160.329393,100.3174666,159.5764521
fig.6666666.52381.peg.872,SY28_RS04345,Unknown function,Enzymes of unknown specificity,,class V aminotransferase,,2,B,1,E,261.7194445,192.4969569,302.9943712,252.4035909
fig.6666666.52381.peg.873,SY28_RS04350,Unknown function,Enzymes of unknown specificity,,short chain dehydrogenase/reductase,,1,D,1,E,204.9938409,308.4157769,251.3181019,254.9092399
fig.6666666.52381.peg.874,SY28_RS04355,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,menaquinone biosynthesis via futalosine,4-hydroxybenzoate octaprenyltransferase UbiA,ubiA,1,D,4,H,112.345988,100.1912363,108.9207735,107.1526659
fig.6666666.52381.peg.875,SY28_RS04360,Energy metabolism,Sulfur metabolism,thiosulfate to sulfite,thiosulfate/3-mercaptopyruvate sulfurtransferase SseA,sseA,1,D,3,G,20.8072558,38.7100545,17.51816091,25.6784904
fig.6666666.52381.peg.876,SY28_RS04365,Unknown function,Enzymes of unknown specificity,,YhdH/YhfP family quinone oxidoreductase,,1,D,3,G,59.73265543,72.93997298,58.96999364,63.88087402
fig.6666666.52381.peg.877,SY28_RS04370,Fatty acid and lipid metabolism,Glycerolipid and glycerophospholid metabolism,glycerol degradation,1-acyl-sn-glycerol-3-phosphate acyltransferase PlsC,plsC,1,D,3,G,52.44573732,108.8317096,78.43809488,79.9051806
fig.6666666.52381.peg.878,SY28_RS04375,Cell structure_ growth_ and death,Chromosome and associated proteins,nucleoid associated proteins_ HU (heate unstable protein),DNA-binding protein HU-beta HupB,hupB,3,A,2,F,17416.23747,23485.07919,18842.60499,19914.64055
fig.6666666.52381.peg.879,SY28_RS04380,Unknown function,General,,hypothetical protein,,1,D,3,G,27.0592519,73.95273229,53.31917781,51.44372067
fig.6666666.52381.peg.880,SY28_RS04385,Energy metabolism,Oxidative phosphorylation,,NADH dehydrogenase,,1,D,3,G,56.54354305,11.15475257,28.95909618,32.2191306
fig.6666666.52381.peg.881,SY28_RS04390,Translation,tRNA and rRNA base modification,16S rRNA modification factors,16S rRNA pseudouridine516 synthase RsuA,rsuA,1,D,1,E,54.46305332,16.23892402,9.356885496,26.68628761
fig.6666666.52381.peg.882,SY28_RS04395,Regulatory functions,DNA interactions,,putative transcriptional regulator,,1,D,3,G,11.15905869,14.97016988,11.2841827,12.47113709
fig.6666666.52381.peg.883,SY28_RS04405,Unknown function,General,,hypothetical protein,,1,D,3,G,46.40013274,41.9982613,36.92802538,41.77547314
fig.6666666.52381.peg.884,SY28_RS04410,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,IPP biosynthesis via deoxyxylulose,(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG,ispG,1,D,3,G,21.61529091,71.5341827,91.7473936,61.63228907
fig.6666666.52381.peg.885,SY28_RS04415,Defense and invasion systems,Detoxification and inactivation,,alkyl hydroperoxide reductase,,1,D,3,G,13.23869484,24.69204416,35.23451207,24.38841703
fig.6666666.52381.peg.886,SY28_RS04420,Unknown function,General,,hypothetical protein,,4,C,3,G,1564.776124,604.1519379,359.3500846,842.759382
fig.6666666.52381.peg.887,SY28_RS04425,Defense and invasion systems,Detoxification and inactivation,,alkyl hydroperoxide reductase,,2,B,3,G,115.0488227,54.08225836,99.7764482,89.63584309
fig.6666666.52381.peg.888,SY28_RS04430,Carbohydrate metabolism,Fructose and mannose metabolism,,mannose-6-phosphate isomerase ManA,manA,1,D,3,G,5.402215042,9.559201786,8.707696538,7.889704455
fig.6666666.52381.peg.89,SY28_RS00445,Transport and binding proteins,General,,aquaporin AqpZ,aqpZ,1,D,3,G,24.95823349,49.50365841,53.8817,42.7811973
fig.6666666.52381.peg.891,SY28_RS04445,Unknown function,Enzymes of unknown specificity,,metal dependent phosphohydrolase,,1,D,3,G,57.09430319,82.30849574,64.41197535,67.93825809
fig.6666666.52381.peg.892,SY28_RS04450,Unknown function,General,,membrane protein,,1,D,3,G,33.69105352,26.82584041,55.10667503,38.54118965
fig.6666666.52381.peg.893,SY28_RS04455,Unknown function,General,,LemA family protein,lemA,1,D,3,G,45.10588734,71.09941978,23.33940397,46.5149037
fig.6666666.52381.peg.896,SY28_RS04470,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,leucine degradation,hydroxymethylglutaryl-CoA lyase HmgL,hmgL,4,C,1,E,100.5594461,42.10658115,58.72093899,67.12898873
fig.6666666.52381.peg.897,SY28_RS04475,Unknown function,General,,FUN14 family protein,,1,D,3,G,110.7953239,92.00799542,71.7291711,91.51083013
fig.6666666.52381.peg.898,SY28_RS04480,Unknown function,Enzymes of unknown specificity,,short-chain dehydrogenase/reductase,,1,D,2,F,138.3281028,173.1885572,173.8442322,161.7869641
fig.6666666.52381.peg.899,SY28_RS04485,Fatty acid and lipid metabolism,Fatty acid degradation,,acetyl-CoA acyltransferase FadA,fadA,3,A,2,F,157.2623207,204.7530288,118.6095089,160.2082861
fig.6666666.52381.peg.9,SY28_RS00045,Amino acid metabolism,Lysine biosynthesis,lysine biosynthesis via alpha-aminoadipate (AAA pathway),alpha-aminoadipate carrier protein LysW,lysW,4,C,3,G,982.0518514,726.9351514,660.6322735,789.8730921
fig.6666666.52381.peg.90,SY28_RS00450,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,family 4 uracil-DNA glycosylase,,4,C,3,G,7.420636845,9.00759754,21.17765706,12.53529715
fig.6666666.52381.peg.900,SY28_RS04490,Terpenoids and polyketides metabolism,Terpenoid backbone biosynthesis,IPP biosynthesis via deoxyxylulose,2-C-methyl-D-erythritol 2_4-cyclodiphosphate synthase IspF,ispF,4,C,3,G,40.60854456,49.63797031,8.071766202,32.77276036
fig.6666666.52381.peg.902,SY28_RS04500,Transport and binding proteins,Cations and iron carrying compounds,Mg uptake,magnesium transporter MgtE,mgtE,4,C,1,E,211.9744048,110.4863979,87.78279349,136.7478654
fig.6666666.52381.peg.903,SY28_RS04505,Unknown function,General,,YwiC-like protein,,3,A,4,H,489.84727,491.0511046,386.8792383,455.925871
fig.6666666.52381.peg.904,SY28_RS04510,Transport and binding proteins,Cations and iron carrying compounds,iron (III) transport system AfuABC,ABC-type iron(III) uptake system permease component FbpB,fbpB,4,C,3,G,209.9451123,68.81781271,75.32323274,118.0287193
fig.6666666.52381.peg.905,SY28_RS04515,Transport and binding proteins,Cations and iron carrying compounds,iron (III) transport system AfuABC,ABC-type iron(III) uptake system ATPase component FbpC,fbpC,4,C,3,G,109.8926916,52.42652491,74.63847028,78.9858956
fig.6666666.52381.peg.906,SY28_RS04520,Translation,tRNA and rRNA base modification,tRNA modification factors,tRNA pseudouridine38-40 synthase TruA,truA,1,D,3,G,20.79529499,43.12598342,80.04780648,47.98969496
fig.6666666.52381.peg.907,SY28_RS04525,Unknown function,General,,hypothetical protein,,4,C,3,G,27.20781937,23.57520018,24.71046475,25.16449477
fig.6666666.52381.peg.908,SY28_RS04530,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppC,dppC,4,C,1,E,166.4841512,136.5535301,164.8189641,155.9522151
fig.6666666.52381.peg.909,SY28_RS04535,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppB,dppB,3,A,2,F,217.6240514,297.7996007,221.4001241,245.6079254
fig.6666666.52381.peg.91,SY28_RS00455,Unknown function,Enzymes of unknown specificity,,2-nitropropane dioxygenase,,4,C,4,H,577.9187723,390.8082941,319.2164507,429.3145057
fig.6666666.52381.peg.910,SY28_RS04540,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system substrate-binding component DppA,dppA,3,A,3,G,274.7999892,431.78403,320.8726045,342.4855412
fig.6666666.52381.peg.911,SY28_RS04545,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system substrate-binding component DppA,dppA,1,D,1,E,1280.549683,3333.273342,2579.128326,2397.65045
fig.6666666.52381.peg.912,SY28_RS04550,Prosthetic groups_ cofactors_ and carriers,Iron sulfur clusters,iron-sulfur cluster assembly iscSUA-hscBA-fdx system,iron-sulfur cluster assembly protein IscA,IscA,4,C,4,H,591.9239992,465.5136986,429.6119968,495.6832315
fig.6666666.52381.peg.913,SY28_RS04555,Intracellular trafficking_ assembly_ and processing,Peptidases,,family M24 peptidase,,4,C,4,H,42.92781552,58.61817354,60.39462844,53.98020584
fig.6666666.52381.peg.914,SY28_RS04560,Nucleic acid metabolism,Pyrimidine metabolism,pyrimidine (uridine-5'-phosphate) de novo biosynthesis,ribose-phosphate pyrophosphokinase PrsA,prsA,3,A,4,H,217.8275035,265.4139617,205.7115293,229.6509982
fig.6666666.52381.peg.915,SY28_RS04565,Regulatory functions,DNA interactions,,LytR family transcriptional regulator,,4,C,4,H,137.9314362,109.4188214,111.0665773,119.4722783
fig.6666666.52381.peg.916,SY28_RS04570,Unknown function,Enzymes of unknown specificity,,metal dependent phosphohydrolase,,4,C,2,F,114.635019,165.5505229,126.8077165,135.6644195
fig.6666666.52381.peg.917,SY28_RS04575,Carbohydrate metabolism,Glyoxylate and dicarboxylate metabolism,ethylmalonyl pathway,enoyl-CoA hydratase Crt,crt,4,C,4,H,159.8557072,179.8524946,170.3444124,170.0175381
fig.6666666.52381.peg.918,SY28_RS04580,Nucleic acid metabolism,DNA replication_ recombination_ and repair,,intein-containing DNA polymerase I,,4,C,4,H,32.72804936,34.35594963,38.7743405,35.28611316
fig.6666666.52381.peg.919,SY28_RS04585,Unknown function,General,,hypothetical protein,,2,B,2,F,412.5062371,206.3616639,601.1603977,406.6760995
fig.6666666.52381.peg.92,SY28_RS00460,Transport and binding proteins,Anions,chloride homeostasis,Ca-activated chloride channel homolog YfbK,yfbK,4,C,4,H,111.175199,61.90976614,83.74626214,85.6104091
fig.6666666.52381.peg.920,SY28_RS04590,Translation,Transfer RNA biogenesis,tRNA aminoacylation,nondiscriminating aspartyl-tRNA synthetase AspC1,aspC1,4,C,4,H,47.15676079,40.20430581,35.94547919,41.10218193
fig.6666666.52381.peg.921,SY28_RS04595,Nucleic acid metabolism,DNA replication_ recombination_ and repair,recFOR recombination pathway,ATP-dependent DNA helicase RecQ,recQ,4,C,1,E,59.62778278,110.7352721,88.46427493,86.27577659
fig.6666666.52381.peg.922,SY28_RS04600,Unknown function,Enzymes of unknown specificity,,fatty acid desaturase,,3,A,1,E,350.3423846,348.7613973,272.0273819,323.7103879
fig.6666666.52381.peg.923,SY28_RS04605,Transcription,Transcription factors,cold shock,CspA family cold shock protein,,2,B,4,H,7216.915308,4889.642331,7763.340854,6623.299498
fig.6666666.52381.peg.924,SY28_RS04610,Xenobiotics biodegradation and metabolism,Benzoate degradation,protocatechuate degradation to beta-ketoadipate,4-carboxymuconolactone decarboxylase PcaC,pcaC,1,D,2,F,30.78704502,102.0519527,92.62334068,75.15411281
fig.6666666.52381.peg.925,SY28_RS04615,Unknown function,Enzymes of unknown specificity,,HAD superfamily hydrolase,,4,C,4,H,138.4440843,162.2332909,163.0323261,154.5699004
fig.6666666.52381.peg.927,SY28_RS04620,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,adenylosuccinate lyase PurB,purB,4,C,4,H,118.2354536,68.28345848,60.41973228,82.31288145
fig.6666666.52381.peg.928,SY28_RS04635,Translation,Translation factors,translation initiation,translation initiation factor IF-3 InfC,infC,2,B,2,F,645.2536971,504.550879,672.7201931,607.5082564
fig.6666666.52381.peg.929,SY28_RS04640,Nucleic acid metabolism,DNA replication_ recombination_ and repair,Nucleotide excision repair,bifunctional DNA helicase II / ATP-dependent DNA helicase PcrA,pcrA,2,B,2,F,100.5757833,67.03670898,134.809143,100.8072118
fig.6666666.52381.peg.93,SY28_RS00465,Unknown function,General,,hypothetical protein,,4,C,3,G,6.003313262,2.466409636,6.480980162,4.983567687
fig.6666666.52381.peg.930,SY28_RS04645,Unknown function,General,,hypothetical protein,,4,C,3,G,34.38855462,47.04992514,22.72182127,34.72010034
fig.6666666.52381.peg.931,SY28_RS04650,Unknown function,General,,hypothetical protein,,4,C,3,G,30.32245094,27.10305962,38.58215237,32.00255431
fig.6666666.52381.peg.932,SY28_RS04655,Unknown function,General,,protein of unknown function DUF58,,4,C,3,G,42.18067031,33.32435251,9.879213154,28.46141199
fig.6666666.52381.peg.933,SY28_RS04660,Unknown function,Enzymes of unknown specificity,,group 1 glycosyl transferase,,4,C,1,E,203.5208142,135.5290441,171.9327883,170.3275489
fig.6666666.52381.peg.934,SY28_RS04665,Glycan biosynthesis and metabolism,Polysaccharide and lipopolysaccharide metabolism,,polysaccharide deacetylase,,4,C,3,G,62.49509354,35.30227831,88.56176852,62.11971346
fig.6666666.52381.peg.935,SY28_RS04670,Unknown function,Enzymes of unknown specificity,,family 2 glycosyl transferase,,2,B,2,F,196.664536,82.61485181,167.5684271,148.9492716
fig.6666666.52381.peg.936,SY28_RS04675,Carbohydrate metabolism,Citrate cycle (TCA cycle),TCA cycle,aconitate hydratase AcnA,acnA,4,C,3,G,762.3450547,245.0050641,243.591817,416.9806452
fig.6666666.52381.peg.939,SY28_RS04685,Unknown function,General,,VWA domain-containing protein,,4,C,3,G,4.744193009,14.92928126,14.22431383,11.2992627
fig.6666666.52381.peg.94,SY28_RS00470,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,tetrahydrofolate biosynthesis from GTP and PABA,bifunctional dihydrofolate synthase / folylpolyglutamate synthase FolC,folC,4,C,2,F,70.00009296,24.07810752,50.24589232,48.10803093
fig.6666666.52381.peg.940,SY28_RS04690,Intracellular trafficking_ assembly_ and processing,Peptidases,,S8 family peptidase,,4,C,2,F,52.10723407,26.71179963,26.49630921,35.1051143
fig.6666666.52381.peg.941,SY28_RS04695,Cell structure_ growth_ and death,Cell division,chromosome partitioning proteins_ divisome,DNA segregation ATPase FtsK,ftsK,4,C,3,G,103.5270352,115.8813738,132.956548,117.4549857
fig.6666666.52381.peg.942,SY28_RS04700,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,OMP chaperone system: SurA-Skp-DegP,outer membrane chaperone Skp,skp,1,D,2,F,1517.223062,1622.716046,1647.437398,1595.792169
fig.6666666.52381.peg.943,SY28_RS04705,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,OMP chaperone system: SurA-Skp-DegP,outer membrane chaperone Skp,skp,2,B,2,F,1230.453542,1136.136008,1796.743273,1387.777608
fig.6666666.52381.peg.944,SY28_RS04710,Unknown function,General,,hypothetical protein,,1,D,3,G,62.38973193,252.0015393,155.4492342,156.6135018
fig.6666666.52381.peg.945,SY28_RS04715,Amino acid metabolism,Phenylalanine_ tyrosine and tryptophan biosynthesis,phenylalanine biosynthesis from chorismate,prephenate dehydratase PheA2,pheA2,4,C,2,F,76.31717962,78.73061408,71.99154164,75.67977844
fig.6666666.52381.peg.946,SY28_RS04720,Unknown function,Enzymes of unknown specificity,,FemA-like protein,,4,C,2,F,66.41904512,34.99413189,31.44682705,44.28666802
fig.6666666.52381.peg.948,SY28_RS04730,Signal transduction,General,,predicted signal-transduction protein containing cAMP-binding and CBS domains,,4,C,4,H,71.24119638,30.29273203,17.74712933,39.76035258
fig.6666666.52381.peg.949,SY28_RS04735,Unknown function,General,,hypothetical protein,,4,C,2,F,80.60760959,61.98005951,89.51927977,77.36898296
