gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanoak,gene_names_cyanorak,Ontology_term,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description
AKG35_RS10135,,AKG35_RS10135,PMT1895,Protein Homology,1998721.0,1999728.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131261.1,photosynthesis system II assembly factor Ycf48,WP_011131261.1,"PMT1895,PMT_1895,RG24_RS10170",1998721.0,1999728.0,+,CK_Pro_MIT9313_01895,ycf48,,CK_00000270,"J.8,L.3","Photosystem II,Protein folding and stabilization","COG4447,bactNOG37360,bactNOG11783,bactNOG44859,bactNOG51410,bactNOG45366,bactNOG30534,bactNOG17484,bactNOG01248,bactNOG84492,cyaNOG01283","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,,photosystem II stability/assembly factor,"PF14870,PS51257,IPR028203","Photosynthesis system II assembly factor YCF48,Prokaryotic membrane lipoprotein lipid attachment site profile.,Photosynthesis system II assembly factor Ycf48/Hcf136-like domain",95,Protein fate / Protein folding and stabilization
psbE,psbE,AKG35_RS10140,PMT1896,Protein Homology,1999835.0,2000083.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012194879.1,cytochrome b559 subunit alpha,WP_011131262.1,"PMT1896,PMT_1896,RG24_RS10175",1999835.0,2000083.0,+,CK_Pro_MIT9313_01896,psbE,"GO:0015979,GO:0020037,GO:0009523",CK_00000271,J.8,Photosystem II,"NOG07088,COG0477,bactNOG29874,bactNOG66326,bactNOG39242,cyaNOG03329","COG: METABOLISM [C] Energy production and conversion,COG: GEPR,bactNOG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [C] Energy production and conversion,cyaNOG: METABOLISM [C] Energy production and conversion",,,"photosynthesis,photosynthesis,heme binding,photosynthesis,heme binding,photosystem II",cytochrome b559%2C alpha subunit,"TIGR01332,PF00284,PF00283,IPR006217,IPR013082,IPR013081","cytochrome b559%2C alpha subunit,Lumenal portion of Cytochrome b559%2C alpha (gene psbE) subunit,Cytochrome b559%2C alpha (gene psbE) and beta (gene psbF)subunits,Photosystem II cytochrome b559%2C alpha subunit,Photosystem II cytochrome b559%2C alpha subunit%2C lumenal region,Photosystem II cytochrome b559%2C N-terminal",164,Energy metabolism / Photosynthesis
mtnP,mtnP,AKG35_RS10145,PMT1900,Protein Homology,2000672.0,2001586.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011827108.1,S-methyl-5'-thioadenosine phosphorylase,WP_011131266.1,"PMT1900,PMT_1900,RG24_RS10180",2000672.0,2001586.0,-,CK_Pro_MIT9313_01900,mtnP,"GO:0006168,GO:0019509,GO:0017061",CK_00000821,M.5,Salvage of nucleosides and nucleotides,"COG0005,bactNOG01328,cyaNOG00938","COG: METABOLISM [F] Nucleotide transport and metabolism,bactNOG: METABOLISM [F] Nucleotide transport and metabolism,cyaNOG: METABOLISM [F] Nucleotide transport and metabolism",2.4.2.28,S-methyl-5'-thioadenosine phosphorylase%3B 5'-deoxy-5'-methylthioadenosine phosphorylase%3B MTA phosphorylase%3B MeSAdo phosphorylase%3B MeSAdo/Ado phosphorylase%3B methylthioadenosine phosphorylase%3B methylthioadenosine nucleoside phosphorylase%3B 5'-methylthioadenosine:phosphate methylthio-D-ribosyl-transferase%3B S-methyl-5-thioadenosine phosphorylase%3B S-methyl-5-thioadenosine:phosphate S-methyl-5-thio-alpha-D-ribosyl-transferase,"adenine salvage,L-methionine salvage from methylthioadenosine,adenine salvage,L-methionine salvage from methylthioadenosine,S-methyl-5-thioadenosine phosphorylase activity",methylthioadenosine phosphorylase,"TIGR01694,PF01048,PS01240,IPR018099,IPR010044,IPR000845","methylthioadenosine phosphorylase,Phosphorylase superfamily,Purine and other phosphorylases family 2 signature.,Purine phosphorylase%2C family 2%2C conserved site,Methylthioadenosine phosphorylase (MTAP),Nucleoside phosphorylase domain","102,127","Central intermediary metabolism / Other,Purines%2C pyrimidines%2C nucleosides%2C and nucleotides / Salvage of nucleosides and nucleotides"
mtnA,mtnA,AKG35_RS10150,PMT1901,Protein Homology,2002289.0,2003401.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131267.1,S-methyl-5-thioribose-1-phosphate isomerase,WP_011131267.1,"PMT1901,PMT_1901,RG24_RS10185",2002289.0,2003401.0,+,CK_Pro_MIT9313_01901,mtnA,"GO:0019509,GO:0046523",CK_00001403,A.2,Aspartate family (Asp%2C Asn%2C Ile%2C Lys%2C Met%2C Thr),"COG0182,bactNOG00182,cyaNOG00986","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",5.3.1.23,S-methyl-5-thioribose-1-phosphate isomerase%3B methylthioribose 1-phosphate isomerase%3B 1-PMTR isomerase%3B 5-methylthio-5-deoxy-D-ribose-1-phosphate ketol-isomerase%3B S-methyl-5-thio-5-deoxy-D-ribose-1-phosphate ketol-isomerase%3B S-methyl-5-thio-5-deoxy-D-ribose-1-phosphate aldose-ketose-isomerase%3B 1-phospho-5'-S-methylthioribose isomerase%3B S-methyl-5-thio-D-ribose-1-phosphate aldose-ketose-isomerase,"L-methionine salvage from methylthioadenosine,L-methionine salvage from methylthioadenosine,S-methyl-5-thioribose-1-phosphate isomerase activity",methylthioribose-1-phosphate isomerase,"TIGR00512,TIGR00524,PF01008,IPR000649,IPR011559,IPR005251","S-methyl-5-thioribose-1-phosphate isomerase,eIF-2B alpha/beta/delta-related uncharacterized proteins,Initiation factor 2 subunit family,Initiation factor 2B-related,Initiation factor 2B alpha/beta/delta,Methylthioribose-1-phosphate isomerase",71,Amino acid biosynthesis / Aspartate family
AKG35_RS10155,,AKG35_RS10155,PMT1902,Protein Homology,2004130.0,2006277.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011827112.1,bifunctional aldolase/short-chain dehydrogenase,WP_011131268.1,"PMT1902,PMT_1902,RG24_RS10190",2004130.0,2006277.0,+,CK_Pro_MIT9313_01902,PMT1902,"GO:0008152,GO:0016491",CK_00002703,R.3,Enzymes of unknown specificity,"COG1028,COG3347,bactNOG04280,cyaNOG01275","COG: IQR,COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: Q,cyaNOG: Q",,,"metabolic process,metabolic process,oxidoreductase activity",short chain dehydrogenase family protein,"PF00596,PF00106,PS00061,IPR001303,IPR020904,IPR002198","Class II Aldolase and Adducin N-terminal domain,short chain dehydrogenase,Short-chain dehydrogenases/reductases family signature.,Class II aldolase/adducin N-terminal,Short-chain dehydrogenase/reductase%2C conserved site,Description not found.",703,Unknown function / Enzymes of unknown specificity
AKG35_RS10160,,AKG35_RS10160,PMT1903,Protein Homology,2006310.0,2007332.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011827113.1,NAD-dependent epimerase,WP_011131269.1,"PMT1903,PMT_1903,RG24_RS10195",2006310.0,2007332.0,-,CK_Pro_MIT9313_01903,PMT1903,"GO:0005975,GO:0050662",CK_00056768,G.8, Glycogen and sugar metabolism,"COG0451,bactNOG00271,cyaNOG01125","COG: MG,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",,,"carbohydrate metabolic process,carbohydrate metabolic process,coenzyme binding",NAD dependent epimerase/dehydratase,"PF01370,IPR001509","NAD dependent epimerase/dehydratase family,NAD-dependent epimerase/dehydratase",119,Energy metabolism / Sugars
AKG35_RS10165,,AKG35_RS10165,PMT1904,Protein Homology,2007329.0,2008777.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131270.1,nucleotide sugar dehydrogenase,WP_011131270.1,"PMT1904,PMT_1904,RG24_RS10200",2007329.0,2008777.0,-,CK_Pro_MIT9313_01904,ugd,"GO:0003979,GO:0051287",CK_00000273,G.8, Glycogen and sugar metabolism,"COG1004,bactNOG02397,cyaNOG01643","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",1.1.1.22,UDP-glucose 6-dehydrogenase%3B UDP-glucose dehydrogenase%3B uridine diphosphoglucose dehydrogenase%3B UDPG dehydrogenase%3B UDPG:NAD oxidoreductase%3B UDP-alpha-D-glucose:NAD oxidoreductase%3B UDP-glucose:NAD+ oxidoreductase%3B uridine diphosphate glucose dehydrogenase%3B UDP-D-glucose dehydrogenase%3B uridine diphosphate D-glucose dehydrogenase,"UDP-glucose 6-dehydrogenase activity,NAD binding",UDP-glucose 6-dehydrogenase,"TIGR03026,PF03720,PF00984,PF03721,IPR014027,IPR014026,IPR001732,IPR017476","nucleotide sugar dehydrogenase,UDP-glucose/GDP-mannose dehydrogenase family%2C UDP binding domain,UDP-glucose/GDP-mannose dehydrogenase family%2C central domain,UDP-glucose/GDP-mannose dehydrogenase family%2C NAD binding domain,UDP-glucose/GDP-mannose dehydrogenase%2C C-terminal,UDP-glucose/GDP-mannose dehydrogenase%2C dimerisation,UDP-glucose/GDP-mannose dehydrogenase%2C N-terminal,UDP-glucose/GDP-mannose dehydrogenase",119,Energy metabolism / Sugars
hisS,hisS,AKG35_RS10170,PMT1905,Protein Homology,2008881.0,2010191.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131271.1,histidine--tRNA ligase,WP_011131271.1,"PMT1905,PMT_1905,RG24_RS10205",2008881.0,2010161.0,-,CK_Pro_MIT9313_01905,hisS,"GO:0006427,GO:0004821,GO:0005737",CK_00000275,K.1,tRNA aminoacylation,"COG0124,bactNOG02850,bactNOG60477,cyaNOG00424,cyaNOG02144","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",6.1.1.21,histidine---tRNA ligase%3B histidyl-tRNA synthetase%3B histidyl-transfer ribonucleate synthetase%3B histidine translase,"histidyl-tRNA aminoacylation,histidyl-tRNA aminoacylation,histidine-tRNA ligase activity,histidyl-tRNA aminoacylation,histidine-tRNA ligase activity,cytoplasm",histidine--tRNA ligase,"TIGR00442,PF03129,PF13393,PS50862,IPR006195,IPR004154,IPR015807","histidine--tRNA ligase,Anticodon binding domain,Histidyl-tRNA synthetase,Aminoacyl-transfer RNA synthetases class-II family profile.,Aminoacyl-tRNA synthetase%2C class II,Anticodon-binding,Histidine-tRNA ligase",137,Protein synthesis / tRNA aminoacylation
galE,galE,AKG35_RS10175,PMT1907,Protein Homology,2011096.0,2012142.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011827119.1,UDP-glucose 4-epimerase GalE,WP_011131273.1,"PMT1907,PMT_1907,RG24_RS10215",2011096.0,2012142.0,+,CK_Pro_MIT9313_01907,galE,"GO:0006012,GO:0005975,GO:0033499,GO:0003978,GO:0016853,GO:0050662,GO:0005515,GO:0016857,GO:0042802,GO:0070403",CK_00000090,G.8, Glycogen and sugar metabolism,"COG1087,bactNOG00223,cyaNOG06069,cyaNOG00289","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",5.1.3.2,UDP-glucose 4-epimerase%3B UDP-galactose 4-epimerase%3B uridine diphosphoglucose epimerase%3B galactowaldenase%3B UDPG-4-epimerase%3B uridine diphosphate galactose 4-epimerase%3B uridine diphospho-galactose-4-epimerase%3B UDP-glucose epimerase%3B 4-epimerase%3B uridine diphosphoglucose 4-epimerase%3B uridine diphosphate glucose 4-epimerase%3B UDP-D-galactose 4-epimerase,"galactose metabolic process,carbohydrate metabolic process,galactose catabolic process via UDP-galactose,galactose metabolic process,carbohydrate metabolic process,galactose catabolic process via UDP-galactose,UDP-glucose 4-epimerase activity,isomerase activity,coenzyme binding,protein binding,racemase and epimerase activity%2C acting on carbohydrates and derivatives,identical protein binding,NAD+ binding",UDP-glucose 4-epimerase,"TIGR01179,PF01370,PF13950,IPR001509,IPR005886,IPR025308","UDP-glucose 4-epimerase GalE,NAD dependent epimerase/dehydratase family,Description not found.,NAD-dependent epimerase/dehydratase,UDP-glucose 4-epimerase,Description not found.",119,Energy metabolism / Sugars
AKG35_RS10180,,AKG35_RS10180,PMT1908,Protein Homology,2012205.0,2013536.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011827120.1,sugar transferase,WP_011131274.1,"PMT1908,PMT_1908,RG24_RS10220",2012205.0,2013536.0,+,CK_Pro_MIT9313_01908,wcaJ,,CK_00001954,C.3,Surface polysaccharides and lipopolysaccharides,"COG2148,bactNOG00387,cyaNOG02761,cyaNOG02701","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",2.7.8.-,,,undecaprenyl-phosphate glucose phosphotransferase,"TIGR03023,TIGR03025,PF02397,PF13727,IPR003362,IPR017473,IPR017475","undecaprenyl-phosphate glucose phosphotransferase,exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase,Bacterial sugar transferase,CoA-binding domain,Bacterial sugar transferase,Undecaprenyl-phosphate glucose phosphotransferase%2C WcaJ,Exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase",90,Cell envelope / Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides
selD,selD,AKG35_RS10185,PMT1909,Protein Homology,2013611.0,2015803.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131275.1,selenide%2C water dikinase SelD,WP_011131275.1,"PMT1909,PMT_1909,RG24_RS10225",2013611.0,2015803.0,+,CK_Pro_MIT9313_01909,selD,"GO:0055114,GO:0005524,GO:0016491",CK_00000277,A.7,Other,"COG1252,COG0709,bactNOG02267,bactNOG31735,cyaNOG00514","COG: METABOLISM [C] Energy production and conversion,COG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [E] Amino acid transport and metabolism,bactNOG: METABOLISM [C] Energy production and conversion,cyaNOG: METABOLISM [E] Amino acid transport and metabolism",2.7.9.3,selenide%2C water dikinase%3B selenophosphate synthase,"oxidation-reduction process,oxidation-reduction process,ATP binding,oxidoreductase activity",bifunctional selenide%2C water dikinase / oxidoreductase fusion protein,"TIGR00476,PF00586,PF02769,IPR000728,IPR010918,IPR017584,IPR030805,IPR004536,IPR023753,IPR016188","selenide%2C water dikinase,AIR synthase related protein%2C N-terminal domain,AIR synthase related protein%2C C-terminal domain,Description not found.,PurM-like%2C C-terminal domain,Pyridine nucleotide-disulphide oxidoreductase family protein%2C N-terminal,Oxidoreductase-SelD-related fusion protein,Selenophosphate synthetase,FAD/NAD(P)-binding domain,PurM-like%2C N-terminal domain",69,Amino acid biosynthesis / Other
AKG35_RS10190,,AKG35_RS10190,PMT1910,Protein Homology,2016021.0,2017280.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131276.1,CCA tRNA nucleotidyltransferase,WP_011131276.1,"PMT1910,PMT_1910,RG24_RS10230",2016021.0,2017280.0,-,CK_Pro_MIT9313_01910,pcnB,"GO:0006396,GO:0003723,GO:0016779",CK_00000278,P.4,RNA processing,"COG0617,bactNOG01635,bactNOG70716,cyaNOG01502","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",2.7.7.19,polynucleotide adenylyltransferase%3B NTP polymerase%3B RNA adenylating enzyme%3B AMP polynucleotidylexotransferase%3B ATP-polynucleotide adenylyltransferase%3B ATP:polynucleotidylexotransferase%3B poly(A) polymerase%3B poly(A) synthetase%3B polyadenylate nucleotidyltransferase%3B polyadenylate polymerase%3B polyadenylate synthetase%3B polyadenylic acid polymerase%3B polyadenylic polymerase%3B terminal riboadenylate transferase%3B poly(A) hydrolase%3B RNA formation factors%2C PF1%3B adenosine triphosphate:ribonucleic acid adenylyltransferase,"RNA processing,RNA processing,RNA binding,nucleotidyltransferase activity",poly(A) polymerase,"PF01743,IPR002646","Poly A polymerase head domain,Poly A polymerase%2C head domain",166,Transcription / RNA processing
AKG35_RS10195,,AKG35_RS10195,PMT1911,Protein Homology,2017279.0,2018322.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131277.1,KpsF/GutQ family sugar-phosphate isomerase,WP_011131277.1,"PMT1911,PMT_1911,RG24_RS10235",2017279.0,2018322.0,+,CK_Pro_MIT9313_01911,kdsD,"GO:0005975,GO:0016853,GO:0030246",CK_00001332,"C.3,G.8","Surface polysaccharides and lipopolysaccharides, Glycogen and sugar metabolism","COG0794,COG0517,bactNOG00102,cyaNOG00651","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",5.3.1.13,arabinose-5-phosphate isomerase%3B kdsD (gene name)%3B gutQ (gene name)%3B arabinose phosphate isomerase%3B phosphoarabinoisomerase%3B D-arabinose-5-phosphate ketol-isomerase,"carbohydrate metabolic process,carbohydrate metabolic process,isomerase activity,carbohydrate binding",arabinose-5-phosphate isomerase,"TIGR00393,PF01380,PF00571,PS51464,PS51371,IPR001347,IPR004800,IPR000644","sugar isomerase%2C KpsF/GutQ family,SIS domain,CBS domain,SIS domain profile.,CBS domain profile.,Sugar isomerase (SIS),Phosphosugar isomerase%2C KdsD/KpsF-type,CBS domain","105,90","Energy metabolism / Biosynthesis and degradation of polysaccharides,Cell envelope / Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides"
AKG35_RS10200,,AKG35_RS10200,PMT1912,Protein Homology,2018319.0,2018915.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011131278.1,KdsC family phosphatase,WP_011131278.1,"PMT1912,PMT_1912,RG24_RS10240",2018319.0,2018915.0,+,CK_Pro_MIT9313_01912,kdsC,"GO:0009103,GO:0046872,GO:0019143",CK_00001333,C.3,Surface polysaccharides and lipopolysaccharides,"COG1778,bactNOG30365,cyaNOG03620","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",3.1.3.45,3-deoxy-manno-octulosonate-8-phosphatase,"lipopolysaccharide biosynthetic process,lipopolysaccharide biosynthetic process,metal ion binding,3-deoxy-manno-octulosonate-8-phosphatase activity",3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC,"TIGR01670,PF00702,IPR023214,IPR010023,IPR036412,IPR006549","3-deoxy-D-manno-octulosonate 8-phosphate phosphatase%2C YrbI family,haloacid dehalogenase-like hydrolase,HAD superfamily,KdsC family,HAD-like superfamily,HAD-superfamily hydrolase%2Csubfamily IIIA",90,Cell envelope / Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides
