protein_id,path_id,main,sub,path,ecpath,Category,Membrane transport
WP_011133111.1,K03046,09120 Genetic Information Processing,09121 Transcription,03020 RNA polymerase [PATH:ko03020],K03046  rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6],Genetic Info,
WP_011133111.1,K03046,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K03046  rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6],Genetic Info,
WP_011133111.1,K03046,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03046  rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6],Genetic Info,
WP_011133112.1,K03046,09120 Genetic Information Processing,09121 Transcription,03020 RNA polymerase [PATH:ko03020],K03046  rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6],Genetic Info,
WP_011133112.1,K03046,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K03046  rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6],Genetic Info,
WP_011133112.1,K03046,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03046  rpoC; DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6],Genetic Info,
WP_011133113.1,K03043,09120 Genetic Information Processing,09121 Transcription,03020 RNA polymerase [PATH:ko03020],K03043  rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6],Genetic Info,
WP_011133113.1,K03043,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K03043  rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6],Genetic Info,
WP_011133113.1,K03043,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03043  rpoB; DNA-directed RNA polymerase subunit beta [EC:2.7.7.6],Genetic Info,
WP_011133114.1,K03424,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K03424  tatD; TatD DNase family protein [EC:3.1.21.-],Metabolism,
WP_011133115.1,K02968,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02968  RP-S20, rpsT; small subunit ribosomal protein S20",Genetic Info,
WP_011133115.1,K02968,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02968  RP-S20, rpsT; small subunit ribosomal protein S20",Genetic Info,
WP_011133116.1,K00013,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],K00013  hisD; histidinol dehydrogenase [EC:1.1.1.23],AA/Nucleotide,
WP_011133117.1,K01807,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],K01807  rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6],Energy/Carbohydrate/Glycan,
WP_011133117.1,K01807,09100 Metabolism,09102 Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710],K01807  rpiA; ribose 5-phosphate isomerase A [EC:5.3.1.6],Photosynthesis/Carbon fixation,
WP_011133119.1,K09748,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K09748  rimP; ribosome maturation factor RimP,Genetic Info,
WP_011133120.1,K02600,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K02600  nusA; transcription termination/antitermination protein NusA,Genetic Info,
WP_011133120.1,K02600,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K02600  nusA; transcription termination/antitermination protein NusA,Genetic Info,
WP_011133122.1,K02519,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],"K02519  infB, MTIF2; translation initiation factor IF-2",Genetic Info,
WP_011133122.1,K02519,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K02519  infB, MTIF2; translation initiation factor IF-2",Genetic Info,
WP_011133128.1,K10206,09100 Metabolism,09105 Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300],K10206  E2.6.1.83; LL-diaminopimelate aminotransferase [EC:2.6.1.83],AA/Nucleotide,
WP_011133128.1,K10206,09180 Brite Hierarchies,09181 Protein families: metabolism,01007 Amino acid related enzymes [BR:ko01007],K10206  E2.6.1.83; LL-diaminopimelate aminotransferase [EC:2.6.1.83],AA/Nucleotide,
WP_011133129.1,K08300,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018],K08300  rne; ribonuclease E [EC:3.1.26.12],Genetic Info,
WP_011133129.1,K08300,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03019 Messenger RNA biogenesis [BR:ko03019],K08300  rne; ribonuclease E [EC:3.1.26.12],Genetic Info,
WP_011133129.1,K08300,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K08300  rne; ribonuclease E [EC:3.1.26.12],Genetic Info,
WP_011133130.1,K03470,09120 Genetic Information Processing,09124 Replication and repair,03030 DNA replication [PATH:ko03030],K03470  rnhB; ribonuclease HII [EC:3.1.26.4],Genetic Info,
WP_011133130.1,K03470,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03032 DNA replication proteins [BR:ko03032],K03470  rnhB; ribonuclease HII [EC:3.1.26.4],Genetic Info,
WP_011133132.1,K04518,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",K04518  pheA2; prephenate dehydratase [EC:4.2.1.51],AA/Nucleotide,
WP_011133133.1,K18534,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],K18534  K18534; MPBQ/MSBQ methyltransferase [EC:2.1.1.295],Metabolism,
WP_011133134.1,K01338,09140 Cellular Processes,09143 Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112],K01338  lon; ATP-dependent Lon protease [EC:3.4.21.53],Env. Info/Cellular Process,
WP_011133134.1,K01338,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K01338  lon; ATP-dependent Lon protease [EC:3.4.21.53],Metabolism,
WP_011133135.1,K02946,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02946  RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10",Genetic Info,
WP_011133135.1,K02946,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02946  RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10",Genetic Info,
WP_011133136.1,K02358,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],"K02358  tuf, TUFM; elongation factor Tu",Genetic Info,
WP_011133136.1,K02358,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K02358  tuf, TUFM; elongation factor Tu",Genetic Info,
WP_011133136.1,K02358,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K02358  tuf, TUFM; elongation factor Tu",Env. Info/Cellular Process,
WP_011133137.1,K02355,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],"K02355  fusA, GFM, EFG; elongation factor G",Genetic Info,
WP_011133137.1,K02355,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03029 Mitochondrial biogenesis [BR:ko03029],"K02355  fusA, GFM, EFG; elongation factor G",Genetic Info,
WP_011133138.1,K02992,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02992  RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7",Genetic Info,
WP_011133138.1,K02992,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02992  RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7",Genetic Info,
WP_011133139.1,K02950,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02950  RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12",Genetic Info,
WP_011133139.1,K02950,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02950  RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12",Genetic Info,
WP_011133140.1,K00284,09100 Metabolism,09101 Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],"K00284  GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]",Energy/Carbohydrate/Glycan,
WP_011133140.1,K00284,09100 Metabolism,09102 Energy metabolism,00910 Nitrogen metabolism [PATH:ko00910],"K00284  GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]",Nitrogen metabolism,
WP_011133140.1,K00284,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],"K00284  GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]",Metabolism,
WP_011133142.1,K03644,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:ko00785],"K03644  lipA, LIAS, LIP1, LIP5; lipoyl synthase [EC:2.8.1.8]",Metabolism,
WP_011133147.1,K02699,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K02699  psaL; photosystem I subunit XI,Photosynthesis/Carbon fixation,
WP_011133147.1,K02699,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K02699  psaL; photosystem I subunit XI,Photosynthesis/Carbon fixation,
WP_011133151.1,K02690,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K02690  psaB; photosystem I P700 chlorophyll a apoprotein A2,Photosynthesis/Carbon fixation,
WP_011133151.1,K02690,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K02690  psaB; photosystem I P700 chlorophyll a apoprotein A2,Photosynthesis/Carbon fixation,
WP_011133152.1,K02689,09100 Metabolism,09102 Energy metabolism,00195 Photosynthesis [PATH:ko00195],K02689  psaA; photosystem I P700 chlorophyll a apoprotein A1,Photosynthesis/Carbon fixation,
WP_011133152.1,K02689,09180 Brite Hierarchies,09181 Protein families: metabolism,00194 Photosynthesis proteins [BR:ko00194],K02689  psaA; photosystem I P700 chlorophyll a apoprotein A1,Photosynthesis/Carbon fixation,
WP_011133153.1,K13541,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],K13541  cbiGH-cobJ; cobalt-precorrin 5A hydrolase / cobalt-factor III methyltransferase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.272 2.1.1.131],Metabolism,
WP_011133154.1,K11777,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99996 General function prediction only,K11777  K11777; HAD superfamily phosphatase,Uncharacterized,
WP_011133155.1,K01775,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:ko00470],K01775  alr; alanine racemase [EC:5.1.1.1],AA/Nucleotide,
WP_011133155.1,K01775,09180 Brite Hierarchies,09181 Protein families: metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K01775  alr; alanine racemase [EC:5.1.1.1],Metabolism,
WP_011133157.1,K02835,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03012 Translation factors [BR:ko03012],"K02835  prfA, MTRF1, MRF1; peptide chain release factor 1",Genetic Info,
WP_011133158.1,K02909,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02909  RP-L31, rpmE; large subunit ribosomal protein L31",Genetic Info,
WP_011133158.1,K02909,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02909  RP-L31, rpmE; large subunit ribosomal protein L31",Genetic Info,
WP_011133159.1,K02996,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02996  RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9",Genetic Info,
WP_011133159.1,K02996,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02996  RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9",Genetic Info,
WP_011133160.1,K02871,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02871  RP-L13, MRPL13, rplM; large subunit ribosomal protein L13",Genetic Info,
WP_011133160.1,K02871,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02871  RP-L13, MRPL13, rplM; large subunit ribosomal protein L13",Genetic Info,
WP_011133161.1,K06173,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],"K06173  truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]",Genetic Info,
WP_011133162.1,K02879,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02879  RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17",Genetic Info,
WP_011133162.1,K02879,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02879  RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17",Genetic Info,
WP_011133163.1,K03040,09120 Genetic Information Processing,09121 Transcription,03020 RNA polymerase [PATH:ko03020],K03040  rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6],Genetic Info,
WP_011133163.1,K03040,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03021 Transcription machinery [BR:ko03021],K03040  rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6],Genetic Info,
WP_011133163.1,K03040,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03040  rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6],Genetic Info,
WP_011133164.1,K02948,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02948  RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11",Genetic Info,
WP_011133164.1,K02948,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02948  RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11",Genetic Info,
WP_011133165.1,K02952,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02952  RP-S13, rpsM; small subunit ribosomal protein S13",Genetic Info,
WP_011133165.1,K02952,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02952  RP-S13, rpsM; small subunit ribosomal protein S13",Genetic Info,
WP_011133166.1,K02919,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02919  RP-L36, MRPL36, rpmJ; large subunit ribosomal protein L36",Genetic Info,
WP_011133166.1,K02919,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02919  RP-L36, MRPL36, rpmJ; large subunit ribosomal protein L36",Genetic Info,
WP_011133167.1,K00939,09100 Metabolism,09104 Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],"K00939  adk, AK; adenylate kinase [EC:2.7.4.3]",AA/Nucleotide,
WP_011133167.1,K00939,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730],"K00939  adk, AK; adenylate kinase [EC:2.7.4.3]",Metabolism,
WP_011133167.1,K00939,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,04147 Exosome [BR:ko04147],"K00939  adk, AK; adenylate kinase [EC:2.7.4.3]",Env. Info/Cellular Process,
WP_011133168.1,K03076,09120 Genetic Information Processing,"09123 Folding, sorting and degradation",03060 Protein export [PATH:ko03060],K03076  secY; preprotein translocase subunit SecY,Genetic Info,
WP_011133168.1,K03076,09130 Environmental Information Processing,09131 Membrane transport,03070 Bacterial secretion system [PATH:ko03070],K03076  secY; preprotein translocase subunit SecY,Membrane transport,Membrane transport
WP_011133168.1,K03076,09140 Cellular Processes,09145 Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024],K03076  secY; preprotein translocase subunit SecY,Env. Info/Cellular Process,
WP_011133168.1,K03076,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K03076  secY; preprotein translocase subunit SecY,Env. Info/Cellular Process,
WP_011133169.1,K02876,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02876  RP-L15, MRPL15, rplO; large subunit ribosomal protein L15",Genetic Info,
WP_011133169.1,K02876,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02876  RP-L15, MRPL15, rplO; large subunit ribosomal protein L15",Genetic Info,
WP_011133170.1,K02988,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02988  RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5",Genetic Info,
WP_011133170.1,K02988,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02988  RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5",Genetic Info,
WP_011133171.1,K02881,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02881  RP-L18, MRPL18, rplR; large subunit ribosomal protein L18",Genetic Info,
WP_011133171.1,K02881,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03011 Ribosome [BR:ko03011],"K02881  RP-L18, MRPL18, rplR; large subunit ribosomal protein L18",Genetic Info,
WP_011133172.1,K02933,09120 Genetic Information Processing,09122 Translation,03010 Ribosome [PATH:ko03010],"K02933  RP-L6, MRPL6, rplF; large subunit ribosomal protein L6",Genetic Info,
