Synonym,Product,Expression 9313+1A3 ,Expression 9313+1A3 dil,Expression 9313+1A3 +.01,Expression 9313+1A3 dil+.01,qValue 9313+1A3  vs 9313+1A3 dil,fold change 9313/9313DIL,resolved_locus_tag,resolution_method
AMHOT1A3_single_03003,amino acid transporter,11,0,11.01,0.01,1.0,1101.0,,unresolved
AMHOT1A3_single_03005,MFS permease,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03008,transaldolase,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03016,transcriptional regulator,14,0,14.01,0.01,1.0,1401.0,,unresolved
AMHOT1A3_single_03019,integral membrane sensor signal transduction histidine kinase,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_03020,hypothetical protein,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_03023,arsenate reductase,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_03024,NADPH-dependent FMN reductase,3,5,3.01,5.01,1.0,0.600798403,,unresolved
AMHOT1A3_single_03033,D-cysteine desulfhydrase,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03034,membrane protein,11,0,11.01,0.01,1.0,1101.0,,unresolved
AMHOT1A3_single_03035,adenosine deaminase,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_03050,MFS permease,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03051,membrane protein,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03052,emrE protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03053,sensor histidine kinase,12,21,12.01,21.01,0.029706831,0.571632556,,unresolved
AMHOT1A3_single_03064,SSS sodium solute transporter superfamily protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03065,Bacterial membrane flanked domain protein,6,4,6.01,4.01,1.0,1.498753117,,unresolved
AMHOT1A3_single_03066,Bacterial membrane flanked domain protein,11,0,11.01,0.01,1.0,1101.0,,unresolved
AMHOT1A3_single_03071,peptidase dimerization,15,19,15.01,19.01,0.218240018,0.789584429,,unresolved
AMHOT1A3_single_03080,oxidoreductase,8,0,8.01,0.01,1.0,801.0,,unresolved
AMHOT1A3_single_03084,anhydro-N-acetylmuramic acid kinase,17,28,17.01,28.01,0.050030218,0.607283113,,unresolved
AMHOT1A3_single_03085,citrate transporter,1,4,1.01,4.01,1.0,0.251870324,,unresolved
AMHOT1A3_single_03086,fucose permease,6,3,6.01,3.01,1.0,1.996677741,,unresolved
AMHOT1A3_single_03087,regulator of pathogenicity factors,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03098,fumarase,13,0,13.01,0.01,1.0,1301.0,,unresolved
AMHOT1A3_single_03099,hypothetical protein,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03101,hypothetical protein,9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_03107,manganese/divalent cation transport protein,11,0,11.01,0.01,1.0,1101.0,,unresolved
AMHOT1A3_single_03115,two-component system response regulator,15,15,15.01,15.01,0.349609591,1.0,,unresolved
AMHOT1A3_single_03119,hypothetical protein,22,0,22.01,0.01,1.0,2201.0,,unresolved
AMHOT1A3_single_03122,response regulator containing a CheY-like receiver domain and a GGDEF domain protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03126,response regulator receiver ATP-binding protein,14,3,14.01,3.01,1.0,4.65448505,,unresolved
AMHOT1A3_single_03139,membrane protein,8,0,8.01,0.01,1.0,801.0,,unresolved
AMHOT1A3_single_03142,hypothetical protein,9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_03143,hypothetical protein,13,3,13.01,3.01,1.0,4.322259136,,unresolved
AMHOT1A3_single_03153,lipase-like protein,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03158,ferrichrome receptor FcuA,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_03159,hypothetical protein,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_03160,PepSY-associated TM helix family protein,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_03164,"two component transcriptional regulator, winged helix family protein",7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_03165,integral membrane sensor signal transduction histidine kinase,2,4,2.01,4.01,1.0,0.501246883,,unresolved
AMHOT1A3_single_03171,MadN protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03172,hypothetical protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_03179,diguanylate cyclase,12,3,12.01,3.01,1.0,3.990033223,,unresolved
AMHOT1A3_single_03180,malonate transporter,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03209,ECF subfamily RNA polymerase sigma-24 subunit,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03210,FecR/PupR family sigma factor regulatory protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03211,"TonB-dependent receptor, plug",3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03212,metallophosphoesterase,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_03214,L-lactate dehydrogenase,9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_03221,minor curlin subunit CsgB,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03222,secreted serine protease,8,8,8.01,8.01,1.0,1.0,,unresolved
AMHOT1A3_single_03224,2-keto-4-pentenoate hydratase,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03231,sensory box protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03234,LysR family transcriptional regulator,10,0,10.01,0.01,1.0,1001.0,,unresolved
AMHOT1A3_single_03235,TonB-dependent receptor,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03236,membrane protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03237,aminotransferase,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03291,Bacterial inner membrane protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03296,PAS sensor diguanylate cyclase and phosphodiesterase,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03299,amino acid permease-associated protein,16,2,16.01,2.01,1.0,7.965174129,,unresolved
AMHOT1A3_single_03301,glyoxalase family protein,8,0,8.01,0.01,1.0,801.0,,unresolved
AMHOT1A3_single_03304,hypothetical protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03310,cytosine/purines uracil thiamine allantoin permease,9,5,9.01,5.01,1.0,1.798403194,,unresolved
AMHOT1A3_single_03311,TonB-dependent receptor,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_03312,methylmalonate-semialdehyde dehydrogenase,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03313,flavin reductase,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03314,malonic semialdehyde reductase,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03315,alpha/beta fold family hydrolase,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03316,pyrimidine utilization protein C,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03317,pyrimidine utilization protein B,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03318,pyrimidine utilization protein A,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03323,gluconate transporter,9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_03355,DNA polymerase,10,0,10.01,0.01,1.0,1001.0,,unresolved
AMHOT1A3_single_03359,chemotaxis protein CheY,10,2,10.01,2.01,1.0,4.980099502,,unresolved
AMHOT1A3_single_03368,nptA protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03369,nptA protein,10,0,10.01,0.01,1.0,1001.0,,unresolved
AMHOT1A3_single_03372,peptidase S8/S53 subtilisin kexin sedolisin,31484,6642,31484.01,6642.01,1.0,4.740132881,,unresolved
AMHOT1A3_single_03378,peptidase S8/S53 subtilisin kexin sedolisin,27660,2825,27660.01,2825.01,0.102156856,9.791119323,,unresolved
AMHOT1A3_single_03380,ankyrin,9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_03391,Baf family transcriptional activator,7,3,7.01,3.01,1.0,2.328903654,,unresolved
AMHOT1A3_single_03401,fe-s-cluster oxidoreductase,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03416,cell wall-binding protein,12,17,12.01,17.01,0.09939484,0.706055262,,unresolved
AMHOT1A3_single_03465,hypothetical protein,13,10,13.01,10.01,1.0,1.2997003,,unresolved
AMHOT1A3_single_03469,phosphodiesterase/alkaline phosphatase D,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_03488,hypothetical protein,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03509,TonB dependent outer membrane receptor,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03510,iron-regulated membrane protein,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_03514,hypothetical protein,6,4,6.01,4.01,1.0,1.498753117,,unresolved
AMHOT1A3_single_03515,Formylglycine-generating sulfatase enzyme,3,2,3.01,2.01,1.0,1.497512438,,unresolved
AMHOT1A3_single_03516,hypothetical protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03518,"Secreted protein, containing von Willebrand factor (vWF) type A domain",2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03522,membrane-fusion protein,3,1,3.01,1.01,1.0,2.98019802,,unresolved
AMHOT1A3_single_03523,toxin secretion ABC transporter ATP-binding protein/permease,1,7,1.01,7.01,1.0,0.144079886,,unresolved
AMHOT1A3_single_03525,hypothetical protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03526,Ribosomal protein S6--L-glutamate ligase,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03530,ATP-dependent protease subunit HslV,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_03534,primosome assembly protein PriA,11,16,11.01,16.01,0.14773784,0.687695191,,unresolved
AMHOT1A3_single_03570,sensor histidine kinase,14,9,14.01,9.01,1.0,1.554938957,,unresolved
AMHOT1A3_single_03577,flavodoxin/nitric oxide synthase,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03578,Nickel uptake substrate-specific transmembrane region,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_03579,ApbE family lipoprotein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03580,plasmolipin,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03581,hypothetical protein,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_03582,iron-regulated membrane protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03583,hypothetical protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_03584,tetratricopeptide repeat protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03585,Gram-negative bacterial tonB protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03586,biopolymer transport protein ExbD/TolR,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03587,biopolymer transport proteins-like protein,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03588,biopolymer transport proteins-like protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03589,molybdate ABC transporter ATP-binding protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03590,outer membrane receptor FepA,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_03591,(S)-2-hydroxy-acid oxidase,0,2,0.01,2.01,1.0,0.004975124,,unresolved
AMHOT1A3_single_03593,molybdate ABC transporter permease,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03607,hypothetical protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03611,multidrug resistance ABC transporter ATP-binding protein/permease,13,23,13.01,23.01,0.042272404,0.565406345,,unresolved
AMHOT1A3_single_03614,YhhN-like protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03622,mechanosensitive ion channel family protein,14,0,14.01,0.01,1.0,1401.0,,unresolved
AMHOT1A3_single_03631,ATP-dependent RNA helicase,13,0,13.01,0.01,1.0,1301.0,,unresolved
AMHOT1A3_single_03632,hypothetical protein,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03638,ROK family transcriptional regulator,13,0,13.01,0.01,1.0,1301.0,,unresolved
AMHOT1A3_single_03639,homocysteine S-methyltransferase family protein,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_03678,two component transcriptional regulator,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03679,integral membrane sensor signal transduction histidine kinase,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03680,Aspartate kinase,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03681,TonB-dependent receptor,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_03682,RND family efflux transporter MFP subunit,11,0,11.01,0.01,1.0,1101.0,,unresolved
AMHOT1A3_single_03683,acrB/AcrD/AcrF family protein,8,1,8.01,1.01,1.0,7.930693069,,unresolved
AMHOT1A3_single_03702,transporter,11,0,11.01,0.01,1.0,1101.0,,unresolved
AMHOT1A3_single_03703,TonB-dependent receptor,8,0,8.01,0.01,1.0,801.0,,unresolved
AMHOT1A3_single_03705,"glucan endo-1,3-beta-D-glucosidase",12,1,12.01,1.01,1.0,11.89108911,,unresolved
AMHOT1A3_single_03711,glucose/galactose transporter family protein,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03712,beta-glucosidase,15,0,15.01,0.01,1.0,1501.0,,unresolved
AMHOT1A3_single_03716,ABC transporter ATP-binding protein,9,4,9.01,4.01,1.0,2.246882793,,unresolved
AMHOT1A3_single_03718,cytochrome D ubiquinol oxidase subunit II,8,0,8.01,0.01,1.0,801.0,,unresolved
AMHOT1A3_single_03719,"cytochrome d ubiquinol oxidase, subunit I",6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03720,cytochrome c family protein,15,0,15.01,0.01,1.0,1501.0,,unresolved
AMHOT1A3_single_03744,hypothetical protein,5,4,5.01,4.01,1.0,1.249376559,,unresolved
AMHOT1A3_single_03758,purine phosphorylase family protein 1,11,0,11.01,0.01,1.0,1101.0,,unresolved
AMHOT1A3_single_03760,cation efflux protein,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_03761,hypothetical protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_03762,RND efflux system protein,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03763,RND efflux system protein MFP subunit,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_03764,cation transporter,14,2,14.01,2.01,1.0,6.970149254,,unresolved
AMHOT1A3_single_03765,hypothetical protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03771,mercuric transporter MerT,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_03772,mercuric transport periplasmic protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03773,mercury transport protein MerC,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_03774,mercuric reductase,12,4,12.01,4.01,1.0,2.995012469,,unresolved
AMHOT1A3_single_03776,nickel transporter ATP-binding protein NikE,14,13,14.01,13.01,0.432998775,1.076863951,,unresolved
AMHOT1A3_single_03778,integrase family protein,14,0,14.01,0.01,1.0,1401.0,,unresolved
AMHOT1A3_single_03779,hypothetical protein,12,24,12.01,24.01,0.013134759,0.500208247,,unresolved
AMHOT1A3_single_03785,flavin dependent oxidoreductase,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03787,DeoR family transcriptional regulator,14,13,14.01,13.01,0.410404333,1.076863951,,unresolved
AMHOT1A3_single_03801,tryptophan halogenase,10,3,10.01,3.01,1.0,3.325581395,,unresolved
AMHOT1A3_single_03802,SapC-like protein,13,0,13.01,0.01,1.0,1301.0,,unresolved
AMHOT1A3_single_03804,ApbE family lipoprotein,0,3,0.01,3.01,1.0,0.003322259,,unresolved
AMHOT1A3_single_03805,EF hand domain-containing protein,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03807,TonB-dependent receptor,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03814,Inner membrane protein YgjV,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03815,protoheme IX farnesyltransferase,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03816,cytochrome o ubiquinol oxidase protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03817,cytochrome o ubiquinol oxidase subunit III,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03818,cytochrome-c oxidase,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03819,ubiquinol oxidase subunit II,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03821,IclR family transcriptional regulator,7,2,7.01,2.01,1.0,3.487562189,,unresolved
AMHOT1A3_single_03822,hypothetical protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03823,TonB dependent receptor,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03824,pectin methylesterase pme8A,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03825,maturase,106,75,106.01,75.01,0.770846835,1.41327823,,unresolved
AMHOT1A3_single_03826,integrase family protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03830,hypothetical protein,10,11,10.01,11.01,0.438456865,0.909173479,,unresolved
AMHOT1A3_single_03831,resolvase domain-containing protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_03844,hypothetical protein,10,0,10.01,0.01,1.0,1001.0,,unresolved
AMHOT1A3_single_03865,osmolarity sensor protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_03866,glycosyl hydrolase family protein,7,4,7.01,4.01,1.0,1.748129676,,unresolved
AMHOT1A3_single_03873,general secretion pathway protein F,15,0,15.01,0.01,1.0,1501.0,,unresolved
AMHOT1A3_single_03876,general secretion pathway protein I,12,0,12.01,0.01,1.0,1201.0,,unresolved
AMHOT1A3_single_03880,general secretion pathway protein M,15,0,15.01,0.01,1.0,1501.0,,unresolved
AMHOT1A3_single_03893,hypothetical protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03899,hypothetical protein,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_03910,ComF protein,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_03916,Na(+) driven multidrug efflux pump,9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_03924,hypothetical protein,15,0,15.01,0.01,1.0,1501.0,,unresolved
AMHOT1A3_single_03936,Mg chelatase subunit ChlI,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03937,DNA-binding transcriptional regulator IlvY,12,2,12.01,2.01,1.0,5.975124378,,unresolved
AMHOT1A3_single_03939,bicyclomycin resistance protein,13,0,13.01,0.01,1.0,1301.0,,unresolved
AMHOT1A3_single_03942,Translocation and assembly module TamB,10,4,10.01,4.01,1.0,2.496259352,,unresolved
AMHOT1A3_single_03946,membrane protein,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_03952,hypothetical protein,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_03953,hypothetical protein,16,0,16.01,0.01,1.0,1601.0,,unresolved
AMHOT1A3_single_03962,hypothetical protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_03978,DTW domain containing protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_03994,transposase,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_03996,hypothetical protein,13,0,13.01,0.01,1.0,1301.0,,unresolved
AMHOT1A3_single_03997,hypothetical protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_04002,L-asparaginase,17,4,17.01,4.01,1.0,4.241895262,,unresolved
AMHOT1A3_single_04006,cation transport ATPase,11,0,11.01,0.01,1.0,1101.0,,unresolved
AMHOT1A3_single_04007,secreted protein containing plastocyanin domain protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_04008,hypothetical protein,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_04009,protein-S-isoprenylcysteine methyltransferase,8,0,8.01,0.01,1.0,801.0,,unresolved
AMHOT1A3_single_04022,hypothetical protein,10,0,10.01,0.01,1.0,1001.0,,unresolved
AMHOT1A3_single_04023,hypothetical protein,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_04030,hypothetical protein,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_04032,hypothetical protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_04046,diguanylate cyclase,2,0,2.01,0.01,1.0,201.0,,unresolved
AMHOT1A3_single_04053,integrase,10,0,10.01,0.01,1.0,1001.0,,unresolved
AMHOT1A3_single_04054,integrase,12,0,12.01,0.01,1.0,1201.0,,unresolved
AMHOT1A3_single_04055,"transposase, IS911",5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_04061,hypothetical protein,0,0,0.01,0.01,1.0,1.0,,unresolved
AMHOT1A3_single_04063,hypothetical protein,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_04066,hypothetical protein,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_04067,hypothetical protein,12,0,12.01,0.01,1.0,1201.0,,unresolved
AMHOT1A3_single_04068,hypothetical protein,6,0,6.01,0.01,1.0,601.0,,unresolved
AMHOT1A3_single_04069,hypothetical protein,5,0,5.01,0.01,1.0,501.0,,unresolved
AMHOT1A3_single_04074,cation efflux protein,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_04076,cation efflux system protein CusA,8,0,8.01,0.01,1.0,801.0,,unresolved
AMHOT1A3_single_04077,PepSY-associated TM helix domain-containing protein,15,0,15.01,0.01,1.0,1501.0,,unresolved
AMHOT1A3_single_04082,hypothetical protein,3,0,3.01,0.01,1.0,301.0,,unresolved
AMHOT1A3_single_04092,NADH oxidoreductase,9,1,9.01,1.01,1.0,8.920792079,,unresolved
AMHOT1A3_single_04093,hypothetical protein,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_04094,Class III cytochrome C family protein,9,0,9.01,0.01,1.0,901.0,,unresolved
AMHOT1A3_single_04095,hypothetical protein,8,0,8.01,0.01,1.0,801.0,,unresolved
AMHOT1A3_single_04099,Ni-Fe hydrogenase large chain,8,0,8.01,0.01,1.0,801.0,,unresolved
AMHOT1A3_single_04105,(NiFe) hydrogenase maturation protein HypF,13,17,13.01,17.01,0.225626536,0.764844209,,unresolved
AMHOT1A3_single_04106,hydrogenase expression/formation protein HypE,11,11,11.01,11.01,0.393224602,1.0,,unresolved
AMHOT1A3_single_04117,hypothetical protein,14,6,14.01,6.01,1.0,2.331114809,,unresolved
AMHOT1A3_single_04118,hypothetical protein,16,0,16.01,0.01,1.0,1601.0,,unresolved
AMHOT1A3_single_04128,transposase-like protein,14,0,14.01,0.01,1.0,1401.0,,unresolved
AMHOT1A3_single_04140,integrase catalytic subunit,4,0,4.01,0.01,1.0,401.0,,unresolved
AMHOT1A3_single_04141,IstB ATP binding domain-containing protein,1,0,1.01,0.01,1.0,101.0,,unresolved
AMHOT1A3_single_04142,transposase,10,3,10.01,3.01,1.0,3.325581395,,unresolved
AMHOT1A3_single_04143,transposase subunit,7,0,7.01,0.01,1.0,701.0,,unresolved
AMHOT1A3_single_04152,hypothetical protein,39,15,39.01,15.01,1.0,2.598934044,,unresolved
