gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
EZ55_RS18550,,EZ55_RS18550,ALTBGP6_03747,Protein Homology,4276390,4277079,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951114.1,response regulator transcription factor,WP_014977663.1,"GO:0000160,GO:0006355,GO:0000156,GO:0003677",,"phosphorelay response regulator activity|0000156||IEA,DNA binding|0003677||IEA","phosphorelay signal transduction system|0000160||IEA,regulation of DNA-templated transcription|0006355||IEA",,ALTBGP6_03747,
EZ55_RS18555,,EZ55_RS18555,ALTBGP6_03748,Protein Homology,4277076,4278506,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977664.1,sensor histidine kinase,WP_156078955.1,,,,,,ALTBGP6_03748,2.7.13.3
EZ55_RS18560,,EZ55_RS18560,ALTBGP6_03749,Protein Homology,4278484,4279614,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951116.1,PepSY-associated TM helix domain-containing protein,WP_014977665.1,GO:0016020,membrane|0016020||IEA,,,,ALTBGP6_03749,
EZ55_RS18565,,EZ55_RS18565,ALTBGP6_03750,Protein Homology,4279628,4281673,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951117.1,TonB-dependent receptor,WP_061096100.1,"GO:0055085,GO:0009279",cell outer membrane|0009279||IEA,,transmembrane transport|0055085||IEA,,ALTBGP6_03750,
EZ55_RS18570,,EZ55_RS18570,ALTBGP6_03751,Protein Homology,4281770,4282858,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014999877.1,efflux RND transporter periplasmic adaptor subunit,WP_069945124.1,"GO:0055085,GO:0022857,GO:0042802,GO:0016020",membrane|0016020||IEA,"transmembrane transporter activity|0022857||IEA,identical protein binding|0042802||IEA",transmembrane transport|0055085||IEA,,ALTBGP6_03751,
EZ55_RS18575,,EZ55_RS18575,ALTBGP6_03752,Protein Homology,4282872,4286057,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980572.1,efflux RND transporter permease subunit,WP_069945125.1,"GO:0042908,GO:0015562,GO:0022857,GO:0016020",membrane|0016020||IEA,"efflux transmembrane transporter activity|0015562||IEA,transmembrane transporter activity|0022857||IEA",xenobiotic transport|0042908||IEA,,ALTBGP6_03752,
rplI,rplI,EZ55_RS18580,ALTBGP6_03753,Protein Homology,4286517,4286969,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011576461.1,50S ribosomal protein L9,WP_012519953.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,ALTBGP6_03753,
rpsR,rpsR,EZ55_RS18585,ALTBGP6_03754,Protein Homology,4286996,4287223,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006083042.1,30S ribosomal protein S18,WP_012519954.1,"GO:0006412,GO:0003735,GO:0000314,GO:0022627","organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA",structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,ALTBGP6_03754,
rpsF,rpsF,EZ55_RS18590,ALTBGP6_03755,Protein Homology,4287235,4287636,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519955.1,30S ribosomal protein S6,WP_014951120.1,"GO:0006412,GO:0003735,GO:0000314,GO:0022627","organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA",structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,ALTBGP6_03755,
EZ55_RS18595,,EZ55_RS18595,ALTBGP6_03756,Protein Homology,4287883,4288170,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951121.1,YebG family protein,WP_014951121.1,,,,,,ALTBGP6_03756,
EZ55_RS18600,,EZ55_RS18600,ALTBGP6_03757,Protein Homology,4288393,4289196,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951122.1,ABC transporter ATP-binding protein,WP_069945126.1,"GO:0005524,GO:0016887,GO:0042626,GO:0140359",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,ALTBGP6_03757,7.5.2.-
EZ55_RS18605,,EZ55_RS18605,ALTBGP6_03758,Protein Homology,4289196,4290539,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980574.1,ABC transporter permease,WP_156078956.1,"GO:0042626,GO:0140359,GO:0016020",membrane|0016020||IEA,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,ALTBGP6_03758,
EZ55_RS18610,,EZ55_RS18610,ALTBGP6_03759,Protein Homology,4290657,4292240,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977671.1,methyl-accepting chemotaxis protein,WP_039229218.1,"GO:0006935,GO:0007165,GO:0004888,GO:0016020,GO:0098561","membrane|0016020||IEA,methyl accepting chemotaxis protein complex|0098561||IEA",transmembrane signaling receptor activity|0004888||IEA,"chemotaxis|0006935||IEA,signal transduction|0007165||IEA",,ALTBGP6_03759,
EZ55_RS18615,,EZ55_RS18615,ALTBGP6_03760,Protein Homology,4292397,4293902,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980576.1,sensor histidine kinase,WP_039229215.1,,,,,,ALTBGP6_03760,2.7.13.3
EZ55_RS18620,,EZ55_RS18620,ALTBGP6_03761,Protein Homology,4293990,4295072,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951126.1,methyl-accepting chemotaxis protein,WP_156078957.1,"GO:0006935,GO:0007165,GO:0004888,GO:0008270,GO:0016020",membrane|0016020||IEA,"transmembrane signaling receptor activity|0004888||IEA,zinc ion binding|0008270||IEA","chemotaxis|0006935||IEA,signal transduction|0007165||IEA",,ALTBGP6_03761,
EZ55_RS18625,,EZ55_RS18625,ALTBGP6_03762,Protein Homology,4295225,4295626,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951127.1,hypothetical protein,WP_156078958.1,,,,,,ALTBGP6_03762,
EZ55_RS18630,,EZ55_RS18630,ALTBGP6_03763,Protein Homology,4295671,4297050,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980579.1,sulfite oxidase,WP_069945129.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,ALTBGP6_03763,1.-.-.-
EZ55_RS18635,,EZ55_RS18635,ALTBGP6_03764,Protein Homology,4297050,4298054,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980580.1,YeiH family protein,WP_069945130.1,GO:0016020,membrane|0016020||IEA,,,,ALTBGP6_03764,
EZ55_RS18640,,EZ55_RS18640,ALTBGP6_03765,Protein Homology,4298061,4299068,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980581.1,TauD/TfdA family dioxygenase,WP_197040356.1,GO:0016491,,oxidoreductase activity|0016491||IEA,,,ALTBGP6_03765,
EZ55_RS18645,,EZ55_RS18645,ALTBGP6_03766,Protein Homology,4299078,4300031,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977675.1,aldo/keto reductase,WP_014977675.1,,,,,,ALTBGP6_03766,
EZ55_RS18650,,EZ55_RS18650,ALTBGP6_03767,Protein Homology,4300386,4301135,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013786422.1,GntR family transcriptional regulator,WP_069945131.1,"GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",,,ALTBGP6_03767,
EZ55_RS18655,,EZ55_RS18655,ALTBGP6_03768,Protein Homology,4301235,4301987,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951133.1,TSUP family transporter,WP_156079150.1,GO:0016020,membrane|0016020||IEA,,,,ALTBGP6_03768,
EZ55_RS18660,,EZ55_RS18660,ALTBGP6_03769,Protein Homology,4302104,4304170,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980582.1,glycoside hydrolase family 31 protein,WP_156078959.1,"GO:0005975,GO:0004553",,hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA,carbohydrate metabolic process|0005975||IEA,,ALTBGP6_03769,3.2.1.-
EZ55_RS18665,,EZ55_RS18665,ALTBGP6_03770,Protein Homology,4304187,4305914,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951135.1,solute:sodium symporter family transporter,WP_014951135.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,ALTBGP6_03770,
EZ55_RS18670,,EZ55_RS18670,ALTBGP6_03771,Protein Homology,4306222,4308630,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977679.1,TonB-dependent receptor,WP_156078960.1,"GO:0055085,GO:0009279",cell outer membrane|0009279||IEA,,transmembrane transport|0055085||IEA,,ALTBGP6_03771,
EZ55_RS18675,,EZ55_RS18675,ALTBGP6_03772,Protein Homology,4308753,4309748,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980585.1,cation diffusion facilitator family transporter,WP_156078961.1,"GO:0008324,GO:0046872",,"monoatomic cation transmembrane transporter activity|0008324||IEA,metal ion binding|0046872||IEA",,,ALTBGP6_03772,
EZ55_RS18680,,EZ55_RS18680,ALTBGP6_03773,Protein Homology,4310143,4312824,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980586.1,glycoside hydrolase family 16 protein,WP_156078962.1,"GO:0005975,GO:0004553,GO:0030246",,"hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA,carbohydrate binding|0030246||IEA",carbohydrate metabolic process|0005975||IEA,,ALTBGP6_03773,3.2.1.-
EZ55_RS18685,,EZ55_RS18685,ALTBGP6_03774,Protein Homology,4312891,4315836,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014999889.1,TonB-dependent receptor,WP_156078963.1,"GO:0006810,GO:0022857,GO:0019867",outer membrane|0019867||IEA,transmembrane transporter activity|0022857||IEA,transport|0006810||IEA,,ALTBGP6_03774,
EZ55_RS18690,,EZ55_RS18690,ALTBGP6_03775,Protein Homology,4315973,4317856,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951140.1,GGDEF domain-containing protein,WP_156078964.1,"GO:0007165,GO:0005525,GO:0046872,GO:0052621,GO:0005886",plasma membrane|0005886||IEA,"GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA",signal transduction|0007165||IEA,,ALTBGP6_03775,
nhaC,nhaC,EZ55_RS18695,ALTBGP6_03776,Protein Homology,4317990,4319477,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980589.1,Na+/H+ antiporter NhaC,WP_156078965.1,"GO:0006814,GO:1902600,GO:0015297,GO:0015385,GO:0016020",membrane|0016020||IEA,"antiporter activity|0015297||IEA,sodium:proton antiporter activity|0015385||IEA","sodium ion transport|0006814||IEA,proton transmembrane transport|1902600||IEA",,ALTBGP6_03776,
EZ55_RS18700,,EZ55_RS18700,ALTBGP6_03777,Protein Homology,4319710,4322262,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977684.1,glycoside hydrolase family 3 protein,WP_156078966.1,"GO:0005975,GO:0004553",,hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA,carbohydrate metabolic process|0005975||IEA,,ALTBGP6_03777,3.2.1.-
EZ55_RS18705,,EZ55_RS18705,ALTBGP6_03778,Protein Homology,4322275,4323537,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951143.1,sugar MFS transporter,WP_156078967.1,"GO:0055085,GO:0022857",,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,ALTBGP6_03778,
EZ55_RS18710,,EZ55_RS18710,ALTBGP6_03779,Protein Homology,4323743,4325101,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951144.1,GH1 family beta-glucosidase,WP_156078968.1,"GO:0030245,GO:0008422",,beta-glucosidase activity|0008422||IEA,cellulose catabolic process|0030245||IEA,,ALTBGP6_03779,3.2.1.21
EZ55_RS18715,,EZ55_RS18715,ALTBGP6_03780,Protein Homology,4325120,4326121,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014999897.1,LacI family DNA-binding transcriptional regulator,WP_014951145.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,ALTBGP6_03780,
EZ55_RS18720,,EZ55_RS18720,ALTBGP6_03781,Protein Homology,4326123,4327691,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977688.1,sugar porter family MFS transporter,WP_156078969.1,"GO:0008643,GO:0051119,GO:0016020",membrane|0016020||IEA,sugar transmembrane transporter activity|0051119||IEA,carbohydrate transport|0008643||IEA,,ALTBGP6_03781,
EZ55_RS18725,,EZ55_RS18725,ALTBGP6_03782,Protein Homology,4327711,4329300,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951147.1,ATP-binding cassette domain-containing protein,WP_156078970.1,GO:0005524,,ATP binding|0005524||IEA,,,ALTBGP6_03782,
EZ55_RS18730,,EZ55_RS18730,ALTBGP6_03783,Protein Homology,4329290,4331179,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014999900.1,ATP-binding cassette domain-containing protein,WP_156078971.1,GO:0005524,,ATP binding|0005524||IEA,,,ALTBGP6_03783,
cydX,cydX,EZ55_RS18735,ALTBGP6_03784,Protein Homology,4331358,4331471,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519975.1,cytochrome bd-I oxidase subunit CydX,WP_014951149.1,GO:0016682,,oxidoreductase activity%2C acting on diphenols and related substances as donors%2C oxygen as acceptor|0016682||IEA,,ybgT,ALTBGP6_03784,7.1.1.-
cydB,cydB,EZ55_RS18740,ALTBGP6_03785,Protein Homology,4331482,4332618,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013786437.1,cytochrome d ubiquinol oxidase subunit II,WP_049585641.1,GO:0016682,,oxidoreductase activity%2C acting on diphenols and related substances as donors%2C oxygen as acceptor|0016682||IEA,,,ALTBGP6_03785,7.1.1.-
EZ55_RS18745,,EZ55_RS18745,ALTBGP6_03786,Protein Homology,4332615,4334195,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980598.1,cytochrome ubiquinol oxidase subunit I,WP_049585639.1,"GO:0019646,GO:0009055,GO:0070069",cytochrome complex|0070069||IEA,electron transfer activity|0009055||IEA,aerobic electron transport chain|0019646||IEA,,ALTBGP6_03786,1.10.3.-
EZ55_RS18750,,EZ55_RS18750,ALTBGP6_03787,Protein Homology,4334523,4335128,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977691.1,Tll0287-like domain-containing protein,WP_156078972.1,,,,,,ALTBGP6_03787,
EZ55_RS18755,,EZ55_RS18755,ALTBGP6_03788,Protein Homology,4335284,4336564,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951153.1,sigma-54 interaction domain-containing protein,WP_061486757.1,"GO:0006355,GO:0005524,GO:0008134",,"ATP binding|0005524||IEA,transcription factor binding|0008134||IEA",regulation of DNA-templated transcription|0006355||IEA,,ALTBGP6_03788,
EZ55_RS18760,,EZ55_RS18760,ALTBGP6_03789,Protein Homology,4336633,4337043,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951154.1,hypothetical protein,WP_014951154.1,,,,,,ALTBGP6_03789,
EZ55_RS18765,,EZ55_RS18765,ALTBGP6_03790,Protein Homology,4337114,4339231,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951155.1,TonB-dependent receptor plug domain-containing protein,WP_156078973.1,"GO:0015891,GO:0055085,GO:0015267,GO:0009279,GO:0016020","cell outer membrane|0009279||IEA,membrane|0016020||IEA",channel activity|0015267||IEA,"siderophore transport|0015891||IEA,transmembrane transport|0055085||IEA",,ALTBGP6_03790,
EZ55_RS18770,,EZ55_RS18770,ALTBGP6_03791,Protein Homology,4339387,4340169,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014999906.1,sulfite exporter TauE/SafE family protein,WP_101566267.1,"GO:0006810,GO:0016020",membrane|0016020||IEA,,transport|0006810||IEA,,ALTBGP6_03791,
EZ55_RS18775,,EZ55_RS18775,ALTBGP6_03792,Protein Homology,4340287,4340463,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951157.1,hypothetical protein,WP_014951157.1,,,,,,ALTBGP6_03792,
EZ55_RS18780,,EZ55_RS18780,ALTBGP6_03793,Protein Homology,4340791,4341213,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980605.1,YybH family protein,WP_039229165.1,,,,,,ALTBGP6_03793,
EZ55_RS18785,,EZ55_RS18785,ALTBGP6_03794,Protein Homology,4341358,4342068,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977696.1,hydrolase,WP_156078974.1,GO:0016787,,hydrolase activity|0016787||IEA,,,ALTBGP6_03794,3.-.-.-
EZ55_RS18790,,EZ55_RS18790,ALTBGP6_03795,Protein Homology,4342133,4342501,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951160.1,c-type cytochrome,WP_014951160.1,"GO:0009055,GO:0020037,GO:0046872",,"electron transfer activity|0009055||IEA,heme binding|0020037||IEA,metal ion binding|0046872||IEA",,,ALTBGP6_03795,
EZ55_RS18805,,EZ55_RS18805,EZ55_RS18805,GeneMarkS-2+,4344128,4344268,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_231513150.1,,,,,,,
EZ55_RS18810,,EZ55_RS18810,ALTBGP6_03797,Protein Homology,4344281,4345135,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977698.1,pirin family protein,WP_156078975.1,GO:0046872,,metal ion binding|0046872||IEA,,,ALTBGP6_03797,
EZ55_RS18815,,EZ55_RS18815,EZ55_RS18815,Protein Homology,4346062,4346413,-,programmed frameshift,ribosomal slippage,COORDINATES: similar to AA sequence:RefSeq:WP_076612166.1,IS3 family transposase,WP_139125424.1,GO:0004803,,transposase activity|0004803||IEA,,,,
EZ55_RS18815,,EZ55_RS18815,EZ55_RS18815,Protein Homology,4345185,4346062,-,programmed frameshift,ribosomal slippage,COORDINATES: similar to AA sequence:RefSeq:WP_076612166.1,IS3 family transposase,WP_139125424.1,GO:0004803,,transposase activity|0004803||IEA,,,,
EZ55_RS18820,,EZ55_RS18820,ALTBGP6_03800,Protein Homology,4346515,4347903,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977699.1,5-methyltetrahydrofolate--homocysteine methyltransferase,WP_069945149.1,,,,,,ALTBGP6_03800,
EZ55_RS18825,,EZ55_RS18825,ALTBGP6_03801,Protein Homology,4347944,4350346,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977700.1,TonB-dependent receptor,WP_231513122.1,,,,,,ALTBGP6_03801,
EZ55_RS18830,,EZ55_RS18830,ALTBGP6_03802,Protein Homology,4350437,4351081,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980608.1,ZrgA family zinc uptake protein,WP_231513123.1,,,,,,ALTBGP6_03802,
EZ55_RS18835,,EZ55_RS18835,ALTBGP6_03803,Protein Homology,4351153,4351629,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951165.1,MerC domain-containing protein,WP_231513124.1,,,,,,ALTBGP6_03803,
folE2,folE2,EZ55_RS18840,ALTBGP6_03804,Protein Homology,4351725,4352651,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977703.1,GTP cyclohydrolase FolE2,WP_014951166.1,GO:0003933,,GTP cyclohydrolase activity|0003933||IEA,,,ALTBGP6_03804,3.5.4.16
EZ55_RS18845,,EZ55_RS18845,ALTBGP6_03805,Protein Homology,4352714,4353511,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977704.1,5'-nucleotidase%2C lipoprotein e(P4) family,WP_069945152.1,,,,,,ALTBGP6_03805,
EZ55_RS18850,,EZ55_RS18850,ALTBGP6_03806,Protein Homology,4353530,4354258,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951168.1,DUF3299 domain-containing protein,WP_069945153.1,,,,,,ALTBGP6_03806,
EZ55_RS18855,,EZ55_RS18855,ALTBGP6_03807,Protein Homology,4354274,4354720,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951169.1,hypothetical protein,WP_069945154.1,,,,,,ALTBGP6_03807,
EZ55_RS18860,,EZ55_RS18860,ALTBGP6_03808,Protein Homology,4354726,4355307,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951170.1,DUF3299 domain-containing protein,WP_014951170.1,,,,,,ALTBGP6_03808,
EZ55_RS18865,,EZ55_RS18865,ALTBGP6_03809,Protein Homology,4355458,4355664,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977706.1,YgaP family membrane protein,WP_014977706.1,GO:0016020,membrane|0016020||IEA,,,,ALTBGP6_03809,
EZ55_RS18870,,EZ55_RS18870,ALTBGP6_03810,Protein Homology,4355692,4357305,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977707.1,hypothetical protein,WP_156078977.1,,,,,,ALTBGP6_03810,
EZ55_RS18875,,EZ55_RS18875,ALTBGP6_03811,Protein Homology,4357334,4358215,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977708.1,outer membrane lipoprotein-sorting protein,WP_014977708.1,"GO:0042953,GO:0009279",cell outer membrane|0009279||IEA,,lipoprotein transport|0042953||IEA,,ALTBGP6_03811,
EZ55_RS18880,,EZ55_RS18880,ALTBGP6_03812,Protein Homology,4358217,4360820,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951174.1,efflux RND transporter permease subunit,WP_156078978.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,ALTBGP6_03812,
EZ55_RS18885,,EZ55_RS18885,ALTBGP6_03813,Protein Homology,4361940,4363073,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519987.1,MFS transporter,WP_404978274.1,"GO:0055085,GO:0022857",,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,ALTBGP6_03813,
EZ55_RS18890,,EZ55_RS18890,ALTBGP6_03814,Protein Homology,4363563,4364336,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980615.1,siderophore-interacting protein,WP_156078980.1,"GO:0015891,GO:0071949",,FAD binding|0071949||IEA,siderophore transport|0015891||IEA,,ALTBGP6_03814,1.16.1.-
EZ55_RS18895,,EZ55_RS18895,ALTBGP6_03815,Protein Homology,4364538,4364729,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951177.1,CsbD family protein,WP_014951177.1,,,,,,ALTBGP6_03815,
EZ55_RS18900,,EZ55_RS18900,ALTBGP6_03816,Protein Homology,4364887,4365408,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980616.1,CC0125/CC1285 family lipoprotein,WP_014977712.1,,,,,,ALTBGP6_03816,
EZ55_RS18905,,EZ55_RS18905,ALTBGP6_03817,Protein Homology,4365398,4366252,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980617.1,DVU3141 family protein,WP_156078981.1,,,,,,ALTBGP6_03817,
EZ55_RS18910,,EZ55_RS18910,ALTBGP6_03818,Protein Homology,4366249,4366746,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014999920.1,RNA polymerase sigma factor,WP_014977714.1,"GO:0006352,GO:0003677,GO:0016987",,"DNA binding|0003677||IEA,sigma factor activity|0016987||IEA",DNA-templated transcription initiation|0006352||IEA,,ALTBGP6_03818,
