filename,locus_tag,type,start,end,strand,gene,product,db_xref,EC_number,KO,KEGG_KM,KEGG_manual,antiSMASH,BioV_transp,blast_phytohormones,blast_vibrioferrin,blast_DMSP,dbCAN_CAZy,Species,recommended_name,systematic_name,synonyms,Unnamed: 0,main,sub,path,ecpath,path_id,signal_product,SignalP,EC_number1,EC_number2,category_x,N Enzyme name,EC numbers,Unnamed: 3,_merge,EC_number_pattern,category_y,enzyme name,category,is_signal
28108.53,IHCOGGJP_03426,CDS,3914463,3916067,-,katB,Catalase,COG:COG0753,1.11.1.6,K03781,,,,,,,,,Alteromonas macleodii 1A3,catalase,hydrogen-peroxide:hydrogen-peroxide oxidoreductase,catalase-A;Kat E catalase;KpA;caperase;catalase C;HPI-B;Cat1.4;catalase A;CP;hydrogen peroxide oxidoreductase;catalase-peroxidase;tyrosine-coordinated heme protein;HPI-A;optidase;CAT-A;KAT;CAT-1;Ab-catalase;catalase-1;BNC;catalase-phenol oxidase;CatG;PktA;VktA;CATPO;CatA;KatA;CcmC;KatC;CatP;H2O2:H2O2 oxidoreductase;KatB;KatP;catalase P;CAT-P;catalase form III;CatB;CatF;HPII;CATC;More;polyethylene glycol-catalase;manganese catalase;CAT;HTHP;haem catalase;equilase,1029.0,09100 Metabolism,09101 Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630],"K03781  katE, CAT, catB, srpA; catalase [EC:1.11.1.6]",K03781,Catalase,SP,1.11.1.-,1.11.-.-,,,,,left_only,,ROS,catalase ,ROS,Is Signal
28108.53,IHCOGGJP_03427,CDS,3916076,3916252,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03428,CDS,3916526,3917878,-,,hypothetical protein,,,K07093,,,,,,,,,Alteromonas macleodii 1A3,,,,57941.0,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K07093  K07093; uncharacterized protein,K07093,hypothetical protein,TAT,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03429,CDS,3918050,3920608,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03430,CDS,3921026,3922210,-,tufB_1,Elongation factor Tu 2,COG:COG0050,,K02358,,,,,,,,,Alteromonas macleodii 1A3,,,,24307.0,09150 Organismal Systems,09159 Environmental adaptation,04626 Plant-pathogen interaction [PATH:ko04626],"K02358  tuf, TUFM; elongation factor Tu",K02358,Elongation factor Tu 2,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03431,tRNA,3922278,3922353,-,,tRNA-Thr(ggt),,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,,,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03432,tRNA,3922361,3922435,-,,tRNA-Gly(tcc),,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,,,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03433,tRNA,3922469,3922553,-,,tRNA-Tyr(gta),,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,,,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03434,tRNA,3922561,3922636,-,,tRNA-Thr(tgt),,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,,,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03435,CDS,3922746,3923504,-,coaX,Type III pantothenate kinase,COG:COG1521,2.7.1.33,K03525,"M00120_Coenzyme_A_biosynthesis,_pantothenate_=>_CoA",,,,,,,,Alteromonas macleodii 1A3,pantothenate kinase,ATP:(R)-pantothenate 4'-phosphotransferase,"4-phosphopantoate;PanKBa;Rv1092c;CoaA;Cab1;PanK1;TmPanK-III;PanK2;PanK-III;mPanK2;hPANK2;hPanK4;hPanK;PanK3;TK2141;type II pantothenate kinase;pantothenic acid kinase;PanK;pantothenate kinase 2;CoaX;Pfpank1;BaPanK;HsPANK3;MtPanK;pantothenate kinase 1;HpPanK-III;pantothenate kinase-2;PanK4;EhPAnK;kinase, pantothenate (phosphorylating);mPanK3;PanK1alpha;PfPanK;rPanK4;D-pantothenate kinase;fumble;pantothenate kinase 4;HsPANK4;coaW;hPanK1;hPanK3;type III pantothenate kinase;mPank;PoK;More;mPank1;PanK1b;MtCoaA;PAK;Cab1p;Rts protein <Swissprot>;pantothenate kinase 3",5447.0,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770],K03525  coaX; type III pantothenate kinase [EC:2.7.1.33],K03525,Type III pantothenate kinase,OTHER,2.7.1.-,2.7.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03436,CDS,3923652,3924638,-,birA,Bifunctional ligase/repressor BirA,COG:COG0340,6.3.4.15,K03524,,,,,,,,,Alteromonas macleodii 1A3,biotin-[biotin carboxyl-carrier protein] ligase,biotin:apo-[carboxyl-carrier protein] ligase (AMP-forming),"bacterial BirA biotin ligase;HCS;Acetyl coenzyme A holocarboxylase synthetase;biotin ligase;Biotin--protein ligase;holocarboxylase synthetase 1;Biotin-[acetyl-CoA carboxylase] synthetase;Biotin-[acetyl coenzyme A carboxylase] synthetase;biotin protein ligase;Acetyl CoA holocarboxylase synthetase;biotin-protein ligase;Holocarboxylase synthetase;group I biotin protein ligase;BPL;BirA;yBL;STK_15250;More;Synthetase, biotin-[acetyl coenzyme A carboxylase];BirA protein;biotin acetyl-CoA carboxylase ligase;Biotin holoenzyme synthetase;Biotin:apocarboxylase ligase",5499.0,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780],"K03524  birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]",K03524,Bifunctional ligase_repressor BirA,OTHER,6.3.4.-,6.3.-.-,Other enzymes relevant to N cycling,Forming carbon–nitrogen bonds ,6.3.x.x,,both,6.3.-.-,,,Other enzymes relevant to N cycling,Not Signal
28108.53,IHCOGGJP_03437,CDS,3924635,3925666,-,murB,UDP-N-acetylenolpyruvoylglucosamine reductase,COG:COG0812,1.3.1.98,K00075,,,,,,,,,Alteromonas macleodii 1A3,UDP-N-acetylmuramate dehydrogenase,UDP-N-acetyl-alpha-D-muramate:NADP+ oxidoreductase,"uridine-5'-diphospho-N-acetyl-2-amino-2-deoxy-3-O-lactylglucose:NADP-oxidoreductase;VspiD_010100018130;UDP-N-acetylglucosamine-enoylpyruvate reductase;alr5066;UNAGEP reductase;UDP-GlcNAc-enoylpyruvate reductase;PA2977;PaMurB;EC 1.1.1.158;More;reductase, uridine diphosphoacetylpyruvoylglucosamine;UDP-N-acetylenolpyruvylglucosamine reductase;uridine diphospho-N-acetylglucosamine-enolpyruvate reductase;MurB;type I UNAGEP reductase;MurBAb;UDP-N-acetylenolpyruvoylglucosamine reductase;UDP-N-acetylenolpyruvyl glucosamine reductase",736.0,09100 Metabolism,09101 Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520],K00075  murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98],K00075,UDP-N-acetylenolpyruvoylglucosamine reductase,OTHER,1.3.1.-,1.3.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03438,CDS,3925839,3927407,-,,hypothetical protein,,,K03406,,,,,,,,,Alteromonas macleodii 1A3,,,,11140.0,09130 Environmental Information Processing,09132 Signal transduction,02020 Two-component system [PATH:ko02020],K03406  mcp; methyl-accepting chemotaxis protein,K03406,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03439,CDS,3927737,3928264,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03440,CDS,3928509,3929705,-,,IS4 family transposase ISShfr1,COG:COG3385,,K07495,,,,,,,,,Alteromonas macleodii 1A3,,,,57056.0,09190 Not Included in Pathway or Brite,09192 Unclassified: genetic information processing,99976 Replication and repair,K07495  K07495; putative transposase,K07495,IS4 family transposase ISShfr1,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03441,rRNA,3929892,3930002,-,,5S ribosomal RNA,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,,,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03442,rRNA,3930141,3933016,-,,23S ribosomal RNA,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,,,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03443,rRNA,3933293,3934821,-,,16S ribosomal RNA,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,,,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03444,CDS,3935457,3936266,+,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,SP,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03445,CDS,3936435,3937865,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,SP,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03446,CDS,3937859,3938911,-,mdtA_10,Multidrug resistance protein MdtA,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,Multidrug resistance protein MdtA,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03447,CDS,3938912,3940639,-,hlyB,Alpha-hemolysin translocation ATP-binding protein HlyB,COG:COG2274,,,,,,3.A.1.212.1|[peptide],,,,,Alteromonas macleodii 1A3,,,,,,,,,,Alpha-hemolysin translocation ATP-binding protein HlyB,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03448,CDS,3940837,3941727,+,nhaR,Transcriptional activator protein NhaR,COG:COG0583,,K03717,,,,,,,,,Alteromonas macleodii 1A3,,,,39672.0,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K03717  nhaR; LysR family transcriptional regulator, transcriptional activator of nhaA",K03717,Transcriptional activator protein NhaR,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03449,CDS,3941774,3942448,-,,hypothetical protein,,,K06940,,,,,,,,,Alteromonas macleodii 1A3,,,,57872.0,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K06940  K06940; uncharacterized protein,K06940,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03450,CDS,3942760,3943947,-,ugd,UDP-glucose 6-dehydrogenase,COG:COG1004,1.1.1.22,K00012,,,,,,,,,Alteromonas macleodii 1A3,UDP-glucose 6-dehydrogenase,UDP-alpha-D-glucose:NAD+ 6-oxidoreductase,"uridine diphosphate glucose dehydrogenase;UDP-Glc dehydrogenase;BceC;UDP-GDH;PA2022;UDPGD;uridine diphosphate glucose-6-dehydrogenase;VNG_1048G;UDP-alpha-D-glucose:NAD oxidoreductase;UGD1;uridine diphosphate D-glucose dehydrogenase;AglM;jekyll m151;HVO_1531;uridine-5'-diphosphoglucose dehydrogenase;uridine diphosphoglucose dehydrogenase;sqv-4;UDPGDH-B;UGDH;UDPglucose:NAD+ oxidoreductase;UDP-D-glucose dehydrogenase;UDP-GlcDHase;UDP-Glc DH;UDPG-DH;UDP-glucose dehydrogenase;UDP-GlcDH;GbUGD;UDPGDH-A;kfiD;UDPGlc dehydrogenase;UDPDH;UDPG:NAD oxidoreductase;GH_D12G1806;Ugd2;UgdG;HasB2;ADH-like UDP-glucose dehydrogenase;UDPglucose dehydrogenase;dehydrogenase, uridine diphosphoglucose;VNG1048G;dual specificity UDP-glucose dehydrogenase;PH02Gene21682;Ugd;UDPG dehydrogenase;UDPGDH;HasB;uridyl phosphate dehydrogenase;uridine diphosphate-glucose dehydrogenase;Sugarless protein;UGDH4;Cj1441c;PA3559;UDG1",288.0,09100 Metabolism,09101 Carbohydrate metabolism,00040 Pentose and glucuronate interconversions [PATH:ko00040],"K00012  UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]",K00012,UDP-glucose 6-dehydrogenase,OTHER,1.1.1.-,1.1.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03451,CDS,3944247,3945329,-,rfbB,"dTDP-glucose 4,6-dehydratase",COG:COG1088,4.2.1.46,K01710,M00793_dTDP-L-rhamnose_biosynthesis,,,,,,,,Alteromonas macleodii 1A3,"dTDP-glucose 4,6-dehydratase","dTDP-glucose 4,6-hydro-lyase (dTDP-4-dehydro-6-deoxy-D-glucose-forming)","Ugd;dTDP-D-glucose oxidoreductase;thymidine diphosphate-glucose 4,6-dehydratase;TDPDH;Thymidine diphosphate D-glucose oxidoreductase;TDP-glucose oxidoreductase;dTGD;dTDP-D-glucose 4,6-dehydratase;Thymidine diphosphoglucose oxidoreductase;TDP-D-glucose 4,6-dehydratase;UDP-D-glucose 4,6-dehydratase;RmbB;Thymidine diphospho-D-glucose 4,6-dehydratase;RmlB;rml-2;DesIV;dTDP-glucose-4,6-dehydratase",4994.0,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541],"K01710  rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",K01710,"dTDP-glucose 4,6-dehydratase",OTHER,4.2.1.-,4.2.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03452,CDS,3945367,3946236,-,rmlD,dTDP-4-dehydrorhamnose reductase,,1.1.1.133,K00067,M00793_dTDP-L-rhamnose_biosynthesis,,,,,,,,Alteromonas macleodii 1A3,dTDP-4-dehydrorhamnose reductase,dTDP-6-deoxy-beta-L-mannose:NADP+ 4-oxidoreductase,dTDP-6-deoxy-L-lyxo-4-hexulose reductase;gacA;dTDP-4-keto-rhamnose reductase;dTDP-4-ketorhamnose reductase;thymidine diphospho-4-ketorhamnose reductase;thymidine diphosphate-4-dehydrorhamnose reductase;Agl14;TDP-4-ketorhamnose reductase;4-ketoreductase;dTDP-6-deoxy-L-mannose dehydrogenase;UGER;RmlD;dTDP-4-keto-L-rhamnose reductase;bifunctional UDP-4-keto-6-deoxy-D-glucose epimerase/reductase;RfbD;thymidine diphosphate-6-deoxy-L-talose;TDP-4-keto-rhamnose reductase;dTDP-L-rhamnose synthetase,4997.0,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541],"K00067  rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]",K00067,dTDP-4-dehydrorhamnose reductase,OTHER,1.1.1.-,1.1.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03453,CDS,3946295,3946840,-,rmlC,"dTDP-4-dehydrorhamnose 3,5-epimerase",COG:COG1898,5.1.3.13,K01790,M00793_dTDP-L-rhamnose_biosynthesis,,,,,,,,Alteromonas macleodii 1A3,"dTDP-4-dehydrorhamnose 3,5-epimerase","dTDP-4-dehydro-6-deoxy-D-glucose 3,5-epimerase","dTDP-6-deoxy-D-xylo-4-hexulose 3',5'-epimerase;dTDP-4-keto-L-rhamnose 3,5-epimerase;deoxythymidine diphosphate-4-dehydrorhamnose 3,5-epimerase;RfbC;Agl13;TDP-4-keto-6-deoxy-D-glucose 3,5-epimerase;TDP-4-ketorhamnose 3,5-epimerase;dTDP-4-keto-6-deoxyglucose 3,5-epimerase;dTDP-4-keto-6-deoxy-D-hexulose 3,5-epimerase;Thymidine diphospho-4-ketorhamnose 3,5-epimerase;RmbC;deoxythymidine diphospho-4-keto-6-deoxyglucose 3,5-epimerase;TDP-4-keto-L-rhamnose-3,5-epimerase;RmlC;NovW gene product;rml-3;UGER;bifunctional UDP-4-keto-6-deoxy-D-glucose epimerase/reductase;Epimerase, thymidine diphospho-4-ketorhamnose 3,5-;3,5-epimerase;C14F11.6;TDP-6-deoxy-D-xylo-4-hexopyranosid-4-ulose 3,5-epimerase;dTDP-4-dehydro-6-deoxy-glucose-3,5-epimerase;DnmU;dTDP-L-rhamnose synthetase",4995.0,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541],"K01790  rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]",K01790,"dTDP-4-dehydrorhamnose 3,5-epimerase",OTHER,5.1.3.-,5.1.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03454,CDS,3946916,3947803,-,rmlA,Glucose-1-phosphate thymidylyltransferase,COG:COG1209,2.7.7.24,K00973,M00793_dTDP-L-rhamnose_biosynthesis,,,,,,,,Alteromonas macleodii 1A3,glucose-1-phosphate thymidylyltransferase,dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase,"dTDP-glucose-pyrophosphorylase;glucose 1-phosphate thymidylyltransferase;SchS6;RfbA;rml-1;Cps2L;SgcA1;dTDPglucose pyrophosphorylase;TDP-glucose pyrophosphorylase;ST0452;Glc-1-P-TT;Glc-1-P TTase;Glc-1-P thymidylyltransferase;dTDP-glucose synthase;dTDP-D-glucose synthase;thymidylyltransferase, glucose 1-phosphate;UTP/dTTP-glucose-1-phosphate uridylyl/thymidylyl transferase;ugpG;RmlA;dTDP-alpha-D-glucose pyrophosphorylase;sugar-1-phosphate nucleotidyltransferase;Glc1P-thymidylyltransferase;D-glucose-1-phosphate thymidylyltransferase;thymidine diphosphoglucose pyrophosphorylase;Cps23FL;UgpG protein;thymidine diphosphate glucose pyrophosphorylase;DnmL;RmlA protein",4993.0,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541],"K00973  rfbA, rmlA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]",K00973,Glucose-1-phosphate thymidylyltransferase,OTHER,2.7.7.-,2.7.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03455,CDS,3947813,3948553,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03456,CDS,3948587,3951328,-,,hypothetical protein,,,K21001,,,,,,,,,Alteromonas macleodii 1A3,,,,18137.0,09140 Cellular Processes,09145 Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025],K21001  pslH; polysaccharide biosynthesis protein PslH,K21001,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03457,CDS,3951344,3952549,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03458,CDS,3952557,3953000,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03459,CDS,3953019,3953489,-,gmm,GDP-mannose mannosyl hydrolase,COG:COG0494,3.6.1.-,K03207,,,,,,,,,Alteromonas macleodii 1A3,,,,56275.0,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K03207  gmm, nudD, wcaH; GDP-mannose mannosyl hydrolase [EC:3.6.1.-]",K03207,GDP-mannose mannosyl hydrolase,OTHER,3.6.1.-,3.6.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03460,CDS,3953493,3954452,-,fcl,GDP-L-fucose synthase,COG:COG0451,1.1.1.271,K02377,,,,,,,,,Alteromonas macleodii 1A3,GDP-L-fucose synthase,"GDP-beta-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing)","TSTA3;Transplantation antigen P35B;GDP-Fuc synthase;GMER;FX protein;GDP-fucose synthetase;GDP-4-keto-6-D-deoxymannose epimerase-reductase;GDP-L-fucose synthetase;GDP-4-keto-6-deoxy-D-mannose epimerase-reductase;Tum-P35B antigen;GDP-fucose-synthesizing enzyme FX;guanosine diphosphofucose synthetase;P35B tumour rejection antigen;GDP-keto-6-deoxymannose 3,5-epimerase/4-reductase;GDP-4-keto-6-deoxymannose 3,5-epimerase-4-reductase;GDP-4-keto-6-deoxymannose 3, 5-epimerase 4-reductase;GDP-D-mannose-4,6-dehydratase;wcaG;Red cell NADP(H)-binding protein;GDP-4-keto-6-deoxymannose-3,5-epimerase-4-reductase;GDP-4-keto-6-deoxy-D-mannose epimerase/reductase;GDP-4-keto-6-deoxymannose 3,5-epimerase 4-reductase;GDP-4-keto-6-deoxy-mannose-3,5-epimerase-4-reductase;GDP-fucose synthase;GDP-4-keto-6-deoxymannose epimerase-reductase;GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase/reductase;fcl;PF3D7_1014000;GDPFuc synthase;GFS;GER;GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase",357.0,09100 Metabolism,09101 Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051],"K02377  TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]",K02377,GDP-L-fucose synthase,OTHER,1.1.1.-,1.1.-.-,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03461,CDS,3954493,3955026,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,OTHER,,,,,,,left_only,,,,,Not Signal
28108.53,IHCOGGJP_03462,CDS,3955111,3958779,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,SP,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03463,CDS,3959024,3961021,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,SP,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03464,CDS,3961058,3963760,-,,hypothetical protein,,,,,,,,,,,,Alteromonas macleodii 1A3,,,,,,,,,,hypothetical protein,SP,,,,,,,left_only,,,,,Is Signal
28108.53,IHCOGGJP_03465,CDS,3963873,3968267,-,,hypothetical protein,,,K17734,,,,,,,,,Alteromonas macleodii 1A3,,,,36516.0,09180 Brite Hierarchies,09181 Protein families: metabolism,01002 Peptidases and inhibitors [BR:ko01002],K17734  aprX; serine protease AprX [EC:3.4.21.-],K17734,hypothetical protein,LIPO,,,,,,,left_only,,,,,Is Signal
