gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
MASE_RS15135,,MASE_RS15135,MASE_15185,Protein Homology,3530290,3532788,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950614.1,AAA family ATPase,WP_014950614.1,"GO:0005524,GO:0016887",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA",,,MASE_15185,
MASE_RS15140,,MASE_RS15140,MASE_15190,Protein Homology,3533235,3533831,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977327.1,NAD(P)H-dependent oxidoreductase,WP_014950615.1,"GO:0008753,GO:0009055,GO:0010181,GO:0050136",,"NADPH dehydrogenase (quinone) activity|0008753||IEA,electron transfer activity|0009055||IEA,FMN binding|0010181||IEA,NADH dehydrogenase (quinone) (non-electrogenic) activity|0050136||IEA",,,MASE_15190,1.-.-.-
MASE_RS15145,,MASE_RS15145,MASE_15195,Protein Homology,3533841,3534383,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980202.1,redoxin domain-containing protein,WP_014950616.1,"GO:0016209,GO:0016491",,"antioxidant activity|0016209||IEA,oxidoreductase activity|0016491||IEA",,,MASE_15195,
MASE_RS15150,,MASE_RS15150,MASE_15200,Protein Homology,3534574,3534930,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950617.1,hypothetical protein,WP_014950617.1,,,,,,MASE_15200,
MASE_RS20290,,MASE_RS20290,MASE_RS20290,Protein Homology,3534934,3535722,+,,,COORDINATES: protein motif:HMM:NF024779.7,lipoprotein N-acyltransferase Lnb domain-containing protein,WP_232362773.1,,,,,,,
MASE_RS20295,,MASE_RS20295,MASE_RS20295,Protein Homology,3535647,3536765,+,,,COORDINATES: protein motif:HMM:NF051510.1,DUF7840 domain-containing protein,WP_232362774.1,,,,,,,
MASE_RS15160,,MASE_RS15160,MASE_15215,Protein Homology,3536909,3539014,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977330.1,ATP-dependent helicase,WP_014950618.1,"GO:0003677,GO:0003678,GO:0005524,GO:0016853,GO:0016887",,"DNA binding|0003677||IEA,DNA helicase activity|0003678||IEA,ATP binding|0005524||IEA,isomerase activity|0016853||IEA,ATP hydrolysis activity|0016887||IEA",,,MASE_15215,"3.6.4.-,5.6.2.4"
MASE_RS15165,,MASE_RS15165,MASE_15220,Protein Homology,3539236,3540024,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015067975.1,lipase family protein,WP_014950619.1,GO:0006629,,,lipid metabolic process|0006629||IEA,,MASE_15220,
MASE_RS15170,,MASE_RS15170,MASE_15225,Protein Homology,3540114,3541187,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980206.1,ADP-ribosylglycohydrolase family protein,WP_014950620.1,,,,,,MASE_15225,
MASE_RS15175,,MASE_RS15175,MASE_15230,Protein Homology,3541272,3542360,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950621.1,Gfo/Idh/MocA family protein,WP_014950621.1,"GO:0000166,GO:0003824",,"nucleotide binding|0000166||IEA,catalytic activity|0003824||IEA",,,MASE_15230,
MASE_RS15180,,MASE_RS15180,MASE_15235,Protein Homology,3542598,3545429,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950622.1,PAS domain S-box protein,WP_014950622.1,"GO:0000160,GO:0007165,GO:0000155,GO:0000156,GO:0004673,GO:0005524",,"phosphorelay sensor kinase activity|0000155||IEA,phosphorelay response regulator activity|0000156||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA","phosphorelay signal transduction system|0000160||IEA,signal transduction|0007165||IEA",,MASE_15235,
MASE_RS15185,,MASE_RS15185,MASE_15240,Protein Homology,3545621,3546781,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950623.1,AI-2E family transporter,WP_014950623.1,"GO:0055085,GO:1905887,GO:0015562",,efflux transmembrane transporter activity|0015562||IEA,"transmembrane transport|0055085||IEA,autoinducer AI-2 transmembrane transport|1905887||IEA",,MASE_15240,
MASE_RS15190,,MASE_RS15190,MASE_15245,Protein Homology,3546975,3549146,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_007992224.1,TonB-dependent receptor,WP_014950624.1,"GO:0015343,GO:0038023,GO:0009279",cell outer membrane|0009279||IEA,"siderophore-iron transmembrane transporter activity|0015343||IEA,signaling receptor activity|0038023||IEA",,,MASE_15245,
MASE_RS15195,,MASE_RS15195,MASE_15250,Protein Homology,3549158,3549715,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950625.1,hypothetical protein,WP_014950625.1,,,,,,MASE_15250,
MASE_RS15200,,MASE_RS15200,MASE_15255,Protein Homology,3549717,3551153,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950626.1,PepSY-associated TM helix domain-containing protein,WP_014950626.1,GO:0016020,membrane|0016020||IEA,,,,MASE_15255,
MASE_RS15205,,MASE_RS15205,MASE_15260,Protein Homology,3551290,3552360,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950627.1,cytochrome-c peroxidase,WP_014950627.1,"GO:0004130,GO:0016491,GO:0020037",,"cytochrome-c peroxidase activity|0004130||IEA,oxidoreductase activity|0016491||IEA,heme binding|0020037||IEA",,,MASE_15260,1.11.1.5
MASE_RS15210,,MASE_RS15210,MASE_RS15210,GeneMarkS-2+,3552351,3553619,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_041693552.1,,,,,,,
MASE_RS15215,,MASE_RS15215,MASE_RS15215,Protein Homology,3553673,3555070,-,,,COORDINATES: protein motif:HMM:NF019335.6,TonB-dependent receptor plug domain-containing protein,WP_041693554.1,,,,,,,
MASE_RS15220,,MASE_RS15220,MASE_15275,Protein Homology,3555088,3558018,-,,,COORDINATES: protein motif:HMM:NF037144.6,cadherin-like domain-containing protein,WP_014950628.1,,,,,,MASE_15275,
MASE_RS15225,,MASE_RS15225,MASE_15280,Protein Homology,3558114,3558806,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519663.1,hypothetical protein,WP_415857823.1,,,,,,MASE_15280,
MASE_RS15230,,MASE_RS15230,MASE_15285,Protein Homology,3558941,3559273,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980210.1,DUF1904 family protein,WP_014950630.1,,,,,,MASE_15285,
MASE_RS15235,,MASE_RS15235,MASE_15290,Protein Homology,3559433,3559849,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977343.1,Dabb family protein,WP_014950631.1,,,,,,MASE_15290,
MASE_RS15240,,MASE_RS15240,MASE_15295,Protein Homology,3560129,3560320,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950632.1,hypothetical protein,WP_014950632.1,,,,,,MASE_15295,
MASE_RS15245,,MASE_RS15245,MASE_15300,Protein Homology,3560643,3561512,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980213.1,MIP/aquaporin family protein,WP_014950633.1,"GO:0055085,GO:0015267",,channel activity|0015267||IEA,transmembrane transport|0055085||IEA,,MASE_15300,
MASE_RS15250,,MASE_RS15250,MASE_15305,Protein Homology,3561584,3562447,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519674.1,DMT family transporter,WP_014950634.1,"GO:0006810,GO:0005886",plasma membrane|0005886||IEA,,transport|0006810||IEA,,MASE_15305,
MASE_RS15255,,MASE_RS15255,MASE_15310,Protein Homology,3562466,3562909,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977347.1,DUF6314 family protein,WP_014950635.1,,,,,,MASE_15310,
MASE_RS15260,,MASE_RS15260,MASE_15315,Protein Homology,3562920,3564806,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014999481.1,TonB-dependent receptor plug domain-containing protein,WP_014950636.1,"GO:0015891,GO:0055085,GO:0015267,GO:0009279,GO:0016020","cell outer membrane|0009279||IEA,membrane|0016020||IEA",channel activity|0015267||IEA,"siderophore transport|0015891||IEA,transmembrane transport|0055085||IEA",,MASE_15315,
MASE_RS15265,,MASE_RS15265,MASE_15320,Protein Homology,3565110,3567233,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950637.1,TonB-dependent siderophore receptor,WP_014950637.1,"GO:0015891,GO:0055085,GO:0015267,GO:0046872,GO:0009279,GO:0016020","cell outer membrane|0009279||IEA,membrane|0016020||IEA","channel activity|0015267||IEA,metal ion binding|0046872||IEA","siderophore transport|0015891||IEA,transmembrane transport|0055085||IEA",,MASE_15320,
MASE_RS15270,,MASE_RS15270,MASE_15325,Protein Homology,3567290,3567817,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950638.1,ester cyclase,WP_014950638.1,GO:0030638,,,polyketide metabolic process|0030638||IEA,,MASE_15325,5.5.1.-
MASE_RS15275,,MASE_RS15275,MASE_15330,Protein Homology,3568001,3570409,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007986375.1,TonB-dependent receptor,WP_014950639.1,"GO:0055085,GO:0009279",cell outer membrane|0009279||IEA,,transmembrane transport|0055085||IEA,,MASE_15330,
MASE_RS15280,,MASE_RS15280,MASE_15335,Protein Homology,3570956,3571954,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007986373.1,ester cyclase,WP_014950640.1,GO:0030638,,,polyketide metabolic process|0030638||IEA,,MASE_15335,
MASE_RS15285,,MASE_RS15285,MASE_15340,Protein Homology,3572087,3573700,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_008306017.1,sodium:solute symporter family protein,WP_014950641.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,MASE_15340,
MASE_RS15290,,MASE_RS15290,MASE_15345,Protein Homology,3573733,3574821,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_007986370.1,nuclear transport factor 2 family protein,WP_014950642.1,,,,,,MASE_15345,
MASE_RS15295,,MASE_RS15295,MASE_15350,Protein Homology,3574824,3575702,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980222.1,nuclear transport factor 2 family protein,WP_014950643.1,,,,,,MASE_15350,
MASE_RS15305,,MASE_RS15305,MASE_15360,Protein Homology,3576699,3579020,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950645.1,molybdopterin cofactor-binding domain-containing protein,WP_014950645.1,,,,,,MASE_15360,
MASE_RS15310,,MASE_RS15310,MASE_15365,Protein Homology,3579024,3579497,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_007991691.1,(2Fe-2S)-binding protein,WP_014950646.1,"GO:0046872,GO:0051536,GO:0051537",,"metal ion binding|0046872||IEA,iron-sulfur cluster binding|0051536||IEA,2 iron%2C 2 sulfur cluster binding|0051537||IEA",,,MASE_15365,
MASE_RS15315,,MASE_RS15315,MASE_15370,Protein Homology,3579875,3580621,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007986355.1,HpcH/HpaI aldolase family protein,WP_014950647.1,"GO:0016830,GO:0046872",,"carbon-carbon lyase activity|0016830||IEA,metal ion binding|0046872||IEA",,,MASE_15370,4.1.-.-
MASE_RS15320,,MASE_RS15320,MASE_15375,Protein Homology,3580602,3581321,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950648.1,alpha/beta fold hydrolase,WP_014950648.1,,,,,,MASE_15375,
MASE_RS15325,,MASE_RS15325,MASE_15380,Protein Homology,3581314,3582336,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008306029.1,LacI family DNA-binding transcriptional regulator,WP_014950649.1,"GO:0006355,GO:0003677,GO:0003700",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA",regulation of DNA-templated transcription|0006355||IEA,,MASE_15380,
hisD,hisD,MASE_RS15330,MASE_15385,Protein Homology,3582337,3583614,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007986349.1,histidinol dehydrogenase,WP_014950650.1,"GO:0000105,GO:0004399,GO:0046872,GO:0051287",,"histidinol dehydrogenase activity|0004399||IEA,metal ion binding|0046872||IEA,NAD binding|0051287||IEA",L-histidine biosynthetic process|0000105||IEA,,MASE_15385,1.1.1.23
MASE_RS15335,,MASE_RS15335,MASE_15390,Protein Homology,3583735,3584475,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980228.1,SDR family NAD(P)-dependent oxidoreductase,WP_014950651.1,"GO:0016491,GO:0070403",,"oxidoreductase activity|0016491||IEA,NAD+ binding|0070403||IEA",,,MASE_15390,1.1.1.-
MASE_RS15340,,MASE_RS15340,MASE_15395,Protein Homology,3584491,3585495,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_007986347.1,cupin domain-containing protein,WP_014950652.1,GO:0046872,,metal ion binding|0046872||IEA,,,MASE_15395,
MASE_RS15345,,MASE_RS15345,MASE_15400,Protein Homology,3585507,3586523,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950653.1,ester cyclase,WP_014950653.1,GO:0030638,,,polyketide metabolic process|0030638||IEA,,MASE_15400,5.5.1.-
MASE_RS15350,,MASE_RS15350,MASE_15405,Protein Homology,3586596,3589751,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980231.1,WD40/YVTN/BNR-like repeat-containing protein,WP_014950654.1,,,,,,MASE_15405,
MASE_RS15355,,MASE_RS15355,MASE_15410,Protein Homology,3590111,3590668,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015067992.1,manganese efflux pump MntP,WP_014950655.1,"GO:0071421,GO:0005384,GO:0016020",membrane|0016020||IEA,manganese ion transmembrane transporter activity|0005384||IEA,manganese ion transmembrane transport|0071421||IEA,,MASE_15410,
MASE_RS15360,,MASE_RS15360,MASE_15415,Protein Homology,3591200,3591757,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980232.1,DUF1439 domain-containing protein,WP_014950656.1,,,,,,MASE_15415,
MASE_RS15365,,MASE_RS15365,MASE_15420,Protein Homology,3591872,3593575,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011575235.1,protein adenylyltransferase SelO,WP_014950657.1,"GO:0000287,GO:0005524,GO:0070733",,"magnesium ion binding|0000287||IEA,ATP binding|0005524||IEA,AMPylase activity|0070733||IEA",,,MASE_15420,2.7.7.108
MASE_RS20115,,MASE_RS20115,MASE_RS20115,Protein Homology,3593639,3594127,-,,,COORDINATES: protein motif:HMM:NF014893.6,Gfo/Idh/MocA family protein,WP_232362853.1,,,,,,,
MASE_RS20120,,MASE_RS20120,MASE_RS20120,Protein Homology,3594166,3594744,-,,,COORDINATES: protein motif:HMM:NF013567.7,Gfo/Idh/MocA family protein,WP_202949249.1,"GO:0000166,GO:0003824",,"nucleotide binding|0000166||IEA,catalytic activity|0003824||IEA",,,,
MASE_RS15375,,MASE_RS15375,MASE_15435,Protein Homology,3594776,3595981,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012519683.1,M24 family metallopeptidase,WP_041693842.1,"GO:0006508,GO:0004177,GO:0008233,GO:0016787,GO:0046872,GO:0070006",,"aminopeptidase activity|0004177||IEA,peptidase activity|0008233||IEA,hydrolase activity|0016787||IEA,metal ion binding|0046872||IEA,metalloaminopeptidase activity|0070006||IEA",proteolysis|0006508||IEA,,MASE_15435,3.4.-.-
MASE_RS15380,,MASE_RS15380,MASE_15440,Protein Homology,3596170,3597288,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980235.1,adenosylhomocysteinase,WP_014950659.1,,,,,,MASE_15440,3.13.2.1
MASE_RS15385,,MASE_RS15385,MASE_15445,Protein Homology,3597384,3599144,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950660.1,sensor domain-containing diguanylate cyclase,WP_014950660.1,"GO:0005525,GO:0046872,GO:0052621",,"GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA",,,MASE_15445,2.7.7.65
MASE_RS15390,,MASE_RS15390,MASE_15450,Protein Homology,3599329,3600261,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015067998.1,AEC family transporter,WP_014950661.1,"GO:0055085,GO:0016020",membrane|0016020||IEA,,transmembrane transport|0055085||IEA,,MASE_15450,
pedF,pedF,MASE_RS15395,MASE_15455,Protein Homology,3600406,3600903,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014999493.1,cytochrome c-550 PedF,WP_014950662.1,"GO:0009055,GO:0020037",,"electron transfer activity|0009055||IEA,heme binding|0020037||IEA",,,MASE_15455,
MASE_RS15405,,MASE_RS15405,MASE_15465,Protein Homology,3601198,3602985,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950664.1,PQQ-dependent methanol/ethanol family dehydrogenase,WP_014950664.1,,,,,,MASE_15465,
MASE_RS15410,,MASE_RS15410,MASE_15470,Protein Homology,3603286,3604194,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015068001.1,substrate-binding periplasmic protein,WP_014950665.1,,,,,,MASE_15470,
MASE_RS15415,,MASE_RS15415,MASE_15475,Protein Homology,3604379,3605728,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015068002.1,ABC transporter substrate-binding protein,WP_231506571.1,,,,,,MASE_15475,
MASE_RS15420,,MASE_RS15420,MASE_15480,Protein Homology,3605725,3606708,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950667.1,PQQ-dependent catabolism-associated beta-propeller protein,WP_014950667.1,,,,,,MASE_15480,
MASE_RS15425,,MASE_RS15425,MASE_15485,Protein Homology,3606699,3607421,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014999498.1,ATP-binding cassette domain-containing protein,WP_014950668.1,GO:0005524,,ATP binding|0005524||IEA,,,MASE_15485,
MASE_RS15430,,MASE_RS15430,MASE_15490,Protein Homology,3607421,3608203,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950669.1,ABC transporter permease,WP_014950669.1,"GO:0140359,GO:0016020",membrane|0016020||IEA,ABC-type transporter activity|0140359||IEA,,,MASE_15490,
MASE_RS20300,,MASE_RS20300,MASE_15495,GeneMarkS-2+,3608200,3609024,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_014950670.1,,,,,,MASE_15495,
MASE_RS20305,,MASE_RS20305,MASE_15500,Protein Homology,3609090,3610058,+,,,COORDINATES: protein motif:HMM:NF002074.0,leucyl aminopeptidase,WP_232362854.1,"GO:0019538,GO:0070006",,metalloaminopeptidase activity|0070006||IEA,protein metabolic process|0019538||IEA,,MASE_15500,3.4.11.1
pqqA,pqqA,MASE_RS19960,MASE_RS19960,Protein Homology,3610163,3610234,+,,,COORDINATES: protein motif:HMM:NF019654.6,pyrroloquinoline quinone precursor peptide PqqA,WP_071953288.1,"GO:0018189,GO:0003824",,catalytic activity|0003824||IEA,pyrroloquinoline quinone biosynthetic process|0018189||IEA,,,
pqqB,pqqB,MASE_RS15445,MASE_15505,Protein Homology,3610307,3611227,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950672.1,pyrroloquinoline quinone biosynthesis protein PqqB,WP_014950672.1,GO:0018189,,,pyrroloquinoline quinone biosynthetic process|0018189||IEA,,MASE_15505,
pqqC,pqqC,MASE_RS15450,MASE_15510,Protein Homology,3611230,3611985,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015068008.1,pyrroloquinoline-quinone synthase PqqC,WP_014950673.1,GO:0018189,,,pyrroloquinoline quinone biosynthetic process|0018189||IEA,,MASE_15510,1.3.3.11
pqqD,pqqD,MASE_RS15455,MASE_15515,Protein Homology,3611985,3612374,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014999502.1,pyrroloquinoline quinone biosynthesis peptide chaperone PqqD,WP_014950674.1,"GO:0018189,GO:0048038",,quinone binding|0048038||IEA,pyrroloquinoline quinone biosynthetic process|0018189||IEA,,MASE_15515,
pqqE,pqqE,MASE_RS15460,MASE_15520,Protein Homology,3612364,3613524,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950675.1,pyrroloquinoline quinone biosynthesis protein PqqE,WP_014950675.1,"GO:0018149,GO:0018189,GO:0051539",,4 iron%2C 4 sulfur cluster binding|0051539||IEA,"peptide cross-linking|0018149||IEA,pyrroloquinoline quinone biosynthetic process|0018189||IEA",,MASE_15520,
MASE_RS15465,,MASE_RS15465,MASE_15525,Protein Homology,3613613,3615505,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950676.1,insulinase family protein,WP_014950676.1,,,,,,MASE_15525,
MASE_RS15470,,MASE_RS15470,MASE_15530,Protein Homology,3615591,3618125,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950677.1,TonB-dependent receptor,WP_014950677.1,"GO:0055085,GO:0009279",cell outer membrane|0009279||IEA,,transmembrane transport|0055085||IEA,,MASE_15530,
MASE_RS15475,,MASE_RS15475,MASE_15535,Protein Homology,3618407,3619636,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977371.1,porin family protein,WP_014950678.1,,,,,,MASE_15535,
MASE_RS15480,,MASE_RS15480,MASE_15540,Protein Homology,3619835,3620695,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014950679.1,hypothetical protein,WP_014950679.1,,,,,,MASE_15540,
MASE_RS15485,,MASE_RS15485,MASE_15545,Protein Homology,3620968,3621627,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014999507.1,response regulator,WP_014950680.1,GO:0000160,,,phosphorelay signal transduction system|0000160||IEA,,MASE_15545,
MASE_RS15490,,MASE_RS15490,MASE_15550,Protein Homology,3621684,3624197,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980252.1,hybrid sensor histidine kinase/response regulator,WP_014950681.1,"GO:0000160,GO:0007165,GO:0000155,GO:0000156,GO:0004673,GO:0005524",,"phosphorelay sensor kinase activity|0000155||IEA,phosphorelay response regulator activity|0000156||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA","phosphorelay signal transduction system|0000160||IEA,signal transduction|0007165||IEA",,MASE_15550,2.7.13.3
