seqid,gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term_ncbi,go_component,go_function,go_process,old_locus_tags,start_cyanorak,end_cyanorak,strand_cyanorak,locus_tag_cyanorak,gene_names_cyanorak,Ontology_term_cyanorak,cluster_number,cyanorak_Role,cyanorak_Role_description,eggNOG,eggNOG_description,kegg,kegg_description,ontology_term_description,product_cyanorak,protein_domains,protein_domains_description,tIGR_Role,tIGR_Role_description,ec_numbers
NZ_JNAX01000015.1,recG,recG,EV03_RS08600,EV03_1962,Protein Homology,337131.0,339671.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011823500.1,ATP-dependent DNA helicase RecG,WP_036907213.1,,,,,EV03_1962,1574484.0,1577021.0,+,CK_Pro_PAC1_01962,recG,"GO:0006281,GO:0032508,GO:0006310,GO:0006974,GO:0010501,GO:0003678,GO:0004003,GO:0000166,GO:0003676,GO:0003677,GO:0004004,GO:0004386,GO:0005524,GO:0016787,GO:0009379",CK_00000889,F.1.4,Homologous recombination,"COG1200,bactNOG00433,cyaNOG00458","COG: LK,bactNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair,cyaNOG: INFORMATION STORAGE AND PROCESSING [L] Replication%2C recombination and repair",3.6.1.-,,"DNA repair,DNA duplex unwinding,DNA recombination,cellular response to DNA damage stimulus,RNA secondary structure unwinding,DNA repair,DNA duplex unwinding,DNA recombination,cellular response to DNA damage stimulus,RNA secondary structure unwinding,DNA helicase activity,DNA helicase activity,nucleotide binding,nucleic acid binding,DNA binding,RNA helicase activity,helicase activity,ATP binding,hydrolase activity,DNA repair,DNA duplex unwinding,DNA recombination,cellular response to DNA damage stimulus,RNA secondary structure unwinding,DNA helicase activity,DNA helicase activity,nucleotide binding,nucleic acid binding,DNA binding,RNA helicase activity,helicase activity,ATP binding,hydrolase activity,Holliday junction helicase complex",ATP-dependent DNA helicase,"TIGR00643,PF00270,PF00271,PS51192,PS51194,IPR014001,IPR004609,IPR011545,IPR001650","ATP-dependent DNA helicase RecG,DEAD/DEAH box helicase,Helicase conserved C-terminal domain,Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.,Superfamilies 1 and 2 helicase C-terminal domain profile.,Helicase superfamily 1/2%2C ATP-binding domain,ATP-dependent DNA helicase RecG,DEAD/DEAH box helicase domain,Helicase%2C C-terminal",132,DNA metabolism / DNA replication%2C recombination%2C and repair,3.6.4.12
NZ_JNAX01000015.1,EV03_RS08610,,EV03_RS08610,EV03_1963,Protein Homology,340466.0,342271.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011823502.1,NADPH-dependent assimilatory sulfite reductase hemoprotein subunit,WP_036907894.1,"GO:0008652,GO:0004783,GO:0051536",,"sulfite reductase (NADPH) activity|0004783||IEA,iron-sulfur cluster binding|0051536||IEA",amino acid biosynthetic process|0008652||IEA,EV03_1963,1577816.0,1579960.0,-,CK_Pro_PAC1_01963,sir,"GO:0016002,GO:0009337",CK_00000887,"D.1.1,E.7","Iron,Sulfur metabolism","COG0155,bactNOG05730,cyaNOG00471","COG: METABOLISM [P] Inorganic ion transport and metabolism,bactNOG: METABOLISM [P] Inorganic ion transport and metabolism,cyaNOG: METABOLISM [C] Energy production and conversion",1.8.7.1,assimilatory sulfite reductase (ferredoxin)%3B ferredoxin-sulfite reductase%3B SIR (gene name)%3B sulfite reductase (ferredoxin),"sulfite reductase activity,sulfite reductase activity,sulfite reductase complex (NADPH)",sulfite reductase (ferredoxin),"TIGR02042,PF01077,PF03460,PS00365,IPR006066,IPR006067,IPR011787,IPR005117","sulfite reductase%2C ferredoxin dependent,Nitrite and sulphite reductase 4Fe-4S domain,Nitrite/Sulfite reductase ferredoxin-like half domain,Nitrite and sulfite reductases iron-sulfur/siroheme-binding site.,Nitrite/sulphite reductase iron-sulphur/sirohaem-binding site,Nitrite/sulphite reductase 4Fe-4S domain,Sulphite reductase%2C ferredoxin dependent,Nitrite/Sulfite reductase ferredoxin-like domain",106,Central intermediary metabolism / Sulfur metabolism,
NZ_JNAX01000015.1,glyS,glyS,EV03_RS08615,EV03_1964,Protein Homology,342791.0,344953.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011293697.1,glycine--tRNA ligase subunit beta,WP_036907218.1,"GO:0006426,GO:0000166,GO:0004820,GO:0005524,GO:0005737",cytoplasm|0005737||IEA,"nucleotide binding|0000166||IEA,glycine-tRNA ligase activity|0004820||IEA,ATP binding|0005524||IEA",glycyl-tRNA aminoacylation|0006426||IEA,EV03_1964,1580141.0,1582303.0,+,CK_Pro_PAC1_01964,glyS,"GO:0006426,GO:0004820",CK_00000886,K.1,tRNA aminoacylation,"COG0751,bactNOG00691,bactNOG98017,bactNOG91584,cyaNOG00319","COG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: INFORMATION STORAGE AND PROCESSING [J] Translation%2C ribosomal structure and biogenesis",6.1.1.14,glycine---tRNA ligase%3B glycyl-tRNA synthetase%3B glycyl-transfer ribonucleate synthetase%3B glycyl-transfer RNA synthetase%3B glycyl-transfer ribonucleic acid synthetase%3B glycyl translase,"glycyl-tRNA aminoacylation,glycyl-tRNA aminoacylation,glycine-tRNA ligase activity",glycyl-tRNA synthetase%2C beta subunit,"TIGR00211,PF02092,PS50861,IPR015944,IPR006194","glycine--tRNA ligase%2C beta subunit,Glycyl-tRNA synthetase beta subunit,Heterodimeric glycyl-transfer RNA synthetases family profile.,Glycine-tRNA ligase%2C beta subunit,Glycine-tRNA synthetase%2C heterodimeric",137,Protein synthesis / tRNA aminoacylation,6.1.1.14
NZ_JNAX01000015.1,chlP,chlP,EV03_RS08620,EV03_1965,Protein Homology,344975.0,346309.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011124984.1,geranylgeranyl reductase,WP_036907221.1,"GO:0015995,GO:0045550",,geranylgeranyl reductase activity|0045550||IEA,chlorophyll biosynthetic process|0015995||IEA,EV03_1965,1582325.0,1583659.0,-,CK_Pro_PAC1_01965,chlP,"GO:0015995,GO:0015979,GO:0055114,GO:0051188,GO:0045550,GO:0016628",CK_00000885,B.5.2,Chlorophylls and porphyrins,"COG0644,bactNOG02469,cyaNOG02452","COG: METABOLISM [C] Energy production and conversion,bactNOG: METABOLISM [H] Coenzyme transport and metabolism,cyaNOG: METABOLISM [H] Coenzyme transport and metabolism",1.3.1.83,geranylgeranyl diphosphate reductase%3B geranylgeranyl reductase%3B CHL P,"chlorophyll biosynthetic process,photosynthesis,oxidation-reduction process,cofactor biosynthetic process,chlorophyll biosynthetic process,photosynthesis,oxidation-reduction process,cofactor biosynthetic process,geranylgeranyl reductase activity,oxidoreductase activity%2C acting on the CH-CH group of donors%2C NAD or NADP as acceptor",geranylgeranyl reductase,"TIGR02023,TIGR02028,TIGR02032,PF01494,IPR010253,IPR011777,IPR002938,IPR011774","geranylgeranyl reductase,geranylgeranyl reductase,geranylgeranyl reductase family,FAD binding domain,Geranylgeranyl reductase%2C plant/prokaryotic,Geranylgeranyl reductase family,FAD-binding domain,Geranylgeranyl reductase%2C plant/cyanobacteria",191,Biosynthesis of cofactors%2C prosthetic groups%2C and carriers / Chlorophyll and bacteriochlorphyll,
NZ_JNAX01000015.1,EV03_RS08625,,EV03_RS08625,EV03_1967,Protein Homology,346447.0,347157.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011293699.1,M15 family metallopeptidase,WP_036907224.1,"GO:0006508,GO:0008270,GO:0016787",,"zinc ion binding|0008270||IEA,hydrolase activity|0016787||IEA",proteolysis|0006508||IEA,EV03_1967,1583998.0,1584507.0,+,CK_Pro_PAC1_01967,vanY,"GO:0006508,GO:0008233",CK_00000884,C.2,Murein sacculus and peptidoglycan,"COG1876,bactNOG14380,bactNOG29226,bactNOG87718,bactNOG42963,bactNOG27453,bactNOG32904,cyaNOG00206,cyaNOG03077","COG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,bactNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis,cyaNOG: CELLULAR PROCESSES AND SIGNALING [M] Cell wall/membrane/envelope biogenesis",3.4.17.14,zinc D-Ala-D-Ala carboxypeptidase%3B Zn2+ G peptidase%2C D-alanyl-D-alanine hydrolase%3B D-alanyl-D-alanine-cleaving carboxypeptidase%3B DD-carboxypeptidase%3B G enzyme%3B DD-carboxypeptidase-transpeptidase,"proteolysis,proteolysis,peptidase activity",D-alanyl-D-alanine carboxypeptidase,"PF02557,IPR003709,IPR009045","D-alanyl-D-alanine carboxypeptidase,Peptidase M15B,Hedgehog signalling/DD-peptidase zinc-binding domain superfamily",89,Cell envelope / Biosynthesis and degradation of murein sacculus and peptidoglycan,3.4.16.4
NZ_JNAX01000015.1,typA,typA,EV03_RS08630,EV03_1968,Protein Homology,347289.0,349085.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011293700.1,translational GTPase TypA,WP_036907227.1,"GO:0006412,GO:0006950,GO:0003924,GO:0005525",,"GTPase activity|0003924||IEA,GTP binding|0005525||IEA","translation|0006412||IEA,response to stress|0006950||IEA",EV03_1968,1584639.0,1586435.0,+,CK_Pro_PAC1_01968,typA,"GO:0006412,GO:0006950,GO:0005525",CK_00000883,K.4,Translation factors,"COG1217,bactNOG01674,cyaNOG01201","COG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,bactNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms,cyaNOG: CELLULAR PROCESSES AND SIGNALING [T] Signal transduction mechanisms",,,"translation,response to stress,translation,response to stress,GTP binding",GTP-binding protein TypA/BipA,"TIGR01394,TIGR00231,PF03144,PF00679,PF00009,PS00301,IPR004161,IPR000795,IPR006298,IPR000640,IPR005225","GTP-binding protein TypA/BipA,small GTP-binding protein domain,Elongation factor Tu domain 2,Elongation factor G C-terminus,Elongation factor Tu GTP binding domain,Translational (tr)-type guanine nucleotide-binding (G) domain signature.,Translation elongation factor EFTu-like%2C domain 2,Transcription factor%2C GTP-binding domain,GTP-binding protein TypA,Elongation factor EFG%2C domain V-like,Small GTP-binding protein domain","129,149,169","Regulatory functions / Other,Cellular processes / Adaptations to atypical conditions,Protein synthesis / Translation factors",
NZ_JNAX01000015.1,EV03_RS08635,,EV03_RS08635,EV03_1969,Protein Homology,349091.0,349471.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011823506.1,DUF309 domain-containing protein,WP_036907229.1,,,,,EV03_1969,1586441.0,1586821.0,+,CK_Pro_PAC1_01969,,,CK_00000882,R.2,Conserved hypothetical proteins,"COG1547,bactNOG52338,bactNOG35238,bactNOG40063,cyaNOG07287,cyaNOG03586","COG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown,cyaNOG: POORLY CHARACTERIZED [S] Function unknown",,,,conserved hypothetical protein (DUF309),"PF03745,IPR005500,IPR023203","Domain of unknown function (DUF309),Protein of unknown function DUF309,TTHA0068-like superfamily",156,Hypothetical proteins / Conserved,
NZ_JNAX01000015.1,EV03_RS08640,,EV03_RS08640,EV03_1970,Protein Homology,349633.0,351189.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011293702.1,hypothetical protein,WP_036907231.1,,,,,EV03_1970,1586983.0,1588539.0,+,CK_Pro_PAC1_01970,,GO:0016020,CK_00050702,,,,,,,membrane,putative membrane protein,,,88,Cell envelope / Other,
NZ_JNAX01000015.1,lptB,lptB,EV03_RS08645,EV03_1971,Protein Homology,351265.0,351990.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011823508.1,LPS export ABC transporter ATP-binding protein,WP_036907234.1,"GO:0015920,GO:0015221,GO:0042626,GO:0043190",ATP-binding cassette (ABC) transporter complex|0043190||IEA,"lipopolysaccharide transmembrane transporter activity|0015221||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA",lipopolysaccharide transport|0015920||IEA,EV03_1971,1588615.0,1589340.0,+,CK_Pro_PAC1_01971,lptB,"GO:0006810,GO:0005524,GO:0016887,GO:0005886,GO:0005737",CK_00008065,Q.8,Other,"COG1137,bactNOG01053,cyaNOG01364","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",3.6.3.-,,"transport,transport,ATP binding,ATPase activity,transport,ATP binding,ATPase activity,plasma membrane,cytoplasm",lipopolysaccharide export system%2C ATP-binding component LptB,"PF00005,PS50893,IPR003439","ABC transporter,ATP-binding cassette%2C ABC transporter-type domain profile.,ABC transporter-like",147,Transport and binding proteins / Other,7.5.2.5
NZ_JNAX01000015.1,EV03_RS08650,,EV03_RS08650,EV03_1972,Protein Homology,351997.0,353184.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011293704.1,LptF/LptG family permease,WP_036907236.1,"GO:0055085,GO:0042626,GO:0140359,GO:0016020,GO:0043190","membrane|0016020||IEA,ATP-binding cassette (ABC) transporter complex|0043190||IEA","ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",transmembrane transport|0055085||IEA,EV03_1972,1589347.0,1590534.0,+,CK_Pro_PAC1_01972,lptG,"GO:0055085,GO:0015920,GO:0015437,GO:0016020",CK_00000881,Q.8,Other,"COG0795,bactNOG20577,bactNOG100904,bactNOG12870,bactNOG85537,bactNOG10764,cyaNOG01437","COG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [S] Function unknown,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,bactNOG: POORLY CHARACTERIZED [R] General function prediction only,cyaNOG: POORLY CHARACTERIZED [R] General function prediction only",,,"transmembrane transport,lipopolysaccharide transport,transmembrane transport,lipopolysaccharide transport,lipopolysaccharide floppase activity,transmembrane transport,lipopolysaccharide transport,lipopolysaccharide floppase activity,membrane",lipopolysaccharide export system%2C permease component,"PF03739,IPR005495","Lipopolysaccharide export system permease LptF/LptG,Permease LptG/LptF-related",147,Transport and binding proteins / Other,
NZ_JNAX01000015.1,ccsB,ccsB,EV03_RS08655,EV03_1973,Protein Homology,353222.0,354169.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011823510.1,c-type cytochrome biogenesis protein CcsB,WP_036907239.1,"GO:0017004,GO:0020037",,heme binding|0020037||IEA,cytochrome complex assembly|0017004||IEA,EV03_1973,1590572.0,1591519.0,+,CK_Pro_PAC1_01973,ccsA,"GO:0015886,GO:0017004,GO:0015232,GO:0020037,GO:0016020",CK_00000880,J,Photosynthesis and respiration,"COG0755,bactNOG05371,bactNOG20098,bactNOG05755,bactNOG23544,cyaNOG00758","COG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,bactNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones,cyaNOG: CELLULAR PROCESSES AND SIGNALING [O] Posttranslational modification%2C protein turnover%2C chaperones",,,"heme transport,cytochrome complex assembly,heme transport,cytochrome complex assembly,heme transporter activity,heme binding,heme transport,cytochrome complex assembly,heme transporter activity,heme binding,membrane",cytochrome c-type biogenesis protein,"TIGR03144,PF01578,IPR017562,IPR003557,IPR002541","cytochrome c-type biogenesis protein CcsB,Cytochrome C assembly protein,Cytochrome c-type biogenesis protein CcsA,Cytochrome c-type biogenesis protein CcmC,Cytochrome c assembly protein","108,112,147","Energy metabolism / Aerobic,Energy metabolism / Electron transport,Transport and binding proteins / Other",
NZ_JNAX01000015.1,rpe,rpe,EV03_RS08660,EV03_1974,Protein Homology,354189.0,354941.0,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011823511.1,ribulose-phosphate 3-epimerase,WP_036907242.1,"GO:0006098,GO:0004750",,D-ribulose-phosphate 3-epimerase activity|0004750||IEA,pentose-phosphate shunt|0006098||IEA,EV03_1974,1591539.0,1592291.0,-,CK_Pro_PAC1_01974,rpe,"GO:0006098,GO:0005975,GO:0004750,GO:0016857",CK_00056941,G.5,Pentose phosphate pathway,"COG0036,bactNOG01477,cyaNOG00437","COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism",5.1.3.1,ribulose-phosphate 3-epimerase%3B phosphoribulose epimerase%3B erythrose-4-phosphate isomerase%3B phosphoketopentose 3-epimerase%3B xylulose phosphate 3-epimerase%3B phosphoketopentose epimerase%3B ribulose 5-phosphate 3-epimerase%3B D-ribulose phosphate-3-epimerase%3B D-ribulose 5-phosphate epimerase%3B D-ribulose-5-P 3-epimerase%3B D-xylulose-5-phosphate 3-epimerase%3B pentose-5-phosphate 3-epimerase,"pentose-phosphate shunt,carbohydrate metabolic process,pentose-phosphate shunt,carbohydrate metabolic process,ribulose-phosphate 3-epimerase activity,racemase and epimerase activity%2C acting on carbohydrates and derivatives",ribulose-phosphate 3-epimerase,"TIGR01163,PF00834,IPR000056","ribulose-phosphate 3-epimerase,Ribulose-phosphate 3 epimerase family,Ribulose-phosphate 3-epimerase-like",117,Energy metabolism / Pentose phosphate pathway,5.1.3.1
NZ_JNAX01000015.1,glpX,glpX,EV03_RS08665,EV03_1975,Protein Homology,355142.0,356146.0,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011293707.1,class II fructose-bisphosphatase,WP_036907244.1,"GO:0006071,GO:0006094,GO:0042132",,fructose 1%2C6-bisphosphate 1-phosphatase activity|0042132||IEA,"glycerol metabolic process|0006071||IEA,gluconeogenesis|0006094||IEA",EV03_1975,1592492.0,1593496.0,+,CK_Pro_PAC1_01975,fbp-sbp,"GO:0015977,GO:0019253,GO:0042132",CK_00000878,J.2,CO2 fixation,"COG1494,bactNOG02992,cyaNOG01323","COG: METABOLISM [G] Carbohydrate transport and metabolism,bactNOG: METABOLISM [G] Carbohydrate transport and metabolism,cyaNOG: METABOLISM [G] Carbohydrate transport and metabolism","3.1.3.37,3.1.3.11","sedoheptulose-bisphosphatase%3B SBPase%3B sedoheptulose 1%2C7-diphospate phosphatase%3B sedoheptulose 1%2C7-diphosphatase%3B sedoheptulose diphosphatase%3B sedoheptulose bisphosphatase%3B sedoheptulose 1%2C7-bisphosphatase,fructose-bisphosphatase%3B hexose diphosphatase%3B FBPase%3B fructose 1%2C6-diphosphatase%3B fructose 1%2C6-diphosphate phosphatase%3B D-fructose 1%2C6-diphosphatase%3B fructose 1%2C6-bisphosphatase%3B fructose diphosphatase%3B fructose diphosphate phosphatase%3B fructose bisphosphate phosphatase%3B fructose 1%2C6-bisphosphate 1-phosphatase%3B fructose 1%2C6-bisphosphate phosphatase%3B hexose bisphosphatase%3B D-fructose-1%2C6-bisphosphate phosphatase","carbon fixation,reductive pentose-phosphate cycle,carbon fixation,reductive pentose-phosphate cycle,fructose 1%2C6-bisphosphate 1-phosphatase activity",bifunctional fructose-1%2C6-biphosphatase/sedoheptulose1%2C7-biphosphate phosphatase,"TIGR00330,PF03320,IPR004464","fructose-1%2C6-bisphosphatase%2C class II,Bacterial fructose-1%2C6-bisphosphatase%2C glpX-encoded,Fructose-1%2C6-bisphosphatase class 2/Sedoheputulose-1%2C7-bisphosphatase",164,Energy metabolism / Photosynthesis,3.1.3.11
