gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
SY28_RS11460,,SY28_RS11460,SY28_11470,Protein Homology,14303,15481,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014566.1,MFS transporter,WP_027888718.1,"GO:0055085,GO:0015112,GO:0022857",,"nitrate transmembrane transporter activity|0015112||IEA,transmembrane transporter activity|0022857||IEA",transmembrane transport|0055085||IEA,,SY28_11470,
gcvH,gcvH,SY28_RS11475,SY28_11485,Protein Homology,993,1373,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013974.1,glycine cleavage system protein GcvH,WP_027886735.1,"GO:0019464,GO:0005960",glycine cleavage complex|0005960||IEA,,glycine decarboxylation via glycine cleavage system|0019464||IEA,,SY28_11485,
gcvT,gcvT,SY28_RS11480,SY28_11490,Protein Homology,1418,2473,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013975.1,glycine cleavage system aminomethyltransferase GcvT,WP_027886736.1,"GO:0019464,GO:0004047,GO:0005737",cytoplasm|0005737||IEA,aminomethyltransferase activity|0004047||IEA,glycine decarboxylation via glycine cleavage system|0019464||IEA,,SY28_11490,2.1.2.10
mglA,mglA,SY28_RS11485,SY28_11495,Protein Homology,2618,3208,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013976.1,GTPase MglA,WP_027886737.1,,,,,,SY28_11495,
mglB,mglB,SY28_RS11490,SY28_11500,Protein Homology,3211,3702,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015716873.1,GTPase-activating protein MglB,WP_027886738.1,"GO:0032008,GO:0005085,GO:0060090",,"guanyl-nucleotide exchange factor activity|0005085||IEA,molecular adaptor activity|0060090||IEA",positive regulation of TOR signaling|0032008||IEA,,SY28_11500,
SY28_RS11495,,SY28_RS11495,SY28_11505,Protein Homology,3985,4908,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013978.1,alpha/beta hydrolase family protein,WP_036196823.1,GO:0016787,,hydrolase activity|0016787||IEA,,,SY28_11505,3.-.-.-
hemW,hemW,SY28_RS11500,SY28_11510,Protein Homology,4946,6085,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013979.1,radical SAM family heme chaperone HemW,WP_223299773.1,"GO:0006779,GO:0051539,GO:0051989,GO:0005737",cytoplasm|0005737||IEA,"4 iron%2C 4 sulfur cluster binding|0051539||IEA,coproporphyrinogen dehydrogenase activity|0051989||IEA",porphyrin-containing compound biosynthetic process|0006779||IEA,,SY28_11510,
SY28_RS11505,,SY28_RS11505,SY28_11515,Protein Homology,6071,6892,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013980.1,serine/threonine-protein kinase,WP_027886741.1,"GO:0004674,GO:0005524",,"protein serine/threonine kinase activity|0004674||IEA,ATP binding|0005524||IEA",,,SY28_11515,2.7.11.-
SY28_RS11510,,SY28_RS11510,SY28_11520,Protein Homology,6995,7738,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013981.1,patatin-like phospholipase family protein,WP_027886742.1,GO:0052689,,carboxylic ester hydrolase activity|0052689||IEA,,,SY28_11520,3.1.1.-
lepB,lepB,SY28_RS11515,SY28_11525,Protein Homology,7824,8606,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013982.1,signal peptidase I,WP_027886743.1,"GO:0006465,GO:0009306,GO:0004252,GO:0016020",membrane|0016020||IEA,serine-type endopeptidase activity|0004252||IEA,"signal peptide processing|0006465||IEA,protein secretion|0009306||IEA",,SY28_11525,3.4.21.89
hslV,hslV,SY28_RS11520,SY28_11530,Protein Homology,8802,9353,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013983.1,ATP-dependent protease subunit HslV,WP_027886744.1,"GO:0051603,GO:0004298,GO:0009376",HslUV protease complex|0009376||IEA,threonine-type endopeptidase activity|0004298||IEA,proteolysis involved in protein catabolic process|0051603||IEA,,SY28_11530,3.4.25.2
SY28_RS11525,,SY28_RS11525,SY28_11535,Protein Homology,9350,10603,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011172715.1,ATP-dependent protease ATPase subunit HslU,WP_027886745.1,"GO:0006508,GO:0004176,GO:0005524,GO:0016887,GO:0036402",,"ATP-dependent peptidase activity|0004176||IEA,ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,proteasome-activating activity|0036402||IEA",proteolysis|0006508||IEA,,SY28_11535,
SY28_RS11530,,SY28_RS11530,SY28_11540,Protein Homology,10687,11751,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013985.1,tetratricopeptide repeat protein,WP_027886746.1,GO:0005515,,protein binding|0005515||IEA,,,SY28_11540,
SY28_RS11535,,SY28_RS11535,SY28_11545,Protein Homology,11886,12830,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013986.1,hypothetical protein,WP_027886747.1,,,,,,SY28_11545,
SY28_RS11540,,SY28_RS11540,SY28_11550,Protein Homology,12847,14604,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013987.1,ATP-binding protein,WP_027886748.1,"GO:0005524,GO:0016887",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA",,,SY28_11550,
aat,aat,SY28_RS11545,SY28_11555,Protein Homology,14668,15276,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013013988.1,leucyl/phenylalanyl-tRNA--protein transferase,WP_027886749.1,"GO:0006508,GO:0008914",,leucyl-tRNA--protein transferase activity|0008914||IEA,proteolysis|0006508||IEA,,SY28_11555,2.3.2.6
SY28_RS15320,,SY28_RS15320,SY28_RS15320,Protein Homology,157,492,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014248.1,hypothetical protein,WP_147370705.1,,,,,,,
SY28_RS11555,,SY28_RS11555,SY28_11565,Protein Homology,993,2792,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013159694.1,RNB domain-containing ribonuclease,WP_036197517.1,"GO:0003723,GO:0004540",,"RNA binding|0003723||IEA,RNA nuclease activity|0004540||IEA",,,SY28_11565,
SY28_RS11560,,SY28_RS11560,SY28_11570,GeneMarkS-2+,2863,3459,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_027888824.1,,,,,,SY28_11570,
SY28_RS11565,,SY28_RS11565,SY28_11575,Protein Homology,3469,7944,-,,,COORDINATES: protein motif:HMM:NF036531.6,alpha-2-macroglobulin family protein,WP_027888825.1,"GO:0010951,GO:0004866",,endopeptidase inhibitor activity|0004866||IEA,negative regulation of endopeptidase activity|0010951||IEA,,SY28_11575,
SY28_RS11570,,SY28_RS11570,SY28_11580,Protein Homology,7957,8676,-,,,COORDINATES: protein motif:HMM:NF018387.6,DUF1175 family protein,WP_027888826.1,,,,,,SY28_11580,
SY28_RS11575,,SY28_RS11575,SY28_11585,Protein Homology,8754,9365,+,,,COORDINATES: protein motif:HMM:NF019559.6,lysoplasmalogenase,WP_036197520.1,,,,,,SY28_11585,
SY28_RS11580,,SY28_RS11580,SY28_11590,GeneMarkS-2+,9478,9669,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_131455706.1,,,,,,SY28_11590,
SY28_RS11585,,SY28_RS11585,SY28_11595,Protein Homology,9826,10164,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_016329204.1,nucleotidyltransferase domain-containing protein,WP_027888829.1,"GO:0000166,GO:0016779,GO:0046872",,"nucleotide binding|0000166||IEA,nucleotidyltransferase activity|0016779||IEA,metal ion binding|0046872||IEA",,,SY28_11595,2.7.7.-
SY28_RS11590,,SY28_RS11590,SY28_11600,Protein Homology,10161,10553,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018461624.1,HEPN domain-containing protein,WP_027888830.1,,,,,,SY28_11600,
SY28_RS11595,,SY28_RS11595,SY28_11605,GeneMarkS-2+,11054,11353,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_027888831.1,,,,,,SY28_11605,
SY28_RS15395,,SY28_RS15395,SY28_RS15395,GeneMarkS-2+,11457,11630,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_155915767.1,,,,,,,
SY28_RS14755,,SY28_RS14755,SY28_RS14755,Protein Homology,11732,13144,+,,,COORDINATES: protein motif:HMM:NF012377.6,glycoside hydrolase family 5 protein,WP_051349854.1,"GO:0000272,GO:0071704,GO:0004553",,hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA,"polysaccharide catabolic process|0000272||IEA,obsolete organic substance metabolic process|0071704||IEA",,,3.2.1.-
SY28_RS11605,,SY28_RS11605,SY28_11615,Protein Homology,13498,14175,+,,,COORDINATES: protein motif:HMM:NF014015.7,Dph6-related ATP pyrophosphatase,WP_027888832.1,,,,,,SY28_11615,
rpsO,rpsO,SY28_RS11615,SY28_11625,Protein Homology,433,702,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_018112219.1,30S ribosomal protein S15,WP_027887615.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,SY28_11625,
SY28_RS11620,,SY28_RS11620,SY28_11630,Protein Homology,771,1928,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014081.1,MFS transporter,WP_027887614.1,"GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,transmembrane transport|0055085||IEA,,SY28_11630,
SY28_RS11625,,SY28_RS11625,SY28_11635,Protein Homology,2011,3693,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014629504.1,cbb3-type cytochrome c oxidase subunit I,WP_027887613.1,"GO:0009060,GO:0004129,GO:0020037,GO:0016020",membrane|0016020||IEA,"cytochrome-c oxidase activity|0004129||IEA,heme binding|0020037||IEA",aerobic respiration|0009060||IEA,,SY28_11635,
SY28_RS11630,,SY28_RS11630,SY28_11640,Protein Homology,3706,4188,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014083.1,cytochrome c oxidase subunit II,WP_027887612.1,,,,,,SY28_11640,
SY28_RS16000,,SY28_RS16000,SY28_11645,Protein Homology,4192,4305,-,,,COORDINATES: protein motif:HMM:NF019724.6,cytochrome c oxidase subunit 2A,WP_013014084.1,,,,,,SY28_11645,
tkt,tkt,SY28_RS11640,SY28_11650,Protein Homology,4480,6441,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014085.1,transketolase,WP_027887611.1,GO:0004802,,transketolase activity|0004802||IEA,,,SY28_11650,2.2.1.1
SY28_RS11645,,SY28_RS11645,SY28_11655,Protein Homology,6442,6633,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014086.1,hypothetical protein,WP_027887610.1,,,,,,SY28_11655,
SY28_RS11650,,SY28_RS11650,SY28_11660,Protein Homology,6674,7591,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011173196.1,hypothetical protein,WP_027887609.1,,,,,,SY28_11660,
SY28_RS11655,,SY28_RS11655,SY28_11665,Protein Homology,7577,11260,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014088.1,alpha-amylase family glycosyl hydrolase,WP_043983204.1,"GO:0005975,GO:0003824",,catalytic activity|0003824||IEA,carbohydrate metabolic process|0005975||IEA,,SY28_11665,
SY28_RS11660,,SY28_RS11660,SY28_11670,Protein Homology,11360,11797,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014068.1,type II toxin-antitoxin system RatA family toxin,WP_027887607.1,"GO:0045333,GO:0045947,GO:0043023,GO:0048039",,"ribosomal large subunit binding|0043023||IEA,ubiquinone binding|0048039||IEA","cellular respiration|0045333||IEA,negative regulation of translational initiation|0045947||IEA",,SY28_11670,
cysS,cysS,SY28_RS11665,SY28_11675,Protein Homology,11940,13385,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014067.1,cysteine--tRNA ligase,WP_027887606.1,"GO:0006423,GO:0004817,GO:0005524,GO:0005737",cytoplasm|0005737||IEA,"cysteine-tRNA ligase activity|0004817||IEA,ATP binding|0005524||IEA",cysteinyl-tRNA aminoacylation|0006423||IEA,,SY28_11675,6.1.1.16
SY28_RS11670,,SY28_RS11670,SY28_11680,Protein Homology,13431,14105,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014066.1,zinc metallopeptidase,WP_027887605.1,,,,,,SY28_11680,
SY28_RS11675,,SY28_RS11675,SY28_11685,Protein Homology,14242,14514,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014065.1,stage V sporulation protein S,WP_027887604.1,,,,,,SY28_11685,
dprA,dprA,SY28_RS11680,SY28_11690,Protein Homology,139,1152,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014335.1,DNA-processing protein DprA,WP_027888833.1,GO:0009294,,,DNA-mediated transformation|0009294||IEA,,SY28_11690,
dusA,dusA,SY28_RS11685,SY28_11695,Protein Homology,1137,2141,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015716376.1,tRNA dihydrouridine(20/20a) synthase DusA,WP_027888834.1,"GO:0002943,GO:0017150,GO:0050660",,"tRNA dihydrouridine synthase activity|0017150||IEA,flavin adenine dinucleotide binding|0050660||IEA",tRNA dihydrouridine synthesis|0002943||IEA,,SY28_11695,"1.3.1.-,1.3.1.91"
ispH,ispH,SY28_RS11690,SY28_11700,Protein Homology,2145,3170,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013157526.1,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,WP_027888835.1,"GO:0019288,GO:0050992,GO:0046872,GO:0051745",,"metal ion binding|0046872||IEA,4-hydroxy-3-methylbut-2-enyl diphosphate reductase activity|0051745||IEA","isopentenyl diphosphate biosynthetic process%2C methylerythritol 4-phosphate pathway|0019288||IEA,dimethylallyl diphosphate biosynthetic process|0050992||IEA",,SY28_11700,1.17.7.4
SY28_RS11695,,SY28_RS11695,SY28_11705,Protein Homology,3224,4732,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014338.1,carboxypeptidase M32,WP_027888836.1,,,,,,SY28_11705,3.4.17.19
SY28_RS11700,,SY28_RS11700,SY28_11710,Protein Homology,4752,7040,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014339.1,glycoside hydrolase family 31 protein,WP_027888837.1,"GO:0005975,GO:0004553",,hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA,carbohydrate metabolic process|0005975||IEA,,SY28_11710,3.2.1.-
SY28_RS11705,,SY28_RS11705,SY28_11715,Protein Homology,7216,8064,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014340.1,carbohydrate ABC transporter permease,WP_187388596.1,"GO:0008643,GO:0055085",,,"carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA",,SY28_11715,
SY28_RS11710,,SY28_RS11710,SY28_11720,Protein Homology,8054,8935,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014341.1,carbohydrate ABC transporter permease,WP_027888839.1,"GO:0008643,GO:0055085,GO:0042626,GO:0140359",,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA","carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA",,SY28_11720,
SY28_RS11715,,SY28_RS11715,SY28_11725,Protein Homology,9112,10383,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014342.1,ABC transporter substrate-binding protein,WP_027888840.1,,,,,,SY28_11725,
SY28_RS11720,,SY28_RS11720,SY28_11730,Protein Homology,10916,13867,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013014343.1,adenosylcobalamin-dependent ribonucleoside-diphosphate reductase,WP_027888841.1,"GO:0000166,GO:0004748,GO:0031419",,"nucleotide binding|0000166||IEA,ribonucleoside-diphosphate reductase activity%2C thioredoxin disulfide as acceptor|0004748||IEA,cobalamin binding|0031419||IEA",,,SY28_11730,1.17.4.1
SY28_RS16115,,SY28_RS16115,SY28_RS16115,GeneMarkS-2+,1705,1875,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_155915776.1,,,,,,,
SY28_RS11730,,SY28_RS11730,SY28_11740,Protein Homology,2013,3041,+,,,COORDINATES: protein motif:HMM:NF024808.6,extracellular solute-binding protein,WP_027888995.1,,,,,,SY28_11740,
SY28_RS11735,,SY28_RS11735,SY28_11745,Protein Homology,3158,3991,+,,,COORDINATES: protein motif:HMM:NF012738.6,ABC transporter permease,WP_027888996.1,"GO:0042626,GO:0140359,GO:0016020,GO:0043190","membrane|0016020||IEA,ATP-binding cassette (ABC) transporter complex|0043190||IEA","ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,SY28_11745,
SY28_RS11740,,SY28_RS11740,SY28_11750,GeneMarkS-2+,3988,4773,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,ABC transporter permease,WP_036197688.1,"GO:0042626,GO:0140359,GO:0016020",membrane|0016020||IEA,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,SY28_11750,
SY28_RS11745,,SY28_RS11745,SY28_11755,Protein Homology,4799,5809,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013704991.1,ABC transporter ATP-binding protein,WP_027888997.1,"GO:0005524,GO:0016887,GO:0042626,GO:0140359",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",,,SY28_11755,7.-.-.-
SY28_RS11750,,SY28_RS11750,SY28_11760,Protein Homology,5922,6698,+,,,COORDINATES: protein motif:HMM:NF013799.6,alkaline phosphatase family protein,WP_081698442.1,GO:0016787,,hydrolase activity|0016787||IEA,,,SY28_11760,3.-.-.-
SY28_RS11755,,SY28_RS11755,SY28_11765,GeneMarkS-2+,7025,7942,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_027888999.1,,,,,,SY28_11765,
SY28_RS11760,,SY28_RS11760,SY28_11770,Protein Homology,8137,11253,+,,,COORDINATES: protein motif:HMM:NF024589.6,ATP-binding protein,WP_027889000.1,,,,,,SY28_11770,
SY28_RS15000,,SY28_RS15000,SY28_RS15000,Protein Homology,11458,11694,+,,,COORDINATES: protein motif:HMM:NF024183.6,double zinc ribbon domain-containing protein,WP_157840906.1,,,,,,,
SY28_RS11765,,SY28_RS11765,SY28_11775,GeneMarkS-2+,11691,13979,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,cysteine peptidase family C39 domain-containing protein,WP_131455708.1,,,,,,SY28_11775,
SY28_RS11770,,SY28_RS11770,SY28_11780,GeneMarkS-2+,13994,14383,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_043983214.1,,,,,,SY28_11780,
SY28_RS11780,,SY28_RS11780,SY28_11790,Protein Homology,303,860,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015586342.1,DUF5317 domain-containing protein,WP_052488390.1,,,,,,SY28_11790,
SY28_RS11785,,SY28_RS11785,SY28_11795,Protein Homology,782,2188,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015586343.1,HD-GYP domain-containing protein,WP_241768767.1,"GO:0004112,GO:0046872",,"cyclic-nucleotide phosphodiesterase activity|0004112||IEA,metal ion binding|0046872||IEA",,,SY28_11795,
SY28_RS11790,,SY28_RS11790,SY28_11800,Protein Homology,2603,2947,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013012785.1,hypothetical protein,WP_013012785.1,,,,,,SY28_11800,
SY28_RS11795,,SY28_RS11795,SY28_11805,Protein Homology,3083,3751,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013012786.1,sigma factor-like helix-turn-helix DNA-binding protein,WP_013012786.1,"GO:0006352,GO:0006355,GO:0003700",,DNA-binding transcription factor activity|0003700||IEA,"DNA-templated transcription initiation|0006352||IEA,regulation of DNA-templated transcription|0006355||IEA",,SY28_11805,
SY28_RS11810,,SY28_RS11810,SY28_11820,Protein Homology,4114,5544,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015586344.1,ATP cone domain-containing protein,WP_043983221.1,,,,,,SY28_11820,
SY28_RS11815,,SY28_RS11815,SY28_11825,Protein Homology,5600,6535,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013012788.1,aldo/keto reductase,WP_043983223.1,,,,,,SY28_11825,
SY28_RS11820,,SY28_RS11820,SY28_11830,Protein Homology,6532,7434,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013012789.1,ROK family protein,WP_027888856.1,,,,,,SY28_11830,
SY28_RS11825,,SY28_RS11825,SY28_11835,Protein Homology,7431,7700,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_013012790.1,hypothetical protein,WP_081698432.1,,,,,,SY28_11835,
SY28_RS11830,,SY28_RS11830,SY28_11840,Protein Homology,7809,9299,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013704934.1,YifB family Mg chelatase-like AAA ATPase,WP_027888858.1,GO:0005524,,ATP binding|0005524||IEA,,,SY28_11840,
SY28_RS11835,,SY28_RS11835,SY28_11845,Protein Homology,9621,10553,+,,,COORDINATES: protein motif:HMM:NF012235.6,ABC transporter ATP-binding protein,WP_043983225.1,"GO:0005524,GO:0016887,GO:0140359",,"ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ABC-type transporter activity|0140359||IEA",,,SY28_11845,
SY28_RS11840,,SY28_RS11840,SY28_11850,Protein Homology,10504,11244,+,,,COORDINATES: protein motif:HMM:NF024110.6,ABC transporter permease,WP_081698434.1,"GO:0055085,GO:0042626,GO:0140359,GO:0016020,GO:0043190","membrane|0016020||IEA,ATP-binding cassette (ABC) transporter complex|0043190||IEA","ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",transmembrane transport|0055085||IEA,,SY28_11850,
SY28_RS14760,,SY28_RS14760,SY28_RS14760,GeneMarkS-2+,11299,12987,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,winged helix-turn-helix domain-containing protein,WP_027888860.1,,,,,,,
