GeneID,logFC,logCPM,PValue,FDR,GeneName,Chr,Start,End,locus_tag,Product,KEGG,GO_Biological_Process,GO_Cellular_Component,GO_Molecular_Function,COG,resolved_locus_tag,resolution_method
gene-NATL1_09001,-0.242037709,0.072374996,0.74247033,0.972727366,NATL1_09001,CP000553.1,835641,836045,NATL1_09001,Hypothetical protein,-,-,-,-,-,NATL1_09001,tier1:GeneID
gene-NATL1_06391,-0.064044282,9.118496202,0.743115391,0.973003135,hemE,CP000553.1,579581,580639,NATL1_06391,Uroporphyrinogen decarboxylase (URO-D),K01599,GO:0006782:protoporphyrinogen IX biosynthetic process,GO:0005737:cytoplasm,GO:0004853:uroporphyrinogen decarboxylase activity,"gnl|CDD|223484;COG0407, HemE, Uroporphyrinogen-III decarboxylase [Coenzyme metabolism].",NATL1_06391,tier1:GeneID
gene-NATL1_06011,0.130020056,2.451250406,0.744177517,0.97305332,NATL1_06011,CP000553.1,547174,547950,NATL1_06011,conserved hypothetical protein,-,-,-,-,-,NATL1_06011,tier1:GeneID
gene-NATL1_15951,0.069376866,6.405315767,0.744257405,0.97305332,pntA,CP000553.1,1305240,1306385,NATL1_15951,putative nicotinamide nucleotide transhydrogenase%2C subunit alpha 1 (A1),K00324,-,-,-,"gnl|CDD|225826;COG3288, PntA, NAD/NADP transhydrogenase alpha subunit [Energy production and conversion].",NATL1_15951,tier1:GeneID
gene-NATL1_17681,0.058238523,5.572630007,0.744457497,0.97305332,nblS,CP000553.1,1449698,1451767,NATL1_17681,two-component sensor histidine kinase,K07769,-,-,-,"gnl|CDD|227335;COG5002, VicK, Signal transduction histidine kinase [Signal transduction mechanisms].",NATL1_17681,tier1:GeneID
gene-NATL1_03971,-0.080091865,5.657048073,0.747022236,0.975221416,NATL1_03971,CP000553.1,366901,367068,NATL1_03971,Hypothetical protein,-,-,-,-,-,NATL1_03971,tier1:GeneID
gene-NATL1_20541,0.121118527,3.274136042,0.747139394,0.975221416,rnc,CP000553.1,1699128,1699871,NATL1_20541,putative ribonuclease III,-,GO:0006397:mRNA processing;GO:0016075:rRNA catabolic process;GO:0006364:rRNA processing;GO:0008033:tRNA processing,GO:0005737:cytoplasm,GO:0046872:metal ion binding;GO:0004525:ribonuclease III activity;GO:0019843:rRNA binding,"gnl|CDD|223644;COG0571, Rnc, dsRNA-specific ribonuclease [Transcription].",NATL1_20541,tier1:GeneID
gene-NATL1_03151,0.066697822,5.076395423,0.747422935,0.975221416,crtR,CP000553.1,291853,292884,NATL1_03151,beta-carotene hydroxylase,K02294,-,-,-,"gnl|CDD|225779;COG3239, DesA, Fatty acid desaturase [Lipid metabolism].",NATL1_03151,tier1:GeneID
gene-NATL1_16161,-0.646328528,-0.76898106,0.74818304,0.975284506,NATL1_16161,CP000553.1,1320590,1320769,NATL1_16161,Hypothetical protein,-,-,-,-,-,NATL1_16161,tier1:GeneID
gene-NATL1_20371,0.114574968,3.029575022,0.748342466,0.975284506,tas,CP000553.1,1680063,1681034,NATL1_20371,Hypothetical protein,K05275,-,-,-,"gnl|CDD|223739;COG0667, Tas, Predicted oxidoreductases (related to aryl-alcohol dehydrogenases) [Energy production and conversion].",NATL1_20371,tier1:GeneID
gene-NATL1_19141,0.275830147,1.082769833,0.749770663,0.976577379,NATL1_19141,CP000553.1,1575256,1575399,NATL1_19141,Hypothetical protein,-,-,-,-,-,NATL1_19141,tier1:GeneID
gene-NATL1_01321,-0.062380624,5.313223445,0.752481228,0.979538064,def,CP000553.1,128073,128681,NATL1_01321,putative formylmethionine deformylase,-,GO:0006412:translation,-,GO:0046872:metal ion binding;GO:0042586:peptide deformylase activity,"gnl|CDD|223320;COG0242, Def, N-formylmethionyl-tRNA deformylase [Translation, ribosomal structure and biogenesis].",NATL1_01321,tier1:GeneID
gene-NATL1_02581,-0.129365162,2.007856202,0.75374826,0.980617289,NATL1_02581,CP000553.1,236821,237375,NATL1_02581,Predicted metal-dependent hydrolase,-,GO:0006364:rRNA processing,GO:0005737:cytoplasm,GO:0004521:endoribonuclease activity;GO:0004222:metalloendopeptidase activity;GO:0008270:zinc ion binding,"gnl|CDD|223396;COG0319, COG0319, Predicted metal-dependent hydrolase [General function prediction only].",NATL1_02581,tier1:GeneID
gene-NATL1_19401,-0.100386935,3.275488746,0.754655524,0.980674809,NATL1_19401,CP000553.1,1592847,1593218,NATL1_19401,Uncharacterized conserved protein,-,GO:0030163:protein catabolic process;GO:0006508:proteolysis,-,-,"gnl|CDD|225038;COG2127, COG2127, Uncharacterized conserved protein [Function unknown].",NATL1_19401,tier1:GeneID
gene-NATL1_11981,0.163470375,1.587148062,0.754668466,0.980674809,NATL1_11981,CP000553.1,1054094,1055011,NATL1_11981,Hypothetical protein,-,-,-,-,"gnl|CDD|223751;COG0679, COG0679, Predicted permeases [General function prediction only].",NATL1_11981,tier1:GeneID
gene-NATL1_11141,-0.138291681,2.379125566,0.755213009,0.980752809,NATL1_11141,CP000553.1,1010625,1010750,NATL1_11141,Hypothetical protein,-,-,-,-,-,NATL1_11141,tier1:GeneID
gene-NATL1_18961,-0.080204672,3.986740006,0.755604553,0.980752809,NATL1_18961,CP000553.1,1560560,1560922,NATL1_18961,Hypothetical protein,K14234,-,-,-,-,NATL1_18961,tier1:GeneID
gene-NATL1_16361,-0.38727415,0.027748472,0.756745096,0.98166412,NATL1_16361,CP000553.1,1335925,1336149,NATL1_16361,Hypothetical protein,-,-,-,-,-,NATL1_16361,tier1:GeneID
gene-NATL1_04861,0.063913402,5.230455458,0.75791431,0.982611545,pspA,CP000553.1,441844,442620,NATL1_04861,membrane-associated 30 kDa-like protein,-,-,-,-,"gnl|CDD|224755;COG1842, PspA, Phage shock protein A (IM30), suppresses sigma54-dependent transcription [Transcription / Signal transduction mechanisms].",NATL1_04861,tier1:GeneID
gene-NATL1_01791,-0.077268267,4.882527202,0.75960038,0.982701884,aroK,CP000553.1,170834,171430,NATL1_01791,Shikimate kinase,K00891,GO:0009073:aromatic amino acid family biosynthetic process;GO:0009423:chorismate biosynthetic process,GO:0005737:cytoplasm,GO:0005524:ATP binding;GO:0000287:magnesium ion binding;GO:0004765:shikimate kinase activity,"gnl|CDD|223775;COG0703, AroK, Shikimate kinase [Amino acid transport and metabolism].",NATL1_01791,tier1:GeneID
gene-NATL1_12151,0.088725913,3.77188005,0.759947795,0.982701884,NATL1_12151,CP000553.1,1063716,1065185,NATL1_12151,Hypothetical protein,-,-,-,-,-,NATL1_12151,tier1:GeneID
gene-NATL1_03221,-0.054454986,6.893843735,0.760118428,0.982701884,dcd,CP000553.1,299548,300141,NATL1_03221,dCTP Deaminase,K01494,-,-,-,"gnl|CDD|223789;COG0717, Dcd, Deoxycytidine deaminase [Nucleotide transport and metabolism].",NATL1_03221,tier1:GeneID
gene-NATL1_07361,-0.089316687,3.260129797,0.761158973,0.982701884,NATL1_07361,CP000553.1,677452,678756,NATL1_07361,carboxyl-terminal processing protease,-,-,-,-,"gnl|CDD|223864;COG0793, Prc, Periplasmic protease [Cell envelope biogenesis, outer membrane].",NATL1_07361,tier1:GeneID
gene-NATL1_15311,0.172134265,1.894683366,0.761399272,0.982701884,penP,CP000553.1,1245706,1246779,NATL1_15311,putative beta-lactamase,K17836,-,-,-,"gnl|CDD|225242;COG2367, PenP, Beta-lactamase class A [Defense mechanisms].",NATL1_15311,tier1:GeneID
gene-NATL1_12411,0.248875273,1.411065459,0.76167464,0.982701884,NATL1_12411,CP000553.1,1076720,1076959,NATL1_12411,influenza non-structural protein (NS2)-like protein,-,-,-,-,-,NATL1_12411,tier1:GeneID
gene-NATL1_05171,0.060093987,5.080103843,0.762089378,0.982701884,petC,CP000553.1,471422,471958,NATL1_05171,Rieske iron-sulfur protein,K02636,GO:0015979:photosynthesis,GO:0016021:integral component of membrane;GO:0042651:thylakoid membrane,"GO:0051537:2 iron, 2 sulfur cluster binding;GO:0045158:electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity;GO:0046872:metal ion binding;GO:0009496:plastoquinol--plastocyanin reductase activity","gnl|CDD|223795;COG0723, QcrA, Rieske Fe-S protein [Energy production and conversion].",NATL1_05171,tier1:GeneID
gene-NATL1_13441,0.117829202,2.993824818,0.762221445,0.982701884,NATL1_13441,CP000553.1,1121008,1121229,NATL1_13441,Hypothetical protein,-,-,-,-,-,NATL1_13441,tier1:GeneID
gene-NATL1_21591,0.255893928,0.757132728,0.762297836,0.982701884,speB,CP000553.1,1815834,1816733,NATL1_21591,Arginase family,K01480,-,-,-,"gnl|CDD|223089;COG0010, SpeB, Arginase/agmatinase/formimionoglutamate hydrolase, arginase family [Amino acid transport and metabolism].",NATL1_21591,tier1:GeneID
gene-NATL1_15141,-0.069308055,4.471043069,0.762373011,0.982701884,NATL1_15141,CP000553.1,1228426,1228941,NATL1_15141,Uncharacterized protein conserved in bacteria,-,-,-,-,"gnl|CDD|224874;COG1963, COG1963, Uncharacterized protein conserved in bacteria [Function unknown].",NATL1_15141,tier1:GeneID
gene-NATL1_12391,0.407668513,0.152947689,0.76317535,0.982872483,NATL1_12391,CP000553.1,1075747,1075947,NATL1_12391,Hypothetical protein,-,-,-,-,-,NATL1_12391,tier1:GeneID
gene-NATL1_05081,0.058486863,5.006738158,0.763383318,0.982872483,NATL1_05081,CP000553.1,463082,463834,NATL1_05081,3-oxoacyl-[acyl-carrier protein] reductase,K00059,GO:0030497:fatty acid elongation;GO:0055114:oxidation-reduction process,-,"GO:0102131:3-oxo-glutaryl-[acp] methyl ester reductase activity;GO:0102132:3-oxo-pimeloyl-[acp] methyl ester reductase activity;GO:0004316:3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity;GO:0051287:NAD binding;GO:0016616:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","gnl|CDD|223959;COG1028, FabG, Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases) [Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only].",NATL1_05081,tier1:GeneID
gene-NATL1_01571,0.077556644,3.886903692,0.763882223,0.982919913,NATL1_01571,CP000553.1,152293,154011,NATL1_01571,ABC transporter%2C ATP binding component,-,-,-,-,"gnl|CDD|223562;COG0488, Uup, ATPase components of ABC transporters with duplicated ATPase domains [General function prediction only].",NATL1_01571,tier1:GeneID
gene-NATL1_02391,0.138559129,1.788037274,0.764298155,0.982919913,sui1,CP000553.1,221464,221787,NATL1_02391,Translation initiation factor SUI1,-,-,-,-,"gnl|CDD|223102;COG0023, SUI1, Translation initiation factor 1 (eIF-1/SUI1) and related proteins [Translation, ribosomal structure and biogenesis].",NATL1_02391,tier1:GeneID
gene-NATL1_19861,-0.074338272,8.11553847,0.766055883,0.984286775,rplO,CP000553.1,1638884,1639336,NATL1_19861,50S ribosomal protein L15,K02876,GO:0006412:translation,GO:0015934:large ribosomal subunit,GO:0019843:rRNA binding;GO:0003735:structural constituent of ribosome,"gnl|CDD|223278;COG0200, RplO, Ribosomal protein L15 [Translation, ribosomal structure and biogenesis].",NATL1_19861,tier1:GeneID
gene-NATL1_05441,-0.128624056,1.548678936,0.76704019,0.984286775,NATL1_05441,CP000553.1,491718,492944,NATL1_05441,Uncharacterized conserved protein,-,-,-,-,"gnl|CDD|224556;COG1641, COG1641, Uncharacterized conserved protein [Function unknown].",NATL1_05441,tier1:GeneID
gene-NATL1_20241,-0.054386756,7.292090096,0.767080238,0.984286775,psaD,CP000553.1,1669231,1669656,NATL1_20241,Photosystem I protein PsaD,K02692,GO:0015979:photosynthesis,GO:0009538:photosystem I reaction center,-,-,NATL1_20241,tier1:GeneID
gene-NATL1_11071,-0.260195496,0.335147439,0.767221363,0.984286775,NATL1_11071,CP000553.1,1007687,1007932,NATL1_11071,Hypothetical protein,-,-,-,-,-,NATL1_11071,tier1:GeneID
gene-NATL1_09511,-0.052566042,6.687175335,0.767809151,0.984286775,pdhB,CP000553.1,875727,876716,NATL1_09511,Pyruvate dehydrogenase E1 beta subunit,K00162,GO:0006096:glycolytic process,GO:0009507:chloroplast,GO:0004739:pyruvate dehydrogenase (acetyl-transferring) activity,"gnl|CDD|223101;COG0022, AcoB, Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, beta subunit [Energy production and conversion].",NATL1_09511,tier1:GeneID
gene-NATL1_16701,-0.053358635,5.36840755,0.76823255,0.984286775,NATL1_16701,CP000553.1,1362574,1363062,NATL1_16701,Hypothetical protein,-,-,-,-,"gnl|CDD|226086;COG3556, COG3556, Predicted membrane protein [Function unknown].",NATL1_16701,tier1:GeneID
gene-NATL1_09901,0.139528059,2.290652004,0.768707122,0.984286775,ribB,CP000553.1,908462,910147,NATL1_09901,possible GTP cyclohydrolase II / 3%2C4-dihydroxy-2-butanone 4-phosphate synthase,K14652,GO:0009231:riboflavin biosynthetic process,GO:0005829:cytosol,"GO:0008686:3,4-dihydroxy-2-butanone-4-phosphate synthase activity;GO:0005525:GTP binding;GO:0003935:GTP cyclohydrolase II activity;GO:0000287:magnesium ion binding;GO:0030145:manganese ion binding;GO:0008270:zinc ion binding","gnl|CDD|223186;COG0108, RibB, 3,4-dihydroxy-2-butanone 4-phosphate synthase [Coenzyme metabolism].",NATL1_09901,tier1:GeneID
gene-NATL1_20491,-0.051960557,6.927534758,0.768899859,0.984286775,NATL1_20491,CP000553.1,1692524,1693435,NATL1_20491,Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily),-,-,-,-,"gnl|CDD|223669;COG0596, MhpC, Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily) [General function prediction only].",NATL1_20491,tier1:GeneID
gene-NATL1_01941,0.208706444,1.117279766,0.769452734,0.984286775,NATL1_01941,CP000553.1,180560,181213,NATL1_01941,possible heat shock protein DnaJ,-,-,-,-,"gnl|CDD|223560;COG0484, DnaJ, DnaJ-class molecular chaperone with C-terminal Zn finger domain [Posttranslational modification, protein turnover, chaperones].",NATL1_01941,tier1:GeneID
gene-NATL1_01131,-0.095112475,3.38992611,0.770640803,0.984286775,NATL1_01131,CP000553.1,110659,110829,NATL1_01131,Hypothetical protein,-,-,-,-,-,NATL1_01131,tier1:GeneID
gene-NATL1_06451,0.121824442,2.987198774,0.770947064,0.984286775,NATL1_06451,CP000553.1,586042,590001,NATL1_06451,conserved hypothetical,-,-,-,-,-,NATL1_06451,tier1:GeneID
gene-NATL1_18311,-0.064553628,4.486552721,0.771209345,0.984286775,rpoZ,CP000553.1,1493108,1493320,NATL1_18311,putative DNA-directed RNA polymerase (omega chain),K03060,"GO:0006351:transcription, DNA-templated",-,GO:0003677:DNA binding;GO:0003899:DNA-directed 5'-3' RNA polymerase activity,-,NATL1_18311,tier1:GeneID
gene-NATL1_03251,-0.275182357,0.688144206,0.772060418,0.984286775,NATL1_03251,CP000553.1,301839,302765,NATL1_03251,conserved hypothetical protein,-,-,GO:0016021:integral component of membrane,-,"gnl|CDD|226809;COG4372, COG4372, Uncharacterized protein conserved in bacteria with the myosin-like domain [Function unknown].",NATL1_03251,tier1:GeneID
gene-NATL1_20571,-0.101506621,2.716848604,0.773323763,0.984286775,manC,CP000553.1,1700713,1702170,NATL1_20571,Mannose-1-phosphate guanylyltransferase,K00971,GO:0009298:GDP-mannose biosynthetic process;GO:0009103:lipopolysaccharide biosynthetic process,-,GO:0005525:GTP binding;GO:0004475:mannose-1-phosphate guanylyltransferase activity,"gnl|CDD|223906;COG0836, {ManC}, Mannose-1-phosphate guanylyltransferase [Cell envelope biogenesis, outer membrane].",NATL1_20571,tier1:GeneID
gene-NATL1_20221,0.054392795,5.502746878,0.773503086,0.984286775,NATL1_20221,CP000553.1,1666513,1667652,NATL1_20221,Uncharacterized conserved protein,-,-,-,-,"gnl|CDD|225081;COG2170, COG2170, Uncharacterized conserved protein [Function unknown].",NATL1_20221,tier1:GeneID
gene-NATL1_08171,-0.07927925,5.488373388,0.773684531,0.984286775,NATL1_08171,CP000553.1,752798,752983,NATL1_08171,Hypothetical protein,-,-,-,-,-,NATL1_08171,tier1:GeneID
gene-NATL1_15851,-0.226819695,0.458303649,0.773714528,0.984286775,NATL1_15851,CP000553.1,1291918,1292706,NATL1_15851,Conserved hypothetical protein,-,-,-,-,-,NATL1_15851,tier1:GeneID
gene-NATL1_21691,-0.194317413,1.406647018,0.773771295,0.984286775,NATL1_21691,CP000553.1,1826221,1827033,NATL1_21691,possible DNA mismatch repair proteins%2C mutS fa,-,-,-,-,"gnl|CDD|225049;COG2138, COG2138, Sirohydrochlorin ferrochelatase [Inorganic ion transport and metabolism].",NATL1_21691,tier1:GeneID
gene-NATL1_13081,-0.058964047,6.653095889,0.774281284,0.984286775,NATL1_13081,CP000553.1,1103746,1104063,NATL1_13081,Hypothetical protein,-,-,-,-,-,NATL1_13081,tier1:GeneID
gene-NATL1_rrsVIMSS1309404,0.085047708,15.38782508,0.775376858,0.984286775,NATL1_rrsVIMSS1309404,CP000553.1,385837,387301,NATL1_rrsVIMSS1309404,16S ribosomal RNA,K01977,-,-,-,-,,unresolved
gene-NATL1_06181,-0.222358765,0.985503794,0.775790369,0.984286775,NATL1_06181,CP000553.1,561248,561952,NATL1_06181,Glycosyltransferases involved in cell wall biogenesis,-,-,-,-,"gnl|CDD|223539;COG0463, WcaA, Glycosyltransferases involved in cell wall biogenesis [Cell envelope biogenesis, outer membrane].",NATL1_06181,tier1:GeneID
gene-NATL1_12091,0.049229971,10.04162741,0.776181587,0.984286775,NATL1_12091,CP000553.1,1058612,1059199,NATL1_12091,Hypothetical protein,-,-,-,-,-,NATL1_12091,tier1:GeneID
gene-NATL1_05321,-0.539348425,-0.634426362,0.776418705,0.984286775,NATL1_05321,CP000553.1,482825,482917,NATL1_05321,Hypothetical protein,-,-,-,-,-,NATL1_05321,tier1:GeneID
gene-NATL1_00631,0.334690855,0.428095117,0.776825234,0.984286775,coaE,CP000553.1,69676,70320,NATL1_00631,putative dephospho-CoA kinase,K00859,GO:0015937:coenzyme A biosynthetic process,GO:0005737:cytoplasm,GO:0005524:ATP binding;GO:0004140:dephospho-CoA kinase activity,"gnl|CDD|223315;COG0237, CoaE, Dephospho-CoA kinase [Coenzyme metabolism].",NATL1_00631,tier1:GeneID
gene-NATL1_10941,0.118927079,2.169243352,0.776866319,0.984286775,NATL1_10941,CP000553.1,999598,1000638,NATL1_10941,Hypothetical protein,-,-,-,-,"gnl|CDD|224147;COG1226, Kch, Kef-type K+ transport systems, predicted NAD-binding component [Inorganic ion transport and metabolism].",NATL1_10941,tier1:GeneID
gene-NATL1_21081,-0.120967418,2.804343681,0.777241715,0.984286775,NATL1_21081,CP000553.1,1762248,1763369,NATL1_21081,Hypothetical protein,-,-,-,-,-,NATL1_21081,tier1:GeneID
gene-NATL1_17311,0.107561092,2.473230879,0.777491686,0.984286775,hemN,CP000553.1,1417590,1418822,NATL1_17311,Putative oxygen-independent coproporphyrinogen III oxidase,K02495,-,-,-,"gnl|CDD|223708;COG0635, HemN, Coproporphyrinogen III oxidase and related Fe-S oxidoreductases [Coenzyme metabolism].",NATL1_17311,tier1:GeneID
gene-NATL1_05561,0.103980328,2.369592825,0.777670078,0.984286775,NATL1_05561,CP000553.1,504878,505969,NATL1_05561,conserved hypothetical protein,-,-,-,-,-,NATL1_05561,tier1:GeneID
gene-NATL1_06221,0.072362087,4.445237506,0.778300759,0.984528474,gor,CP000553.1,565575,566936,NATL1_06221,probable glutathione reductase (NADPH),K00383,-,-,-,"gnl|CDD|224169;COG1249, Lpd, Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and related enzymes [Energy production and conversion].",NATL1_06221,tier1:GeneID
gene-NATL1_20381,0.049176715,6.237237514,0.778811167,0.984556391,NATL1_20381,CP000553.1,1681042,1681674,NATL1_20381,possible Conserved carboxylase domain,-,-,-,-,-,NATL1_20381,tier1:GeneID
gene-NATL1_03821,0.26486249,0.522072219,0.779202289,0.984556391,NATL1_03821,CP000553.1,352820,354076,NATL1_03821,tRNA nucleotidyltransferase/poly(A) polymerase,K00970,-,-,-,"gnl|CDD|223690;COG0617, PcnB, tRNA nucleotidyltransferase/poly(A) polymerase [Translation, ribosomal structure and biogenesis].",NATL1_03821,tier1:GeneID
gene-NATL1_09661,-0.065749887,4.361613346,0.780559727,0.985715301,salY,CP000553.1,886876,888105,NATL1_09661,possible ABC transporter,-,-,-,-,"gnl|CDD|223650;COG0577, SalY, ABC-type antimicrobial peptide transport system, permease component [Defense mechanisms].",NATL1_09661,tier1:GeneID
gene-NATL1_03121,-0.104574838,3.163725164,0.781266664,0.986051894,pyrB,CP000553.1,289712,290731,NATL1_03121,aspartate carbamoyltransferase,K00609,GO:0006207:'de novo' pyrimidine nucleobase biosynthetic process;GO:0044205:'de novo' UMP biosynthetic process;GO:0006520:cellular amino acid metabolic process,-,GO:0016597:amino acid binding;GO:0004070:aspartate carbamoyltransferase activity,"gnl|CDD|223614;COG0540, PyrB, Aspartate carbamoyltransferase, catalytic chain [Nucleotide transport and metabolism].",NATL1_03121,tier1:GeneID
gene-NATL1_04251,-0.128135441,1.679158755,0.782175387,0.986642643,NATL1_04251,CP000553.1,395892,396215,NATL1_04251,Hypothetical protein,-,-,-,-,-,NATL1_04251,tier1:GeneID
gene-NATL1_00881,-0.201505527,0.467675507,0.783334363,0.98754822,NATL1_00881,CP000553.1,92348,92512,NATL1_00881,Hypothetical protein,-,-,-,-,-,NATL1_00881,tier1:GeneID
