GeneID,logFC,logCPM,PValue,FDR,GeneName,Chr,Start,End,locus_tag,Product,KEGG,GO_Biological_Process,GO_Cellular_Component,GO_Molecular_Function,COG,resolved_locus_tag,resolution_method
gene-PMM0151,0.013492639,4.527776417,0.965540323,1.0,PMM0151,BX548174.1,148684,149397,PMM0151,conserved hypothetical protein,-,-,-,-,"gnl|CDD|224273;COG1354, scpA, Rec8/ScpA/Scc1-like protein (kleisin family) [Replication,    recombination, and repair].",PMM0151,tier1:GeneID
gene-PMM1528,-0.010864756,5.153971467,0.965684093,1.0,PMM1528,BX548174.1,1470969,1471475,PMM1528,HNH endonuclease family protein,-,-,-,-,"gnl|CDD|224321;COG1403, McrA, Restriction endonuclease [Defense mechanisms].",PMM1528,tier1:GeneID
gene-PMM0626,-0.017601354,5.186572283,0.966306471,1.0,PMM0626,BX548174.1,595904,596140,PMM0626,hypothetical,-,-,-,-,-,PMM0626,tier1:GeneID
gene-PMM0306,0.038938737,2.976440308,0.966361732,1.0,cpeS,BX548174.1,294221,294772,PMM0306,phycoerythrin linker protein CpeS homolog,K05382,GO:0017009:protein-phycocyanobilin linkage,-,GO:0016829:lyase activity,-,PMM0306,tier1:GeneID
gene-PMM0556,0.050917435,2.835785031,0.968194499,1.0,PMM0556,BX548174.1,525483,525722,PMM0556,conserved hypothetical protein,-,-,-,-,-,PMM0556,tier1:GeneID
gene-PMM0923,0.032257673,3.251533033,0.968373922,1.0,PMM0923,BX548174.1,884216,884659,PMM0923,conserved hypothetical protein,-,-,-,-,"gnl|CDD|225083;COG2172, RsbW, Anti-sigma regulatory factor (Ser/Thr protein kinase) [Signal transduction mechanisms].",PMM0923,tier1:GeneID
gene-PMM1451,0.007410435,11.22507237,0.968581343,1.0,atpA,BX548174.1,1387064,1388581,PMM1451,H+-transporting ATP synthase alpha-subunit,K02111,GO:0015986:ATP synthesis coupled proton transport,"GO:0045261:proton-transporting ATP synthase complex, catalytic core F(1);GO:0042651:thylakoid membrane","GO:0005524:ATP binding;GO:0046933:proton-transporting ATP synthase activity, rotational mechanism","gnl|CDD|223134;COG0056, AtpA, F0F1-type ATP synthase, alpha subunit [Energy production and conversion].",PMM1451,tier1:GeneID
gene-PMM0619,-0.007959239,7.972145967,0.968818395,1.0,acs,BX548174.1,589700,591682,PMM0619,acetyl-coenzyme A synthetase,K01895,GO:0019427:acetyl-CoA biosynthetic process from acetate,-,GO:0003987:acetate-CoA ligase activity;GO:0016208:AMP binding;GO:0005524:ATP binding;GO:0046872:metal ion binding,"gnl|CDD|223442;COG0365, Acs, Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases [Lipid metabolism].",PMM0619,tier1:GeneID
gene-PMM1878,0.02082539,4.385291021,0.969403597,1.0,PMM1878,BX548174.1,680881,680994,PMM1878,Hypothetical protein,-,-,-,-,-,PMM1878,tier1:GeneID
gene-PMM0525,-0.009185775,6.612111587,0.970840622,1.0,PMM0525,BX548174.1,496255,497430,PMM0525,Ferrochelatase,K01772,GO:0006783:heme biosynthetic process,GO:0005737:cytoplasm,GO:0004325:ferrochelatase activity;GO:0046872:metal ion binding,"gnl|CDD|223353;COG0276, HemH, Protoheme ferro-lyase (ferrochelatase) [Coenzyme metabolism].",PMM0525,tier1:GeneID
gene-PMM0555,-0.031865053,3.181491904,0.971156923,1.0,PMM0555,BX548174.1,525161,525382,PMM0555,putative carboxysome peptide B,-,-,-,-,"gnl|CDD|226942;COG4576, CcmL, Carbon dioxide concentrating mechanism/carboxysome shell protein [Secondary metabolites biosynthesis, transport, and catabolism / Energy production and conversion].",PMM0555,tier1:GeneID
gene-PMM0842,-0.01301331,3.6413504,0.971765981,1.0,pmbA,BX548174.1,800295,801647,PMM0842,possible modulator of DNA gyrase,-,-,-,-,"gnl|CDD|223389;COG0312, TldD, Predicted Zn-dependent proteases and their inactivated homologs [General function prediction only].",PMM0842,tier1:GeneID
gene-PMM1204,0.020637098,3.60175635,0.972601201,1.0,ddhA%2C rfbF,BX548174.1,1152143,1152910,PMM1204,glucose-1-phosphate cytidylyltransferase,K00978,GO:0009243:O antigen biosynthetic process,-,GO:0047343:glucose-1-phosphate cytidylyltransferase activity;GO:0046872:metal ion binding;GO:0000166:nucleotide binding,"gnl|CDD|224129;COG1208, GCD1, Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon) [Cell envelope biogenesis, outer membrane / Translation, ribosomal structure and biogenesis].",PMM1204,tier1:GeneID
gene-PMM0898,0.01391903,4.51600795,0.973285164,1.0,petF,BX548174.1,861281,861655,PMM0898,ferredoxin%2C petF-like protein,K02639,-,GO:0009507:chloroplast,"GO:0051537:2 iron, 2 sulfur cluster binding;GO:0009055:electron transfer activity;GO:0046872:metal ion binding","gnl|CDD|223706;COG0633, Fdx, Ferredoxin [Energy production and conversion].",PMM0898,tier1:GeneID
gene-PMM0945,-0.007479288,6.598577122,0.974311211,1.0,dnaE,BX548174.1,901788,905285,PMM0945,DNA polymerase III%2C alpha subunit,K02337,GO:0006260:DNA replication;GO:0016539:intein-mediated protein splicing,GO:0005737:cytoplasm,GO:0008408:3'-5' exonuclease activity;GO:0003887:DNA-directed DNA polymerase activity;GO:0003676:nucleic acid binding,"gnl|CDD|223660;COG0587, DnaE, DNA polymerase III, alpha subunit [DNA replication, recombination, and repair].",PMM0945,tier1:GeneID
gene-PMM0178,0.015333922,3.850842172,0.975298298,1.0,gshB,BX548174.1,172160,173083,PMM0178,putative Glutathione synthetase,K01920,-,-,GO:0005524:ATP binding;GO:0004363:glutathione synthase activity;GO:0046872:metal ion binding,"gnl|CDD|223267;COG0189, RimK, Glutathione synthase/Ribosomal protein S6 modification enzyme (glutaminyl transferase) [Coenzyme metabolism / Translation, ribosomal structure and biogenesis].",PMM0178,tier1:GeneID
gene-PMM1694,0.005852482,5.201176662,0.976569964,1.0,cobA,BX548174.1,1628322,1629107,PMM1694,putative uroporphyrin-III C-methyltransferase,K02303,-,-,-,"gnl|CDD|223086;COG0007, CysG, Uroporphyrinogen-III methylase [Coenzyme metabolism].",PMM1694,tier1:GeneID
gene-PMM0913,0.011337107,4.786747214,0.984423075,1.0,PMM0913,BX548174.1,874141,875370,PMM0913,possible ABC transporter,-,-,-,-,"gnl|CDD|223650;COG0577, SalY, ABC-type antimicrobial peptide transport system, permease component [Defense mechanisms].",PMM0913,tier1:GeneID
gene-PMM0941,0.004467451,6.068137163,0.985745764,1.0,PMM0941,BX548174.1,899990,900349,PMM0941,possible cAMP phosphodiesterases class-II,-,-,-,-,-,PMM0941,tier1:GeneID
gene-PMM0012,0.009142892,4.88319438,0.986814824,1.0,argH,BX548174.1,14585,15964,PMM0012,Fumarate lyase:Delta crystallin,K01755,GO:0042450:arginine biosynthetic process via ornithine,GO:0005737:cytoplasm,GO:0004056:argininosuccinate lyase activity,"gnl|CDD|223243;COG0165, ArgH, Argininosuccinate lyase [Amino acid transport and metabolism].",PMM0012,tier1:GeneID
gene-PMM0943,-0.006445146,6.007866536,0.986844148,1.0,rps15%2C rpsO,BX548174.1,901061,901330,PMM0943,30S Ribosomal protein S15,K02956,GO:0006412:translation,GO:0005840:ribosome,GO:0019843:rRNA binding;GO:0003735:structural constituent of ribosome,"gnl|CDD|223262;COG0184, RpsO, Ribosomal protein S15P/S13E [Translation, ribosomal structure and biogenesis].",PMM0943,tier1:GeneID
gene-PMM0023,0.002343581,10.09994557,0.989179965,1.0,gap2,BX548174.1,24150,25172,PMM0023,Glyceraldehyde 3-phosphate dehydrogenase(NADP+)(phosphorylating),K00150,GO:0006006:glucose metabolic process;GO:0006096:glycolytic process,GO:0005737:cytoplasm,GO:0004365:glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity;GO:0051287:NAD binding;GO:0050661:NADP binding,"gnl|CDD|223135;COG0057, GapA, Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase [Carbohydrate transport and metabolism].",PMM0023,tier1:GeneID
gene-PMM0062,-0.00356923,9.166314211,0.990552526,1.0,psbX,BX548174.1,67652,67792,PMM0062,photosystem II PsbX protein,K02722,-,-,-,-,PMM0062,tier1:GeneID
gene-PMM0374,0.106390538,0.725092856,1.0,1.0,PMM0374,BX548174.1,356905,357096,PMM0374,mttA/Hcf106 family,K03116,-,-,-,"gnl|CDD|224739;COG1826, TatA, Sec-independent protein secretion pathway components [Intracellular trafficking and secretion].",PMM0374,tier1:GeneID
gene-RNA_35,1.949446049,-0.893241681,1.0,1.0,tRNA-Met3,BX548174.1,264442,264517,RNA_35,tRNA-Met,K14230,-,-,-,-,PMM0236,tier1:GeneID
gene-PMM1848,-0.714061986,-0.687457831,1.0,1.0,PMM1848,BX548174.1,404533,404727,PMM1848,Hypothetical protein,-,-,-,-,-,PMM1848,tier1:GeneID
gene-PMM0303,-0.247596779,-0.34754138,1.0,1.0,PMM0303,BX548174.1,289627,290874,PMM0303,tRNA nucleotidyltransferase/poly(A) polymerase,K00970,-,-,-,"gnl|CDD|223690;COG0617, PcnB, tRNA nucleotidyltransferase/poly(A) polymerase [Translation, ribosomal structure and biogenesis].",PMM0303,tier1:GeneID
gene-PMM0849,-0.036772997,0.359446248,1.0,1.0,PMM0849,BX548174.1,808108,808434,PMM0849,conserved hypothetical protein,-,-,-,-,"gnl|CDD|225030;COG2119, COG2119, Predicted membrane protein [Function unknown].",PMM0849,tier1:GeneID
gene-PMM0866,-1.835749899,-0.893998436,1.0,1.0,PMM0866,BX548174.1,822421,822909,PMM0866,possible SMC domain N terminal domain,-,-,-,-,-,PMM0866,tier1:GeneID
gene-PMM1900,0.929212162,-0.68570484,1.0,1.0,PMM1900,BX548174.1,808860,808937,PMM1900,Conserved hypothetical protein,-,-,-,-,-,PMM1900,tier1:GeneID
gene-PMM0905,-1.791154236,-0.895937863,1.0,1.0,PMM0905,BX548174.1,866852,867187,PMM0905,conserved hypothetical protein,-,-,-,-,-,PMM0905,tier1:GeneID
gene-RNA_37,0.870384415,-0.688276476,1.0,1.0,tRNA-Leu4,BX548174.1,65454,65535,RNA_37,tRNA-Leu,K14228,-,-,-,-,PMM0236,tier1:GeneID
gene-PMM0735,-1.828889511,-0.894283724,1.0,1.0,PMM0735,BX548174.1,698520,698723,PMM0735,hypothetical,-,-,-,-,-,PMM0735,tier1:GeneID
gene-PMM0241,0.433752837,-0.198135096,1.0,1.0,PMM0241,BX548174.1,234650,236008,PMM0241,Phosphotransferase superclass,K03431,GO:0005975:carbohydrate metabolic process,-,GO:0000287:magnesium ion binding;GO:0008966:phosphoglucosamine mutase activity,"gnl|CDD|224034;COG1109, {ManB}, Phosphomannomutase [Carbohydrate transport and metabolism].",PMM0241,tier1:GeneID
gene-PMM1474,-1.791319133,-0.895937863,1.0,1.0,PMM1474,BX548174.1,1408136,1408582,PMM1474,DnaJ-like protein,-,-,-,-,"gnl|CDD|223560;COG0484, DnaJ, DnaJ-class molecular chaperone with C-terminal Zn finger domain [Posttranslational modification, protein turnover, chaperones].",PMM1474,tier1:GeneID
gene-PMM1818,1.916785615,-0.894541932,1.0,1.0,PMM1818,BX548174.1,332029,332190,PMM1818,Conserved hypothetical protein,-,-,-,-,-,PMM1818,tier1:GeneID
gene-PMM1307,0.06390847,0.690906482,1.0,1.0,PMM1307,BX548174.1,1260892,1261302,PMM1307,conserved hypothetical protein,-,-,-,-,-,PMM1307,tier1:GeneID
gene-PMED4_ncRNA_Yfr13,-1.828952608,-0.894283724,1.0,1.0,PMED4_ncRNA_Yfr13,BX548174.1,621601,621701,PMED4_ncRNA_Yfr13,-,-,-,-,-,-,,unresolved
gene-PMM0740,-1.828929232,-0.894283724,1.0,1.0,petN,BX548174.1,702343,702447,PMM0740,Cytochrome b6-f complex subunit VIII,K03689,GO:0017004:cytochrome complex assembly;GO:0015979:photosynthesis,GO:0009512:cytochrome b6f complex;GO:0016021:integral component of membrane;GO:0042651:thylakoid membrane,"GO:0045158:electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity",-,PMM0740,tier1:GeneID
gene-PMM1471,-0.106253018,1.256559272,1.0,1.0,BioD,BX548174.1,1405884,1406546,PMM1471,putative Dethiobiotin synthase,K01935,-,-,-,"gnl|CDD|223210;COG0132, BioD, Dethiobiotin synthetase [Coenzyme metabolism].",PMM1471,tier1:GeneID
gene-PMM2011,-0.049180434,1.716206922,1.0,1.0,PMM2011,BX548174.1,1353765,1353932,PMM2011,Hypothetical protein,-,-,-,-,-,PMM2011,tier1:GeneID
gene-PMM1843,0.253505498,0.356318763,1.0,1.0,PMM1843,BX548174.1,368002,368220,PMM1843,Hypothetical protein,-,-,-,-,-,PMM1843,tier1:GeneID
gene-PMM0957,0.057648188,1.076380489,1.0,1.0,PMM0957,BX548174.1,915626,915904,PMM0957,possible GRAM domain,-,-,-,-,-,PMM0957,tier1:GeneID
gene-PMM0630,0.021520616,1.476034135,1.0,1.0,GSTTLp28%2CP28%2CGSTO1,BX548174.1,599522,600181,PMM0630,Glutathione S-transferase N terminus,K00799,-,-,-,"gnl|CDD|223698;COG0625, Gst, Glutathione S-transferase [Posttranslational modification, protein turnover, chaperones].",PMM0630,tier1:GeneID
gene-PMM0700,0.014225736,1.341513759,1.0,1.0,PMM0700,BX548174.1,665432,665674,PMM0700,conserved hypothetical protein,-,-,-,-,-,PMM0700,tier1:GeneID
gene-PMM1922,0.921930488,-0.685422624,1.0,1.0,PMM1922,BX548174.1,932751,932927,PMM1922,Conserved hypothetical protein,-,-,-,-,-,PMM1922,tier1:GeneID
gene-PMM1306,-0.024277603,1.424987105,1.0,1.0,ddlA,BX548174.1,1259813,1260880,PMM1306,D-alanine--D-alanine ligase,K01921,GO:0071555:cell wall organization;GO:0009252:peptidoglycan biosynthetic process;GO:0008360:regulation of cell shape,GO:0005737:cytoplasm,GO:0005524:ATP binding;GO:0008716:D-alanine-D-alanine ligase activity;GO:0046872:metal ion binding,"gnl|CDD|224102;COG1181, DdlA, D-alanine-D-alanine ligase and related ATP-grasp enzymes [Cell envelope biogenesis, outer membrane].",PMM1306,tier1:GeneID
gene-PMM0902,-0.083995304,0.829540353,1.0,1.0,rpl28%2C rpmB,BX548174.1,865776,866012,PMM0902,50S ribosomal protein L28,K02902,GO:0006412:translation,GO:0005840:ribosome,GO:0003735:structural constituent of ribosome,"gnl|CDD|223305;COG0227, RpmB, Ribosomal protein L28 [Translation, ribosomal structure and biogenesis].",PMM0902,tier1:GeneID
gene-PMM0322,-0.097590667,0.904379425,1.0,1.0,minC,BX548174.1,306489,307151,PMM0322,possible septum site-determining protein,-,GO:0000902:cell morphogenesis;GO:0000917:division septum assembly;GO:1901891:regulation of cell septum assembly,-,-,"gnl|CDD|223919;COG0850, MinC, Septum formation inhibitor [Cell division and chromosome partitioning].",PMM0322,tier1:GeneID
gene-PMM1011,-0.054965665,1.130753229,1.0,1.0,PMM1011,BX548174.1,960431,960676,PMM1011,hypothetical,-,-,-,-,-,PMM1011,tier1:GeneID
gene-PMM1470,0.050669837,1.205465062,1.0,1.0,PMM1470,BX548174.1,1405129,1405887,PMM1470,conserved hypothetical protein,K02169,-,-,-,"gnl|CDD|225136;COG2226, UbiE, Methylase involved in ubiquinone/menaquinone biosynthesis [Coenzyme metabolism].",PMM1470,tier1:GeneID
gene-PMM0380,-0.038144947,0.16095102,1.0,1.0,PMM0380,BX548174.1,360019,360486,PMM0380,conserved hypothetical protein,-,-,-,-,"gnl|CDD|226088;COG3558, COG3558, Uncharacterized protein conserved in bacteria [Function unknown].",PMM0380,tier1:GeneID
gene-PMM1410,0.91549546,-0.685684135,1.0,1.0,PMM1410,BX548174.1,1352535,1353047,PMM1410,possible PTS system%2C Lactose/Cellobiose specif,-,-,-,-,-,PMM1410,tier1:GeneID
gene-PMM1847,-0.127528419,0.693041243,1.0,1.0,PMM1847,BX548174.1,401765,401968,PMM1847,Conserved hypothetical protein,-,-,-,-,-,PMM1847,tier1:GeneID
gene-PMM0127,-0.047942486,1.135128423,1.0,1.0,PMM0127,BX548174.1,124573,124932,PMM0127,possible Signal peptide binding domain,-,-,-,-,-,PMM0127,tier1:GeneID
gene-PMM1574,-0.027115127,2.932011106,1.0,1.0,PMM1574,BX548174.1,1502288,1502734,PMM1574,conserved hypothetical protein,-,-,-,-,-,PMM1574,tier1:GeneID
gene-PMM0938,0.022209327,1.468376709,1.0,1.0,PMM0938,BX548174.1,896484,896939,PMM0938,possible Serine hydroxymethyltransferase,-,-,-,-,-,PMM0938,tier1:GeneID
gene-PMM0903,0.022031287,2.630642207,1.0,1.0,PMM0903,BX548174.1,866018,866551,PMM0903,Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergens family protein,-,-,-,-,"gnl|CDD|224146;COG1225, Bcp, Peroxiredoxin [Posttranslational modification, protein turnover, chaperones].",PMM0903,tier1:GeneID
gene-PMM1985,0.280663395,0.262667314,1.0,1.0,PMM1985,BX548174.1,1321721,1321885,PMM1985,Conserved hypothetical protein,-,-,-,-,-,PMM1985,tier1:GeneID
gene-PMM0562,-0.054272893,2.207876449,1.0,1.0,PMM0562,BX548174.1,529690,530220,PMM0562,possible acetyltransferase,-,-,-,"GO:0016746:transferase activity, transferring acyl groups","gnl|CDD|223532;COG0456, RimI, Acetyltransferases [General function prediction only].",PMM0562,tier1:GeneID
gene-PMM0058,-0.022030955,3.309711667,1.0,1.0,PMM0058,BX548174.1,63132,64148,PMM0058,conserved hypothetical protein,-,-,-,-,"gnl|CDD|224785;COG1873, COG1873, Protein implicated in RNA metabolism, contains PRC-barrel domain [General    function prediction only].",PMM0058,tier1:GeneID
gene-PMM0098,-0.007839853,2.959619699,1.0,1.0,PMM0098,BX548174.1,100958,102370,PMM0098,possible Fe-S oxidoreductase,-,-,-,-,"gnl|CDD|224540;COG1625, COG1625, Fe-S oxidoreductase, related to NifB/MoaA family [Energy production and conversion].",PMM0098,tier1:GeneID
gene-PMM1125,1.94942498,-0.893241681,1.0,1.0,PMM1125,BX548174.1,1074807,1075076,PMM1125,possible Bacterial regulatory proteins%2C deoR f,-,-,-,-,-,PMM1125,tier1:GeneID
gene-PMM2033,-1.829004381,-0.894283724,1.0,1.0,PMM2033,BX548174.1,349962,350051,PMM2033,Hypothetical protein,-,-,-,-,-,PMM2033,tier1:GeneID
gene-PMM0937,0.018191032,2.586731105,1.0,1.0,umuC,BX548174.1,895182,896474,PMM0937,putative UmuC protein,-,-,-,-,"gnl|CDD|223466;COG0389, DinP, Nucleotidyltransferase/DNA polymerase involved in DNA repair [DNA replication, recombination, and repair].",PMM0937,tier1:GeneID
gene-PMM1882,1.946181798,-0.893373645,1.0,1.0,PMM1882,BX548174.1,698792,699022,PMM1882,Hypothetical protein,-,-,-,-,-,PMM1882,tier1:GeneID
gene-PMM0720,1.916855345,-0.894541932,1.0,1.0,PMM0720,BX548174.1,684390,684644,PMM0720,possible Poly A polymerase regulatory subunit,-,-,-,-,-,PMM0720,tier1:GeneID
gene-PMM1836,-1.835709349,-0.893998436,1.0,1.0,PMM1836,BX548174.1,358942,359055,PMM1836,Hypothetical protein,-,-,-,-,-,PMM1836,tier1:GeneID
gene-PMM1921,-1.835620572,-0.893998436,1.0,1.0,PMM1921,BX548174.1,932184,932354,PMM1921,Conserved hypothetical protein,-,-,-,-,-,PMM1921,tier1:GeneID
gene-PMM1945,-1.835539422,-0.893998436,1.0,1.0,PMM1945,BX548174.1,970403,970519,PMM1945,Conserved hypothetical protein,-,-,-,-,-,PMM1945,tier1:GeneID
gene-PMM1521,-1.835349007,-0.893998436,1.0,1.0,PMM1521,BX548174.1,1460441,1460827,PMM1521,possible Annexin,-,-,-,-,-,PMM1521,tier1:GeneID
gene-PMM1183,0.924303273,-0.685835579,1.0,1.0,rpl34%2C rpmH,BX548174.1,1130159,1130296,PMM1183,50S ribosomal protein L34,K02914,-,-,-,"gnl|CDD|223308;COG0230, RpmH, Ribosomal protein L34 [Translation, ribosomal structure and biogenesis].",PMM1183,tier1:GeneID
gene-PMM0820,0.921934338,-0.685422624,1.0,1.0,PMM0820,BX548174.1,774815,775021,PMM0820,possible EPSP synthase (3-phosphoshikimate 1-c,-,-,-,-,-,PMM0820,tier1:GeneID
gene-PMM1870,0.863462584,-0.687994674,1.0,1.0,PMM1870,BX548174.1,659400,659561,PMM1870,Conserved hypothetical protein,-,-,-,-,-,PMM1870,tier1:GeneID
gene-PMM2016,-0.701806628,-0.68802156,1.0,1.0,PMM2016,BX548174.1,1371609,1371704,PMM2016,Conserved hypothetical protein,-,-,-,-,-,PMM2016,tier1:GeneID
gene-PMM0718,-0.669925185,-0.689370195,1.0,1.0,PMM0718,BX548174.1,682867,683403,PMM0718,possible Bacterial regulatory proteins%2C crp fa,-,-,-,-,-,PMM0718,tier1:GeneID
gene-PMM1845,0.526616277,-0.34283373,1.0,1.0,PMM1845,BX548174.1,382974,383168,PMM1845,Conserved hypothetical protein,-,-,-,-,-,PMM1845,tier1:GeneID
gene-PMED4_asRNA_15771,0.459446834,-0.198437991,1.0,1.0,PMED4_asRNA_15771,BX548174.1,1335589,1335723,PMED4_asRNA_15771,-,-,-,-,-,-,,unresolved
gene-PMED4_asRNA_17971,-0.424713999,-0.507358828,1.0,1.0,PMED4_asRNA_17971,BX548174.1,1517214,1517307,PMED4_asRNA_17971,-,-,-,-,-,-,,unresolved
gene-PMM1801,-0.410703551,-0.141673442,1.0,1.0,PMM1801,BX548174.1,56047,56181,PMM1801,Conserved hypothetical protein,-,-,-,-,-,PMM1801,tier1:GeneID
gene-PMM0958,-0.392438309,-0.508966053,1.0,1.0,PMM0958,BX548174.1,916287,916514,PMM0958,conserved hypothetical,-,-,-,-,-,PMM0958,tier1:GeneID
gene-PMM0299,-0.379406022,-0.505074572,1.0,1.0,psbL,BX548174.1,286189,286308,PMM0299,photosystem II PsbL protein,K02713,-,-,-,-,PMM0299,tier1:GeneID
gene-PMM1962,-0.351703959,-0.506146403,1.0,1.0,PMM1962,BX548174.1,1086220,1086435,PMM1962,Conserved hypothetical protein,-,-,-,-,-,PMM1962,tier1:GeneID
gene-PMM0512,0.320099549,-0.067302907,1.0,1.0,PMM0512,BX548174.1,483260,483628,PMM0512,putative arsenate reductase,-,-,-,-,"gnl|CDD|224311;COG1393, ArsC, Arsenate reductase and related proteins, glutaredoxin family [Inorganic ion transport and metabolism].",PMM0512,tier1:GeneID
gene-PMM1482,-0.257789195,-0.344826342,1.0,1.0,hli3,BX548174.1,1413741,1413893,PMM1482,possible high light inducible protein,-,-,-,-,-,PMM1482,tier1:GeneID
