GENE,t=0h,t=3h,t=6h,t=12h,t=24h,t=48h,Cyanate,Urea,ANNOTATION,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,locus_tag
PMM1474,-0.466951743,-0.513451376,0.626070856,0.448740152,0.392530192,-0.033818622,-0.026506304,-0.228970238,DnaJ-like protein,,,,,,,,,PMM1474
PMM1475,-0.608817507,-0.099945803,0.232808375,0.595245878,0.020252913,-0.74194066,0.018269556,-0.142165266,gidB putative glucose inhibited division protein B,,,,,,,,,PMM1475
PMM1476,-0.018334748,-0.282479249,0.958077209,-1.839803603,-0.27076447,-0.613098399,-1.697816069,-1.438140883,Aldo/keto reductase family,,,,,,,,,PMM1476
PMM1477,-0.639734847,-0.648833417,0.254272603,0.974914028,0.512328365,0.297367945,0.142308927,-0.148739361,conserved hypothetical,,,,,,,,,PMM1477
PMM1478,-0.567286395,0.110707638,0.465574641,1.06598986,0.664678666,1.18695538,-0.035204743,-0.053442129,conserved hypothetical protein,,,,,,,,,PMM1478
PMM1479,-0.225890205,0.203310163,0.662765697,**1.36312654272931,*1.04295425768759,*1.97627644362976,-0.232134199,-0.144053738,conserved hypothetical protein,,,,,,,,,PMM1479
PMM1480,-0.445682007,-0.666554994,-0.313645305,-0.396087867,-0.268630815,-0.618980824,-0.436722276,-1.767277518,conserved hypothetical protein,,,,,,,,,PMM1480
PMM1481,-0.191519042,-0.859936501,-0.275874133,-0.388654329,-0.390334523,-0.538478246,0.238144592,0.200059843,conserved hypothetical protein,,,,,,,,,PMM1481
PMM1482,0.085728291,-0.476433568,**-1.42834334056858,**-1.72188411463587,-0.584121965,-1.400809366,0.189718477,0.014699564,hli3 possible high light inducible protein,,,,,,,,,PMM1482
PMM1483,0.479569477,-0.938198441,**-1.06780412901889,*-1.00066133181758,-0.587173102,-0.725051598,0.149858131,0.13676319,rpoC2 RNA polymerase beta prime subunit,,,,,,,,,PMM1483
PMM1484,0.611225847,-0.358525786,0.074394851,-0.030755245,-0.053804081,-0.01133648,0.362182313,0.175498483,rpoC1 RNA polymerase gamma subunit,,,,,,,,,PMM1484
PMM1485,-0.143681428,-0.709165638,-0.869873664,*-1.12259074503105,-0.407607838,-0.227172339,-0.427504526,-0.619291014,rpoB RNA polymerase beta subunit,,,,,,,,,PMM1485
PMM1486,-0.861862511,-0.627725992,-0.525427204,-1.035789508,-0.209514331,-2.321245505,0.094278283,-0.128665471,"possible deoxyribonuclease, TatD family",,,,,,,,,PMM1486
PMM1487,-0.54878968,-0.889170339,-0.621268374,-0.394394533,-0.603771554,0.557604337,-0.143180589,0.043203913,"rpsT,rps20 30s Ribosomal protein S20",,,,,,,,,PMM1487
PMM1488,-0.599405556,-0.645884641,0.000161517,-0.01728038,0.001887627,-0.141045062,0.152346924,-0.233466171,hisD Histidinol dehydrogenase,,,,,,,,,PMM1488
PMM1489,-0.041655689,-0.484385824,**-1.24956109313565,**-1.75728003659973,*-1.33845415262112,-1.102460831,-0.339771721,-0.230149062,"rpiA, cbbI Ribose 5-phosphate isomerase",,,,,,,,,PMM1489
PMM1490,-0.192691389,0.598645742,0.613540542,*1.16581022392336,0.688679247,0.753368906,0.039238253,-0.298156827,"Serine proteases, trypsin family:Chymotrypsinserine protease...",,,,,,,,,PMM1490
PMM1491,-0.461658903,-0.677888915,-0.985289749,-0.754701473,0.156113631,0.075033129,0.051838294,0.329148723,DUF150,,,,,,,,,PMM1491
PMM1492,-0.356193113,-0.507468902,-0.469096441,0.070055187,0.228775257,0.60839487,-0.207310921,-0.422196969,nusA N utilization substance protein A,,,,,,,,,PMM1492
PMM1493,-0.856959554,-0.711531939,-0.517613723,-0.384206689,-0.235676176,-0.154559154,0.464173328,-0.016188871,conserved hypothetical protein,,,,,,,,,PMM1493
PMM1494,0.148190837,-0.242314512,-0.288306098,-0.715369223,-0.220794353,-0.230501965,0.002598363,-0.025948104,infB Translation initiation factor IF-2,,,,,,,,,PMM1494
PMM1495,-0.0593761,0.289246731,0.281535557,-0.243892094,-1.036235408,-0.519402837,0.113086801,-0.033100459,hypothetical,,,,,,,,,PMM1495
PMM1496,-0.475602961,0.261923849,-0.064859984,0.101602848,-0.059041905,-0.600392711,-0.338015929,-0.104448241,Dolichyl-phosphate-mannose-proteinmannosyltransferase,,,,,,,,,PMM1496
PMM1497,-0.050875804,0.573040497,0.204336064,-0.336188652,-0.134810426,-0.801380655,0.157215531,0.415083492,"Glycosyl transferase, family 2",,,,,,,,,PMM1497
PMM1498,0.043944756,0.363393884,0.490827517,0.171958781,0.46825517,1.318836096,0.585061954,0.375066492,conserved hypothetical protein,,,,,,,,,PMM1498
PMM1499,0.060238965,-0.13008664,-0.388707886,0.138326272,0.085477901,0.717361379,0.574461437,0.814598063,conserved hypothetical protein,,,,,,,,,PMM1499
PMM1500,0.08791813,-0.162270524,-0.699277564,-0.334119674,-0.114091295,0.241630715,-0.264981804,-0.022589927,putative aminotransferase,,,,,,,,,PMM1500
PMM1501,-1.191557553,-1.489830508,-1.256362839,-1.080828116,-0.71791693,0.111224778,-0.644394452,-0.602391314,S1 RNA binding domain:Ribonuclease E and G,,,,,,,,,PMM1501
PMM1502,-1.259726982,-0.827579292,0.00344626,-1.475289365,-2.428521404,-0.667783702,0.67135615,0.661570524,Ribonuclease HII and HIII,,,,,,,,,PMM1502
PMM1503,-0.481004207,-0.234344465,-0.706787919,-0.801516111,-0.440428116,-3.224344888,0.428366186,0.462383255,conserved hypothetical protein,,,,,,,,,PMM1503
PMM1504,-0.723185481,-0.13822603,0.036198259,-0.072868794,-0.239796626,-0.100247319,0.099046849,-0.030469313,pheA Chorismate mutase-Prephenate dehydratase,,,,,,,,,PMM1504
PMM1505,-1.005008419,-0.540626466,-0.225520329,-1.094729266,-0.668656426,-0.840643531,-0.027928034,-0.156895374,SAM (and some other nucleotide) binding motif,,,,,,,,,PMM1505
PMM1506,0.271751472,-0.697878344,**-1.15037423778743,**-1.84112077915223,-1.062762894,-0.201399373,-0.107232256,-0.424914234,ATP-dependent protease La (LON) domain,,,,,,,,,PMM1506
PMM1507,0.402054831,-0.818205061,**-1.47249374968355,**-2.50864345283746,**-2.49135286036594,-1.583437744,-0.228745062,-0.208735379,"rpsJ,rps10 30S ribosomal protein S10",,,,,,,,,PMM1507
PMM1508,0.064082034,-0.561073461,**-1.37329054398598,**-2.18984770323013,**-2.5728091700522,**-2.65048585307445,-0.232856359,-0.059853542,tufA Elongation factor Tu,,,,,,,,,PMM1508
PMM1509,-0.090782126,-0.518161157,**-1.02373875485943,**-1.45257712487573,-0.903310053,-0.353689177,-0.227682738,-0.03938999,fusA Elongation factor G,,,,,,,,,PMM1509
PMM1510,-0.382884292,-0.705223193,**-1.38840706171006,**-1.77216055234396,**-1.41598090202783,-0.757028528,-0.446065924,-0.481244348,"rps7, rpsG 30S ribosomal protein S7",,,,,,,,,PMM1510
PMM1511,-0.425534661,-0.525720428,*-0.991203727909286,**-1.65348342187871,*-1.31837895901793,-1.123911182,-0.573168501,-0.392013741,"rps12, rpsL 30S ribosomal protein S12",,,,,,,,,PMM1511
PMM1512,-0.180290545,-0.008419423,*0.897205448251782,*1.24648614137608,0.872687543,0.982868037,0.253297208,0.094062252,"glsF, gltS Ferredoxin-dependent glutamate synthase,Fd-GOGAT",,,,,,,,,PMM1512
PMM1513,-1.096360843,-0.611343835,-0.007657948,-0.62412535,-0.316725617,0.212414761,2.166483204,1.512657108,conserved hypothetical protein,,,,,,,,,PMM1513
PMM1514,0.009605069,-0.117619157,0.744313627,*1.15235334538202,*1.10519100209423,1.410606966,0.095211648,-0.111466524,lipA lipoic acid synthetase,,,,,,,,,PMM1514
PMM1515,-0.627671405,-1.382236245,-0.366617399,0.380854576,-0.012230196,-1.237233967,0.590533744,0.944729937,Site-specific recombinase,,,,,,,,,PMM1515
PMM1516,-1.9098613,-0.526415987,-0.207749334,0.057107429,0.756638366,-0.07825493,0.479719494,0.515416321,hypothetical,,,,,,,,,PMM1516
PMM1517,-1.217325584,0.661000128,1.05045715,0.345789643,0.236123909,0.07392547,1.202395497,0.786472034,conserved hypothetical protein,,,,,,,,,PMM1517
PMM1518,-1.189489893,-1.130800579,0.073970922,-0.253804363,-0.65285314,-1.367520631,-0.255486932,-0.545950274,conserved hypothetical proein,,,,,,,,,PMM1518
PMM1519,-0.206948128,-0.364552501,-0.838431472,**-1.88547167521436,**-1.71309283642159,**-3.04161162745084,-0.468983899,-0.118701254,psaL Photosystem I PsaL protein (subunit XI),,,,,,,,,PMM1519
PMM1520,-0.130220956,-0.376862236,-0.612274092,**-2.17660876507575,**-1.9077423601699,**-3.35233011000577,*-0.599112242806542,0.025824421,psaI photosystem I subunit VIII (PsaI),,,,,,,,,PMM1520
PMM1521,-1.628272337,-2.20785008,0.11231233,-1.503945942,-0.610517971,-1.294520833,2.366431097,-1.845037221,possible Annexin,,,,,,,,,PMM1521
PMM1522,-1.059956732,-0.048969484,-1.087433696,*-1.58615216318846,-1.29702511,-1.114031523,0.588428647,0.555790621,"Glycosyl transferase, family 2",,,,,,,,,PMM1522
PMM1523,0.271326815,0.204440533,0.180591714,-0.031313289,-0.958442428,**-3.05478507759346,-0.269174198,0.010728708,psaB Photosystem I PsaB protein,,,,,,,,,PMM1523
PMM1524,0.031732147,-0.353912139,-0.240326262,-0.43279872,-1.010077883,*-2.04171802763049,-0.390600524,-0.23074569,psaA Photosystem I PsaA protein,,,,,,,,,PMM1524
PMM1525,-0.694912574,-0.372850404,-0.390319303,-0.120489117,-0.207614348,-0.792510363,-0.435783238,-0.630486888,cbiG/cobJ fusion bifunctional cbiH protien and PRECORRIN-3BC17-METHYLTRANSFERASE,,,,,,,,,PMM1525
PMM1526,-0.16014532,-0.271814885,0.573887458,0.362094386,0.190725875,-0.654072651,-0.092734788,0.081606325,hisB putative imidazoleglycerol-phosphate dehydratase,,,,,,,,,PMM1526
PMM1527,-0.313516111,-0.570453039,-0.298573418,-0.131020431,-0.121847456,-0.786438191,0.336193553,0.005323833,alr putative Alanine racemase,,,,,,,,,PMM1527
PMM1528,-0.458683229,0.057153219,0.660992608,0.753772871,-0.083641453,-0.341613425,0.330941292,0.114222963,HNH endonuclease family protein,,,,,,,,,PMM1528
PMM1529,-0.479425218,-0.633931402,-0.700196784,-0.720807387,-0.295485787,-0.418277343,-0.120548266,-0.79552094,"prfA,sueB peptide chain release factor RF-1",,,,,,,,,PMM1529
PMM1530,-0.458928588,-0.357603022,-0.860909463,**-1.41602999162416,-0.86587241,-0.324280808,-0.193984342,-0.328021151,"rpl31, rpmE 50S ribosomal protein L31",,,,,,,,,PMM1530
PMM1531,-0.219062507,-0.231186843,-0.416544309,-0.915067529,-0.775610277,-0.155184209,-0.258970086,-0.167014652,"rps9, rpsI 30S ribosomal protein S9",,,,,,,,,PMM1531
PMM1532,-0.079349489,-0.21860251,-0.667201398,**-1.69166933852083,**-1.39163738932687,-0.757603617,-0.256557427,-0.078900881,"rpl13, rplM 50S ribosomal protein L13",,,,,,,,,PMM1532
PMM1533,-0.599945946,0.012501484,-0.667207152,-1.112611672,-0.183326818,-0.719154857,-0.009896899,-0.033009243,truA tRNA pseudouridine synthase A,,,,,,,,,PMM1533
PMM1534,-0.113546711,-0.57675555,**-1.26807468179319,**-1.51982904707024,-0.917638124,-0.608141423,0.025171966,0.02851347,"rpl17, rplQ 50S ribosomal protein L17",,,,,,,,,PMM1534
PMM1535,0.046937155,-0.737921616,-0.748068131,-0.401661541,-0.626047714,-0.105370933,-0.094786385,-0.125125386,"rpoA Bacterial RNA polymerase, alpha chain",,,,,,,,,PMM1535
PMM1536,0.297778363,-0.946807282,**-1.36109331462101,**-2.23706273598769,**-1.45872534616482,-0.929808782,-0.295752969,0.092288953,"rps11, rpsK 30S ribosomal protein S11",,,,,,,,,PMM1536
PMM1537,-0.144769164,-0.58399481,**-1.21465241036905,**-2.6176661295402,**-1.92846853778978,-1.39705548,-0.322295884,-0.195711051,"rps13, rpsM 30S ribosomal protein S13",,,,,,,,,PMM1537
PMM1538,-0.176476579,-0.436341901,*-1.10715880651421,**-2.2561983485542,**-1.48140284648015,-1.161610707,-0.472890166,0.017142364,"rpmJ,rpl36 50S Ribosomal protein L36",,,,,,,,,PMM1538
PMM1539,-0.766250712,-1.387157626,*-1.71260489758941,**-2.27667197517509,-1.177216713,-0.370510254,-0.128650367,-0.424513003,adk Adenylate kinase,,,,,,,,,PMM1539
PMM1540,0.058125532,-1.488590386,**-2.41651640349280,**-2.67909941965261,-1.088124795,-1.691166631,-0.256480901,-0.426585906,secY preprotein translocase SecY subunit,,,,,,,,,PMM1540
PMM1541,0.080578373,-1.32168092,**-2.49676648367856,**-2.93295890542382,**-1.59625435765895,-1.608050015,-0.207192644,-0.122806256,"rpl15, rplO 50S ribosomal protein L15",,,,,,,,,PMM1541
PMM1542,-0.076824602,-1.102479499,**-1.71610211117421,**-1.60159784724912,**-1.43520627400353,-0.944664471,-0.190609882,-0.000772038,"rpsE,rps5 30S ribosomal protein S5",,,,,,,,,PMM1542
PMM1543,0.226304057,-1.202749651,*-1.09668474707075,**-1.65602993386753,**-1.57161292410991,-0.992388237,-0.194496808,-0.188237735,"rpl18, rplR 50S ribosomal protein L18",,,,,,,,,PMM1543
PMM1544,0.220848566,-1.111855536,**-1.25306787276852,**-1.39908689556078,**-1.41072694114529,-1.27115712,0.06143607,0.119407217,"rpl6, rplF 50S ribosomal protein L6",,,,,,,,,PMM1544
PMM1545,0.202160735,-0.833457634,**-1.84446631621274,**-2.01586084117554,**-1.07115499866133,-1.487666412,0.00030772,-0.086673311,"rps8, rpsH 30S ribosomal protein S8",,,,,,,,,PMM1545
PMM1546,0.667510276,-1.31474912,**-1.35301251279443,**-1.51336559017255,*-1.05782886312498,-0.83682839,0.030244487,-0.116873518,"rpl5, rplE 50S ribosomal protein L5",,,,,,,,,PMM1546
PMM1547,0.313894275,-1.042164868,**-1.47348045446416,**-1.82642800291451,**-1.34389996354008,-0.57841302,-0.074903923,0.130613181,"rpl24, rplX 50S ribosomal protein L24",,,,,,,,,PMM1547
PMM1548,0.431018814,-1.132295398,**-1.68185232228742,**-1.67956730517766,*-1.16864749570355,-0.829182287,0.045834084,0.00601193,"rpl14, rplN 50S Ribosomal protein L14",,,,,,,,,PMM1548
PMM1549,0.617082163,-1.228894816,**-1.81734781587801,**-2.57332151292282,**-1.77108604055834,-1.613860957,-0.083447285,-0.031598609,"rps17, rpsQ 30S Ribosomal protein S17",,,,,,,,,PMM1549
PMM1550,0.706127298,-1.226997623,**-2.00393075339385,**-2.84870133381188,**-2.22291543050768,-1.567176483,-0.012226113,0.099879305,"rpl29, rpmC 50S ribosomal protein L29",,,,,,,,,PMM1550
PMM1551,0.613127627,-1.009108261,**-2.00738242593067,**-2.95306483302918,**-1.86531638974812,-1.597541511,-0.095334692,-0.095416703,"rpl16, rplP 50S ribosomal protein L16",,,,,,,,,PMM1551
PMM1552,0.330653823,-0.5939762,**-1.67748239132799,**-2.87081737855559,**-1.87713919482867,**-2.16466591918313,-0.056487998,-0.076199699,"rps3, rpsC 30S ribosomal protein S3",,,,,,,,,PMM1552
PMM1553,0.352798639,-1.122850986,**-2.07854131396242,**-2.88748579586806,**-1.78646817478829,*-2.01452322178397,-0.211002775,-0.160386464,"rpl22, rplV 50S ribosomal protein L22",,,,,,,,,PMM1553
PMM1554,0.450587411,-1.002864751,**-2.10728699659922,**-3.09294261511568,**-2.28717520929564,-1.411931773,0.114826016,0.312181566,"rps19, rpsS 30S Ribosomal protein S19",,,,,,,,,PMM1554
PMM1555,0.094089122,-0.621770776,**-1.92371766551015,**-2.59574180949934,**-1.57239769423282,-1.228056738,-0.134735715,0.094742094,"rpl2, rplB 50S ribosomal protein L2",,,,,,,,,PMM1555
PMM1556,0.34499355,-0.858473912,**-1.88892426426119,**-3.27215681190175,**-1.80984874212562,-1.378260962,-0.283296146,0.051647711,"rpl23, rplW 50S ribosomal protein L23",,,,,,,,,PMM1556
PMM1557,0.026725537,-1.388727247,**-2.83286029346797,**-3.87596446294377,**-1.58798543739911,-1.550047865,-0.266708841,-0.218232739,"rpl4, rplD 50S ribosomal protein L4",,,,,,,,,PMM1557
PMM1558,-0.453860447,-1.20886464,**-2.51523937078813,**-3.43615277911982,**-2.01584735165486,-1.709141338,-0.5051553,-0.446383365,"rpl3, rplC 50S ribosomal protein L3",,,,,,,,,PMM1558
PMM1559,-0.244714988,-0.058076014,-0.735019481,-0.056670944,-0.03586584,0.111737567,0.042429199,-0.057951324,conserved hypothetical protein,,,,,,,,,PMM1559
PMM1560,-1.51079226,-0.345800131,0.439518301,-0.548336875,-0.264255294,-1.049677195,0.777797697,-0.371349309,conserved hypothetical protein,,,,,,,,,PMM1560
PMM1561,-0.52995857,-0.640250039,-0.239520698,-0.36410825,-0.389397871,-0.571710969,-0.221334888,-0.081619849,conserved hypothetical protein,,,,,,,,,PMM1561
PMM1562,**-1.42875726299706,-0.442946585,-0.033900546,0.8057789,**1.45542937988528,**2.52805583953322,-0.273386569,-0.343508058,recA RecA bacterial DNA recombination protein,,,,,,,,,PMM1562
PMM1563,-0.050816963,0.067171845,0.393386875,0.13875159,0.096936199,0.479459898,0.361759513,-0.005632574,conserved hypothetical protein,,,,,,,,,PMM1563
PMM1564,-0.676815586,0.061636525,-0.174924354,0.341422504,-0.032397923,-0.446689336,-0.034063049,-0.495009871,conserved hypothetical protein,,,,,,,,,PMM1564
PMM1565,-0.393955969,0.244074611,0.530269104,0.65172184,0.586993626,0.426960914,0.257427528,0.536254227,Prephenate dehydrogenase,,,,,,,,,PMM1565
PMM1566,-0.160671889,0.367426691,0.060113742,-0.409151594,0.253402626,0.392568401,0.035671768,-0.153866755,conserved hypothetical protein,,,,,,,,,PMM1566
PMM1567,-1.002615418,-0.151486616,-0.877188784,-0.991596696,-1.558410023,-1.344440116,-0.222447787,-0.848122467,conserved hypothetical protein,,,,,,,,,PMM1567
PMM1568,-0.344469915,0.242781019,0.29593448,0.384144691,0.100102315,0.026890213,-0.390142174,-0.114965486,conserved hypothetical protein,,,,,,,,,PMM1568
PMM1569,-0.113109539,0.250974014,0.339993653,0.338436382,-0.061373224,0.055201955,0.337994005,0.341055215,moeB molybdopterin biosynthesis protein,,,,,,,,,PMM1569
PMM1570,0.228295636,-0.414514448,-0.284482091,-0.112505533,-0.227947368,-0.377617697,-0.317052117,-0.756109891,ATP:corrinoid adenosyltransferase BtuR/CobO/CobP,,,,,,,,,PMM1570
PMM1571,0.150209954,-0.147077625,0.22380954,0.545024033,0.00377231,0.119682183,0.063098599,0.084770451,conserved hypothetical protein,,,,,,,,,PMM1571
PMM1572,-0.699352696,-0.111494489,-0.84423418,-1.979926076,-1.962619883,-3.155138072,-0.128582993,-0.125546725,DUF206,,,,,,,,,PMM1572
PMM1573,-1.169876896,-0.935902749,-0.874855705,-1.966175565,-0.748804016,-3.780137758,0.72226881,0.270637639,recF putative DNA repair and genetic recombinationprotein RecF,,,,,,,,,PMM1573
PMM1574,-0.294649628,-0.145818156,-0.573563766,0.041393993,-0.196061162,-2.062075758,0.384947914,0.103874028,conserved hypothetical protein,,,,,,,,,PMM1574
PMM1575,-0.114774779,-0.179880166,0.248336456,0.430863512,0.431150296,0.314621221,0.370077073,0.17746852,ppc Phosphoenolpyruvate carboxylase,,,,,,,,,PMM1575
PMM1576,-0.513762398,-0.566722897,-0.188177773,-0.460555529,0.020929269,-0.911062849,0.489413152,0.293595507,conserved hypothetical protein,,,,,,,,,PMM1576
PMM1577,-0.372074837,-0.2230629,-0.165814282,0.132018026,0.157675976,-0.078948412,-0.085814182,-0.212351813,trpE Anthranilate synthase component I and chorismatebinding enzyme,,,,,,,,,PMM1577
PMM1578,-0.003425477,-0.378787785,-0.394912017,**-1.37835032281508,**-1.97601218857089,**-2.42538123275364,-0.505969825,-0.207730573,psaD Photosystem I protein PsaD,,,,,,,,,PMM1578
PMM1579,0.071932911,0.047179711,-2.065445632,-0.432863824,-0.607555702,-0.933022221,0.055291108,0.19657038,conserved hypothetical protein,,,,,,,,,PMM1579
PMM1580,-0.060284417,-0.16307329,-0.517302419,-0.573769054,-0.166666561,-0.175628703,0.464965388,-0.226941394,rodA rod shape determining protein,,,,,,,,,PMM1580
PMM1581,-0.393129162,-0.067858053,-0.225130382,-0.175304617,-0.115368748,0.3462858,0.022416999,-0.159255095,MRP protein homolog,,,,,,,,,PMM1581
PMM1582,-0.142492729,-0.497945224,-1.041487536,-0.202610875,-0.66558475,-0.5106074,-0.266077287,-0.30505515,hemF Coproporphyrinogen III oxidase,,,,,,,,,PMM1582
PMM1583,-0.440825313,0.364747269,-0.110726244,-0.045048197,-0.070692167,-0.177775379,0.195422381,0.302678009,conserved hypothetical protein,,,,,,,,,PMM1583
PMM1584,-0.11962452,0.225668655,0.435269445,*1.36609484429902,0.447662297,0.760674614,0.34179777,0.132065799,rnd putative ribonuclease D,,,,,,,,,PMM1584
PMM1585,-0.559097354,-0.478947409,*-1.16001986169431,-1.262368106,-0.854914782,-0.904033122,-0.538409438,-0.351144702,conserved hypothetical protein,,,,,,,,,PMM1585
PMM1586,-0.65925094,-0.186816501,-0.03627515,-0.369003361,0.012083548,-0.303905357,-0.237158458,0.053968673,conserved hypothetical protein,,,,,,,,,PMM1586
PMM1588,-0.429535811,-0.163858046,0.104969147,0.934365461,0.368639402,0.639519206,-0.135993085,-0.470379569,possible Conserved carboxylase domain,,,,,,,,,PMM1588
PMM1589,-0.472593648,-0.391097047,0.150404817,**1.67575335301305,0.81565534,0.999277372,-0.282539054,-0.212587416,"purM,purG phosphoribosyl formylglycinamidine cyclo-ligase",,,,,,,,,PMM1589
PMM1590,-0.59959555,-0.270264479,-0.358644882,-0.209331569,-0.394764358,-0.145729769,0.619897164,0.206780147,"panC, cmk putative bifunctional enzyme; pantothenatesynthetase/cytidylate kinase",,,,,,,,,PMM1590
PMM1591,-0.493876892,-0.438150671,-0.691406251,-1.283988499,-0.010637827,-0.318072532,-0.637093676,-0.571845916,Low molecular weight phosphotyrosine proteinphosphatase,,,,,,,,,PMM1591
PMM1592,-0.507990614,-0.052596483,-0.650973599,-1.861772841,-1.739773428,*-4.34654886714586,1.26125167,1.101273404,pebB phycoerythrobilin:ferredoxin oxidoreductase,,,,,,,,,PMM1592
