Group,Gene Function,Gene NO.,Gene Locus,logFC-15min_vs_CT30m,logFC-1h_vs_CT30m,logFC-3h_vs_CT30m,logFC-5h_vs_CT30m,logFC-7h_vs_CT30m,Pvalue-15min_vs_CT30m,Pvalue-1h_vs_CT30m,Pvalue-3h_vs_CT30m,Pvalue-5h_vs_CT30m,Pvalue-7h_vs_CT30m,resolved_locus_tag,resolution_method
Group 3,DNA polymerase III subunit alpha,gene1052,SYNWH7803_RS05255,-0.666975245132833,-0.377745684149374,-0.352355526059435,-0.507074425874495,-0.438323562158765,0.31292807305725,0.567964202098983,0.594690388862453,0.445809064704193,0.510100877932304,SynWH7803_1067,tier1:Gene Locus
Group 3,glycosyl transferase,gene123,SYNWH7803_RS00620,-0.769236666253474,-0.448283008513628,-0.655653342622424,-0.507839070249479,-0.857972602137594,0.245105337794411,0.49990394113466,0.32401005580393,0.443782769397739,0.202014941028647,SynWH7803_0130,tier1:Gene Locus
Group 3,hypothetical protein,gene1507,SYNWH7803_RS07495,0.0467698576164197,0.316509832161781,0.642526175878977,-0.508966479809006,0.0082844162041439,0.963447132447097,0.688905625012091,0.368315102489344,0.494251599851418,1.0,SynWH7803_1522,tier1:Gene Locus
Group 3,DUF1817 domain-containing protein,gene673,SYNWH7803_RS03365,-0.160725245317497,-0.440004460340857,-0.223691308344335,-0.510569239496864,-0.643523304486077,0.855839528310281,0.592573264354885,0.791053022582827,0.552865305284511,0.494848162391078,SynWH7803_0666,tier1:Gene Locus
Group 3,ferredoxin,gene1566,SYNWH7803_RS07790,-0.153405872452408,-0.941792774741903,-0.897219456624249,-0.511997086074791,-0.538702193109536,0.816803179674433,0.159439309186913,0.179002401513889,0.441128490657867,0.4217522552254,SynWH7803_1580,tier1:Gene Locus
Group 3,AIR synthase,gene378,SYNWH7803_RS01890,0.82312174616391,0.127114639764237,0.127565304302593,-0.512546082171775,-0.0115626767340884,0.237407472605129,0.890730960366165,0.885717008155444,0.490486960564798,1.0,SynWH7803_0383,tier1:Gene Locus
Group 3,Rieske domain-containing protein,gene1033,SYNWH7803_RS05155,-0.0969691814149348,-0.805434751525749,-0.167462839345163,-0.513909060027682,-0.461445830770547,0.885871977103747,0.234436917827249,0.805781232105612,0.445642096694843,0.49992777603592,SynWH7803_1049,tier1:Gene Locus
Group 3,CO2 hydration protein,gene694,SYNWH7803_RS03470,-1.74430689131965,-0.705664551050807,-1.44097304885868,-0.515673469517094,-1.29545501171356,0.0097889465820002,0.286276686329865,0.0321305600571769,0.435397798516121,0.0547275722940351,SynWH7803_0687,tier1:Gene Locus
Group 3,hypothetical protein,gene260,SYNWH7803_RS01300,-0.730556860686492,-1.02290462405421,0.0157572021109134,-0.515683375000775,-0.570272112198341,0.410206772563661,0.335878920063024,1.0,0.619280527630828,0.763626992083732,SynWH7803_0266,tier1:Gene Locus
Group 3,Sua5/YciO/YrdC/YwlC family protein,gene524,SYNWH7803_RS02615,0.0727264412981982,0.0807962793550747,-0.0949541005704338,-0.518818218838227,0.159851840119574,0.942508781393561,0.933923856185642,0.911772827972186,0.528089947137626,0.879539074017233,SynWH7803_0525,tier1:Gene Locus
Group 3,anthranilate synthase component I,gene454,SYNWH7803_RS02265,0.778559942650438,-0.112161274968253,0.409317100611051,-0.519752757280292,-1.12124329868336,0.239092024415628,0.870934422611067,0.538070525545026,0.436130649348029,0.0984603281097768,SynWH7803_0456,tier1:Gene Locus
Group 3,endolysin,gene1188,SYNWH7803_RS05925,-1.78084524445391,-0.787633931396176,-1.17895998867101,-0.520892174055178,-0.955887573010862,0.009244523803638,0.242573840317576,0.0817789906081178,0.440685403368799,0.162981605785959,SynWH7803_1201,tier1:Gene Locus
Group 3,hypothetical protein,gene2339,SYNWH7803_RS12930,-2.14590440771407,-1.23173949597595,-1.23646539623713,-0.52134173069768,-0.981026507896305,0.0042355186136398,0.113334078899199,0.108944529534987,0.496484176067229,0.225897608182062,SynWH7803_2347,tier1:Gene Locus
Group 3,transporter,gene1853,SYNWH7803_RS09210,0.24250448436046,-0.0484297608840048,0.344448043516658,-0.522032531268198,-0.399169867272908,0.722432260599626,0.968372243478699,0.621201473621179,0.457933569020376,0.593272179743357,SynWH7803_1867,tier1:Gene Locus
Group 3,LytR family transcriptional regulator,gene1503,SYNWH7803_RS07475,-0.0557559646883548,-0.319624039142301,-0.261873682018479,-0.523430680935502,-0.146898466207752,0.935814584103422,0.636848890110386,0.694759079620911,0.436912077315779,0.834353165655972,SynWH7803_1518,tier1:Gene Locus
Group 3,photosystem II reaction center protein I,gene305,SYNWH7803_RS01525,0.0655895157064864,-0.0883223374884531,0.257199164621948,-0.527962979520165,-0.727806833368586,0.925972345030283,0.895419652157184,0.70159838216078,0.43519474917098,0.290105885909485,SynWH7803_0310,tier1:Gene Locus
Group 3,segregation and condensation protein A,gene2273,SYNWH7803_RS11285,-1.17158591257666,-0.968592770098393,-1.01966372121158,-0.52906350662814,-0.54461098622812,0.0814469225879706,0.156274567551022,0.13342329684226,0.438586070263596,0.426640086062852,SynWH7803_2281,tier1:Gene Locus
Group 3,DUF3086 domain-containing protein,gene1921,SYNWH7803_RS09540,0.466274995681087,-0.0794222520618763,0.597709220107396,-0.529978220228829,-0.131066219775223,0.497768346845469,0.922077977789593,0.384876747890415,0.467033160012275,0.879416083863748,SynWH7803_1934,tier1:Gene Locus
Group 3,protochlorophyllide reductase,gene343,SYNWH7803_RS01715,-1.2995063740933,-0.735364451084578,-1.65865599433369,-0.530862252540549,-0.904490727679302,0.0586054798268099,0.285989713622147,0.0197698768696521,0.444251780382932,0.207335261543523,SynWH7803_0349,tier1:Gene Locus
Group 3,peroxiredoxin,gene1224,SYNWH7803_RS06085,-1.38474256161147,-0.0387715140134003,-0.762825641304943,-0.531786728140861,-1.11688021977683,0.0387229455090002,0.957104706895324,0.250673455047792,0.422870551092736,0.097278180552023,SynWH7803_1236,tier1:Gene Locus
Group 3,DUF3370 domain-containing protein,gene1585,SYNWH7803_RS07880,-0.400827920944832,-0.584416894159099,-0.312080111504395,-0.533392311984855,-0.524734830681685,0.55500272997579,0.409298999734302,0.650069149155621,0.438992800479222,0.465345395824897,SynWH7803_1599,tier1:Gene Locus
Group 3,polysaccharide pyruvyl transferase CsaB,gene1215,SYNWH7803_RS06055,-1.92432440619732,-0.642243990027738,-1.39811413901354,-0.535074711845728,-1.21174624958409,0.0048023805279058,0.336051518435338,0.0382774969271731,0.422500871684332,0.0755759761587943,SynWH7803_1227,tier1:Gene Locus
Group 3,hypothetical protein,gene1910,SYNWH7803_RS09485,0.0802573382150987,0.530653914823613,-0.540220003151715,-0.535582401375109,-0.045903908915087,0.938546563483264,0.496369117895876,0.50264641587198,0.541649722939247,1.0,SynWH7803_1923,tier1:Gene Locus
Group 3,dCTP deaminase,gene317,SYNWH7803_RS01585,-1.06169613176368,-0.378673999149112,-0.120670720155992,-0.53579991861098,-0.953813017153243,0.122219348037537,0.589351086916847,0.865794644818703,0.445833530305111,0.182738721291474,SynWH7803_0322,tier1:Gene Locus
Group 3,response regulator,gene1371,SYNWH7803_RS06810,-1.33442719793006,0.125327998439111,-1.66522673474766,-0.53579991861098,-1.38168973823634,0.0517756669753529,0.863696876584716,0.0188111743377558,0.445833530305111,0.0619285179188316,SynWH7803_1385,tier1:Gene Locus
Group 3,hypothetical protein,gene1489,SYNWH7803_RS07405,-1.52940959017592,-1.41356231183199,-1.29957953395375,-0.535918568708239,-0.346355204432768,0.0270683671991283,0.0489609844738868,0.0626771767738562,0.438166326119538,0.626985462801047,SynWH7803_1502,tier1:Gene Locus
Group 3,hypothetical protein,gene2469,SYNWH7803_RS12250,-2.66767067843085,-0.785766966408278,-1.85343218441595,-0.53612807037107,0.101022551833062,0.0010800152038964,0.374041489063728,0.0280835466439832,0.527794001506913,0.946046742456445,SynWH7803_2477,tier1:Gene Locus
Group 3,DUF692 domain-containing protein,gene63,SYNWH7803_RS00340,-0.372580740513554,-0.145180961228297,-0.752318340258281,-0.536948685899779,0.422419528942753,0.591024417654447,0.879524117319889,0.303930254881831,0.482320136838163,0.581337539225773,SynWH7803_0065,tier1:Gene Locus
Group 3,glycosyl transferase,gene124,SYNWH7803_RS00625,-0.919230694374078,-0.379767091450305,-1.21700941571033,-0.538016236416865,-0.558569145058805,0.172151248480672,0.575154389218579,0.0757923208018454,0.427485538877287,0.420619823168019,SynWH7803_0131,tier1:Gene Locus
Group 3,DNA starvation/stationary phase protection protein,gene2453,SYNWH7803_RS12175,0.452484276948908,-0.0921503279173846,0.380394742872455,-0.539091126172895,-0.313432656827733,0.496135295337921,0.893288124232259,0.569705236556753,0.427047345961696,0.645322431171956,SynWH7803_2460,tier1:Gene Locus
Group 3,LysM peptidoglycan-binding domain-containing protein,gene547,SYNWH7803_RS02730,-0.0367917318372381,-0.297474454401115,0.0607774615168885,-0.539323434875864,-0.781807374376615,0.956098255539708,0.652561174970588,0.927504496247427,0.414817475614127,0.239450759747968,SynWH7803_0543,tier1:Gene Locus
Group 3,photosystem reaction center subunit H,gene2109,SYNWH7803_RS10465,-0.275876709978673,-0.369289973173284,-0.0453942056913991,-0.53963767224691,-0.233434708706564,0.678977749489612,0.581650635855104,0.948440790654603,0.424194083792262,0.73315864133681,SynWH7803_2125,tier1:Gene Locus
Group 3,phosphate ABC transporter permease,gene130,SYNWH7803_RS00655,-1.00826394805695,-0.726966136399181,-1.22967208738009,-0.540430163102977,-0.885198998107894,0.146449551050577,0.317844728437222,0.0868415619630601,0.455261216619388,0.245203239865226,SynWH7803_0137,tier1:Gene Locus
Group 3,phosphoketolase,gene203,SYNWH7803_RS01015,0.107683615228159,-0.830735775206876,-0.0366847196734255,-0.541188687007262,-0.310412858158147,0.873455935335385,0.218021338632863,0.960104164352191,0.419830308995606,0.644508580122072,SynWH7803_0209,tier1:Gene Locus
Group 3,hypothetical protein,gene1485,SYNWH7803_RS07390,-2.65546195516551,-0.526883018059811,-1.32509287473686,-0.541476814814315,-1.36408923910306,0.0001499532646785,0.427489266811413,0.0487465488396883,0.41510175550212,0.0447801060109553,SynWH7803_1498,tier1:Gene Locus
Group 3,ribose-phosphate pyrophosphokinase,gene1538,SYNWH7803_RS07650,0.640808438127188,0.52269725798127,0.693390306144064,-0.541809779699002,0.32799874382065,0.335844196939475,0.440319688732183,0.301201528091465,0.427600023271641,0.632134014613088,SynWH7803_1553,tier1:Gene Locus
Group 3,glycogen/starch/alpha-glucan phosphorylase,gene202,SYNWH7803_RS01010,0.248861061688864,-0.714835994530724,-0.10481239168246,-0.543225810961645,-0.425000492179889,0.70581627889985,0.286872087239377,0.875809258864934,0.41801342120287,0.526566504247058,SynWH7803_0208,tier1:Gene Locus
Group 3,signal protein PDZ,gene1245,SYNWH7803_RS06185,0.0748930641568383,-0.493725608704903,-0.535320075059749,-0.544691556656059,-0.337974622383628,0.912488216807411,0.46388116030958,0.422174263041797,0.417306457986686,0.624380488784804,SynWH7803_1256,tier1:Gene Locus
Group 3,hypothetical protein,gene1170,SYNWH7803_RS05835,-1.68197584696532,-0.656558952035565,-1.04230995008592,-0.544876027390605,-1.44131796684183,0.0190506171743421,0.359789107904617,0.155702410777448,0.457328291474722,0.0664226466035862,SynWH7803_1183,tier1:Gene Locus
Group 3,DUF3307 domain-containing protein,gene2389,SYNWH7803_RS11855,-0.251462879646741,-0.0627551785873896,-0.274565745250063,-0.546000464159148,-3.57705183010814,0.750881418169512,1.0,0.795723986551597,0.573358601344709,0.0091082898797022,SynWH7803_2397,tier1:Gene Locus
Group 3,hypothetical protein,gene2512,SYNWH7803_RS12465,-0.151453838644598,-0.39787791458279,0.140954909096884,-0.546580642275441,-0.794914615613549,0.827774402747372,0.570950646676184,0.842625150293292,0.440497761374862,0.272846164504636,SynWH7803_2518,tier1:Gene Locus
Group 3,hypothetical protein,gene681,SYNWH7803_RS03405,-0.553468952201298,-1.10277670425278,-0.755530272896787,-0.547303301126905,-0.426320173022429,0.400900768917606,0.0993626568571421,0.254278003921156,0.407451717753877,0.520224492738333,SynWH7803_0674,tier1:Gene Locus
Group 3,topoisomerase IV,gene4,SYNWH7803_RS00040,-0.437442134856128,-0.225279615386379,-0.67474869506406,-0.548524692758843,-0.805968963894932,0.50718206130315,0.733464572157661,0.308986148454436,0.408601275098731,0.22911269232993,SynWH7803_0005,tier1:Gene Locus
Group 3,type IV pili twitching motility protein PilT,gene1827,SYNWH7803_RS09080,0.451031324736057,-0.459767211392581,0.271196910291443,-0.548643594603014,-0.164784269979536,0.49339793578281,0.48821690121447,0.681607238690865,0.409241221687336,0.807644434725184,SynWH7803_1841,tier1:Gene Locus
Group 3,rubredoxin,gene245,SYNWH7803_RS01225,0.395948802452155,-0.176449714188938,0.400232208076815,-0.548949084351924,-0.123631092163406,0.554595691890045,0.807399622061294,0.554105387638736,0.428953272544248,0.867936965937187,SynWH7803_0251,tier1:Gene Locus
Group 3,ATP-dependent Clp protease proteolytic subunit,gene1748,SYNWH7803_RS08695,0.620538020293846,-0.10481841381712,0.0586599534804829,-0.551759320057788,-0.572081782346696,0.350880807284336,0.880487699106359,0.937032419517787,0.413465996033451,0.401010996200916,SynWH7803_1764,tier1:Gene Locus
Group 3,glycosyl transferase,gene118,SYNWH7803_RS00595,-1.14264321802984,-0.675914943271621,-1.18007636067683,-0.554563251680421,-0.825892481973202,0.0854510307209125,0.308176329153842,0.0771909573054066,0.402526499616162,0.215798695873373,SynWH7803_0125,tier1:Gene Locus
Group 3,hypothetical protein,gene1274,SYNWH7803_RS12825,-0.939629543680677,-0.624824934087686,-1.04590405185589,-0.555605388163097,-0.611714414510855,0.164977007666599,0.361625536070274,0.125948701546741,0.420619823168019,0.381283343229741,SYNWH7803_RS12825,locus_tag:Gene Locus
Group 3,photosystem II D2 protein,gene1632,SYNWH7803_RS08115,0.607400031907761,-0.0654189935959657,-0.131267153660458,-0.558650604701714,-1.28656995746939,0.35591004766271,0.922415409867373,0.842876103400545,0.397162001302827,0.055791389553249,SynWH7803_1647,tier1:Gene Locus
Group 3,DUF1311 domain-containing protein,gene871,SYNWH7803_RS04350,-0.710963793075901,-0.342381026871798,-0.246617642097646,-0.559418913676755,-0.766419009649382,0.325652371520154,0.688971709434302,0.769295663437284,0.460841267606736,0.388041806043274,SynWH7803_0873,tier1:Gene Locus
Group 3,hypothetical protein,gene2402,SYNWH7803_RS11920,-0.595676957747119,-0.494281176953653,-1.2561563002277,-0.564988658122381,-0.690064412654985,0.405252133070091,0.535383319605981,0.0932290383762908,0.464746577343155,0.385935621101575,SynWH7803_2410,tier1:Gene Locus
Group 3,DUF1232 domain-containing protein,gene749,SYNWH7803_RS03745,0.924244019314463,-0.110335965230838,0.784125048530103,-0.565796532232514,-0.428631216765557,0.168835033676429,0.884773465065622,0.245660518353665,0.414277602285008,0.5546707692099,SynWH7803_0741,tier1:Gene Locus
Group 3,VOC family protein,gene2086,SYNWH7803_RS10365,-0.716902893850321,-0.403912136481142,-0.501420894504158,-0.566190048897706,-0.949302066647368,0.297720743203931,0.569559547708228,0.471785856406341,0.419847407505098,0.199543028067535,SynWH7803_2098,tier1:Gene Locus
Group 3,hypothetical protein,gene598,SYNWH7803_RS02990,-1.66425102235626,-2.24495481827771,-1.97446187071497,-0.566854823557043,-0.885198998107894,0.0193865203764436,0.0037387722340414,0.0081202327738798,0.419989017894973,0.245203239865226,SynWH7803_0590,tier1:Gene Locus
Group 3,mannose-1-phosphate guanyltransferase,gene2274,SYNWH7803_RS11290,-0.616518110964708,0.117021947246129,-0.635006500316958,-0.567015783109811,-0.80712032648708,0.349169674622889,0.85983672001705,0.336745755085094,0.391366044232967,0.224773818616958,SynWH7803_2282,tier1:Gene Locus
Group 3,YqeG family HAD IIIA-type phosphatase,gene1142,SYNWH7803_RS05700,-0.0849412398695683,-0.313947025463285,0.233870515951328,-0.567092318869818,-0.59215864736033,0.913077562907003,0.6843157276182,0.754370739204867,0.449713817925705,0.460841267606736,SynWH7803_1155,tier1:Gene Locus
Group 3,glucosylglycerol-phosphate synthase,gene1223,SYNWH7803_RS06080,-2.34968608040595,-0.69853186137278,-1.60320329841404,-0.567203089723812,-1.50879336156122,0.0006430618880124,0.2898725588775,0.0171093820615826,0.389314944574874,0.0252375372750141,SynWH7803_1235,tier1:Gene Locus
Group 3,hypothetical protein,gene1454,SYNWH7803_RS07235,-0.145808503433534,-0.176585867009556,-0.31030811227158,-0.567731392010104,-0.637607385711601,0.868708227145289,0.863994528635255,0.723264575325283,0.493139937304797,0.526982887080294,SynWH7803_1466,tier1:Gene Locus
Group 3,hypothetical protein,gene1828,SYNWH7803_RS09085,-0.556304864576315,-0.981949870012678,-0.980686897497785,-0.567988616173557,-0.64478239301355,0.411885573346702,0.160449371504866,0.155284772008901,0.418609741620093,0.369215093661966,SynWH7803_1842,tier1:Gene Locus
Group 3,ABC transporter ATP-binding protein,gene2120,SYNWH7803_RS10520,-1.07256990574882,-0.586205978087502,-0.810332203998434,-0.568515058721231,-0.95552301968389,0.106979924881475,0.378196648731954,0.221879199771569,0.392288263017161,0.153960641497457,SynWH7803_2135,tier1:Gene Locus
Group 3,magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase,gene1087,SYNWH7803_RS05425,-0.0139006236948067,-0.252556488508498,-0.177446340949425,-0.571521724629576,-0.76203636448107,0.983689257545177,0.70162432862022,0.787648740802309,0.386228145172149,0.250343474057688,SynWH7803_1102,tier1:Gene Locus
Group 3,hypothetical protein,gene1725,SYNWH7803_RS08590,-1.69486439342836,-0.832330375602039,-1.21303140462336,-0.571856044213154,-1.16035880781566,0.0140491327652308,0.225640134753477,0.0772037333400738,0.409951859735432,0.0996569401923552,,unresolved
Group 3,NAD(P)H-quinone oxidoreductase chain 4,gene2272,SYNWH7803_RS11280,-0.398090846324985,-0.579731553607606,-0.399684620524387,-0.572171504208146,-0.404109254678799,0.547399883084806,0.384343729525287,0.545784948803747,0.388459048328102,0.546141066714525,SynWH7803_2280,tier1:Gene Locus
Group 3,pirin family protein,gene2400,SYNWH7803_RS11910,0.357722044276421,-0.477440326787554,-0.0866220712402685,-0.572431666092373,-0.41554493700795,0.599946255397693,0.506155782830715,0.918437348040641,0.43229357633011,0.588489032857499,SynWH7803_2408,tier1:Gene Locus
Group 3,GtrA family protein,gene186,SYNWH7803_RS00935,-1.33823831326428,-0.321327729493469,-1.24212759326594,-0.572573428981313,-1.68575397756398,0.0504837677462817,0.641413155891793,0.0741741654563926,0.403190514918542,0.0203291895489086,SynWH7803_0194,tier1:Gene Locus
