gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2785715800	134	94.78	1	134	1	128	3.7e-80	272	KO:K03561	biopolymer transport protein ExbB		
2785715801	458	100	1	458	1	458	0.0e+00	990	KO:K03561	biopolymer transport protein ExbB		
2785715803	763	100	1	763	1	763	0.0e+00	1740	KO:K19611	ferric enterobactin receptor		
2785715804	365	100	1	365	1	365	0.0e+00	828	KO:K16422	4-hydroxymandelate oxidase [EC:1.1.3.46]	EC:1.1.3.46	
2785715805	226	100	1	226	1	226	0.0e+00	515	KO:K07336	PKHD-type hydroxylase [EC:1.14.11.-]	EC:1.14.11.-	
2785715806	737	100	1	737	1	737	0.0e+00	1670	KO:K16090	catecholate siderophore receptor		
2785715807	321	100	1	321	1	321	0.0e+00	721	KO:K14731	epsilon-lactone hydrolase [EC:3.1.1.83]	EC:3.1.1.83	
2785715808	295	100	1	295	1	295	0.0e+00	665	KO:K09973	uncharacterized protein		
2785715809	394	100	1	394	1	394	0.0e+00	901	KO:K02358	elongation factor Tu		
2785715810	700	100	1	700	1	700	0.0e+00	1600	KO:K02355	elongation factor G		
2785715811	156	100	1	156	1	156	2.7e-107	351	KO:K02992	small subunit ribosomal protein S7		
2785715812	124	100	1	124	1	124	9.2e-87	289	KO:K02950	small subunit ribosomal protein S12		
2785715813	1390	100	1	1390	1	1390	0.0e+00	3110	KO:K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	EC:2.7.7.6	
2785715814	1342	100	1	1342	1	1342	0.0e+00	3020	KO:K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	EC:2.7.7.6	
2785715815	125	100	1	125	1	125	5.2e-78	265	KO:K02935	large subunit ribosomal protein L7/L12		
2785715816	172	100	1	172	1	172	3.4e-113	370	KO:K02864	large subunit ribosomal protein L10		
2785715817	231	100	1	231	1	231	0.0e+00	502	KO:K02863	large subunit ribosomal protein L1		
2785715818	142	100	1	142	1	142	7.4e-96	317	KO:K02867	large subunit ribosomal protein L11		
2785715819	100	100	1	100	1	100	1.1e-64	224	KO:K06077	outer membrane lipoprotein SlyB		
2785715821	183	100	1	183	1	183	3.5e-130	419	KO:K02601	transcription termination/antitermination protein NusG		
2785715822	125	100	1	125	1	125	8.3e-81	273	KO:K03073	preprotein translocase subunit SecE		
2785715824	613	100	1	613	1	613	0.0e+00	1380	KO:K18893	ATP-binding cassette, subfamily B, multidrug efflux pump		
2785715825	207	100	1	207	1	207	0.0e+00	482	KO:K10218	4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]	EC:4.1.3.17	
2785715826	688	100	1	688	1	688	0.0e+00	1600	KO:K07386	putative endopeptidase [EC:3.4.24.-]	EC:3.4.24.-	
2785715828	132	100	1	132	1	132	4.5e-87	291	KO:K09964	uncharacterized protein		
2785715829	459	100	1	459	1	459	0.0e+00	1030	KO:K05591	ATP-dependent RNA helicase DbpA [EC:5.6.2.6]	EC:5.6.2.6	
2785715830	436	100	1	436	1	436	0.0e+00	995	KO:K02030	polar amino acid transport system substrate-binding protein		
2785715831	348	100	1	348	1	348	0.0e+00	811	KO:K01465	dihydroorotase [EC:3.5.2.3]	EC:3.5.2.3	
2785715832	180	100	1	180	1	180	0.0e+00	422	KO:K03098	apolipoprotein D and lipocalin family protein		
2785715834	127	100	1	127	1	127	4.3e-92	305	KO:K08234	glyoxylase I family protein		
2785715835	272	100	1	272	1	272	0.0e+00	600	KO:K03442	small conductance mechanosensitive channel		
2785715836	422	100	1	422	1	422	0.0e+00	956	KO:K02429	MFS transporter, FHS family, L-fucose permease		
2785715837	497	100	1	497	1	497	0.0e+00	1180	KO:K05341	amylosucrase [EC:2.4.1.4]	EC:2.4.1.4	
2785715840	227	100	1	227	1	227	0.0e+00	510	KO:K01495	GTP cyclohydrolase IA [EC:3.5.4.16]	EC:3.5.4.16	
2785715841	235	100	1	235	1	235	0.0e+00	529	KO:K13938	dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]	EC:1.5.1.3	
2785715841	235	100	1	235	1	235	0.0e+00	529	KO:K13938	dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]	EC:1.5.1.50	
2785715842	354	100	1	354	1	354	0.0e+00	845	KO:K10536	agmatine deiminase [EC:3.5.3.12]	EC:3.5.3.12	
2785715843	297	100	1	297	1	297	0.0e+00	702	KO:K12251	N-carbamoylputrescine amidase [EC:3.5.1.53]	EC:3.5.1.53	
2785715844	234	100	1	234	1	234	0.0e+00	555	KO:K06953	uncharacterized protein		
2785715845	859	100	1	859	1	859	0.0e+00	1940	KO:K03724	ATP-dependent helicase Lhr and Lhr-like helicase [EC:5.6.2.6 5.6.2.4]	EC:5.6.2.4	
2785715845	859	100	1	859	1	859	0.0e+00	1940	KO:K03724	ATP-dependent helicase Lhr and Lhr-like helicase [EC:5.6.2.6 5.6.2.4]	EC:5.6.2.6	
2785715846	392	100	1	392	1	392	0.0e+00	894	KO:K07148	uncharacterized protein		
2785715848	376	100	1	376	1	376	0.0e+00	886	KO:K07577	putative mRNA 3-end processing factor		
2785715850	191	100	1	191	1	191	0.0e+00	435	KO:K02356	elongation factor P		
2785715851	322	100	1	322	1	322	0.0e+00	742	KO:K00847	fructokinase [EC:2.7.1.4]	EC:2.7.1.4	
2785715856	219	100	1	219	1	219	0.0e+00	508	KO:K11209	GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]	EC:1.8.4.-	
2785715859	329	100	1	329	1	329	0.0e+00	756	KO:K01046	triacylglycerol lipase [EC:3.1.1.3]	EC:3.1.1.3	
2785715860	250	100	1	250	1	250	0.0e+00	575	KO:K00568	2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	EC:2.1.1.222	
2785715860	250	100	1	250	1	250	0.0e+00	575	KO:K00568	2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	EC:2.1.1.64	
2785715861	119	100	1	119	1	119	5.9e-87	289	KO:K09966	uncharacterized protein		
2785715863	546	100	1	546	1	546	0.0e+00	1250	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	
2785715865	359	100	1	359	1	359	0.0e+00	845	KO:K01772	protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]	EC:4.98.1.1	
2785715865	359	100	1	359	1	359	0.0e+00	845	KO:K01772	protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9]	EC:4.99.1.9	
2785715866	533	100	1	533	1	533	0.0e+00	1190	KO:K12942	aminobenzoyl-glutamate transport protein		
2785715867	293	100	1	293	1	293	0.0e+00	645	KO:K04087	modulator of FtsH protease HflC		
2785715868	383	100	1	383	1	383	0.0e+00	878	KO:K04088	modulator of FtsH protease HflK		
2785715869	429	100	1	429	1	429	0.0e+00	963	KO:K03665	GTPase		
2785715870	82	100	1	82	1	82	9.8e-51	182	KO:K03666	host factor-I protein		
2785715871	311	100	1	311	1	311	0.0e+00	710	KO:K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	EC:2.5.1.75	
2785715872	619	100	1	619	1	619	0.0e+00	1410	KO:K03572	DNA mismatch repair protein MutL		
2785715873	449	100	1	449	1	449	0.0e+00	1010	KO:K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	EC:3.5.1.28	
2785715874	160	100	1	160	1	160	3.4e-113	368	KO:K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE		
2785715875	499	100	1	499	1	499	0.0e+00	1130	KO:K23997	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]	EC:4.2.1.136	
2785715875	499	100	1	499	1	499	0.0e+00	1130	KO:K23997	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]	EC:5.1.99.6	
2785715876	380	100	1	380	1	380	0.0e+00	896	KO:K18979	epoxyqueuosine reductase [EC:1.17.99.6]	EC:1.17.99.6	
2785715878	363	100	1	363	1	363	0.0e+00	837	KO:K01599	uroporphyrinogen decarboxylase [EC:4.1.1.37]	EC:4.1.1.37	
2785715879	277	100	1	277	1	277	0.0e+00	650	KO:K03426	NAD+ diphosphatase [EC:3.6.1.22]	EC:3.6.1.22	
2785715880	154	100	1	154	1	154	5.5e-108	353	KO:K07740	regulator of sigma D		
2785715881	157	100	1	157	1	157	7.2e-115	373	KO:K09823	Fur family transcriptional regulator, zinc uptake regulator		
2785715882	154	100	1	154	1	154	5.5e-108	353	KO:K03409	chemotaxis protein CheX		
2785715884	398	100	1	398	1	398	0.0e+00	932	KO:K03286	OmpA-OmpF porin, OOP family		
2785715885	461	100	1	461	1	461	0.0e+00	1020	KO:K02314	replicative DNA helicase [EC:5.6.2.3]	EC:5.6.2.3	
2785715889	191	100	1	191	1	191	0.0e+00	437	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		
2785715891	370	100	1	370	1	370	0.0e+00	895	KO:K13985	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]	EC:3.1.4.54	
2785715892	229	100	1	229	1	229	0.0e+00	514	KO:K19610	two-component system, OmpR family, response regulator PfeR		
2785715893	476	100	1	476	1	476	0.0e+00	1070	KO:K19609	two-component system, OmpR family, sensor histidine kinase PfeS [EC:2.7.13.3]	EC:2.7.13.3	
2785715895	681	100	1	681	1	681	0.0e+00	1560	KO:K16087	hemoglobin/transferrin/lactoferrin receptor protein		
2785715898	150	100	1	150	1	150	3.4e-98	325	KO:K02939	large subunit ribosomal protein L9		
2785715899	75	100	1	75	1	75	5.8e-47	171	KO:K02963	small subunit ribosomal protein S18		
2785715900	133	100	1	133	1	133	3.0e-93	309	KO:K02990	small subunit ribosomal protein S6		
2785715901	95	100	1	95	1	95	1.0e-59	209	KO:K09918	uncharacterized protein		
2785715902	267	100	1	267	1	267	0.0e+00	597	KO:K02003	putative ABC transport system ATP-binding protein		
2785715903	437	100	1	437	1	437	0.0e+00	966	KO:K02004	putative ABC transport system permease protein		
2785715904	527	100	1	527	1	527	0.0e+00	1150	KO:K03776	aerotaxis receptor		
2785715905	501	100	1	501	1	501	0.0e+00	1120	KO:K02482	two-component system, NtrC family, sensor kinase [EC:2.7.13.3]	EC:2.7.13.3	
2785715908	459	100	1	459	1	459	0.0e+00	1070	KO:K00387	sulfite oxidase [EC:1.8.3.1]	EC:1.8.3.1	
2785715912	249	100	1	249	1	249	0.0e+00	564	KO:K03710	GntR family transcriptional regulator		
2785715913	250	100	1	250	1	250	0.0e+00	541	KO:K07090	uncharacterized protein		
2785715914	688	100	1	688	1	688	0.0e+00	1640	KO:K01811	alpha-D-xyloside xylohydrolase [EC:3.2.1.177]	EC:3.2.1.177	
2785715915	575	100	1	575	1	575	0.0e+00	1290	KO:K03307	solute:Na+ symporter, SSS family		
2785715916	802	100	1	802	1	802	0.0e+00	1840	KO:K02014	iron complex outermembrane recepter protein		
2785715917	331	100	1	331	1	331	0.0e+00	785	KO:K16264	cobalt-zinc-cadmium efflux system protein		
2785715919	981	100	1	981	1	981	0.0e+00	2270	KO:K02014	iron complex outermembrane recepter protein		
2785715921	495	100	1	495	1	495	0.0e+00	1110	KO:K03315	Na+:H+ antiporter, NhaC family		
2785715922	850	100	1	850	1	850	0.0e+00	1950	KO:K05349	beta-glucosidase [EC:3.2.1.21]	EC:3.2.1.21	
2785715923	420	100	1	420	1	420	0.0e+00	945	KO:K02429	MFS transporter, FHS family, L-fucose permease		
2785715924	452	100	1	452	1	452	0.0e+00	1070	KO:K05350	beta-glucosidase [EC:3.2.1.21]	EC:3.2.1.21	
2785715925	333	100	1	333	1	333	0.0e+00	752	KO:K02529	LacI family transcriptional regulator, galactose operon repressor		
2785715927	529	100	1	529	1	529	0.0e+00	1190	KO:K16012	ATP-binding cassette, subfamily C, bacterial CydC		
2785715928	629	100	1	629	1	629	0.0e+00	1420	KO:K16013	ATP-binding cassette, subfamily C, bacterial CydD		
2785715929	35	100	1	35	1	35	7.2e-20	89.8	KO:K00424	cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7]	EC:7.1.1.7	
2785715930	378	100	1	378	1	378	0.0e+00	868	KO:K00426	cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	EC:7.1.1.7	
2785715931	526	100	1	526	1	526	0.0e+00	1210	KO:K00425	cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	EC:7.1.1.7	
2785715935	705	100	1	705	1	705	0.0e+00	1620	KO:K02014	iron complex outermembrane recepter protein		
2785715936	260	100	1	260	1	260	0.0e+00	574	KO:K07090	uncharacterized protein		
2785715940	800	100	1	800	1	800	0.0e+00	1830	KO:K02014	iron complex outermembrane recepter protein		
2785715943	308	100	1	308	1	308	0.0e+00	687	KO:K09007	GTP cyclohydrolase IB [EC:3.5.4.16]	EC:3.5.4.16	
2785715945	242	100	1	242	1	242	0.0e+00	557	KO:K09950	uncharacterized protein		
2785715947	193	100	1	193	1	193	0.0e+00	441	KO:K09950	uncharacterized protein		
2785715951	867	100	1	867	1	867	0.0e+00	1930	KO:K07003	uncharacterized protein		
2785715952	404	100	1	404	1	404	0.0e+00	885	KO:K08153	MFS transporter, DHA1 family, multidrug resistance protein		
2785715958	458	100	1	458	1	458	0.0e+00	1010	KO:K13277	minor extracellular protease Epr [EC:3.4.21.-]	EC:3.4.21.-	
2785715962	138	100	1	138	1	138	6.0e-90	300	KO:K15034	ribosome-associated protein		
2785715970	430	100	1	430	1	430	0.0e+00	970	KO:K03885	NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]	EC:1.6.5.9	
2785715971	689	100	1	689	1	689	0.0e+00	1590	KO:K02014	iron complex outermembrane recepter protein		
2785715973	336	100	1	336	1	336	0.0e+00	781	KO:K01243	adenosylhomocysteine nucleosidase [EC:3.2.2.9]	EC:3.2.2.9	
2785715974	294	100	1	294	1	294	0.0e+00	660	KO:K21698	LysR family transcriptional regulator, transcriptional activator for aaeXAB operon		
2785715975	452	100	1	452	1	452	0.0e+00	1020	KO:K06076	long-chain fatty acid transport protein		
2785715978	641	100	1	641	1	641	0.0e+00	1390	KO:K20974	two-component system, sensor histidine kinase [EC:2.7.13.3]	EC:2.7.13.3	
2785715981	610	100	1	610	1	610	0.0e+00	1360	KO:K00820	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	
2785715984	452	100	1	452	1	452	0.0e+00	1010	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.3.1.157	
2785715984	452	100	1	452	1	452	0.0e+00	1010	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.7.7.23	
2785715987	182	100	1	182	1	182	1.2e-128	415	KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	
2785715988	480	100	1	480	1	480	0.0e+00	1100	KO:K13529	AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	EC:3.2.2.21	
2785715989	382	100	1	382	1	382	0.0e+00	887	KO:K01467	beta-lactamase class C [EC:3.5.2.6]	EC:3.5.2.6	
2785715990	636	100	1	636	1	636	0.0e+00	1470	KO:K01585	arginine decarboxylase [EC:4.1.1.19]	EC:4.1.1.19	
2785715992	462	100	1	462	1	462	0.0e+00	1020	KO:K00325	proton-translocating NAD(P)+ transhydrogenase subunit beta [EC:7.1.1.1]	EC:7.1.1.1	
2785715993	93	100	1	93	1	93	7.6e-57	201	KO:K00324	proton-translocating NAD(P)+ transhydrogenase subunit alpha [EC:7.1.1.1]	EC:7.1.1.1	
2785715994	385	100	1	385	1	385	0.0e+00	850	KO:K00324	proton-translocating NAD(P)+ transhydrogenase subunit alpha [EC:7.1.1.1]	EC:7.1.1.1	
2785715995	968	100	1	968	1	968	0.0e+00	2210	KO:K02014	iron complex outermembrane recepter protein		
2785715996	522	100	1	522	1	522	0.0e+00	1230	KO:K14266	tryptophan 7-halogenase [EC:1.14.19.9]	EC:1.14.19.9	
2785715999	479	28.72	4	477	2	458	1.2e-48	201	KO:K03734	FAD:protein FMN transferase [EC:2.7.1.180]	EC:2.7.1.180	
2785716002	775	100	1	775	1	775	0.0e+00	1760	KO:K16087	hemoglobin/transferrin/lactoferrin receptor protein		
2785716004	1054	100	1	1054	1	1054	0.0e+00	2390	KO:K02014	iron complex outermembrane recepter protein		
2785716006	368	100	1	368	1	368	0.0e+00	817	KO:K07165	transmembrane sensor		
2785716008	93	100	1	93	1	93	3.3e-61	213	KO:K03769	peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]	EC:5.2.1.8	
2785716010	298	100	1	298	1	298	0.0e+00	673	KO:K02257	heme o synthase [EC:2.5.1.141]	EC:2.5.1.141	
2785716011	123	100	1	123	1	123	3.7e-84	282	KO:K02300	cytochrome o ubiquinol oxidase subunit IV		
2785716012	205	100	1	205	1	205	0.0e+00	483	KO:K02299	cytochrome o ubiquinol oxidase subunit III		
2785716013	662	100	1	662	1	662	0.0e+00	1560	KO:K02298	cytochrome o ubiquinol oxidase subunit I [EC:7.1.1.3]	EC:7.1.1.3	
2785716014	313	100	1	313	1	313	0.0e+00	729	KO:K02297	cytochrome o ubiquinol oxidase subunit II [EC:7.1.1.3]	EC:7.1.1.3	
2785716016	247	100	1	247	1	247	0.0e+00	553	KO:K13641	IclR family transcriptional regulator, acetate operon repressor		
2785716018	977	100	1	977	1	977	0.0e+00	2220	KO:K02014	iron complex outermembrane recepter protein		
2785716019	2045	100	1	2045	1	2045	0.0e+00	4680	KO:K01728	pectate lyase [EC:4.2.2.2]	EC:4.2.2.2	
2785716022	405	100	1	405	1	405	0.0e+00	934	KO:K07493	putative transposase		
2785716027	545	100	1	545	1	545	0.0e+00	1190	KO:K04077	chaperonin GroEL [EC:5.6.1.7]	EC:5.6.1.7	
2785716028	96	100	1	96	1	96	2.3e-59	209	KO:K04078	chaperonin GroES		
2785716029	174	100	1	174	1	174	4.6e-123	398	KO:K07113	UPF0716 protein FxsA		
2785716030	104	100	1	104	1	104	4.8e-71	243	KO:K03926	periplasmic divalent cation tolerance protein		
2785716031	635	100	1	635	1	635	0.0e+00	1450	KO:K04084	thioredoxin:protein disulfide reductase [EC:1.8.4.16]	EC:1.8.4.16	
2785716033	146	100	1	146	1	146	6.7e-100	329	KO:K03786	3-dehydroquinate dehydratase II [EC:4.2.1.10]	EC:4.2.1.10	
2785716034	154	100	1	154	1	154	3.4e-105	345	KO:K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein		
2785716035	447	100	1	447	1	447	0.0e+00	1020	KO:K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	EC:6.3.4.14	
2785716035	447	100	1	447	1	447	0.0e+00	1020	KO:K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	EC:6.4.1.2	
2785716039	711	100	1	711	1	711	0.0e+00	1630	KO:K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	EC:2.7.7.7	
2785716043	539	100	1	539	1	539	0.0e+00	1210	KO:K01426	amidase [EC:3.5.1.4]	EC:3.5.1.4	
2785716044	253	100	1	253	1	253	0.0e+00	567	KO:K02030	polar amino acid transport system substrate-binding protein		
2785716045	292	100	1	292	1	292	0.0e+00	683	KO:K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	EC:2.1.1.-	
2785716046	332	100	1	332	1	332	0.0e+00	759	KO:K05540	tRNA-dihydrouridine synthase B [EC:1.-.-.-]	EC:1.-	
2785716047	97	100	1	97	1	97	3.1e-63	220	KO:K03557	Fis family transcriptional regulator, factor for inversion stimulation protein		
2785716048	547	100	1	547	1	547	0.0e+00	1250	KO:K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	EC:2.1.2.3	
2785716048	547	100	1	547	1	547	0.0e+00	1250	KO:K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	EC:3.5.4.10	
2785716050	430	100	1	430	1	430	0.0e+00	967	KO:K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	EC:6.3.4.13	
2785716051	250	100	1	250	1	250	0.0e+00	567	KO:K03796	Bax protein		
2785716053	309	100	1	309	1	309	0.0e+00	698	KO:K10716	voltage-gated potassium channel		
2785716054	301	100	1	301	1	301	0.0e+00	698	KO:K00855	phosphoribulokinase [EC:2.7.1.19]	EC:2.7.1.19	
2785716056	240	100	1	240	1	240	0.0e+00	540	KO:K07659	two-component system, OmpR family, phosphate regulon response regulator OmpR		
2785716057	439	100	1	439	1	439	0.0e+00	988	KO:K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	EC:2.7.13.3	
2785716059	807	100	1	807	1	807	0.0e+00	1890	KO:K18820	oligosaccharide 4-alpha-D-glucosyltransferase [EC:2.4.1.161]	EC:2.4.1.161	
2785716060	520	100	1	520	1	520	0.0e+00	1210	KO:K01610	phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	EC:4.1.1.49	
2785716061	299	100	1	299	1	299	0.0e+00	672	KO:K04083	molecular chaperone Hsp33		
2785716062	134	100	1	134	1	134	1.6e-93	310	KO:K04762	ribosome-associated heat shock protein Hsp15		
2785716063	305	100	1	305	1	305	0.0e+00	672	KO:K02452	general secretion pathway protein C		
2785716064	683	100	1	683	1	683	0.0e+00	1510	KO:K02453	general secretion pathway protein D		
2785716065	521	100	1	521	1	521	0.0e+00	1160	KO:K02454	general secretion pathway protein E [EC:7.4.2.8]	EC:7.4.2.8	
2785716066	408	100	1	408	1	408	0.0e+00	884	KO:K02455	general secretion pathway protein F		
2785716067	145	100	1	145	1	145	2.0e-102	336	KO:K02456	general secretion pathway protein G		
2785716068	208	100	1	208	1	208	0.0e+00	481	KO:K02457	general secretion pathway protein H		
2785716069	142	100	1	142	1	142	1.4e-97	322	KO:K02458	general secretion pathway protein I		
2785716070	208	100	1	208	1	208	0.0e+00	461	KO:K02459	general secretion pathway protein J		
2785716071	348	100	1	348	1	348	0.0e+00	789	KO:K02460	general secretion pathway protein K		
2785716072	399	100	1	399	1	399	0.0e+00	886	KO:K02461	general secretion pathway protein L		
2785716073	159	100	1	159	1	159	1.2e-107	352	KO:K02462	general secretion pathway protein M		
2785716074	251	100	1	251	1	251	0.0e+00	570	KO:K02463	general secretion pathway protein N		
2785716077	462	100	1	462	1	462	0.0e+00	1060	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.16	
2785716077	462	100	1	462	1	462	0.0e+00	1060	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.20	
2785716077	462	100	1	462	1	462	0.0e+00	1060	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.79	
2785716078	181	100	1	181	1	181	6.0e-130	418	KO:K01529	inosine/xanthosine triphosphatase [EC:3.6.1.73]	EC:3.6.1.73	
2785716079	237	100	1	237	1	237	0.0e+00	553	KO:K20881	GMP/IMP 5'-nucleotidase [EC:3.1.3.-]	EC:3.1.3.-	
2785716080	187	100	1	187	1	187	0.0e+00	429	KO:K08312	ADP compounds hydrolase [EC:3.6.1.-]	EC:3.6.1.-	
2785716081	281	100	1	281	1	281	0.0e+00	658	KO:K01082	3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]	EC:3.1.3.7	
2785716083	663	100	1	663	1	663	0.0e+00	1530	KO:K03669	membrane glycosyltransferase [EC:2.4.1.-]	EC:2.4.1.-	
2785716084	541	100	1	541	1	541	0.0e+00	1260	KO:K03670	periplasmic glucans biosynthesis protein		
2785716086	78	100	1	78	1	78	1.1e-46	171	KO:K09898	uncharacterized protein		
2785716087	344	100	1	344	1	344	0.0e+00	808	KO:K07019	uncharacterized protein		
2785716089	650	100	1	650	1	650	0.0e+00	1460	KO:K06158	ATP-binding cassette, subfamily F, member 3		
2785716090	68	100	1	68	1	68	8.2e-44	161	KO:K07070	uncharacterized protein		
2785716093	82	100	1	82	1	82	1.1e-51	185	KO:K03745	SlyX protein		
2785716095	261	100	1	261	1	261	0.0e+00	580	KO:K03772	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	EC:5.2.1.8	
2785716097	161	100	1	161	1	161	4.8e-117	379	KO:K04760	transcription elongation factor GreB		
2785716098	782	100	1	782	1	782	0.0e+00	1740	KO:K06959	protein Tex		
2785716099	493	100	1	493	1	493	0.0e+00	1160	KO:K14266	tryptophan 7-halogenase [EC:1.14.19.9]	EC:1.14.19.9	
2785716103	398	100	1	398	1	398	0.0e+00	925	KO:K02529	LacI family transcriptional regulator, galactose operon repressor		
2785716104	493	100	1	493	1	493	0.0e+00	1100	KO:K03292	glycoside/pentoside/hexuronide:cation symporter, GPH family		
