gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2785715621	252	9	200	2	197	1.5e-34	117.6	pfam03309	Pan_kinase	205
2785715622	328	8	61	2	55	5.0e-11	40.3	pfam08279	HTH_11	55
2785715622	328	88	217	4	133	1.1e-24	84.8	pfam03099	BPL_LplA_LipB	133
2785715622	328	281	326	4	48	7.7e-08	30.1	pfam02237	BPL_C	48
2785715623	343	21	149	15	136	5.2e-19	66.3	pfam01565	FAD_binding_4	139
2785715623	343	202	335	2	98	2.6e-27	92.9	pfam02873	MurB_C	99
2785715624	521	131	316	7	169	3.1e-33	113	pfam00015	MCPsignal	172
2785715630	476	288	467	5	183	3.3e-21	73.9	pfam02321	OEP	187
2785715631	350	65	134	2	37	2.7e-08	31.4	pfam13533	Biotin_lipoyl_2	50
2785715631	350	185	303	3	62	2.5e-05	22.9	pfam13437	HlyD_3	106
2785715632	575	25	296	3	272	4.4e-14	50.7	pfam00664	ABC_membrane	274
2785715633	296	6	65	2	59	1.7e-16	57.9	pfam00126	HTH_1	60
2785715633	296	89	294	5	192	2.3e-10	38.1	pfam03466	LysR_substrate	209
2785715634	224	32	127	2	78	1.3e-08	33.4	pfam03692	CxxCxxCC	85
2785715635	76	1	48	5	47	5.2e-11	40.1	pfam02604	PhdYeFM_antitox	74
2785715636	128	4	122	1	117	1.5e-17	62.2	pfam01850	PIN	120
2785715637	790	25	111	1	89	4.4e-17	60.7	pfam17963	Big_9	89
2785715638	468	2	284	1	243	9.3e-65	216.5	pfam00483	NTP_transferase	245
2785715638	468	291	343	8	55	4.0e-14	50.2	pfam22640	ManC_GMP_beta-helix	55
2785715638	468	346	461	3	116	5.4e-60	198.7	pfam01050	MannoseP_isomer	116
2785715639	395	8	181	2	182	1.1e-32	111.1	pfam03721	UDPG_MGDP_dh_N	187
2785715639	395	198	289	2	93	5.8e-29	98	pfam00984	UDPG_MGDP_dh	94
2785715639	395	307	393	1	75	1.5e-09	36.1	pfam03720	UDPG_MGDP_dh_C	103
2785715640	559	282	458	1	120	2.2e-18	64.7	pfam00535	Glycos_transf_2	168
2785715641	360	6	332	1	332	9.8e-93	309.1	pfam16363	GDP_Man_Dehyd	332
2785715642	289	1	289	1	286	2.8e-94	313.3	pfam04321	RmlD_sub_bind	287
2785715643	181	5	177	1	165	2.8e-74	246.4	pfam00908	dTDP_sugar_isom	168
2785715644	294	4	241	1	242	1.1e-76	255.6	pfam00483	NTP_transferase	245
2785715645	446	3	138	2	132	7.5e-45	150	pfam02878	PGM_PMM_I	138
2785715645	446	159	257	2	103	2.0e-17	61.6	pfam02879	PGM_PMM_II	103
2785715645	446	261	371	1	112	1.9e-34	116.2	pfam02880	PGM_PMM_III	115
2785715645	446	375	442	1	67	8.1e-16	55.8	pfam00408	PGM_PMM_IV	68
2785715646	189	1	51	83	130	1.4e-08	32.6	pfam01380	SIS	131
2785715646	189	93	171	3	66	2.4e-11	41.5	pfam01380	SIS	131
2785715647	72	1	72	9	80	2.1e-14	51.4	pfam01380	SIS	131
2785715648	130	3	129	15	121	3.2e-12	44.6	pfam13522	GATase_6	130
2785715649	347	39	312	1	237	2.1e-47	159.8	pfam08885	GSCFA	237
2785715651	438	132	302	1	132	3.9e-08	31.2	pfam16822	ALGX	268
2785715653	938	218	372	1	130	3.7e-36	122.5	pfam00535	Glycos_transf_2	168
2785715653	938	745	907	10	171	1.2e-16	58.6	pfam00534	Glycos_transf_1	172
2785715654	348	37	277	1	239	5.0e-88	292.6	pfam03102	NeuB	241
2785715654	348	290	348	1	61	1.5e-10	39.5	pfam08666	SAF	63
2785715655	161	22	141	24	116	5.4e-17	60.1	pfam00583	Acetyltransf_1	116
2785715657	232	3	194	2	113	8.3e-26	89.1	pfam02348	CTP_transf_3	217
2785715658	385	7	381	3	359	1.9e-107	357.6	pfam01041	DegT_DnrJ_EryC1	360
2785715659	334	7	281	1	291	2.3e-104	346.6	pfam02719	Polysacc_synt_2	293
2785715663	133	20	116	1	97	7.7e-40	133.7	pfam01196	Ribosomal_L17	97
2785715664	328	28	226	1	74	6.7e-26	87.8	pfam01193	RNA_pol_L	74
2785715664	328	58	176	1	119	7.3e-37	124.2	pfam01000	RNA_pol_A_bac	119
2785715664	328	241	307	2	66	1.8e-24	83.2	pfam03118	RNA_pol_A_CTD	67
2785715665	206	3	95	1	95	1.2e-33	113.7	pfam00163	Ribosomal_S4	95
2785715665	206	96	143	1	48	3.7e-21	72.6	pfam01479	S4	48
2785715666	130	20	129	1	110	2.5e-51	170.7	pfam00411	Ribosomal_S11	110
2785715667	118	3	108	1	128	4.4e-31	105.9	pfam00416	Ribosomal_S13	128
2785715668	38	1	38	1	38	4.8e-22	75.8	pfam00444	Ribosomal_L36	38
2785715669	439	74	413	1	306	9.5e-119	394.2	pfam00344	SecY	306
2785715670	144	27	143	2	123	3.8e-30	103.1	pfam00828	Ribosomal_L27A	123
2785715671	59	4	54	1	51	7.8e-23	78.1	pfam00327	Ribosomal_L30	51
2785715672	166	11	75	2	64	1.0e-30	103.5	pfam00333	Ribosomal_S5	65
2785715672	166	87	157	1	71	3.5e-31	104.5	pfam03719	Ribosomal_S5_C	71
2785715673	117	1	117	2	116	2.1e-40	135.6	pfam00861	Ribosomal_L18p	116
2785715674	177	11	82	3	80	1.3e-15	55.9	pfam00347	Ribosomal_L6	80
2785715674	177	90	165	2	79	1.6e-25	87.7	pfam00347	Ribosomal_L6	80
2785715675	130	5	130	1	125	5.2e-48	160.2	pfam00410	Ribosomal_S8	126
2785715676	101	47	100	1	54	5.7e-28	94.4	pfam00253	Ribosomal_S14	54
2785715677	179	24	80	1	57	4.3e-28	95.4	pfam00281	Ribosomal_L5	57
2785715677	179	84	177	1	94	2.8e-43	144	pfam00673	Ribosomal_L5_C	94
2785715678	104	7	38	2	32	5.0e-09	33.6	pfam00467	KOW	32
2785715678	104	40	104	1	64	2.8e-28	96	pfam17136	ribosomal_L24	65
2785715679	122	1	122	1	122	3.0e-55	183.3	pfam00238	Ribosomal_L14	122
2785715680	702	18	153	14	133	1.1e-08	33.6	pfam01590	GAF	133
2785715680	702	196	283	3	88	4.0e-12	44.2	pfam08447	PAS_3	89
2785715680	702	309	374	1	66	8.1e-21	71.8	pfam00512	HisKA	66
2785715680	702	421	537	2	109	7.1e-28	95.2	pfam02518	HATPase_c	111
2785715680	702	566	684	2	110	4.1e-23	79.6	pfam00072	Response_reg	111
2785715682	556	178	425	5	288	7.7e-58	194	pfam00082	Peptidase_S8	288
2785715682	556	472	542	3	69	1.7e-20	71.6	pfam04151	PPC	70
2785715683	246	6	82	1	74	5.1e-18	63.1	pfam08032	SpoU_sub_bind	76
2785715683	246	97	238	2	142	5.2e-45	151	pfam00588	SpoU_methylase	142
2785715684	805	87	144	1	55	1.3e-18	64.4	pfam08206	OB_RNB	58
2785715684	805	164	238	2	74	1.9e-28	96.3	pfam17876	CSD2	74
2785715684	805	260	588	1	324	4.3e-117	388.9	pfam00773	RNB	326
2785715684	805	637	721	4	71	6.0e-15	53.4	pfam00575	S1	74
2785715687	566	44	137	1	90	5.5e-33	111.4	pfam16655	PhoD_N	90
2785715687	566	148	543	1	343	5.9e-104	345.8	pfam09423	PhoD	343
2785715688	92	3	92	1	87	5.8e-12	44	pfam05016	ParE_toxin	89
2785715689	82	5	43	2	39	7.8e-10	36.4	pfam01402	RHH_1	39
2785715690	787	56	164	2	107	3.9e-16	57.5	pfam07715	Plug	107
2785715690	787	261	750	42	436	3.2e-29	101	pfam00593	TonB_dep_Rec_b-barrel	436
2785715691	93	4	91	4	83	1.3e-26	90.3	pfam13670	PepSY_2	83
2785715692	189	13	185	2	179	3.0e-24	83.7	pfam01292	Ni_hydr_CYTB	179
2785715693	214	112	147	1	35	1.1e-04	20.7	pfam08238	Sel1	36
2785715693	214	148	179	9	28	4.6e-01	9.2	pfam08238	Sel1	36
2785715694	83	2	77	2	75	1.7e-33	111.9	pfam18918	DUF5669	76
2785715695	488	10	89	1	78	1.1e-30	103.6	pfam20695	UbiD_N	78
2785715695	488	119	322	6	206	1.7e-85	283.3	pfam01977	UbiD	206
2785715695	488	327	452	2	127	1.2e-48	162.3	pfam20696	UbiD_C	127
2785715696	231	107	211	1	108	6.4e-25	85.9	pfam00175	NAD_binding_1	109
2785715697	472	130	341	2	166	1.8e-21	74.7	pfam04389	Peptidase_M28	193
2785715699	907	14	129	1	106	1.2e-08	33.6	pfam08446	PAS_2	107
2785715699	907	159	323	4	130	1.7e-10	39.5	pfam01590	GAF	133
2785715699	907	338	513	6	168	3.0e-22	76.8	pfam00360	PHY	183
2785715699	907	531	597	1	65	3.3e-15	53.9	pfam00512	HisKA	66
2785715699	907	643	754	1	110	7.3e-31	104.9	pfam02518	HATPase_c	111
2785715699	907	783	899	1	110	7.0e-22	75.7	pfam00072	Response_reg	111
2785715700	256	58	256	24	175	3.6e-13	48	pfam13505	OMP_b-brl	175
2785715701	5754	1231	1368	2	99	1.9e-07	29.4	pfam01345	DUF11	114
2785715701	5754	2152	2286	9	110	7.2e-07	27.5	pfam01345	DUF11	114
2785715701	5754	2616	2706	1	89	4.6e-16	57.5	pfam17963	Big_9	89
2785715701	5754	2711	2797	2	88	9.9e-22	75.6	pfam17963	Big_9	89
2785715701	5754	2802	2889	1	89	2.0e-24	84.2	pfam17963	Big_9	89
2785715701	5754	2894	2980	1	89	1.0e-24	85.2	pfam17963	Big_9	89
2785715701	5754	2984	3074	1	97	1.2e-25	87.2	pfam17892	Cadherin_5	98
2785715701	5754	3077	3163	1	89	2.3e-22	77.7	pfam17963	Big_9	89
2785715701	5754	3168	3255	1	89	3.6e-25	86.7	pfam17963	Big_9	89
2785715701	5754	3260	3347	1	89	1.7e-24	84.5	pfam17963	Big_9	89
2785715701	5754	3352	3439	1	89	7.5e-23	79.2	pfam17963	Big_9	89
2785715701	5754	3444	3531	1	89	4.6e-24	83.1	pfam17963	Big_9	89
2785715701	5754	3536	3622	1	89	4.3e-23	80	pfam17963	Big_9	89
2785715701	5754	3627	3714	1	89	1.1e-13	49.8	pfam17963	Big_9	89
2785715701	5754	3719	3803	3	89	1.2e-10	40.2	pfam17963	Big_9	89
2785715701	5754	3808	3894	1	89	1.9e-19	68.3	pfam17963	Big_9	89
2785715701	5754	4398	4484	1	89	5.3e-18	63.7	pfam17963	Big_9	89
2785715701	5754	4488	4575	1	89	1.1e-23	81.9	pfam17963	Big_9	89
2785715701	5754	4580	4667	1	88	2.4e-23	80.8	pfam17963	Big_9	89
2785715701	5754	4672	4759	1	89	2.2e-23	80.9	pfam17963	Big_9	89
2785715701	5754	4764	4850	1	89	1.1e-17	62.7	pfam17963	Big_9	89
2785715701	5754	4855	4939	1	89	3.6e-16	57.8	pfam17963	Big_9	89
2785715701	5754	4944	5030	1	88	2.6e-17	61.5	pfam17963	Big_9	89
2785715701	5754	5532	5618	1	89	6.4e-17	60.2	pfam17963	Big_9	89
2785715701	5754	5622	5709	1	89	1.3e-19	68.9	pfam17963	Big_9	89
2785715702	185	21	81	2	59	1.4e-09	35.9	pfam12802	MarR_2	61
2785715703	457	6	430	1	416	0.0e+00	531.6	pfam01654	Cyt_bd_oxida_I	418
2785715704	335	10	325	3	302	1.9e-80	268.4	pfam02322	Cyt_bd_oxida_II	302
2785715706	160	9	56	2	47	1.9e-18	63.7	pfam13412	HTH_24	48
2785715706	160	73	148	1	73	1.2e-20	71.2	pfam01037	AsnC_trans_reg	73
2785715709	69	4	69	2	65	3.3e-31	105	pfam00313	CSD	66
2785715710	542	89	341	1	243	8.7e-78	258.8	pfam03109	ABC1	244
2785715711	211	15	121	1	101	5.0e-11	40.8	pfam02036	SCP2	101
2785715712	265	28	264	7	233	5.4e-103	341.3	pfam01209	Ubie_methyltran	233
2785715713	233	39	152	27	120	1.8e-15	55.2	pfam03352	Adenine_glyco	177
2785715714	678	27	149	2	123	3.9e-24	82.8	pfam19310	TOP_N	123
2785715714	678	222	676	1	456	0.0e+00	516.1	pfam01432	Peptidase_M3	457
2785715715	186	3	55	2	50	9.1e-10	36.6	pfam12728	HTH_17	51
2785715715	186	70	181	1	109	1.4e-18	65.1	pfam00072	Response_reg	111
2785715716	274	28	258	1	242	2.5e-61	205.1	pfam12974	Phosphonate-bd	242
2785715717	555	173	230	4	53	1.1e-06	26.9	pfam00672	HAMP	53
2785715717	555	434	545	5	109	3.0e-25	86.8	pfam02518	HATPase_c	111
2785715718	435	14	125	1	110	9.6e-23	78.5	pfam00072	Response_reg	111
2785715718	435	185	351	2	169	2.4e-21	74.2	pfam13487	HD_5	170
2785715719	449	4	317	1	291	1.9e-69	232.3	pfam07992	Pyr_redox_2	291
2785715719	449	338	449	1	109	3.3e-35	118.6	pfam02852	Pyr_redox_dim	110
2785715720	738	6	59	4	49	9.3e-12	42.7	pfam04879	Molybdop_Fe4S4	55
2785715720	738	63	488	1	353	3.1e-37	126.4	pfam00384	Molybdopterin	353
2785715720	738	611	731	2	109	2.3e-24	83.5	pfam01568	Molydop_binding	110
2785715721	705	39	144	3	107	2.0e-19	68.1	pfam07715	Plug	107
2785715721	705	180	670	9	436	1.1e-29	102.6	pfam00593	TonB_dep_Rec_b-barrel	436
2785715722	356	6	353	1	295	1.2e-50	170.9	pfam03929	PepSY_TM	295
2785715723	1111	93	129	3	38	7.9e-07	26.9	pfam07676	PD40	38
2785715723	1111	198	220	10	26	4.6e-02	11.7	pfam07676	PD40	38
2785715723	1111	251	285	5	30	1.4e-03	16.5	pfam07676	PD40	38
2785715723	1111	408	435	8	26	1.3e-03	16.7	pfam07676	PD40	38
2785715723	1111	454	487	3	26	7.6e-03	14.2	pfam07676	PD40	38
2785715723	1111	936	1065	224	344	1.4e-14	52	pfam01979	Amidohydro_1	345
2785715727	660	183	253	2	69	2.0e-15	54.4	pfam08308	PEGA	71
2785715727	660	325	386	13	64	6.9e-11	39.9	pfam08308	PEGA	71
2785715727	660	406	657	12	255	5.4e-36	122.5	pfam03781	FGE-sulfatase	255
2785715729	256	119	244	19	125	1.4e-14	51.9	pfam01618	MotA_ExbB	127
2785715730	352	150	273	3	106	3.3e-08	32.1	pfam13519	VWA_2	107
2785715732	537	166	535	2	368	2.6e-128	426	pfam00368	HMG-CoA_red	368
2785715733	417	265	388	1	96	4.6e-12	44.6	pfam13437	HlyD_3	106
2785715734	755	18	148	2	132	1.1e-35	120.3	pfam03412	Peptidase_C39	133
2785715734	755	174	444	2	271	2.0e-37	127.3	pfam00664	ABC_membrane	274
2785715734	755	549	689	2	136	1.6e-25	88.2	pfam00005	ABC_tran	137
2785715735	103	36	92	2	54	2.1e-22	76.5	pfam00196	GerE	57
2785715737	333	153	329	18	187	1.1e-10	39.3	pfam08443	RimK	188
2785715738	113	36	112	1	70	5.3e-07	27.8	pfam14076	DUF4258	71
2785715739	147	57	99	3	36	1.8e-08	32.2	pfam01381	HTH_3	55
2785715740	442	17	109	3	95	5.1e-26	88.7	pfam13006	Nterm_IS4	95
2785715740	442	124	352	3	200	6.1e-22	76.3	pfam01609	DDE_Tnp_1	200
2785715741	442	53	137	1	46	1.2e-07	30.2	pfam00004	AAA	131
2785715741	442	169	328	6	166	9.5e-30	101.8	pfam07724	AAA_2	166
2785715742	160	1	158	18	186	2.6e-21	74.1	pfam00227	Proteasome	189
2785715743	206	3	68	2	64	4.9e-09	33.9	pfam00313	CSD	66
2785715743	206	120	174	1	55	5.4e-22	75.8	pfam06961	DUF1294	55
2785715745	196	117	192	2	66	7.7e-18	62.6	pfam05036	SPOR	76
2785715746	729	5	101	1	96	5.5e-28	94.7	pfam17764	PriA_3primeBD	96
2785715746	729	200	367	4	165	1.5e-19	68.3	pfam00270	DEAD	167
2785715746	729	445	470	1	23	2.2e-08	31.9	pfam18319	PriA_CRR	27
2785715746	729	480	589	39	109	5.1e-07	27.9	pfam00271	Helicase_C	110
2785715746	729	632	725	1	95	4.3e-18	63.9	pfam18074	PriA_C	95
2785715747	70	1	65	1	65	1.2e-33	113.1	pfam01197	Ribosomal_L31	65
2785715749	411	17	117	12	121	7.1e-21	72.8	pfam00390	malic	182
2785715749	411	162	365	3	230	2.7e-26	90.4	pfam03949	Malic_M	258
2785715750	110	3	99	1	97	2.9e-57	188.7	pfam01340	MetJ	97
2785715751	295	11	290	9	287	9.6e-99	328.3	pfam02219	MTHFR	287
2785715752	294	29	279	2	256	2.3e-59	199.1	pfam03631	Virul_fac_BrkB	259
2785715753	212	21	210	1	190	5.7e-85	282.3	pfam11172	DUF2959	190
2785715755	325	35	303	2	240	8.5e-29	98.8	pfam00561	Abhydrolase_1	245
2785715756	145	2	144	3	143	2.6e-57	191.1	pfam02580	Tyr_Deacylase	144
2785715757	304	13	122	7	116	8.5e-18	62.7	pfam00583	Acetyltransf_1	116
2785715757	304	157	297	1	143	7.8e-52	173	pfam09500	YiiD_C	144
2785715758	284	17	49	6	32	3.5e-06	24.9	pfam00140	Sigma70_r1_2	34
2785715758	284	55	125	1	70	4.4e-19	66	pfam04542	Sigma70_r2	71
2785715758	284	229	280	1	49	9.5e-15	51.8	pfam04545	Sigma70_r4	50
2785715759	408	39	190	113	236	6.8e-14	49.7	pfam00563	EAL	236
2785715759	408	198	336	7	128	2.2e-14	51.4	pfam08668	HDOD	196
2785715760	411	59	188	99	236	2.5e-11	41.3	pfam00563	EAL	236
2785715760	411	196	328	2	127	3.8e-11	40.8	pfam08668	HDOD	196
2785715761	326	83	176	2	89	6.4e-14	50.3	pfam18075	FtsX_ECD	96
2785715761	326	200	322	2	114	8.5e-13	46.4	pfam02687	FtsX	120
2785715762	237	18	166	1	136	1.3e-38	130.7	pfam00005	ABC_tran	137
2785715763	558	261	326	1	75	1.1e-14	52.3	pfam02881	SRP54_N	75
2785715763	558	350	551	1	195	1.5e-78	260.9	pfam00448	SRP54	196
2785715764	231	49	229	1	180	4.8e-57	190.5	pfam03602	Cons_hypoth95	182
2785715765	192	7	191	2	188	1.7e-59	198.5	pfam04222	DUF416	188
2785715766	200	2	193	5	202	2.3e-55	185.1	pfam01914	MarC	203
2785715768	427	4	80	2	76	2.8e-24	82.9	pfam12404	DUF3663	77
2785715768	427	105	419	2	309	3.2e-101	336.6	pfam00883	Peptidase_M17	310
2785715769	238	13	80	1	63	3.1e-25	86.1	pfam17746	SfsA_N	63
2785715769	238	83	227	3	137	2.7e-40	135.4	pfam03749	SfsA	138
2785715770	149	34	104	1	71	2.6e-34	115.3	pfam21157	DksA_N	71
2785715770	149	107	141	2	32	3.0e-10	37.9	pfam01258	zf-dskA_traR	36
2785715771	307	5	290	5	256	5.0e-44	148.4	pfam00749	tRNA-synt_1c	314
2785715772	439	31	168	2	125	4.0e-37	125.3	pfam01743	PolyA_pol	126
2785715772	439	195	258	1	63	7.7e-22	74.8	pfam12627	PolyA_pol_RNAbd	64
2785715772	439	311	435	2	117	1.5e-39	132.7	pfam12626	PolyA_pol_arg_C	119
2785715773	165	7	136	1	116	3.6e-41	138.1	pfam01288	HPPK	116
2785715774	264	3	259	1	258	1.1e-110	367	pfam02548	Pantoate_transf	259
2785715775	283	2	279	1	267	8.5e-108	357.5	pfam02569	Pantoate_ligase	268
2785715776	544	53	438	9	373	3.1e-47	159	pfam00282	Pyridoxal_deC	375
2785715777	243	3	232	2	236	2.1e-45	152.9	pfam00563	EAL	236
2785715778	222	55	215	3	171	3.4e-11	40.9	pfam02390	Methyltransf_4	173
2785715779	271	22	234	3	210	6.4e-42	141.4	pfam01061	ABC2_membrane	211
2785715780	310	20	164	1	137	2.2e-34	117	pfam00005	ABC_tran	137
2785715781	229	5	117	1	110	2.1e-22	77.4	pfam00072	Response_reg	111
2785715782	722	498	563	3	65	6.1e-12	43.4	pfam00512	HisKA	66
2785715782	722	607	722	5	109	1.2e-12	46.2	pfam02518	HATPase_c	111
2785715783	344	6	148	1	153	3.9e-21	73.4	pfam01548	DEDD_Tnp_IS110	155
2785715783	344	211	297	1	78	1.8e-21	74.3	pfam02371	Transposase_20	87
2785715786	392	82	161	3	77	1.5e-17	61.8	pfam03544	TonB_C	79
2785715787	359	5	179	3	180	5.6e-30	102.3	pfam01595	CNNM	181
2785715787	359	261	316	6	56	4.5e-09	34.5	pfam00571	CBS	57
2785715788	389	6	327	9	294	4.5e-45	152	pfam03773	ArsP_1	294
2785715789	563	2	355	2	352	6.7e-117	389.4	pfam02554	CstA	560
2785715790	465	43	175	1	130	9.5e-28	95.1	pfam00258	Flavodoxin_1	143
2785715790	465	334	439	1	106	1.0e-07	30.5	pfam00175	NAD_binding_1	109
2785715791	277	23	254	1	209	2.4e-53	179.3	pfam10670	DUF4198	209
2785715792	176	28	169	3	135	9.2e-43	143.2	pfam10029	DUF2271	136
2785715793	199	3	199	5	197	1.9e-71	238.1	pfam16357	PepSY_TM_like_2	197
2785715794	116	8	109	2	98	1.6e-15	55.1	pfam11804	DUF3325	101
2785715795	538	10	369	2	295	3.5e-62	208.8	pfam03929	PepSY_TM	295
2785715797	457	123	258	141	238	1.3e-07	29.3	pfam13429	TPR_15	280
2785715797	457	348	403	2	45	4.3e-08	31.3	pfam14559	TPR_19	68
2785715797	457	407	438	2	31	2.8e-03	16.2	pfam13174	TPR_6	33
2785715798	206	128	203	3	74	5.7e-06	24.7	pfam03544	TonB_C	79
2785715799	135	10	134	3	125	2.8e-26	90	pfam02472	ExbD	128
2785715800	134	23	133	34	123	5.8e-16	56.4	pfam01618	MotA_ExbB	127
2785715801	458	306	429	19	125	3.1e-27	92.8	pfam01618	MotA_ExbB	127
2785715802	258	10	251	3	240	1.3e-30	104.4	pfam11932	DUF3450	241
2785715803	763	42	163	4	107	5.2e-27	92.4	pfam07715	Plug	107
2785715803	763	261	728	14	436	4.2e-54	183	pfam00593	TonB_dep_Rec_b-barrel	436
2785715804	365	23	363	1	349	5.6e-122	405.1	pfam01070	FMN_dh	350
2785715805	226	82	177	2	97	4.6e-16	57.6	pfam13640	2OG-FeII_Oxy_3	98
2785715805	226	184	225	2	43	2.3e-19	67.1	pfam18331	PKHD_C	43
2785715806	737	62	166	2	106	1.3e-19	68.7	pfam07715	Plug	107
2785715806	737	255	706	46	436	5.6e-44	149.6	pfam00593	TonB_dep_Rec_b-barrel	436
2785715807	321	95	298	3	207	2.1e-34	117.1	pfam07859	Abhydrolase_3	210
2785715808	295	32	294	2	263	6.4e-74	247	pfam01963	TraB_PrgY_gumN	263
2785715809	394	10	202	1	187	3.3e-64	213.9	pfam00009	GTP_EFTU	188
2785715809	394	225	294	1	73	8.6e-20	68.9	pfam03144	GTP_EFTU_D2	73
2785715809	394	298	393	1	105	2.3e-40	135.1	pfam03143	GTP_EFTU_D3	106
2785715810	700	8	288	2	188	2.0e-63	211.3	pfam00009	GTP_EFTU	188
2785715810	700	331	398	1	73	3.2e-20	70.3	pfam03144	GTP_EFTU_D2	73
2785715810	700	411	485	1	74	2.3e-35	118.5	pfam14492	EFG_III	75
2785715810	700	486	605	1	121	5.3e-52	172.7	pfam03764	EFG_IV	121
2785715810	700	607	695	1	87	2.6e-29	99.1	pfam00679	EFG_C	89
2785715811	156	1	149	1	149	9.7e-66	218	pfam00177	Ribosomal_S7	149
2785715812	124	12	123	1	114	7.6e-43	142.7	pfam00164	Ribosom_S12_S23	114
2785715813	1390	14	342	2	312	4.8e-86	286.8	pfam04997	RNA_pol_Rpb1_1	312
2785715813	1390	344	398	1	39	2.7e-08	32.2	pfam00623	RNA_pol_Rpb1_2	166
2785715813	1390	385	486	72	165	4.5e-28	96.5	pfam00623	RNA_pol_Rpb1_2	166
2785715813	1390	489	644	1	162	5.8e-34	115.3	pfam04983	RNA_pol_Rpb1_3	162
2785715813	1390	673	764	2	107	1.0e-22	78.1	pfam05000	RNA_pol_Rpb1_4	107
2785715813	1390	766	1302	1	266	8.1e-80	266	pfam04998	RNA_pol_Rpb1_5	267
2785715814	1342	26	501	2	202	6.6e-38	128.2	pfam04563	RNA_pol_Rpb2_1	203
2785715814	1342	151	252	1	74	5.2e-08	30.7	pfam04561	RNA_pol_Rpb2_2	190
2785715814	1342	343	455	95	190	8.7e-17	59.3	pfam04561	RNA_pol_Rpb2_2	190
2785715814	1342	514	582	1	67	5.2e-30	101.4	pfam04565	RNA_pol_Rpb2_3	68
2785715814	1342	592	657	1	66	4.3e-25	85.5	pfam10385	RNA_pol_Rpb2_45	66
2785715814	1342	718	1264	1	373	0.0e+00	437.5	pfam00562	RNA_pol_Rpb2_6	373
2785715814	1342	1266	1342	1	86	3.8e-29	98.9	pfam04560	RNA_pol_Rpb2_7	87
2785715815	125	4	54	1	46	1.9e-16	57.5	pfam16320	Ribosomal_L12_N	48
2785715815	125	59	125	1	67	3.9e-32	108.4	pfam00542	Ribosomal_L12	67
2785715816	172	4	101	4	98	8.1e-26	88	pfam00466	Ribosomal_L10	100
2785715817	231	30	220	1	197	2.4e-70	234.1	pfam00687	Ribosomal_L1	198
2785715818	142	9	67	1	58	9.4e-31	103.3	pfam03946	Ribosomal_L11_N	58
2785715818	142	72	140	1	69	8.0e-32	107.5	pfam00298	Ribosomal_L11	69
2785715821	183	9	114	1	92	5.7e-30	101.7	pfam02357	NusG	93
2785715821	183	132	164	1	31	6.2e-09	33.3	pfam00467	KOW	32
2785715822	125	67	121	2	54	1.7e-20	70.7	pfam00584	SecE	55
2785715824	613	39	314	5	266	1.6e-24	85	pfam00664	ABC_membrane	274
2785715824	613	381	535	2	137	2.2e-35	120.2	pfam00005	ABC_tran	137
2785715825	207	13	160	5	152	1.5e-43	146.6	pfam03737	RraA-like	152
2785715826	688	55	432	1	381	2.7e-122	406.8	pfam05649	Peptidase_M13_N	381
2785715826	688	484	685	1	205	4.4e-74	246.5	pfam01431	Peptidase_M13	205
2785715827	230	27	213	2	181	7.6e-37	124.7	pfam07947	YhhN	182
2785715828	132	2	72	2	69	1.2e-15	55.2	pfam10000	ACT_3	70
2785715829	459	28	195	1	166	7.7e-54	179.8	pfam00270	DEAD	167
2785715829	459	228	337	4	110	1.4e-27	94	pfam00271	Helicase_C	110
2785715829	459	387	458	3	71	3.0e-23	79.6	pfam03880	DbpA	72
2785715831	348	6	309	8	303	1.4e-14	52	pfam01979	Amidohydro_1	345
2785715832	180	34	175	2	145	4.2e-46	154.5	pfam08212	Lipocalin_2	146
2785715833	316	10	311	1	286	2.6e-56	188.7	pfam00248	Aldo_ket_red	291
2785715834	127	4	124	1	121	7.0e-28	95.4	pfam00903	Glyoxalase	121
2785715835	272	11	58	6	50	5.7e-12	43.3	pfam05552	MS_channel_1st_1	50
2785715835	272	107	174	3	66	2.5e-13	47.9	pfam00924	MS_channel_2nd	68
2785715835	272	178	260	1	88	7.2e-16	56.4	pfam21082	MS_channel_3rd	88
2785715836	422	13	367	3	347	2.7e-42	142.8	pfam07690	MFS_1	347
2785715837	497	110	349	4	188	1.2e-37	128.1	pfam00128	Alpha-amylase	347
2785715838	94	16	92	7	75	1.5e-10	39.4	pfam22582	Amylosucrase_C-like	76
2785715840	227	51	227	1	175	1.9e-57	191.5	pfam01227	GTP_cyclohydroI	179
2785715841	235	9	233	1	236	4.7e-24	83.2	pfam13561	adh_short_C2	236
2785715842	354	6	332	2	321	3.4e-94	313.6	pfam04371	PAD_porph	321
2785715843	297	7	275	1	256	2.5e-63	211.7	pfam00795	CN_hydrolase	256
2785715844	234	42	211	4	72	6.1e-06	24.7	pfam00149	Metallophos	191
2785715845	859	20	234	12	161	1.1e-23	81.7	pfam00270	DEAD	167
2785715845	859	276	385	6	106	1.2e-18	65.3	pfam00271	Helicase_C	110
2785715845	859	425	575	2	146	1.6e-35	120.1	pfam19306	Lhr_WH	147
2785715845	859	629	812	1	191	1.8e-44	149.8	pfam08494	DEAD_assoc	191
2785715846	392	219	376	1	160	6.6e-23	79.4	pfam04235	DUF418	163
