Gene or region,New gene name,Function,Fourier,FDR,Peak,Peak R value,Cluster,Cluster membership score,"Cyanobase categories, main",Cyanobase sub-categories,Normalized,StdDev Norm,Normalized.1,StdDev Norm.1,Normalized.2,StdDev Norm.2,Normalized.3,StdDev Norm.3,Normalized.4,StdDev Norm.4,Normalized.5,StdDev Norm.5,Normalized.6,StdDev Norm.6,Normalized.7,StdDev Norm.7,Normalized.8,StdDev Norm.8,Normalized.9,StdDev Norm.9,Normalized.10,StdDev Norm.10,Normalized.11,StdDev Norm.11,Normalized.12,StdDev Norm.12,Normalized.13,StdDev Norm.13,Normalized.14,StdDev Norm.14,Normalized.15,StdDev Norm.15,Normalized.16,StdDev Norm.16,Normalized.17,StdDev Norm.17,Normalized.18,StdDev Norm.18,Normalized.19,StdDev Norm.19,Normalized.20,StdDev Norm.20,Normalized.21,StdDev Norm.21,Normalized.22,StdDev Norm.22,Normalized.23,StdDev Norm.23,Normalized.24,StdDev Norm.24,resolved_locus_tag,resolution_method
PMMIG_PMM1560_PMM_tRNA-Gln1,,,8.064950607,0.33525398,1.2,0.473981159,,,,,1.0443028,0.039364785,1.0166192,0.2185552,1.0752734,0.22627835,0.95876765,0.06517883,1.0081321,0.10917473,1.0681872,0.06375016,1.014019,0.031523623,1.0509142,0.19061595,1.2006997,0.41473028,1.0956197,0.086526394,1.0901731,0.29155692,0.93688583,0.000575,1.067576,0.27104434,0.9612024,0.000838,0.96965784,0.011489543,0.8946224,0.050787974,1.1250159,0.057109196,0.9351862,0.008927469,0.9534132,0.02171817,1.0077442,0.019466689,1.2025852,0.26482457,1.091605,0.3482569,0.92896366,0.13577698,0.98490024,0.16817905,1.0833362,0.06803518,,unresolved
PMMIG_PMM1561_PMM1562,,conserved hypothetical protein; recA RecA bacterial DNA recombination protein,14.66633889,0.004612546,19.6,0.831934338,,,,,0.85487056,0.11565368,0.523348,0.06751445,0.62050706,0.03447988,0.77172357,0.10069723,0.9945305,0.22498369,2.3769515,1.2782065,1.944911,0.9931909,1.6429037,1.1505361,1.1879005,0.38698244,0.8438881,0.12236579,1.0155964,0.3248557,0.7741835,0.0799866,0.7315073,0.02264778,0.6832347,0.1666772,0.8906431,0.21899399,2.4253511,0.15783717,2.104816,1.7434459,2.40651,1.1014292,2.7381313,0.5580274,1.4928938,0.14414,1.6388942,0.64951754,1.2276053,0.13299845,0.8298365,0.04188298,0.81900996,0.09875156,0.9939088,0.08019414,,unresolved
PMMIG_PMM1561_PMM1562,,conserved hypothetical protein; recA RecA bacterial DNA recombination protein,8.475485149,0.296790607,18.2,0.483654284,,,,,0.8851712,0.033415843,0.93635225,0.25613648,1.055735,0.034427594,0.9689144,0.03387012,1.0630531,0.14120385,1.1266078,0.02528585,1.1589037,0.441468,1.1190287,0.35727462,0.94720757,0.110570356,1.0670471,0.27171388,0.87523425,0.03450815,0.8228339,0.13774283,1.05611,0.09576485,0.91320956,0.117840804,1.17972,0.004280785,1.1281209,0.023177853,1.0316757,0.042867493,1.0361243,0.057364363,0.9148693,0.022679474,1.0783952,0.3609947,1.0452851,0.0443679,1.0989362,0.14739993,0.9128131,0.30033132,1.0439656,0.1946809,0.93148607,0.018097648,,unresolved
PMMIG_PMM1563_PMM1564,,conserved hypothetical protein; conserved hypothetical protein,6.519981014,0.492874438,21.4,0.371401577,,,,,0.85738415,0.27306986,1.1214608,0.2329678,0.77338755,0.047882512,0.8207901,4.58e-05,1.6185681,0.8269596,1.385545,0.059042893,1.0376796,0.019407563,0.941727,0.09926606,1.0996737,0.34187025,1.3269323,0.29357946,1.0881876,0.15859401,0.98565644,0.20975806,0.9581885,0.058036692,1.0169178,0.41769674,0.9761314,0.14796811,1.0034796,0.097364455,0.9800695,0.018275382,1.2609552,0.43555275,1.1133449,0.16586062,1.1480669,0.2392887,0.85660607,0.007890387,0.9187415,0.17274989,1.0228359,0.06412828,1.0727484,0.16401513,0.98472303,0.02133147,,unresolved
PMMIG_PMM1563_PMM1564,,conserved hypothetical protein; conserved hypothetical protein,4.074559353,0.75198786,2.0,0.240077556,,,,,1.0047075,0.19934843,1.1414684,0.20992264,0.800029,0.016034957,1.3196182,0.8473326,1.04888,0.08457072,0.96570593,0.04579537,0.9547141,0.15411067,1.2583187,0.09411902,0.9918612,0.17849407,1.069323,0.17297597,1.061291,0.13850921,0.91256,0.16312759,1.0780537,0.34522817,1.173634,0.32526544,1.186069,0.05883217,0.82358044,0.18431196,0.9097546,0.04721249,1.0866841,0.09731669,0.99440944,0.20205122,1.1300361,0.2120261,1.1127727,0.036163393,0.8907434,0.14130118,0.8644519,0.003812332,1.1972173,0.509847,1.0019351,0.000783,,unresolved
PMMIG_PMM1564_PMM1565,,conserved hypothetical protein; Prephenate dehydrogenase,13.18720173,0.022063595,22.0,0.754520327,,,,,0.71092063,0.23961553,0.60967654,0.18164636,0.5451062,0.061542217,0.6958722,0.32054868,0.53285193,0.20608096,1.4190018,0.6071684,1.5733042,1.2888308,1.5384213,1.1038381,1.2755963,0.9408186,0.8683671,0.05006895,1.1731004,0.06002607,0.8695676,0.021896416,0.984624,0.80844045,0.7048293,0.31851277,0.9798549,0.6498862,1.3911598,0.07297368,1.1874499,0.7959348,1.5784049,0.3137226,3.456741,2.4926136,2.1109538,0.12963134,2.623431,0.23081255,1.6456553,0.27145183,0.96519053,0.025328442,0.8746626,0.3616814,1.2000786,0.28528523,,unresolved
PMMIG_PMM1564_PMM1565,,conserved hypothetical protein; Prephenate dehydrogenase,6.208531463,0.527494908,21.4,0.353404118,,,,,1.1075147,0.16612355,1.1057674,0.2122901,0.9579612,0.52896434,0.872991,0.16720015,1.1675354,0.36855972,0.9699855,0.00113708,1.2106193,0.14152396,1.5140545,1.2104827,0.9641448,0.105157755,0.99531317,0.005334046,0.93957317,0.18696485,1.1483384,0.0666616,0.9167126,0.041677978,0.8314532,0.10433138,0.95663863,0.10703364,0.8057977,0.11752942,1.0704639,0.002509853,0.9663548,0.23444997,1.451838,0.033882737,1.0541936,0.19586389,2.1617634,0.71647304,1.0480529,0.06829157,0.8653401,0.16906177,0.8953266,0.18403189,1.2645935,0.28476563,,unresolved
PMMIG_PMM1568_PMM1569,,conserved hypothetical protein; moeB molybdopterin biosynthesis protein,12.66455869,0.034348865,2.8,0.744477434,,,,,1.2510202,0.16199769,0.73794556,0.018540822,0.86648935,0.22206368,0.6570354,0.14643158,0.76288474,0.09973659,0.67661774,0.005892536,0.97096694,0.032856993,1.1727836,0.116956785,1.0655154,0.024509793,1.1118346,0.21587907,1.2145262,0.19542783,1.1070175,0.07622604,1.1210011,0.111540526,0.8038795,0.03672777,0.79209876,0.0,0.7410982,0.10603391,0.8770883,0.17614456,0.63801974,0.121172726,1.0010114,0.45904598,1.1001345,0.14046955,1.4095203,0.45976546,1.0416445,0.109974205,0.9994321,0.055724453,1.1480492,0.04423807,1.0588906,0.29627794,,unresolved
PMMIG_PMM1568_PMM1569,,conserved hypothetical protein; moeB molybdopterin biosynthesis protein,3.018224533,0.853938156,2.8,0.177445919,,,,,1.2512369,0.23993114,0.8346432,0.092584595,0.67697537,0.08884977,0.8526253,0.090930045,0.97424513,0.11015653,0.9336211,0.1195251,1.0917587,0.25712308,1.1744695,0.035150327,0.92521966,0.0634489,1.1013246,0.02982355,0.97609276,0.17783344,1.0198121,0.09889189,1.1658778,0.19556749,0.9803791,0.02802713,0.9527573,0.2777496,1.2508419,0.30974364,1.0417632,0.18631315,0.88175344,0.084958896,0.9061535,0.29015273,0.89652926,0.026681663,1.32819,0.32827717,0.9653257,0.12107546,0.89493823,0.14084713,0.9368514,0.13985993,1.1620644,0.091415204,,unresolved
PMMIG_PMM1570_PMM1571,,ATP:corrinoid adenosyltransferase BtuR/CobO/CobP; conserved hypothetical protein,9.334795077,0.218544699,22.0,0.534014309,,,,,0.78752756,0.18213336,0.8321756,0.13172649,0.9175452,0.04653905,0.95445096,0.04750345,1.0985887,0.43839777,1.0234816,0.05328615,1.2841616,0.1224326,1.6714852,0.7926652,1.2195888,0.06069946,0.9243433,0.13754672,1.0883589,0.16195294,1.2235427,0.12828332,0.94247043,0.100405656,0.9008925,0.07132465,0.9176901,0.217942,1.0186049,0.025194244,0.874336,0.003221464,1.024007,0.07217389,1.2062786,0.21163528,0.83060026,0.029963337,1.3455511,0.15578048,1.0975484,0.30165425,0.92262983,0.10416444,1.0037565,0.09552949,1.0616688,0.025132746,,unresolved
PMMIG_PMM1570_PMM1571,,ATP:corrinoid adenosyltransferase BtuR/CobO/CobP; conserved hypothetical protein,7.163663518,0.42502693,3.6,0.419352731,,,,,0.998529,0.41691926,0.86642414,0.13360178,1.0276804,0.40370497,1.1253504,0.26883048,0.93088716,0.17711441,1.150004,0.26116118,0.897475,0.017637275,1.0516465,0.13689381,1.0801721,0.1558945,1.0289794,0.41884723,1.1817105,0.4222858,1.1275735,0.06413094,1.0382822,0.1921942,1.277524,0.7172781,0.9435022,0.22896068,1.0568067,0.10812549,0.9680619,0.037843674,0.84584403,0.039165363,1.0183923,0.06008707,1.1231312,0.012790753,0.9382653,0.13031022,1.0151014,0.41969025,1.0370125,0.21739732,1.0507752,0.06652714,1.1109176,0.072325505,,unresolved
PMMIG_PMM1572_PMM1573,,DUF206; recF putative DNA repair and genetic recombinationprotein RecF,1.062918714,0.980083565,18.2,0.060728004,,,,,1.3779621,0.0320049,1.2693,0.29512936,1.4933676,0.030682014,0.9934677,0.31402808,0.95565665,0.35456276,1.0682417,0.3639882,1.189697,0.074298486,1.3436064,0.3489338,1.3234785,0.7036765,0.75160795,0.35600063,1.6091619,1.3272346,0.73869556,0.25971076,0.9235266,0.4929289,0.75107044,0.038305245,0.9536593,0.57662517,0.7918718,0.11166623,1.2120351,2.0046449,0.84090495,0.16541648,0.78384036,0.4172121,0.691669,0.15806773,1.3500392,0.939627,1.2394257,0.7098518,0.8721637,0.30516884,0.7327783,0.49298653,1.0733563,0.552705,,unresolved
PMMIG_PMM1572_PMM1573,,DUF206; recF putative DNA repair and genetic recombinationprotein RecF,15.98593696,0.000440529,3.2,0.93824694,,,,,1.2446152,0.42429242,0.7482752,0.18638605,0.2819055,0.26225626,0.25787675,0.10133117,0.15513593,0.31481498,0.40839374,0.017545786,0.84969336,0.15381011,1.5826552,0.4321677,1.4891726,0.22751382,1.8297926,0.038002618,1.6594782,0.2998322,1.6698711,0.12913887,1.2910149,0.38955736,0.9062658,0.039594464,0.88129175,0.021476705,0.556779,0.03135539,0.4011875,0.13482574,0.45468143,0.066226445,0.7733586,0.045536224,1.1410717,0.18940441,1.9749076,0.3882873,2.0635905,0.3425508,1.3365827,0.22292127,1.414776,0.16906138,1.3757002,0.10416481,,unresolved
PMMIG_PMM1573_PMM_tRNA-Arg2,,,5.202014613,0.63755627,23.6,0.30217193,,,,,1.2470896,0.4515584,0.65426034,0.3363174,0.90062225,0.10157829,0.9451304,0.118862614,1.305959,0.49200672,0.8725224,0.07382714,1.2145154,0.35737476,1.1347257,0.6513349,0.9262387,0.11431595,0.98964816,0.2231965,1.639524,1.8134371,0.89668465,0.01586937,0.99709845,0.2902029,0.95177585,0.3436381,1.2942836,1.6135267,0.99074256,0.4370754,1.2609994,1.0736413,1.0178972,0.12186526,1.5193467,1.6055703,0.8964016,0.31317234,1.4747633,1.1788914,1.3934922,0.2238678,1.1852694,0.01002448,1.1063961,0.053828236,1.3012251,0.71948117,,unresolved
PMMIG_PMM1573_PMM_tRNA-Arg2,,,7.67358475,0.374350408,19.2,0.435501855,,,,,1.5069,0.40777114,0.7072134,0.15050237,0.7018736,0.24516813,0.84668875,0.030165318,0.90652907,0.24712402,1.3876249,0.05975207,1.3171211,0.2883615,1.3803588,0.3636304,0.9837517,0.008841854,0.9623578,0.43020597,1.2194448,0.35028985,0.91483295,0.065196894,1.1430926,0.17912231,0.7229065,0.2919088,1.0378022,0.2304508,1.0851418,0.09005132,1.1490642,0.26234695,0.9869021,0.085665524,1.50809,0.1040118,0.8937378,0.14380988,0.9463104,0.5093856,0.9769022,0.2060914,0.6605822,0.3212739,0.9008217,0.250242,1.0481771,0.5130742,,unresolved
PMMIG_PMM1575_PMM1576,,ppc Phosphoenolpyruvate carboxylase; conserved hypothetical protein,0.510358066,0.996505824,20.4,0.028936455,,,,,1.0297225,0.008105345,1.158263,0.058554236,1.1899153,0.22067147,0.9790639,0.28780183,1.0793744,0.11189203,0.9974765,0.002394533,1.2618012,0.3989976,0.94604886,0.1543813,0.92397857,0.10254646,1.1146197,0.06227169,0.8938788,0.007734674,0.9041345,0.011508293,1.1161168,0.110929154,0.861761,0.08061104,0.91454405,0.06881573,1.0659943,0.0927704,1.1353575,0.27803335,0.8029719,0.098898485,1.0208188,0.2641864,0.9402411,0.21238044,0.86790586,0.073387675,1.0338769,0.04983762,1.0133911,0.08819237,0.9830139,0.26201734,0.9420243,0.080712415,,unresolved
PMMIG_PMM1575_PMM1576,,ppc Phosphoenolpyruvate carboxylase; conserved hypothetical protein,6.692119009,0.47472067,0.0,0.390437173,,,,,1.0367807,0.14709969,0.92947334,0.093584485,1.1574427,0.16126882,0.9605003,0.23184934,0.89383775,0.110746056,1.2359725,0.0800585,1.0208198,0.13645668,0.919976,0.13074073,0.9869467,0.26852307,0.9773634,0.077591434,0.98814297,0.1439573,0.9936617,0.15407388,1.0707633,0.1054543,0.9355031,0.24089758,0.8045917,0.002255612,0.9760128,0.044969264,1.0078459,0.016878158,1.0402678,0.13729289,1.2114288,0.49743277,1.0726141,0.10491666,1.1470627,0.02984494,0.9187455,0.06125664,1.0612575,0.23368889,1.1525189,0.37996534,0.9729367,0.27400294,,unresolved
PMMIG_PMM1577_PMM1578,,trpE Anthranilate synthase component I and chorismatebinding enzyme; psaD Photosystem I protein PsaD,4.130612774,0.746577426,6.4,0.235657418,,,,,1.2010378,0.003147194,0.9815748,0.02801325,0.9272226,0.07496144,1.132084,0.82201743,1.0800487,0.24666396,1.0438305,0.269039,0.9393394,0.30340016,0.9089557,0.017252248,1.099183,0.15938221,1.0543944,0.031549092,1.0303607,0.010472323,0.88971204,0.04691885,1.1153685,0.57305455,1.292638,0.6482918,0.97863084,0.027712261,1.226056,0.32204434,1.1555134,0.19779249,0.98915833,0.16422413,0.89559877,0.166856,1.0526075,0.08494318,0.9904501,0.13648367,0.9515829,0.03746528,1.0083985,0.074415214,1.0869802,0.24394372,1.0110354,0.06010747,,unresolved
PMMIG_PMM1577_PMM1578,,trpE Anthranilate synthase component I and chorismatebinding enzyme; psaD Photosystem I protein PsaD,15.16519377,0.001497696,6.0,0.86760722,,,,,1.526301,0.56956553,1.3088591,0.8445365,0.6726034,0.065554924,0.48471478,0.001468127,0.25987974,0.23405588,0.6027944,0.23465508,0.46724394,0.52697563,0.5866662,0.21913189,0.8680727,0.45396724,1.1109347,0.30261433,1.8223456,0.1378393,1.835433,0.36273035,1.4394599,1.2092457,1.4059498,1.1268021,1.3825445,0.4950675,1.4402151,0.081406526,0.63313377,0.19892327,0.4871708,0.15963548,0.6499224,0.39347404,0.7958677,0.30636248,1.3102435,0.06054263,1.7219052,0.18210669,1.3726741,0.05250981,1.8018371,0.16634935,1.279601,0.66443276,,unresolved
PMMIG_PMM1578_PMM1579,,psaD Photosystem I protein PsaD; conserved hypothetical protein,1.46073683,0.964253648,10.8,0.084224818,,,,,1.053756,0.07345894,0.92403245,0.012445165,1.0085517,0.20704368,1.0520728,0.1998852,1.2730068,0.17260276,0.99318343,0.07771244,0.9934383,0.19380318,1.0265256,0.09541782,0.9637541,0.03635556,1.1097349,0.3601762,1.0845093,0.110441275,1.1205857,0.17922789,0.95355594,0.024490688,0.93381363,0.043316983,1.0592821,0.010038182,1.1362534,0.22340927,1.0241477,0.33361542,0.94591737,0.072515585,1.0257459,0.2010922,0.9711724,0.006302559,0.94325143,0.122823894,1.0976235,0.15807088,1.0697238,0.076130584,1.0974827,0.015087617,0.94302803,0.011595271,,unresolved
PMMIG_PMM1578_PMM1579,,psaD Photosystem I protein PsaD; conserved hypothetical protein,4.86143512,0.674597156,1.0,0.285692317,,,,,0.90360427,0.027895445,1.0118078,0.1684474,1.071955,0.14432688,0.9637744,0.18404865,0.92453533,0.117251866,1.0156444,0.072424,1.0115683,0.028360704,1.0350003,0.019299652,0.88511014,0.24348883,1.0539291,0.19132875,1.037045,0.072918616,0.9432712,0.045258865,0.91936755,0.35985717,0.9806212,0.12104167,0.9628286,0.47463554,0.9722093,0.076180406,0.8464844,0.018366417,1.1937678,0.116138086,0.9934101,0.20722581,0.8678463,0.03459283,1.0565271,0.067778744,1.1035986,0.09269778,1.2217036,0.028554553,0.92004824,0.11965944,0.85052884,0.15244615,,unresolved
PMMIG_PMM1581_PMM1582,,MRP protein homolog; hemF Coproporphyrinogen III oxidase,0.090078901,0.999972315,23.6,0.005233494,,,,,1.0850989,0.2822848,0.95833933,0.031947743,0.8739219,0.12825872,0.92131966,0.10583415,0.8169755,0.5699221,1.1709971,0.7809507,0.8431865,0.17982802,0.8429869,0.03521571,0.8036694,0.018666152,0.98842233,0.03819741,1.0083632,0.010470476,0.9132451,0.022537233,1.7029873,0.25640893,0.85816264,0.3081336,1.0309832,0.029704148,1.0117124,0.27258155,1.5813695,0.43006423,0.98041743,0.08785522,1.3269843,0.10118939,0.9919009,0.032844882,1.3477305,0.35432324,1.317173,0.11374232,1.0443773,0.3725083,1.1776724,0.39992827,1.0868134,0.5002131,,unresolved
PMMIG_PMM1581_PMM1582,,MRP protein homolog; hemF Coproporphyrinogen III oxidase,15.17552049,0.001392111,22.0,0.867494278,,,,,0.5083842,0.04864107,0.4036358,0.02157931,0.4534307,0.10874046,0.62715864,0.119577415,0.5904955,0.47543222,1.3729761,0.31478268,1.4327458,0.7336356,1.6061977,0.024121217,1.2186817,0.42128387,1.2921268,0.033835623,1.1545041,0.062174447,0.8318028,0.033679176,0.5570524,0.15303683,0.55073375,0.073651485,0.7785532,0.0935619,1.231764,0.12872922,1.3081131,0.014057945,1.085041,0.09077378,1.3319514,0.4821633,1.4762632,0.3432187,1.8255539,0.1478075,1.4455847,0.15131918,0.8583202,0.115903355,0.9124939,0.088818595,0.9478487,0.046724055,,unresolved
PMMIG_PMM1582_PMM1583,,hemF Coproporphyrinogen III oxidase; conserved hypothetical protein,11.82090087,0.06641791,4.2,0.687433265,,,,,2.276748,1.1976885,0.84108764,0.2924152,0.63019127,0.05675453,0.68037367,0.17313159,0.6353868,0.36429715,0.890282,0.07932811,1.0633407,0.13078682,1.1175213,0.039939262,1.0807753,0.3879992,1.0917953,0.576097,1.7005595,0.026392817,1.9296769,2.5498211,1.5332316,0.40804425,1.1203922,0.03659874,0.7362939,0.04426699,1.1222956,0.53557974,0.77898985,0.10008087,0.8260182,0.14576966,0.8148132,0.20486392,0.9999941,0.004856685,1.2289574,0.3017429,1.5772465,0.2345229,0.9282871,0.5081002,1.1378188,0.53530467,1.5297253,0.76104426,,unresolved
PMMIG_PMM1582_PMM1583,,hemF Coproporphyrinogen III oxidase; conserved hypothetical protein,10.48897654,0.135789959,6.4,0.598372782,,,,,2.3658588,0.6374928,1.0479901,0.10955281,0.71875143,0.012870778,0.49948928,0.099636994,0.6209252,0.2798153,0.8765945,0.18075573,0.69657695,0.33509004,0.9700468,0.3357536,0.92759556,0.08204094,0.7498743,0.024406351,1.7407063,0.61490124,1.1060448,0.19041128,1.5160192,0.005934886,1.291328,0.6285437,1.2632203,0.3689689,1.3061694,0.40805915,1.0091388,0.4249412,0.77380264,0.24888344,0.8277806,0.13890706,0.603044,0.06321391,1.2195636,0.23697121,1.5448959,0.18834849,1.0559837,0.000295,1.0689218,0.27103454,1.2739869,0.27704015,,unresolved
PMMIG_PMM1583_PMM1584,,conserved hypothetical protein; rnd putative ribonuclease D,3.975631031,0.760042283,10.0,0.227531211,,,,,0.9938602,0.099560685,1.003162,0.14034615,1.0672146,0.10042932,1.0612074,0.12848777,1.0817199,0.3885367,1.0705056,0.25074896,0.8947256,0.07354676,0.99495924,0.12861474,0.9367582,0.006223026,0.99992025,0.002009521,0.87952805,0.036152314,1.059575,0.01750961,1.0070503,0.14009158,1.1667979,0.054352738,1.0782241,0.21777858,1.153426,0.42050472,1.0651524,0.28478706,1.0017376,0.22708407,1.0337539,0.14152363,0.9669267,0.023645978,1.2461098,0.10844516,0.9090727,0.04758387,1.0177202,0.04018291,1.0544846,0.04676257,1.2038995,0.19885838,,unresolved
PMMIG_PMM1583_PMM1584,,conserved hypothetical protein; rnd putative ribonuclease D,4.694552216,0.691729323,15.0,0.275890838,,,,,0.98806244,0.15683061,1.0853837,0.14114735,1.0294541,0.18196449,1.1168504,0.044268556,0.906306,0.04730596,1.1806407,0.17914501,1.0837301,0.2201611,1.1017437,0.520529,1.0081553,0.17948863,1.0330924,0.03457673,0.9953682,0.27515554,0.9466753,0.08453249,1.0397866,0.07165494,1.1377755,0.3814913,1.1637694,0.03556137,1.0250646,0.14539929,1.1907034,0.07987893,0.9044477,0.079911105,0.98763347,0.18733788,0.9623634,0.003048824,1.1877224,0.5930574,1.058547,0.28305215,0.9373097,0.042771664,0.8635324,0.09698752,1.0508502,0.08616657,,unresolved
PMMIG_PMM1585_PMM1586,,conserved hypothetical protein; conserved hypothetical protein,2.45714743,0.901550833,11.0,0.141880871,,,,,1.0048274,0.006843521,0.855626,0.03756127,1.1494273,0.4573957,0.86773473,0.10981531,0.95162976,0.37465808,1.114752,0.2060941,1.1212838,0.08122953,0.72622424,0.017840756,0.9017467,0.067145124,0.97659385,0.14205311,1.0320015,0.25989267,1.0607476,0.06650528,1.4690758,0.19937426,0.9375358,0.17515595,0.8826589,0.16146742,1.1394886,0.19790035,1.158995,0.25628978,1.3344964,0.66690594,0.91645956,0.08006549,0.983247,0.35509095,1.0802698,0.42181447,1.0509118,0.1668288,0.90267265,0.03377395,1.4012206,0.016114464,1.3067641,0.51268834,,unresolved
PMMIG_PMM_tRNA-Cys1_PMM1588,,,9.456264054,0.208854385,4.2,0.550058887,,,,,1.6299801,0.8657634,0.74643815,0.033999216,0.8793723,0.15571265,0.8409596,0.027047848,0.6857973,0.15065914,0.69068736,0.04868101,1.0971588,0.08877144,1.1578743,0.10795218,0.8845421,0.21439494,1.0676154,0.036157023,1.13055,0.47093973,1.2161036,0.003021003,1.2228911,0.017238462,1.0307797,0.07097655,1.0161351,0.31605121,0.8123127,0.14924946,0.98142433,0.316407,0.7966574,0.042145416,1.0637872,0.0917125,0.91548294,0.056270108,1.2221189,0.27991232,1.2104281,0.03257534,0.9537542,0.06260095,1.0657418,0.2129899,1.056735,0.21252646,,unresolved
PMMIG_PMM_tRNA-Cys1_PMM1588,,,8.717633707,0.272423398,2.0,0.513624049,,,,,1.7572771,0.2146505,0.71301556,0.14094016,0.6634828,0.26580063,0.7060695,0.055544015,0.65174973,0.30068597,0.8500709,0.02586893,1.1008896,0.116910696,1.1397357,0.13892904,1.0764811,0.13039796,1.0624652,0.034350272,1.1427541,0.042150002,1.1474322,0.30200037,1.0680158,0.18201384,0.80069286,0.061460994,0.9127768,0.11335031,0.9589072,0.06737082,0.9933898,0.007874715,0.8846292,0.045933157,1.1126413,0.05120794,1.0892187,0.023169532,1.2131308,0.13009392,1.1415819,0.06572658,0.90826607,0.009253711,1.0074084,0.009054444,1.1485198,0.25862795,,unresolved
PMMIG_PMM1588_PMM1589,,"possible Conserved carboxylase domain; purM,purG phosphoribosyl formylglycinamidine cyclo-ligase",6.432086683,0.503166954,18.8,0.366002803,,,,,1.0642809,0.29758966,0.9964189,0.006341247,0.88098353,0.17294,0.7007351,0.00704151,1.0288997,0.336302,1.1415254,0.038381416,1.2075647,0.084714115,1.0395242,0.17680977,0.7886164,0.09112907,0.72627425,0.003937974,1.2302868,0.06617825,0.88685834,0.068578415,0.8874843,0.04188746,0.8407646,0.32294106,0.94560534,0.108996965,1.1941442,0.0977403,1.1647334,0.003771048,1.097148,0.31828922,0.9360978,0.16728163,1.13454,0.11295945,1.3817898,0.11677289,1.0874894,0.1308645,0.7054775,0.23398143,0.96098644,0.028264377,0.97017205,0.069507726,,unresolved
PMMIG_PMM1588_PMM1589,,"possible Conserved carboxylase domain; purM,purG phosphoribosyl formylglycinamidine cyclo-ligase",14.563582,0.005314438,18.4,0.82975863,,,,,0.9162558,0.20823725,0.44347766,0.10989517,0.72907853,0.37832054,1.6214052,1.298659,1.4359577,1.8266467,3.711571,0.51526946,1.7921197,1.0286196,1.2233678,0.18648812,0.7471714,0.27441236,0.73712325,0.13218787,0.9375124,0.10484111,0.92278934,0.3987644,0.69867736,0.51005125,0.5852449,0.2600532,0.85240245,0.12128265,2.317233,0.43225583,2.247594,0.22793561,3.5048196,0.21208864,2.437997,0.3997889,1.2985559,0.14133878,0.9831839,0.16873434,1.0358528,0.08200947,0.66469854,0.029737385,0.53943217,0.18616399,0.50100785,0.059982,,unresolved
