uniprot_id	locus_tag	product	PMTid	P9313name
Q7V493	AKG35_RS11015	arginine--tRNA ligase	PMT_2070	P9313_25901
NA	AKG35_RS13085	hypothetical protein	NA	NA
Q7V492	AKG35_RS11025	transposase	PMT_2071	P9313_25921
B9ES94	AKG35_RS11025	transposase	NA	NA
B9ESP3	AKG35_RS11030	Nif11-like leader peptide family natural product precursor	NA	NA
B9ESP4	AKG35_RS13360	carbamoyl-phosphate synthase	NA	NA
B9ERY4	AKG35_RS13360	carbamoyl-phosphate synthase	NA	NA
Q7TUK8	AKG35_RS11035	carboxylating nicotinate-nucleotide diphosphorylase	PMT_2073	P9313_25961
Q7V491	AKG35_RS11040	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	PMT_2074	P9313_25971
Q7V490	AKG35_RS11045	DUF2062 domain-containing protein	PMT_2075	P9313_25981
B9ESP5	AKG35_RS11050	hypothetical protein	NA	NA
Q7TUK7	AKG35_RS11055	Paralytic/GBP/PSP peptide	PMT_2076	P9313_26001
B9ESP9	AKG35_RS13090	hypothetical protein	NA	NA
Q7V489	AKG35_RS11060	mechanosensitive ion channel family protein	PMT_2077	P9313_26071
B9ESQ2	AKG35_RS12515	rubredoxin	NA	NA
Q7V487	AKG35_RS12520	hypothetical protein	PMT_2079	P9313_26101
Q7V486	AKG35_RS11080	hypothetical protein	PMT_2080	P9313_26131
Q7V485	AKG35_RS11085	hypothetical protein	PMT_2081	P9313_26141
Q7V484	AKG35_RS11090	AarF/ABC1/UbiB kinase family protein	PMT_2082	P9313_26151
Q7V483	AKG35_RS11095	phosphopyruvate hydratase	PMT_2083	P9313_26161
Q7TUK6	AKG35_RS11100	lactoylglutathione lyase	PMT_2084	P9313_26171
Q7V482	AKG35_RS11105	AAA family ATPase	PMT_2085	P9313_26181
Q7V481	AKG35_RS11110	preprotein translocase subunit SecE	PMT_2086	P9313_26191
Q7V480	AKG35_RS11115	transcription termination/antitermination protein NusG	PMT_2087	P9313_26201
Q7V479	AKG35_RS11120	50S ribosomal protein L11	PMT_2088	P9313_26211
Q7V478	AKG35_RS11125	50S ribosomal protein L1	PMT_2089	P9313_26221
Q7V477	AKG35_RS11130	50S ribosomal protein L10	PMT_2090	P9313_26231
Q7V476	AKG35_RS11135	50S ribosomal protein L7/L12	PMT_2091	P9313_26241
Q7V475	AKG35_RS11140	DUF3747 domain-containing protein	PMT_2092	P9313_26261
Q7V474	AKG35_RS11145	ribonuclease HI	PMT_2093	P9313_26271
Q7V473	AKG35_RS11150	quinone-dependent dihydroorotate dehydrogenase	PMT_2094	P9313_26281
Q7V472	AKG35_RS11155	hypothetical protein	PMT_2095	P9313_26291
Q7V471	AKG35_RS11160	PilN domain-containing protein	PMT_2096	P9313_26301
Q7V470	AKG35_RS11165	hypothetical protein	PMT_2097	P9313_26311
Q7V469	AKG35_RS11170	type II and III secretion system protein	PMT_2098	P9313_26321
Q7V468	AKG35_RS11175	pentapeptide repeat-containing protein	PMT_2099	P9313_26331
Q7V467	AKG35_RS11180	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	PMT_2100	P9313_26341
Q7V466	AKG35_RS11185	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	PMT_2101	P9313_26351
Q7V465	AKG35_RS11190	hypothetical protein	PMT_2102	P9313_26361
Q7V464	AKG35_RS11195	DUF938 domain-containing protein	PMT_2103	P9313_26371
Q7V463	AKG35_RS11200	DUF952 domain-containing protein	PMT_2104	P9313_26381
Q7V462	AKG35_RS11205	NAD(P)-dependent oxidoreductase	PMT_2105	P9313_26391
Q7V461	AKG35_RS11210	phosphoglycerate kinase	PMT_2106	P9313_26411
Q7V460	AKG35_RS11215	universal stress protein	PMT_2107	P9313_26421
Q7V459	AKG35_RS11220	ribosome biogenesis GTPase YlqF	PMT_2108	P9313_26431
Q7V458	AKG35_RS11225	RluA family pseudouridine synthase	PMT_2109	P9313_26441
Q7V457	AKG35_RS11230	ABC transporter ATP-binding protein	PMT_2110	P9313_26451
Q7TUK5	AKG35_RS11235	bifunctional (p)ppGpp synthetase/guanosine-3'%2C5'-bis(diphosphate) 3'-pyrophosphohydrolase	PMT_2111	P9313_26461
Q7V456	AKG35_RS11240	YdiU family protein	PMT_2113	P9313_26481
Q7V455	AKG35_RS11245	hypothetical protein	PMT_2114	P9313_26491
B9ESQ7	AKG35_RS11250	hypothetical protein	NA	NA
Q7V454	AKG35_RS11255	hypothetical protein	PMT_2115	P9313_26521
Q7V453	AKG35_RS11260	hypothetical protein	PMT_2116	P9313_26531
Q7V452	AKG35_RS11280	hypothetical protein	PMT_2117	P9313_26561
Q7V451	AKG35_RS11285	CCRG-2 family RiPP	PMT_2118	P9313_26571
Q7V450	AKG35_RS11290	Nif11-like leader peptide family natural product precursor	PMT_2119	P9313_26581
Q7V449	AKG35_RS11295	lanthipeptide	PMT_2120	P9313_26591
Q7V448	AKG35_RS11300	Nif11-like leader peptide family natural product precursor	PMT_2121	P9313_26601
Q7V447	AKG35_RS11305	Nif11-like leader peptide family natural product precursor	PMT_2122	P9313_26611
Q7V446	AKG35_RS11310	Nif11-like leader peptide family natural product precursor	PMT_2123	P9313_26621
Q7V445	AKG35_RS11315	Nif11-like leader peptide family natural product precursor	PMT_2124	P9313_26631
Q7V444	AKG35_RS13095	hypothetical protein	PMT_2125	P9313_26641
B9ESR1	AKG35_RS13100	bacteriocin	NA	NA
B9ESR2	AKG35_RS11325	bacteriocin	NA	NA
B9ESR3	AKG35_RS13105	hypothetical protein	NA	NA
Q7V443	AKG35_RS11330	site-specific integrase	PMT_2126	P9313_26691
Q7TV58	AKG35_RS11330	site-specific integrase	PMT_0248	P9313_02891
Q7V8U1	AKG35_RS11335	hypothetical protein	PMT_0236	P9313_02701
Q7TUK3	AKG35_RS11335	hypothetical protein	PMT_2127	P9313_26701
B9ERF1	AKG35_RS11335	hypothetical protein	NA	NA
B9ERF2	AKG35_RS13110	hypothetical protein	NA	NA
Q7V442	AKG35_RS11340	hypothetical protein	PMT_2128	P9313_26721
Q7V441	AKG35_RS11345	Nif11-like leader peptide family natural product precursor	PMT_2129	P9313_26731
Q7V440	AKG35_RS11350	Nif11-like leader peptide family natural product precursor	PMT_2130	P9313_26741
Q7V439	AKG35_RS11355	Nif11-like leader peptide family natural product precursor	PMT_2131	P9313_26751
Q7V438	AKG35_RS11360	Nif11-like leader peptide family natural product precursor	PMT_2132	P9313_26761
NA	AKG35_RS13115	hypothetical protein	NA	NA
NA	AKG35_RS13585	hypothetical protein	NA	NA
Q7TUK2	AKG35_RS11370	Nif11-like leader peptide family natural product precursor	PMT_2134	P9313_26791
Q7V436	AKG35_RS11375	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ	PMT_2135	P9313_26811
Q7V435	AKG35_RS11380	dephospho-CoA kinase	PMT_2136	P9313_26821
Q7V434	AKG35_RS11385	hypothetical protein	PMT_2137	P9313_26831
Q7V433	AKG35_RS11390	hypothetical protein	PMT_2138	P9313_26851
Q7TUK1	AKG35_RS11395	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	PMT_2139	P9313_26861
Q7TUK0	AKG35_RS11400	FAD-dependent oxidoreductase	PMT_2140	P9313_26871
Q7V432	AKG35_RS11405	cyclic nucleotide-binding domain-containing protein	PMT_2141	P9313_26891
Q7V431	AKG35_RS11410	hypothetical protein	PMT_2142	P9313_26901
NA	AKG35_RS13590	hypothetical protein	NA	NA
Q7V430	AKG35_RS11415	ATP-binding cassette domain-containing protein	PMT_2143	P9313_26911
Q7V429	AKG35_RS11420	efflux RND transporter periplasmic adaptor subunit	PMT_2144	P9313_26921
Q7V428	AKG35_RS11425	NHLP family bacteriocin export ABC transporter peptidase/permease/ATPase subunit	PMT_2145	P9313_26931
Q7V427	AKG35_RS11430	adenylate/guanylate cyclase domain-containing protein	PMT_2146	P9313_26941
Q7V426	AKG35_RS11435	FecR domain-containing protein	PMT_2147	P9313_26951
Q7V425	AKG35_RS11440	nucleoside-diphosphate kinase	PMT_2148	P9313_26961
Q7V424	AKG35_RS11450	mechanosensitive ion channel	PMT_2149	P9313_26981
Q7TUJ9	AKG35_RS11455	biosynthetic arginine decarboxylase	PMT_2150	P9313_26991
Q7TUJ8	AKG35_RS11460	Crp/Fnr family transcriptional regulator	PMT_2151	P9313_27001
Q7V423	AKG35_RS11465	adenylate/guanylate cyclase domain-containing protein	PMT_2152	P9313_27011
Q7V422	AKG35_RS11470	hypothetical protein	PMT_2153	P9313_27021
Q7V421	AKG35_RS11475	cyclic nucleotide-binding domain-containing protein	PMT_2154	P9313_27031
Q7V420	AKG35_RS13120	hypothetical protein	PMT_2155	P9313_27041
Q7TUJ7	AKG35_RS13125	phosphatase PAP2 family protein	PMT_2156	P9313_27051
Q7V419	AKG35_RS11490	alanine--tRNA ligase	PMT_2157	P9313_27061
NA	AKG35_RS13265	hypothetical protein	NA	NA
Q7TUJ6	AKG35_RS11495	DEAD/DEAH box helicase	PMT_2158	P9313_27071
Q7V418	AKG35_RS11500	SWIM zinc finger family protein	PMT_2159	P9313_27081
Q7V417	AKG35_RS11505	MEKHLA domain-containing protein	PMT_2160	P9313_27091
Q7V416	AKG35_RS11515	TRAP transporter substrate-binding protein	PMT_2161	P9313_27121
Q7V415	AKG35_RS11520	TRAP transporter small permease subunit	PMT_2162	P9313_27131
Q7V414	AKG35_RS11525	TRAP transporter large permease subunit	PMT_2163	P9313_27141
Q7TUJ5	AKG35_RS11530	diflavin flavoprotein	PMT_2164	P9313_27151
Q7TUJ4	AKG35_RS11535	diflavin flavoprotein	PMT_2165	P9313_27161
Q7TUJ3	AKG35_RS11540	rubrerythrin family protein	PMT_2166	P9313_27171
Q7V413	AKG35_RS11545	NAD(P)H-dependent oxidoreductase	PMT_2167	P9313_27191
B9ESS5	AKG35_RS11550	hypothetical protein	NA	NA
Q7V412	AKG35_RS11555	hypothetical protein	PMT_2168	P9313_27221
Q7V411	AKG35_RS11560	aminomethyl-transferring glycine dehydrogenase	PMT_2169	P9313_27231
Q7TUJ2	AKG35_RS11565	glycine cleavage system protein GcvH	PMT_2170	P9313_27241
Q7V410	AKG35_RS11570	methionine gamma-lyase family protein	PMT_2171	P9313_27251
Q7V409	AKG35_RS11575	fatty acid desaturase	PMT_2172	P9313_27261
Q7V408	AKG35_RS11580	hypothetical protein	PMT_2173	P9313_27271
Q7V407	AKG35_RS11585	fatty acid desaturase	NA	NA
Q7V406	AKG35_RS11590	50S ribosomal protein L9	PMT_2175	P9313_27291
Q7V405	AKG35_RS11595	replicative DNA helicase	PMT_2176	P9313_27301
Q7TUJ1	AKG35_RS11600	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	PMT_2177	P9313_27311
Q7V404	AKG35_RS11605	pilus assembly protein PilZ	PMT_2178	P9313_27321
Q7V403	AKG35_RS11610	chorismate lyase	PMT_2179	P9313_27331
Q7V402	AKG35_RS11615	hypothetical protein	PMT_2180	P9313_27341
Q7TUJ0	AKG35_RS11620	hypothetical protein	PMT_2181	P9313_27351
Q7V401	AKG35_RS11625	SprT family zinc-dependent metalloprotease	PMT_2182	P9313_27361
Q7V400	AKG35_RS11630	hypothetical protein	PMT_2183	P9313_27381
Q7V3Z9	AKG35_RS11635	NAD-dependent DNA ligase LigA	PMT_2184	P9313_27391
Q7V3Z8	AKG35_RS11640	hypothetical protein	PMT_2185	P9313_27401
Q7V3Z7	AKG35_RS11645	VTT domain-containing protein	PMT_2186	P9313_27411
Q7V3Z6	AKG35_RS11650	BBE domain-containing protein	PMT_2187	P9313_27421
Q7V3Z5	AKG35_RS11655	ABC-2 family transporter protein	PMT_2188	P9313_27431
Q7V3Z4	AKG35_RS11660	ABC-2 family transporter protein	PMT_2189	P9313_27441
Q7V3Z3	AKG35_RS11665	ATP-binding cassette domain-containing protein	PMT_2190	P9313_27451
Q7TUI9	AKG35_RS11670	valine--tRNA ligase	PMT_2191	P9313_27461
Q7TUI8	AKG35_RS11675	protein phosphatase	PMT_2192	P9313_27471
Q7V3Z2	AKG35_RS11680	hypothetical protein	PMT_2193	P9313_27481
Q7V3Z1	AKG35_RS11695	hypothetical protein	PMT_2194	P9313_27511
Q7V3Z0	AKG35_RS11700	2Fe-2S iron-sulfur cluster-binding protein	PMT_2195	P9313_27521
Q7V3Y9	AKG35_RS11705	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase	PMT_2196	P9313_27531
Q7V3Y8	AKG35_RS11710	metalloregulator ArsR/SmtB family transcription factor	PMT_2197	P9313_27541
Q7V3Y7	AKG35_RS11715	pentapeptide repeat-containing protein	PMT_2198	P9313_27551
Q7V3Y6	AKG35_RS11720	pyridoxamine 5'-phosphate oxidase	PMT_2199	P9313_27561
Q7TUI7	AKG35_RS11725	4Fe-4S binding protein	PMT_2200	P9313_27571
Q7V3Y5	AKG35_RS11730	metal ABC transporter permease	PMT_2201	P9313_27581
Q7V3Y4	AKG35_RS11735	ATP-binding cassette domain-containing protein	PMT_2202	P9313_27591
Q7V3Y3	AKG35_RS11740	metal ABC transporter substrate-binding protein	PMT_2203	P9313_27601
Q7V3Y2	AKG35_RS11745	hypothetical protein	PMT_2204	P9313_27611
Q7V3Y1	AKG35_RS11750	hypothetical protein	PMT_2205	P9313_27621
Q7V3Y0	AKG35_RS11755	TIGR03943 family protein	PMT_2206	P9313_27641
Q7V3X9	AKG35_RS11760	permease	PMT_2207	P9313_27651
Q7V3X8	AKG35_RS11765	transcriptional repressor	PMT_2208	P9313_27661
Q7V3X7	AKG35_RS11770	hypothetical protein	PMT_2209	P9313_27671
Q7V3X6	AKG35_RS11780	metal-binding protein	PMT_2210	P9313_27691
Q7V3X5	AKG35_RS11785	nucleoside triphosphate pyrophosphohydrolase	PMT_2211	P9313_27701
Q7V3X4	AKG35_RS11790	aminoacyl-tRNA hydrolase	PMT_2212	P9313_27721
NA	AKG35_RS13595	aminoacyl-tRNA hydrolase	NA	NA
Q7V3X3	AKG35_RS11800	polyamine aminopropyltransferase	PMT_2213	P9313_27741
Q7V3X2	AKG35_RS11805	agmatinase	PMT_2214	P9313_27751
B9EST3	AKG35_RS11810	hypothetical protein	NA	NA
Q7TUI6	AKG35_RS11815	glycine cleavage system aminomethyltransferase GcvT	PMT_2215	P9313_27771
Q7V3X1	AKG35_RS11820	aspartate--tRNA ligase	PMT_2216	P9313_27791
Q7V3X0	AKG35_RS11825	RNA polymerase sigma factor%2C RpoD/SigA family	PMT_2217	P9313_27801
Q7V3W9	AKG35_RS11830	DNA starvation/stationary phase protection protein	PMT_2218	P9313_27811
Q7V3W8	AKG35_RS11835	CTP synthase	PMT_2219	P9313_27821
Q7V3W7	AKG35_RS11840	7-carboxy-7-deazaguanine synthase QueE	PMT_2220	P9313_27831
P59839	AKG35_RS11845	ecotin family protein	PMT_2221	P9313_27841
Q7V3W6	AKG35_RS11850	7-cyano-7-deazaguanine synthase QueC	PMT_2222	P9313_27851
Q7V3W5	AKG35_RS11855	anthranilate synthase component I family protein	PMT_2223	P9313_27861
Q7V3W4	AKG35_RS11860	aminotransferase class IV	PMT_2224	P9313_27871
Q7V3W3	AKG35_RS11865	urea ABC transporter ATP-binding subunit UrtE	PMT_2225	P9313_27881
Q7V3W2	AKG35_RS11870	urea ABC transporter ATP-binding protein UrtD	PMT_2226	P9313_27891
Q7V3W1	AKG35_RS11875	urea ABC transporter permease subunit UrtC	PMT_2227	P9313_27901
Q7V3W0	AKG35_RS11880	branched-chain amino acid ABC transporter permease	PMT_2228	P9313_27911
Q7V3V9	AKG35_RS11885	urea ABC transporter substrate-binding protein	PMT_2229	P9313_27921
Q7V3V8	AKG35_RS11890	urease accessory protein UreG	PMT_2230	P9313_27931
Q7V3V7	AKG35_RS11895	urease accessory protein UreF	PMT_2231	P9313_27941
NA	AKG35_RS11900	urease accessory protein UreE	NA	NA
Q7V3V5	AKG35_RS11905	urease accessory protein UreD	PMT_2233	P9313_27971
Q7V3V4	AKG35_RS11910	urease subunit gamma	PMT_2234	P9313_27981
Q7V3V3	AKG35_RS11915	urease subunit beta	PMT_2235	P9313_27991
Q7V3V2	AKG35_RS11920	urease subunit alpha	PMT_2236	P9313_28001
Q7V3V1	AKG35_RS11925	uroporphyrinogen-III C-methyltransferase	PMT_2237	P9313_28011
Q7V3V0	AKG35_RS11930	CbiX/SirB N-terminal domain-containing protein	PMT_2238	P9313_28021
Q7V3U9	AKG35_RS11935	ferredoxin--nitrite reductase	PMT_2239	P9313_28061
B9EST9	AKG35_RS11940	hypothetical protein	NA	NA
Q7V3U8	AKG35_RS11945	formate/nitrite transporter family protein	PMT_2240	P9313_28081
Q7TUI5	AKG35_RS11950	hypothetical protein	PMT_2241	P9313_28091
Q7TUI4	AKG35_RS11955	anthranilate phosphoribosyltransferase family protein	PMT_2242	P9313_28101
Q7V3U7	AKG35_RS11960	acetyltransferase	PMT_2243	P9313_28111
Q7V3U6	AKG35_RS11965	tetracycline resistance MFS efflux pump	PMT_2244	P9313_28121
Q7V3U5	AKG35_RS11970	polyphosphate kinase 1	PMT_2245	P9313_28131
Q7V3U4	AKG35_RS11975	RpoD/SigA family RNA polymerase sigma factor	PMT_2246	P9313_28141
Q7V3U3	AKG35_RS11980	SEC59/DGK1/VTE5 family protein	PMT_2247	P9313_28151
Q7V3U2	AKG35_RS11985	3-deoxy-7-phosphoheptulonate synthase	PMT_2248	P9313_28161
Q7V3U1	AKG35_RS11990	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	PMT_2249	P9313_28171
Q7V3U0	AKG35_RS11995	ClC family H(+)/Cl(-) exchange transporter	PMT_2250	P9313_28181
Q7V3T9	AKG35_RS12000	B12-binding domain-containing radical SAM protein	PMT_2251	P9313_28191
Q7V3T8	AKG35_RS12005	O-antigen ligase family protein	PMT_2252	P9313_28201
Q7V3T7	AKG35_RS12010	formyltetrahydrofolate deformylase	PMT_2253	P9313_28211
Q7V3T6	AKG35_RS12015	FAD-binding oxidoreductase	PMT_2254	P9313_28221
Q7V3T5	AKG35_RS12020	molecular chaperone DnaK	PMT_2255	P9313_28231
Q7V3T3	AKG35_RS12025	shikimate dehydrogenase	PMT_2257	P9313_28251
Q7V3T2	AKG35_RS12030	hypothetical protein	PMT_2258	P9313_28261
Q7V3T1	AKG35_RS12035	30S ribosomal protein S6	PMT_2259	P9313_28271
Q7V3T0	AKG35_RS12040	hypothetical protein	PMT_2260	P9313_28281
Q7V3S9	AKG35_RS12045	argininosuccinate synthase	PMT_2261	P9313_28291
Q7TTQ5	AKG35_RS12050	hypothetical protein	PMT_2262	P9313_28301
Q7V3S8	AKG35_RS12055	DUF3134 domain-containing protein	PMT_2263	P9313_28311
Q7V3S7	AKG35_RS12060	phospho-N-acetylmuramoyl-pentapeptide-transferase	PMT_2264	P9313_28321
Q7V3S6	AKG35_RS12065	hypothetical protein	PMT_2265	P9313_28331
Q7V3S5	AKG35_RS12070	hypothetical protein	PMT_2266	P9313_28341
Q7V3S4	AKG35_RS12075	formate-dependent phosphoribosylglycinamide formyltransferase	PMT_2267	P9313_28351
Q7V3S3	AKG35_RS12080	glycosyltransferase	PMT_2268	P9313_28361
Q7V3S2	AKG35_RS12085	esterase	PMT_2269	P9313_28371
Q7V3S1	AKG35_RS12090	excinuclease ABC subunit UvrA	PMT_2270	P9313_28381
Q7V3S0	AKG35_RS12095	DNA repair protein RecN	PMT_2271	P9313_28391
Q7V3R9	AKG35_RS12100	AarF/ABC1/UbiB kinase family protein	PMT_2272	P9313_28401
Q7V3R8	AKG35_RS12105	alpha/beta hydrolase	PMT_2273	P9313_28411
Q7TUI3	AKG35_RS12110	threonine synthase	PMT_2274	P9313_28421
