gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags
ALTBGP6_RS19625,,ALTBGP6_RS19625,EZ55_03987,Protein Homology,4537229,4538284,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951318.1,MBL fold metallo-hydrolase,WP_061486824.1,"GO:0016787,GO:0046872",,"hydrolase activity|0016787||IEA,metal ion binding|0046872||IEA",,,EZ55_03987
ALTBGP6_RS19630,,ALTBGP6_RS19630,EZ55_03988,Protein Homology,4538518,4539906,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951319.1,NAD-dependent succinate-semialdehyde dehydrogenase,WP_014951319.1,,,,,,EZ55_03988
yjjX,yjjX,ALTBGP6_RS19635,EZ55_03989,Protein Homology,4540187,4540732,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951320.1,inosine/xanthosine triphosphatase,WP_014951320.1,,,,,,EZ55_03989
yrfG,yrfG,ALTBGP6_RS19640,EZ55_03990,Protein Homology,4540746,4541459,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951321.1,GMP/IMP nucleotidase,WP_156087256.1,,,,,,EZ55_03990
nudE,nudE,ALTBGP6_RS19645,EZ55_03991,Protein Homology,4541531,4542094,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012520142.1,ADP compounds hydrolase NudE,WP_014951322.1,GO:0016787,,hydrolase activity|0016787||IEA,,,EZ55_03991
cysQ,cysQ,ALTBGP6_RS19650,EZ55_03992,Protein Homology,4542098,4542943,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980707.1,3'(2')%2C5'-bisphosphate nucleotidase CysQ,WP_014951323.1,"GO:0006790,GO:0000287,GO:0008441",,"magnesium ion binding|0000287||IEA,3'(2')%2C5'-bisphosphate nucleotidase activity|0008441||IEA",sulfur compound metabolic process|0006790||IEA,,EZ55_03992
ALTBGP6_RS19655,,ALTBGP6_RS19655,EZ55_03993,Protein Homology,4543071,4543655,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000039.1,YceI family protein,WP_014977782.1,,,,,,EZ55_03993
mdoH,mdoH,ALTBGP6_RS19660,EZ55_03994,Protein Homology,4543769,4545760,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951325.1,glucans biosynthesis glucosyltransferase MdoH,WP_156087257.1,,,,,,EZ55_03994
ALTBGP6_RS19665,,ALTBGP6_RS19665,EZ55_03995,Protein Homology,4545741,4547366,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951326.1,glucan biosynthesis protein,WP_156079023.1,,,,,,EZ55_03995
ALTBGP6_RS19670,,ALTBGP6_RS19670,EZ55_03996,Protein Homology,4548126,4548677,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012520147.1,outer membrane beta-barrel protein,WP_156087258.1,,,,,,EZ55_03996
ALTBGP6_RS19675,,ALTBGP6_RS19675,EZ55_03997,Protein Homology,4548731,4548967,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011233587.1,YheU family protein,WP_156087259.1,,,,,,EZ55_03997
ALTBGP6_RS19680,,ALTBGP6_RS19680,EZ55_03998,Protein Homology,4549016,4550050,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977786.1,hydrolase,WP_156087260.1,GO:0016787,,hydrolase activity|0016787||IEA,,,EZ55_03998
ALTBGP6_RS19685,,ALTBGP6_RS19685,EZ55_03999,Protein Homology,4550071,4550580,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977787.1,TIGR02444 family protein,WP_231506589.1,,,,,,EZ55_03999
ALTBGP6_RS19690,,ALTBGP6_RS19690,EZ55_04000,Protein Homology,4550561,4552513,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951331.1,ATP-binding cassette domain-containing protein,WP_039235745.1,GO:0005524,,ATP binding|0005524||IEA,,,EZ55_04000
ALTBGP6_RS19695,,ALTBGP6_RS19695,EZ55_04001,Protein Homology,4552632,4552838,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_012520152.1,YheV family putative zinc ribbon protein,WP_012520152.1,,,,,,EZ55_04001
ALTBGP6_RS19700,,ALTBGP6_RS19700,EZ55_04002,Protein Homology,4553017,4554129,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977789.1,DUF748 domain-containing protein,WP_061486831.1,,,,,,EZ55_04002
ALTBGP6_RS19705,,ALTBGP6_RS19705,EZ55_04003,Protein Homology,4554152,4554310,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012520154.1,hypothetical protein,WP_012520154.1,,,,,,EZ55_04003
ALTBGP6_RS19710,,ALTBGP6_RS19710,EZ55_04004,Protein Homology,4554594,4554842,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951333.1,SlyX family protein,WP_052234916.1,,,,,,EZ55_04004
ALTBGP6_RS19715,,ALTBGP6_RS19715,EZ55_04005,Protein Homology,4554852,4555784,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012520156.1,WD40 repeat domain-containing protein,WP_081106124.1,,,,,,EZ55_04005
fkpA,fkpA,ALTBGP6_RS19720,EZ55_04006,Protein Homology,4555982,4556767,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951335.1,FKBP-type peptidyl-prolyl cis-trans isomerase,WP_014951335.1,"GO:0006457,GO:0003755",,peptidyl-prolyl cis-trans isomerase activity|0003755||IEA,protein folding|0006457||IEA,,EZ55_04006
ALTBGP6_RS19725,,ALTBGP6_RS19725,EZ55_04007,Protein Homology,4557034,4557303,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000051.1,hypothetical protein,WP_170826521.1,,,,,,EZ55_04007
greB,greB,ALTBGP6_RS19730,EZ55_04008,Protein Homology,4557478,4557963,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000052.1,transcription elongation factor GreB,WP_014951337.1,"GO:0032784,GO:0003677",,DNA binding|0003677||IEA,regulation of DNA-templated transcription elongation|0032784||IEA,,EZ55_04008
ALTBGP6_RS19735,,ALTBGP6_RS19735,EZ55_04009,Protein Homology,4558142,4560490,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000053.1,Tex family protein,WP_061486833.1,"GO:0003676,GO:0003729,GO:0005829",cytosol|0005829||IEA,"nucleic acid binding|0003676||IEA,mRNA binding|0003729||IEA",,,EZ55_04009
ALTBGP6_RS19740,,ALTBGP6_RS19740,EZ55_04010,Protein Homology,4560605,4562086,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000054.1,tryptophan halogenase family protein,WP_015000054.1,"GO:0000166,GO:0016491",,"nucleotide binding|0000166||IEA,oxidoreductase activity|0016491||IEA",,,EZ55_04010
ALTBGP6_RS19745,,ALTBGP6_RS19745,EZ55_04011,Protein Homology,4562103,4563137,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951340.1,cupin-like domain-containing protein,WP_156087261.1,GO:0046872,,metal ion binding|0046872||IEA,,,EZ55_04011
ALTBGP6_RS19750,,ALTBGP6_RS19750,EZ55_04012,Protein Homology,4563149,4563880,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000055.1,SapC family protein,WP_156087262.1,,,,,,EZ55_04012
ALTBGP6_RS19755,,ALTBGP6_RS19755,EZ55_04013,Protein Homology,4564074,4567112,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951343.1,TonB-dependent receptor,WP_076012274.1,"GO:0006810,GO:0022857,GO:0019867",outer membrane|0019867||IEA,transmembrane transporter activity|0022857||IEA,transport|0006810||IEA,,EZ55_04013
ALTBGP6_RS19760,,ALTBGP6_RS19760,EZ55_04014,Protein Homology,4567417,4568613,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951344.1,XylR family transcriptional regulator,WP_014951344.1,"GO:0006355,GO:0003700",,DNA-binding transcription factor activity|0003700||IEA,regulation of DNA-templated transcription|0006355||IEA,,EZ55_04014
ALTBGP6_RS19765,,ALTBGP6_RS19765,EZ55_04015,Protein Homology,4568843,4570324,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951345.1,MFS transporter,WP_014951345.1,"GO:0008643,GO:0055085,GO:0015293,GO:0022857,GO:0016020",membrane|0016020||IEA,"symporter activity|0015293||IEA,transmembrane transporter activity|0022857||IEA","carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA",,EZ55_04015
ALTBGP6_RS19770,,ALTBGP6_RS19770,EZ55_04016,Protein Homology,4570335,4571363,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951346.1,glycoside hydrolase family 43 protein,WP_014951346.1,"GO:0005975,GO:0004553",,hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA,carbohydrate metabolic process|0005975||IEA,,EZ55_04016
ALTBGP6_RS19775,,ALTBGP6_RS19775,EZ55_04017,Protein Homology,4571826,4574702,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951348.1,glycosyl hydrolase 115 family protein,WP_156087263.1,,,,,,EZ55_04017
ALTBGP6_RS19780,,ALTBGP6_RS19780,EZ55_04018,Protein Homology,4575030,4576964,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000060.1,sialate O-acetylesterase,WP_156087264.1,,,,,,EZ55_04018
ALTBGP6_RS19785,,ALTBGP6_RS19785,EZ55_04019,Protein Homology,4577196,4577900,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951350.1,hypothetical protein,WP_014951350.1,,,,,,EZ55_04019
ALTBGP6_RS19790,,ALTBGP6_RS19790,EZ55_04020,Protein Homology,4577905,4581072,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951351.1,endo-1%2C4-beta-xylanase,WP_156087265.1,"GO:0005975,GO:0004553",,hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA,carbohydrate metabolic process|0005975||IEA,,EZ55_04020
ALTBGP6_RS19795,,ALTBGP6_RS19795,EZ55_04021,Protein Homology,4581169,4582149,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000062.1,aldo/keto reductase,WP_014951352.1,"GO:0016491,GO:0016616",,"oxidoreductase activity|0016491||IEA,oxidoreductase activity%2C acting on the CH-OH group of donors%2C NAD or NADP as acceptor|0016616||IEA",,,EZ55_04021
tkt,tkt,ALTBGP6_RS19800,EZ55_04022,Protein Homology,4582212,4584227,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951353.1,transketolase,WP_156087266.1,GO:0004802,,transketolase activity|0004802||IEA,,,EZ55_04022
xylA,xylA,ALTBGP6_RS19805,EZ55_04023,Protein Homology,4584332,4585651,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_007106886.1,xylose isomerase,WP_014951354.1,"GO:0042732,GO:0009045",,xylose isomerase activity|0009045||IEA,D-xylose metabolic process|0042732||IEA,,EZ55_04023
xylB,xylB,ALTBGP6_RS19810,EZ55_04024,Protein Homology,4585655,4587139,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015068490.1,xylulokinase,WP_156087384.1,"GO:0005997,GO:0004856",,D-xylulokinase activity|0004856||IEA,xylulose metabolic process|0005997||IEA,,EZ55_04024
tal,tal,ALTBGP6_RS19815,EZ55_04025,Protein Homology,4587424,4588377,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951356.1,transaldolase,WP_014951356.1,"GO:0006098,GO:0004801,GO:0005737",cytoplasm|0005737||IEA,transaldolase activity|0004801||IEA,pentose-phosphate shunt|0006098||IEA,,EZ55_04025
ALTBGP6_RS19820,,ALTBGP6_RS19820,EZ55_04026,Protein Homology,4588474,4589412,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951357.1,aldose epimerase family protein,WP_156087267.1,"GO:0005975,GO:0016853",,isomerase activity|0016853||IEA,carbohydrate metabolic process|0005975||IEA,,EZ55_04026
ALTBGP6_RS19825,,ALTBGP6_RS19825,EZ55_04027,Protein Homology,4589794,4592319,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951358.1,glycoside hydrolase family 3 protein,WP_156087268.1,"GO:0005975,GO:0004553",,hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA,carbohydrate metabolic process|0005975||IEA,,EZ55_04027
ALTBGP6_RS19830,,ALTBGP6_RS19830,EZ55_04028,Protein Homology,4592353,4593759,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000065.1,sugar porter family MFS transporter,WP_014951359.1,"GO:0008643,GO:0055085,GO:0022857,GO:0016020",membrane|0016020||IEA,transmembrane transporter activity|0022857||IEA,"carbohydrate transport|0008643||IEA,transmembrane transport|0055085||IEA",,EZ55_04028
ALTBGP6_RS19835,,ALTBGP6_RS19835,EZ55_04029,Protein Homology,4593788,4596268,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015068495.1,glycoside hydrolase family 9 protein,WP_231506590.1,"GO:0005975,GO:0004553",,hydrolase activity%2C hydrolyzing O-glycosyl compounds|0004553||IEA,carbohydrate metabolic process|0005975||IEA,,EZ55_04029
ALTBGP6_RS19840,,ALTBGP6_RS19840,EZ55_04030,Protein Homology,4596457,4598280,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951361.1,NosD domain-containing protein,WP_156087269.1,,,,,,EZ55_04030
ALTBGP6_RS19845,,ALTBGP6_RS19845,EZ55_04031,Protein Homology,4598320,4599150,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951362.1,glycoside hydrolase family 11 protein,WP_156087270.1,,,,,,EZ55_04031
ALTBGP6_RS19850,,ALTBGP6_RS19850,EZ55_04032,Protein Homology,4599264,4600820,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000069.1,alpha-N-arabinofuranosidase,WP_156087271.1,"GO:0031222,GO:0016798,GO:0046556",,"hydrolase activity%2C acting on glycosyl bonds|0016798||IEA,alpha-L-arabinofuranosidase activity|0046556||IEA",arabinan catabolic process|0031222||IEA,,EZ55_04032
ALTBGP6_RS19855,,ALTBGP6_RS19855,EZ55_04033,Protein Homology,4601411,4603189,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980721.1,C1 family peptidase,WP_156087272.1,"GO:0006508,GO:0008234",,cysteine-type peptidase activity|0008234||IEA,proteolysis|0006508||IEA,,EZ55_04033
ALTBGP6_RS19860,,ALTBGP6_RS19860,EZ55_04034,Protein Homology,4603311,4604237,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951364.1,putative metalloprotease CJM1_0395 family protein,WP_156087273.1,,,,,,EZ55_04034
ALTBGP6_RS19865,,ALTBGP6_RS19865,EZ55_04035,Protein Homology,4604252,4604569,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977793.1,hypothetical protein,WP_061096208.1,,,,,,EZ55_04035
bioH,bioH,ALTBGP6_RS19870,EZ55_04036,Protein Homology,4604747,4605556,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980724.1,pimeloyl-ACP methyl ester esterase BioH,WP_156087274.1,"GO:0009102,GO:0052689",,carboxylic ester hydrolase activity|0052689||IEA,biotin biosynthetic process|0009102||IEA,,EZ55_04036
ALTBGP6_RS19875,,ALTBGP6_RS19875,EZ55_04037,Protein Homology,4605655,4606368,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951367.1,ComF family protein,WP_014951367.1,GO:0030420,,,establishment of competence for transformation|0030420||IEA,,EZ55_04037
ALTBGP6_RS19880,,ALTBGP6_RS19880,EZ55_04038,Protein Homology,4606425,4609082,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000075.1,M14 family zinc carboxypeptidase,WP_156087275.1,"GO:0006508,GO:0004181,GO:0008270",,"metallocarboxypeptidase activity|0004181||IEA,zinc ion binding|0008270||IEA",proteolysis|0006508||IEA,,EZ55_04038
nfuA,nfuA,ALTBGP6_RS19885,EZ55_04039,Protein Homology,4609243,4609821,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_013786719.1,Fe-S biogenesis protein NfuA,WP_014951369.1,"GO:0016226,GO:0051604,GO:0051539",,4 iron%2C 4 sulfur cluster binding|0051539||IEA,"iron-sulfur cluster assembly|0016226||IEA,protein maturation|0051604||IEA",,EZ55_04039
ALTBGP6_RS19890,,ALTBGP6_RS19890,EZ55_04040,Protein Homology,4610295,4610999,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980728.1,aspartate/glutamate racemase family protein,WP_061486839.1,GO:0047661,,amino-acid racemase activity|0047661||IEA,,,EZ55_04040
ALTBGP6_RS19895,,ALTBGP6_RS19895,EZ55_04041,Protein Homology,4611087,4611470,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980729.1,VOC family protein,WP_014951372.1,,,,,,EZ55_04041
ALTBGP6_RS19900,,ALTBGP6_RS19900,EZ55_04042,Protein Homology,4611822,4612538,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980730.1,class I SAM-dependent DNA methyltransferase,WP_156087276.1,GO:1904047,,S-adenosyl-L-methionine binding|1904047||IEA,,,EZ55_04042
ALTBGP6_RS19905,,ALTBGP6_RS19905,EZ55_04043,Protein Homology,4612635,4613981,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977798.1,MATE family efflux transporter,WP_156087277.1,"GO:0006855,GO:0042910,GO:0016020",membrane|0016020||IEA,xenobiotic transmembrane transporter activity|0042910||IEA,xenobiotic transmembrane transport|0006855||IEA,,EZ55_04043
ALTBGP6_RS19910,,ALTBGP6_RS19910,EZ55_04044,Protein Homology,4614103,4615329,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951375.1,polysaccharide deacetylase family protein,WP_156087278.1,"GO:0005975,GO:0016787,GO:0016810,GO:0046872",,"hydrolase activity|0016787||IEA,hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA,metal ion binding|0046872||IEA",carbohydrate metabolic process|0005975||IEA,,EZ55_04044
ALTBGP6_RS19915,,ALTBGP6_RS19915,EZ55_04045,Protein Homology,4615409,4615996,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980733.1,GNAT family N-acetyltransferase,WP_014951376.1,"GO:0008080,GO:0016746",,"N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA",,,EZ55_04045
ALTBGP6_RS19920,,ALTBGP6_RS19920,EZ55_04046,Protein Homology,4615998,4616642,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014980734.1,SCO family protein,WP_014977801.1,GO:0046872,,metal ion binding|0046872||IEA,,,EZ55_04046
cyoE,cyoE,ALTBGP6_RS19925,EZ55_04047,Protein Homology,4616639,4617556,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000085.1,heme o synthase,WP_014980735.1,"GO:0006783,GO:0008495,GO:0016020",membrane|0016020||IEA,protoheme IX farnesyltransferase activity|0008495||IEA,heme biosynthetic process|0006783||IEA,,EZ55_04047
ALTBGP6_RS19930,,ALTBGP6_RS19930,EZ55_04048,Protein Homology,4617549,4618766,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000086.1,COX15/CtaA family protein,WP_156087279.1,"GO:0006783,GO:0017004,GO:0016491,GO:0020037,GO:0046872",,"oxidoreductase activity|0016491||IEA,heme binding|0020037||IEA,metal ion binding|0046872||IEA","heme biosynthetic process|0006783||IEA,cytochrome complex assembly|0017004||IEA",,EZ55_04048
ALTBGP6_RS19935,,ALTBGP6_RS19935,EZ55_04049,Protein Homology,4618772,4619311,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951380.1,hypothetical protein,WP_014951380.1,,,,,,EZ55_04049
ALTBGP6_RS19940,,ALTBGP6_RS19940,EZ55_04050,Protein Homology,4619304,4620008,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012518737.1,SURF1 family protein,WP_156087280.1,"GO:0033617,GO:0016020",membrane|0016020||IEA,,mitochondrial respiratory chain complex IV assembly|0033617||IEA,,EZ55_04050
ALTBGP6_RS19945,,ALTBGP6_RS19945,EZ55_04051,Protein Homology,4620054,4620263,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977805.1,DUF2909 domain-containing protein,WP_039221374.1,,,,,,EZ55_04051
ALTBGP6_RS19950,,ALTBGP6_RS19950,EZ55_04052,Protein Homology,4620279,4621172,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000090.1,cytochrome c oxidase subunit 3,WP_014951383.1,"GO:0009060,GO:0019646,GO:0004129,GO:0009055",,"cytochrome-c oxidase activity|0004129||IEA,electron transfer activity|0009055||IEA","aerobic respiration|0009060||IEA,aerobic electron transport chain|0019646||IEA",,EZ55_04052
ALTBGP6_RS19955,,ALTBGP6_RS19955,EZ55_04053,Protein Homology,4621196,4621783,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000091.1,cytochrome c oxidase assembly protein,WP_156087385.1,,,,,,EZ55_04053
ctaD,ctaD,ALTBGP6_RS19960,EZ55_04054,Protein Homology,4621931,4623559,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012518733.1,cytochrome c oxidase subunit I,WP_039228778.1,"GO:0015990,GO:0004129",,cytochrome-c oxidase activity|0004129||IEA,electron transport coupled proton transport|0015990||IEA,,EZ55_04054
coxB,coxB,ALTBGP6_RS19965,EZ55_04055,Protein Homology,4623569,4624732,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_015000093.1,cytochrome c oxidase subunit II,WP_014951386.1,"GO:0004129,GO:0016020",membrane|0016020||IEA,cytochrome-c oxidase activity|0004129||IEA,,,EZ55_04055
lexA,lexA,ALTBGP6_RS19970,EZ55_04056,Protein Homology,4625315,4625941,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_004588213.1,transcriptional repressor LexA,WP_014951387.1,"GO:0009432,GO:0045892,GO:0004252",,serine-type endopeptidase activity|0004252||IEA,"SOS response|0009432||IEA,negative regulation of DNA-templated transcription|0045892||IEA",,EZ55_04056
ALTBGP6_RS19975,,ALTBGP6_RS19975,EZ55_04057,Protein Homology,4626054,4629614,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951388.1,COG1470 family protein,WP_156087281.1,GO:0016020,membrane|0016020||IEA,,,,EZ55_04057
ALTBGP6_RS19980,,ALTBGP6_RS19980,EZ55_04058,Protein Homology,4629787,4632072,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951389.1,sensor domain-containing diguanylate cyclase,WP_156087282.1,"GO:0007165,GO:0005515,GO:0005525,GO:0046872,GO:0052621",,"protein binding|0005515||IEA,GTP binding|0005525||IEA,metal ion binding|0046872||IEA,diguanylate cyclase activity|0052621||IEA",signal transduction|0007165||IEA,,EZ55_04058
plsB,plsB,ALTBGP6_RS19985,EZ55_04059,Protein Homology,4632340,4634793,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_014951390.1,glycerol-3-phosphate 1-O-acyltransferase PlsB,WP_014951390.1,"GO:0008654,GO:0004366,GO:0005886",plasma membrane|0005886||IEA,glycerol-3-phosphate O-acyltransferase activity|0004366||IEA,phospholipid biosynthetic process|0008654||IEA,,EZ55_04059
ilvA,ilvA,ALTBGP6_RS19990,EZ55_04060,Protein Homology,4635039,4636592,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_014977809.1,threonine ammonia-lyase%2C biosynthetic,WP_014977809.1,"GO:0009097,GO:0004794",,threonine deaminase activity|0004794||IEA,isoleucine biosynthetic process|0009097||IEA,,EZ55_04060
