old_locus_tag,locus_tag_new,gene,product,has_primary_tss,antisense_tss_count,internal_tss_count,minus10_element_score,tss_distance_to_cds,resolved_locus_tag,resolution_method
PMM1627,PMED4_18371,,Putative carbohydrate kinase,False,2,0,,,PMM1627,locus_tag:old_locus_tag
PMM1628,PMED4_18381,,possible alpha/beta hydrolase superfamily,True,1,0,3.894558973,15.0,PMM1628,locus_tag:old_locus_tag
PMM1629,PMED4_18391,,"Type II alternative RNA polymerase sigma factor, sigma-70 family",True,1,0,3.076433891,15.0,PMM1629,locus_tag:old_locus_tag
PMM1630,PMED4_18401,mgtE,"MgtE family, putative magnesium transport protein",True,3,0,4.78707193,65.0,PMM1630,locus_tag:old_locus_tag
PMM1631,PMED4_18411,,conserved hypothetical protein,False,1,0,,,PMM1631,locus_tag:old_locus_tag
PMM1632,PMED4_18421,,Integral membrane protein possibly involved in chromosome condensation,False,2,1,,,PMM1632,locus_tag:old_locus_tag
PMM1633,PMED4_18431,,conserved hypothetical protein,False,0,1,,,PMM1633,locus_tag:old_locus_tag
PMM1634,PMED4_18441,gyrB,"DNA gyrase, subunit B",True,1,0,3.270970978,53.0,PMM1634,locus_tag:old_locus_tag
PMM1635,PMED4_18451,miaA,tRNA delta-2-isopentenylpyrophosphate (IPP) transferase,False,3,1,,,PMM1635,locus_tag:old_locus_tag
PMM1636,PMED4_18461,infC,Translation Initiation factor 3,False,3,0,,,PMM1636,locus_tag:old_locus_tag
PMM1637,PMED4_18471,,possible transcriptional regulator,True,4,0,4.720043179,36.0,PMM1637,locus_tag:old_locus_tag
PMM1639,PMED4_18491,secA,Preprotein translocase SecA subunit,True,4,1,4.78707193,32.0,PMM1639,locus_tag:old_locus_tag
PMM1640,PMED4_18501,,"putative acetyltransferase, GNAT family",False,2,2,,,PMM1640,locus_tag:old_locus_tag
PMM1642,PMED4_18521,,possible transcription regulator,True,0,1,4.78707193,18.0,PMM1642,locus_tag:old_locus_tag
PMM1645,PMED4_18551,,putative DNA mismatch repair protein,False,3,0,,,PMM1645,locus_tag:old_locus_tag
PMM1646,PMED4_18561,cobH,putative Precorrin-8X methylmutase CobH,False,2,0,,,PMM1646,locus_tag:old_locus_tag
PMM1647,PMED4_18571,holA,"DNA polymerase III, delta subunit",True,1,0,2.875441293,19.0,PMM1647,locus_tag:old_locus_tag
PMM1648,PMED4_18581,lysC,Aspartate kinase,True,2,0,4.423464314,0.0,PMM1648,locus_tag:old_locus_tag
PMM1649,PMED4_18591,uvrB,Excinuclease ABC subunit B (UvrB),False,2,2,,,PMM1649,locus_tag:old_locus_tag
PMM1650,PMED4_18601,,conserved hypothetical protein,False,1,2,,,PMM1650,locus_tag:old_locus_tag
PMM1651,PMED4_18611,mesJ,Predicted ATPase of the PP-loop superfamily implicated in cell cycle control,False,1,0,,,PMM1651,locus_tag:old_locus_tag
PMM1652,PMED4_18621,,Predicted hydrolase of the metallo-beta-lactamase superfamily,True,5,2,4.720043179,3.0,PMM1652,locus_tag:old_locus_tag
PMM1653,PMED4_18631,dapA,Dihydrodipicolinate synthetase,True,2,1,4.869176828,72.0,PMM1653,locus_tag:old_locus_tag
PMM1654,PMED4_18641,asd,aspartate Semialdehyde dehydrogenase,False,1,0,,,PMM1654,locus_tag:old_locus_tag
PMM1655,PMED4_18651,tig,FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase),True,0,1,3.00940514,41.0,PMM1655,locus_tag:old_locus_tag
PMM1656,PMED4_18661,clpP2,Clp protease proteolytic subunit,True,2,0,3.270970978,17.0,PMM1656,locus_tag:old_locus_tag
PMM1657,PMED4_18671,clpX,"Clp protease ATP-binding subunit, ClpX",False,1,0,,,PMM1657,locus_tag:old_locus_tag
PMM1658,PMED4_18681,dnaX,"DNA polymerase, gamma and tau subunits",False,4,1,,,PMM1658,locus_tag:old_locus_tag
PMM1659,PMED4_18691,,"Glycosyl transferase, family 2",False,2,0,,,PMM1659,locus_tag:old_locus_tag
PMM1660,PMED4_18701,,possible amidase enhancer,True,0,1,3.041366904,62.0,PMM1660,locus_tag:old_locus_tag
PMM1661,PMED4_18711,rpmI,50S ribosomal protein L35,True,0,0,3.420104627,20.0,PMM1661,locus_tag:old_locus_tag
PMM1662,PMED4_18721,rplT,50S ribosomal protein L20,True,0,0,4.720043179,43.0,PMM1662,locus_tag:old_locus_tag
PMM1663,PMED4_18731,,putative photosystem I assembly related protein Ycf37,False,1,0,,,PMM1663,locus_tag:old_locus_tag
PMM1664,PMED4_18741,thiG,thiamin biosynthesis protein,False,1,1,,,PMM1664,locus_tag:old_locus_tag
PMM1665,PMED4_18751,sqdB,sulfolipid (UDP-sulfoquinovose) biosynthesis protein,True,1,0,2.417778909,31.0,PMM1665,locus_tag:old_locus_tag
PMM1667,PMED4_18771,,conserved hypothetical protein,True,3,0,3.933879861,32.0,PMM1667,locus_tag:old_locus_tag
PMM1668,PMED4_18781,gcvP,Glycine cleavage system P-protein,False,5,2,,,PMM1668,locus_tag:old_locus_tag
PMM1669,PMED4_18791,gcsH,putative Glycine cleavage H-protein,False,0,1,,,PMM1669,locus_tag:old_locus_tag
PMM1670,PMED4_18801,,Cystathionine beta-lyase family protein involved in aluminum resistance,False,3,0,,,PMM1670,locus_tag:old_locus_tag
PMM1671,PMED4_18811,,conserved hypothetical protein,True,1,0,3.933879861,25.0,PMM1671,locus_tag:old_locus_tag
PMM1672,PMED4_18821,des9,"Fatty acid desaturase, type 1",True,2,1,4.423464314,,PMM1672,locus_tag:old_locus_tag
PMM1673,PMED4_18831,rpl9,50S ribosomal protein L9,False,2,0,,,PMM1673,locus_tag:old_locus_tag
PMM1675,PMED4_18851,gidA,Glucose inhibited division protein A,False,2,1,,,PMM1675,locus_tag:old_locus_tag
PMM1676,PMED4_18861,ubiC,4-hydroxybenzoate synthetase (chorismate lyase),False,0,1,,,PMM1676,locus_tag:old_locus_tag
PMM1677,PMED4_18881,,conserved hypothetical protein,False,0,1,,,PMM1677,locus_tag:old_locus_tag
PMM1678,PMED4_18891,,conserved hypothetical protein,True,0,0,4.720043179,15.0,PMM1678,locus_tag:old_locus_tag
PMM1680,PMED4_18911,,conserved hypothetical protein,False,1,0,,,PMM1680,locus_tag:old_locus_tag
PMM1681,PMED4_18921,,Uncharacterized conserved protein,False,1,0,,,PMM1681,locus_tag:old_locus_tag
PMM1682,PMED4_18931,valS,Valyl-tRNA synthetase,True,0,1,4.720043179,26.0,PMM1682,locus_tag:old_locus_tag
PMM1683,PMED4_18941,,conserved hypothetical,False,1,0,,,PMM1683,locus_tag:old_locus_tag
PMM1684,PMED4_18951,,MazG family protein,False,0,1,,,PMM1684,locus_tag:old_locus_tag
PMM1685,PMED4_18961,speE,putative spermidine synthase,False,0,2,,,PMM1685,locus_tag:old_locus_tag
PMM1686,PMED4_18971,speB,Arginase family,False,2,1,,,PMM1686,locus_tag:old_locus_tag
PMM1687,PMED4_18981,gcvT,putative Glycine cleavage T-protein (aminomethyl transferase),True,1,0,3.92962596,96.0,PMM1687,locus_tag:old_locus_tag
PMM1688,PMED4_18991,aspS,Aspartyl-tRNA synthetase,True,2,2,3.933879861,26.0,PMM1688,locus_tag:old_locus_tag
PMM1689,PMED4_19001,pyrG,Glutamine amidotransferase class-I:CTP synthase,False,1,0,,,PMM1689,locus_tag:old_locus_tag
PMM1690,PMED4_19011,nrdG,possible organic radical activating enzyme,False,2,0,,,PMM1690,locus_tag:old_locus_tag
PMM1691,PMED4_19021,,Predicted PP-loop superfamily ATPase,False,0,3,,,PMM1691,locus_tag:old_locus_tag
PMM1693,PMED4_19041,,Aminotransferases class-IV,False,1,2,,,PMM1693,locus_tag:old_locus_tag
PMM1694,PMED4_19051,cysG,putative uroporphyrin-III C-methyltransferase,True,1,0,3.154785248,1.0,PMM1694,locus_tag:old_locus_tag
PMM1695,PMED4_19061,,"multidrug efflux transporter, MFS family",True,1,1,3.076433891,5.0,PMM1695,locus_tag:old_locus_tag
PMM1696,PMED4_19071,ppk,putative Polyphosphate kinase,False,1,1,,,PMM1696,locus_tag:old_locus_tag
PMM1697,PMED4_19081,,"Type II alternative RNA polymerase sigma factor, sigma-70 family",True,1,1,2.312595369,25.0,PMM1697,locus_tag:old_locus_tag
PMM1698,PMED4_19091,,conserved hypothetical protein,False,1,0,,,PMM1698,locus_tag:old_locus_tag
PMM1699,PMED4_19101,aroG,DAHP synthetase class I,False,3,0,,,PMM1699,locus_tag:old_locus_tag
PMM1700,PMED4_19111,acnB,Aconitate hydratase B,False,2,1,,,PMM1700,locus_tag:old_locus_tag
PMM1701,PMED4_19121,eriC,putative chloride channel,False,2,0,,,PMM1701,locus_tag:old_locus_tag
PMM1702,PMED4_19131,purU,formyltetrahydrofolate deformylase,True,0,1,3.337999729,33.0,PMM1702,locus_tag:old_locus_tag
PMM1703,PMED4_19141,,NAD binding site:D-amino acid oxidase,True,0,1,4.78707193,57.0,PMM1703,locus_tag:old_locus_tag
PMM1704,PMED4_19151,dnaK2,"Molecular chaperone DnaK2, heat shock protein hsp70-2",True,2,0,2.127814979,20.0,PMM1704,locus_tag:old_locus_tag
PMM1705,PMED4_19161,aroE,Shikimate / quinate 5-dehydrogenase,False,2,1,,,PMM1705,locus_tag:old_locus_tag
PMM1706,PMED4_19171,rpsF,30S ribosomal protein S6,True,1,0,2.822116702,51.0,PMM1706,locus_tag:old_locus_tag
PMM1707,PMED4_19181,argG,Argininosuccinate synthase,True,2,0,4.720043179,49.0,PMM1707,locus_tag:old_locus_tag
PMM1708,PMED4_19201,,conserved hypothetical protein,True,0,0,3.566018343,16.0,PMM1708,locus_tag:old_locus_tag
PMM1709,PMED4_19211,mraY,Putativephospho-N-acetylmuramoyl-pentapeptide-transferase,False,4,1,,,PMM1709,locus_tag:old_locus_tag
PMM1710,PMED4_19221,,conserved hypothetical,True,0,0,3.92962596,22.0,PMM1710,locus_tag:old_locus_tag
PMM1712,PMED4_19241,uvrA,"Excinuclease ABC, A subunit, ATP/GTP-binding site motif A (P-loop):ABC transporter",True,3,2,4.78707193,26.0,PMM1712,locus_tag:old_locus_tag
PMM1713,PMED4_19251,recN,"DNA repair protein recN, ABC transporter",True,2,3,2.417778909,14.0,PMM1713,locus_tag:old_locus_tag
PMM1714,PMED4_19261,,possible protein kinase:ABC1 family,False,4,0,,,PMM1714,locus_tag:old_locus_tag
PMM1715,PMED4_19271,,conserved hypothetical protein,False,2,0,,,PMM1715,locus_tag:old_locus_tag
PMM1716,PMED4_19281,thrC,"Threonine synthase: Pyridoxal-5'-phosphate-dependent enzymes, beta family",False,3,0,,,PMM1716,locus_tag:old_locus_tag
PMM1803,PMED4_00781,,membrane protein,True,0,0,4.262294506,79.0,PMM1803,locus_tag:old_locus_tag
PMM1805,PMED4_00941,,Conserved hypothetical protein,True,0,0,3.00940514,14.0,PMM1805,locus_tag:old_locus_tag
PMM1807,PMED4_03101,,Conserved hypothetical protein,True,1,0,4.356435563,16.0,PMM1807,locus_tag:old_locus_tag
PMM1808,PMED4_03261,,Conserved hypothetical protein,False,1,0,,,PMM1808,locus_tag:old_locus_tag
PMM1809,PMED4_03421,,Conserved hypothetical protein,False,2,0,,,PMM1809,locus_tag:old_locus_tag
PMM1813,PMED4_03491,,Conserved hypothetical protein,True,0,0,3.933879861,16.0,PMM1813,locus_tag:old_locus_tag
PMM1815,PMED4_03531,,Conserved hypothetical protein,True,0,0,3.933879861,17.0,PMM1815,locus_tag:old_locus_tag
PMM1817,PMED4_03591,,protein family PM-16,True,0,0,3.862597209,16.0,PMM1817,locus_tag:old_locus_tag
PMM1818,PMED4_03611,,Conserved hypothetical protein,False,1,0,,,PMM1818,locus_tag:old_locus_tag
PMM1819,PMED4_03651,,Conserved hypothetical protein,True,0,0,2.875441293,0.0,PMM1819,locus_tag:old_locus_tag
PMM1821,PMED4_03741,,Hypothetical protein,True,0,1,4.869176828,0.0,PMM1821,locus_tag:old_locus_tag
PMM1822,PMED4_03751,,Conserved hypothetical protein,True,1,0,2.16346172,31.0,PMM1822,locus_tag:old_locus_tag
PMM1823,PMED4_03771,,Hypothetical protein,True,0,0,3.92962596,23.0,PMM1823,locus_tag:old_locus_tag
PMM1824,PMED4_03781,,Conserved hypothetical protein,False,1,0,,,PMM1824,locus_tag:old_locus_tag
PMM1825,PMED4_03801,,Conserved hypothetical protein,True,0,0,4.78707193,19.0,PMM1825,locus_tag:old_locus_tag
PMM1828,PMED4_03901,,Conserved hypothetical protein,False,0,1,,,PMM1828,locus_tag:old_locus_tag
PMM1831,PMED4_03981,,Conserved hypothetical protein,False,1,0,,,PMM1831,locus_tag:old_locus_tag
PMM1833,PMED4_04001,,Conserved hypothetical protein,False,1,0,,,PMM1833,locus_tag:old_locus_tag
PMM1834,PMED4_04011,,Hypothetical protein,True,0,0,4.423464314,13.0,PMM1834,locus_tag:old_locus_tag
PMM1836,PMED4_04131,,Conserved hypothetical protein,True,0,0,4.720043179,95.0,PMM1836,locus_tag:old_locus_tag
PMM1837,PMED4_04141,,Conserved hypothetical protein,False,1,0,,,PMM1837,locus_tag:old_locus_tag
PMM1838,PMED4_04151,,Conserved hypothetical protein,True,0,0,3.862597209,18.0,PMM1838,locus_tag:old_locus_tag
PMM1840,PMED4_04211,,Conserved hypothetical protein,True,0,0,4.423464314,0.0,PMM1840,locus_tag:old_locus_tag
PMM1842,PMED4_04261,,Hypothetical protein,False,1,0,,,PMM1842,locus_tag:old_locus_tag
PMM1843,PMED4_04271,,Hypothetical protein,True,0,0,3.337999729,15.0,PMM1843,locus_tag:old_locus_tag
PMM1847,PMED4_04671,,Conserved hypothetical protein,True,1,0,3.86685111,17.0,PMM1847,locus_tag:old_locus_tag
PMM1848,PMED4_04711,,Hypothetical protein,False,1,0,,,PMM1848,locus_tag:old_locus_tag
PMM1849,PMED4_04721,,Conserved hypothetical protein,True,1,0,3.420104627,215.0,PMM1849,locus_tag:old_locus_tag
PMM1851,PMED4_05301,,Conserved hypothetical protein,True,0,0,4.356435563,15.0,PMM1851,locus_tag:old_locus_tag
PMM1855,PMED4_07091,,Conserved hypothetical protein,False,1,0,,,PMM1855,locus_tag:old_locus_tag
PMM1857,PMED4_07141,,Conserved hypothetical protein,True,0,1,4.356435563,24.0,PMM1857,locus_tag:old_locus_tag
PMM1859,PMED4_07151,,Conserved hypothetical protein,True,0,0,4.720043179,10.0,PMM1859,locus_tag:old_locus_tag
PMM1860,PMED4_07411,,Conserved hypothetical protein,False,1,0,,,PMM1860,locus_tag:old_locus_tag
PMM1862,PMED4_07451,,Conserved hypothetical protein,False,1,0,,,PMM1862,locus_tag:old_locus_tag
PMM1863,PMED4_07461,,Conserved hypothetical protein,False,1,0,,,PMM1863,locus_tag:old_locus_tag
PMM1865,PMED4_07491,,Conserved hypothetical protein,False,0,1,,,PMM1865,locus_tag:old_locus_tag
PMM1867,PMED4_07521,,Conserved hypothetical protein,True,1,0,4.015984759,40.0,PMM1867,locus_tag:old_locus_tag
PMM1868,PMED4_07531,,Conserved hypothetical protein,False,1,0,,,PMM1868,locus_tag:old_locus_tag
PMM1869,PMED4_07561,,Conserved hypothetical protein,True,0,0,3.933879861,17.0,PMM1869,locus_tag:old_locus_tag
PMM1870,PMED4_07571,,Conserved hypothetical protein,False,1,0,,,PMM1870,locus_tag:old_locus_tag
PMM1871,PMED4_07601,,Conserved hypothetical protein,False,1,0,,,PMM1871,locus_tag:old_locus_tag
PMM1872,PMED4_07611,,Conserved hypothetical protein,False,1,0,,,PMM1872,locus_tag:old_locus_tag
PMM1875,PMED4_07721,,Conserved hypothetical protein,False,2,1,,,PMM1875,locus_tag:old_locus_tag
PMM1881,PMED4_08021,,Conserved hypothetical protein,True,0,0,2.550370681,64.0,PMM1881,locus_tag:old_locus_tag
PMM1882,PMED4_08131,,Hypothetical protein,False,1,1,,,PMM1882,locus_tag:old_locus_tag
PMM1884,PMED4_08151,,Conserved hypothetical protein,True,1,0,4.78707193,18.0,PMM1884,locus_tag:old_locus_tag
PMM1889,PMED4_08251,,Hypothetical protein,True,1,0,3.337999729,67.0,PMM1889,locus_tag:old_locus_tag
PMM1890,PMED4_08641,,Conserved hypothetical protein,True,0,0,3.92962596,25.0,PMM1890,locus_tag:old_locus_tag
PMM1891,PMED4_08961,,Conserved hypothetical protein,True,0,0,4.262294506,0.0,PMM1891,locus_tag:old_locus_tag
PMM1894,PMED4_09041,,Conserved hypothetical protein,True,0,0,2.875441293,18.0,PMM1894,locus_tag:old_locus_tag
PMM1895,PMED4_09051,,Hypothetical protein,False,2,0,,,PMM1895,locus_tag:old_locus_tag
PMM1899,PMED4_09331,,Conserved hypothetical protein,False,1,0,,,PMM1899,locus_tag:old_locus_tag
PMM1901,PMED4_09531,,Conserved hypothetical protein,True,0,0,4.78707193,22.0,PMM1901,locus_tag:old_locus_tag
PMM1903,PMED4_09561,,Conserved hypothetical protein,True,1,0,3.961587724,9.0,PMM1903,locus_tag:old_locus_tag
PMM1904,PMED4_09571,,Conserved hypothetical protein,True,0,0,4.720043179,32.0,PMM1904,locus_tag:old_locus_tag
PMM1905,PMED4_09581,,Conserved hypothetical protein,True,0,0,3.933879861,17.0,PMM1905,locus_tag:old_locus_tag
PMM1906,PMED4_09591,,Conserved hypothetical protein,True,0,0,4.78707193,16.0,PMM1906,locus_tag:old_locus_tag
PMM1907,PMED4_09601,,Conserved hypothetical protein,True,0,0,3.337999729,17.0,PMM1907,locus_tag:old_locus_tag
PMM1908,PMED4_09621,,Conserved hypothetical protein,True,0,0,4.720043179,76.0,PMM1908,locus_tag:old_locus_tag
PMM1910,PMED4_09651,,Conserved hypothetical protein,True,0,0,4.011730858,67.0,PMM1910,locus_tag:old_locus_tag
PMM1913,PMED4_09681,,Conserved hypothetical protein,True,0,0,3.92962596,11.0,PMM1913,locus_tag:old_locus_tag
PMM1915,PMED4_09841,,Conserved hypothetical protein,True,0,0,4.78707193,4.0,PMM1915,locus_tag:old_locus_tag
PMM1919,PMED4_10871,,Conserved hypothetical protein,False,3,0,,,PMM1919,locus_tag:old_locus_tag
PMM1922,PMED4_10901,,Conserved hypothetical protein,True,1,0,3.894558973,11.0,PMM1922,locus_tag:old_locus_tag
PMM1924,PMED4_11011,,Conserved hypothetical protein,True,0,0,4.015984759,21.0,PMM1924,locus_tag:old_locus_tag
PMM1925,PMED4_11021,,Conserved hypothetical protein,False,0,1,,,PMM1925,locus_tag:old_locus_tag
PMM1927,PMED4_11121,,Hypothetical protein,True,0,1,4.78707193,,PMM1927,locus_tag:old_locus_tag
PMM1928,PMED4_11171,,Conserved hypothetical protein,True,0,0,3.270970978,20.0,PMM1928,locus_tag:old_locus_tag
PMM1931,PMED4_11221,,Conserved hypothetical protein,True,0,0,3.597980108,23.0,PMM1931,locus_tag:old_locus_tag
PMM1934,PMED4_11311,,Conserved hypothetical protein,False,1,1,,,PMM1934,locus_tag:old_locus_tag
PMM1935,PMED4_11391,,Conserved hypothetical protein,True,0,0,4.262294506,25.0,PMM1935,locus_tag:old_locus_tag
PMM1936,PMED4_11411,,Conserved hypothetical protein,True,0,0,4.78707193,66.0,PMM1936,locus_tag:old_locus_tag
PMM1938,PMED4_11471,,Conserved hypothetical protein,True,1,0,3.337999729,3.0,PMM1938,locus_tag:old_locus_tag
PMM1940,PMED4_11531,,Conserved hypothetical protein,True,0,0,4.78707193,16.0,PMM1940,locus_tag:old_locus_tag
PMM1944,PMED4_11601,,Conserved hypothetical protein,True,1,0,4.356435563,93.0,PMM1944,locus_tag:old_locus_tag
PMM1946,PMED4_11651,,Conserved hypothetical protein,True,0,0,3.420104627,0.0,PMM1946,locus_tag:old_locus_tag
PMM1948,PMED4_11681,,Conserved hypothetical protein,False,1,0,,,PMM1948,locus_tag:old_locus_tag
PMM1953,PMED4_11891,,Conserved hypothetical protein,True,0,0,4.720043179,63.0,PMM1953,locus_tag:old_locus_tag
PMM1959,PMED4_12831,,Conserved hypothetical protein,False,1,0,,,PMM1959,locus_tag:old_locus_tag
PMM1961,PMED4_12871,,Conserved hypothetical protein,False,2,0,,,PMM1961,locus_tag:old_locus_tag
PMM1962,PMED4_12901,,Conserved hypothetical protein,False,1,0,,,PMM1962,locus_tag:old_locus_tag
PMM1963,PMED4_12921,,Conserved hypothetical protein,False,1,0,,,PMM1963,locus_tag:old_locus_tag
PMM1964,PMED4_12941,,Conserved hypothetical protein,True,0,0,2.127814979,15.0,PMM1964,locus_tag:old_locus_tag
PMM1965,PMED4_12951,,Conserved hypothetical protein,False,0,1,,,PMM1965,locus_tag:old_locus_tag
PMM1966,PMED4_13101,,Conserved hypothetical protein,True,1,0,3.337999729,16.0,PMM1966,locus_tag:old_locus_tag
PMM1967,PMED4_13231,,Conserved hypothetical protein,False,1,0,,,PMM1967,locus_tag:old_locus_tag
PMM1970,PMED4_13271,,Hypothetical protein,False,1,0,,,PMM1970,locus_tag:old_locus_tag
PMM1971,PMED4_13321,,Conserved hypothetical protein,True,1,0,3.270970978,17.0,PMM1971,locus_tag:old_locus_tag
PMM1973,PMED4_14671,,Conserved hypothetical protein,True,1,0,3.86685111,17.0,PMM1973,locus_tag:old_locus_tag
PMM1977,PMED4_15371,,Conserved hypothetical protein,True,0,0,3.108395655,35.0,PMM1977,locus_tag:old_locus_tag
PMM1980,PMED4_15451,,Conserved hypothetical protein,True,0,0,4.015984759,1.0,PMM1980,locus_tag:old_locus_tag
PMM1986,PMED4_15531,,Conserved hypothetical protein,True,0,0,3.056497011,14.0,PMM1986,locus_tag:old_locus_tag
PMM1988,PMED4_15601,,Conserved hypothetical protein,True,0,0,2.617399432,19.0,PMM1988,locus_tag:old_locus_tag
PMM1989,PMED4_15611,,Conserved hypothetical protein,True,0,0,2.060786228,21.0,PMM1989,locus_tag:old_locus_tag
PMM1992,PMED4_15651,,Conserved hypothetical protein,False,2,0,,,PMM1992,locus_tag:old_locus_tag
PMM1994,PMED4_15701,,Conserved hypothetical protein,False,1,0,,,PMM1994,locus_tag:old_locus_tag
PMM1995,PMED4_15721,,Conserved hypothetical protein,False,1,0,,,PMM1995,locus_tag:old_locus_tag
PMM1998,PMED4_15771,,Conserved hypothetical protein,False,1,0,,,PMM1998,locus_tag:old_locus_tag
PMM2001,PMED4_15801,,Conserved hypothetical protein,True,0,0,3.270970978,61.0,PMM2001,locus_tag:old_locus_tag
PMM2003,PMED4_15851,,Conserved hypothetical protein,True,0,1,4.720043179,18.0,PMM2003,locus_tag:old_locus_tag
PMM2005,PMED4_15981,,Conserved hypothetical protein,True,0,0,2.456229624,19.0,PMM2005,locus_tag:old_locus_tag
PMM2007,PMED4_16021,,Hypothetical protein,False,1,0,,,PMM2007,locus_tag:old_locus_tag
PMM2010,PMED4_16131,,Hypothetical protein,False,1,0,,,PMM2010,locus_tag:old_locus_tag
PMM2011,PMED4_16141,,Hypothetical protein,False,0,1,,,PMM2011,locus_tag:old_locus_tag
PMM2012,PMED4_16161,,Conserved hypothetical protein,True,0,0,3.933879861,18.0,PMM2012,locus_tag:old_locus_tag
PMM2013,PMED4_16221,,Conserved hypothetical protein,True,0,0,2.456229624,18.0,PMM2013,locus_tag:old_locus_tag
PMM2016,PMED4_16421,,Conserved hypothetical protein,True,0,0,4.423464314,86.0,PMM2016,locus_tag:old_locus_tag
PMM2018,PMED4_16901,,Conserved hypothetical protein,True,0,0,3.933879861,17.0,PMM2018,locus_tag:old_locus_tag
PMM2019,PMED4_18871,,Conserved hypothetical protein,True,0,0,3.933879861,31.0,PMM2019,locus_tag:old_locus_tag
PMM2020,PMED4_19191,,Conserved hypothetical protein,True,1,0,2.875441293,18.0,PMM2020,locus_tag:old_locus_tag
,PNIL34,"PNIL34,AT103",phytochrome-regulated gene,False,1,0,,,,empty
,RNA_30,tRNA-Asp1,,False,1,0,,,,empty
,RNA_33,tRNA-Thr3,,False,1,0,,,,empty
,RNA_34,tRNA-Phe1,,False,0,1,,,,empty
,RNA_36,tRNA-Arg4,,False,1,0,,,,empty
,RNA_37,tRNA-Leu4,,False,1,0,,,,empty
,Yfr25,,,False,0,1,,,,empty
,panC,,putative bifunctional enzyme; pantothenate synthetase/cytidylate kinase,False,1,0,,,,empty
,pgmI,,"Phosphoglycerate mutase, co-factor-independent (iPGM)",True,2,0,3.270970978,32.0,,empty
,ppiA,,Cyclophilin-type peptidyl-prolyl cis-trans isomerase,False,0,1,,,,empty
,psbO_134,,,False,1,0,,,,empty
,rpl1,,50S ribosomal protein L1,False,3,0,,,,empty
,rpl12,,50S ribosomal protein L7/L12,False,1,0,,,,empty
,rpl22,,50S ribosomal protein L22,False,1,0,,,,empty
,rpl23,,50S ribosomal protein L23,False,1,1,,,,empty
,rpl27,,50S ribosomal protein L27,False,1,0,,,,empty
,rps12,,30S ribosomal protein S12,True,2,0,4.423464314,26.0,,empty
,rps14,,30S Ribosomal protein S14,True,1,0,3.86685111,21.0,,empty
,rps17,,30S Ribosomal protein S17,False,1,0,,,,empty
,rps19,,30S Ribosomal protein S19,False,1,0,,,,empty
,rps1a,"rps1a, rpsA1","30S ribosomal protein S1, homolog A",True,4,1,4.869176828,76.0,,empty
