gene_names,gene,locus_tag_ncbi,locus_tag,source,start,end,strand,Note,exception,inference,product,protein_id,Ontology_term,go_component,go_function,go_process,gene_synonym,old_locus_tags,ec_numbers
SYNPCC7942_RS10980,,SYNPCC7942_RS10980,Synpcc7942_2161,Protein Homology,2243880,2244536,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244243.1,class I SAM-dependent methyltransferase,WP_011244243.1,,,,,,Synpcc7942_2161,2.1.1.-
SYNPCC7942_RS10985,,SYNPCC7942_RS10985,SYNPCC7942_RS10985,GeneMarkS-2+,2244577,2244744,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_155813921.1,,,,,,,
SYNPCC7942_RS10990,,SYNPCC7942_RS10990,Synpcc7942_2162,GeneMarkS-2+,2244725,2244934,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_039755588.1,,,,,,Synpcc7942_2162,
SYNPCC7942_RS10995,,SYNPCC7942_RS10995,Synpcc7942_2163,Protein Homology,2245037,2245525,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378348.1,hypothetical protein,WP_011378348.1,,,,,,Synpcc7942_2163,
SYNPCC7942_RS11000,,SYNPCC7942_RS11000,Synpcc7942_2164,Protein Homology,2245607,2246992,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244241.1,Rieske 2Fe-2S domain-containing protein,WP_011244241.1,GO:0051537,,2 iron%2C 2 sulfur cluster binding|0051537||IEA,,,Synpcc7942_2164,
SYNPCC7942_RS11005,,SYNPCC7942_RS11005,Synpcc7942_2165,Protein Homology,2246989,2247369,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244240.1,hypothetical protein,WP_011244240.1,,,,,,Synpcc7942_2165,
SYNPCC7942_RS11010,,SYNPCC7942_RS11010,Synpcc7942_2166,Protein Homology,2247486,2247857,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244239.1,hypothetical protein,WP_011244239.1,,,,,,Synpcc7942_2166,
SYNPCC7942_RS11015,,SYNPCC7942_RS11015,Synpcc7942_2167,Protein Homology,2248016,2248468,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244238.1,hypothetical protein,WP_011244238.1,,,,,,Synpcc7942_2167,
pcrA,pcrA,SYNPCC7942_RS11020,Synpcc7942_2168,Protein Homology,2248681,2251065,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244237.1,DNA helicase PcrA,WP_011378349.1,"GO:0006260,GO:0006281,GO:0003678,GO:0005737",cytoplasm|0005737||IEA,DNA helicase activity|0003678||IEA,"DNA replication|0006260||IEA,DNA repair|0006281||IEA",,Synpcc7942_2168,3.6.4.12
SYNPCC7942_RS11025,,SYNPCC7942_RS11025,Synpcc7942_2169,Protein Homology,2251160,2251438,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244236.1,hypothetical protein,WP_231621389.1,,,,,,Synpcc7942_2169,
SYNPCC7942_RS11030,,SYNPCC7942_RS11030,Synpcc7942_2170,Protein Homology,2251548,2251997,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378350.1,Fur family transcriptional regulator,WP_011378350.1,"GO:0006355,GO:0003677,GO:0003700,GO:0046872",,"DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA,metal ion binding|0046872||IEA",regulation of DNA-templated transcription|0006355||IEA,,Synpcc7942_2170,
SYNPCC7942_RS11035,,SYNPCC7942_RS11035,Synpcc7942_2171,Protein Homology,2252196,2252726,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244234.1,Dps family protein,WP_011244234.1,"GO:0008199,GO:0016722",,"ferric iron binding|0008199||IEA,oxidoreductase activity%2C acting on metal ions|0016722||IEA",,,Synpcc7942_2171,1.16.-.-
SYNPCC7942_RS11040,,SYNPCC7942_RS11040,Synpcc7942_2172,Protein Homology,2252961,2253221,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244233.1,Asr1405/Asl0597 family protein,WP_011244233.1,,,,,,Synpcc7942_2172,
SYNPCC7942_RS11045,,SYNPCC7942_RS11045,Synpcc7942_2173,Protein Homology,2253218,2253778,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244232.1,(2Fe-2S) ferredoxin domain-containing protein,WP_011244232.1,GO:0051536,,iron-sulfur cluster binding|0051536||IEA,,,Synpcc7942_2173,
SYNPCC7942_RS11050,,SYNPCC7942_RS11050,Synpcc7942_2174,Protein Homology,2253875,2254504,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244231.1,Crp/Fnr family transcriptional regulator,WP_011244231.1,"GO:0003677,GO:0030552",,"DNA binding|0003677||IEA,cAMP binding|0030552||IEA",,,Synpcc7942_2174,
SYNPCC7942_RS11055,,SYNPCC7942_RS11055,Synpcc7942_2175,Protein Homology,2254747,2255847,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244230.1,Fe(3+) ABC transporter substrate-binding protein,WP_011244230.1,,,,,,Synpcc7942_2175,
SYNPCC7942_RS11060,,SYNPCC7942_RS11060,Synpcc7942_2176,Protein Homology,2255951,2257096,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244229.1,NAD(P)/FAD-dependent oxidoreductase,WP_011244229.1,"GO:0016491,GO:0050660",,"oxidoreductase activity|0016491||IEA,flavin adenine dinucleotide binding|0050660||IEA",,,Synpcc7942_2176,1.-.-.-
SYNPCC7942_RS11065,,SYNPCC7942_RS11065,Synpcc7942_2177,Protein Homology,2257161,2258033,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378351.1,branched-chain amino acid ABC transporter permease,WP_039755585.1,"GO:0015803,GO:0042626,GO:0140359",,"ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA",branched-chain amino acid transport|0015803||IEA,,Synpcc7942_2177,
SYNPCC7942_RS11070,,SYNPCC7942_RS11070,Synpcc7942_2178,Protein Homology,2258054,2258395,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244227.1,phage holin family protein,WP_011244227.1,"GO:0005886,GO:0016020","plasma membrane|0005886||IEA,membrane|0016020||IEA",,,,Synpcc7942_2178,
SYNPCC7942_RS11075,,SYNPCC7942_RS11075,Synpcc7942_2179,Protein Homology,2258445,2259359,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244226.1,lipid kinase,WP_011244226.1,GO:0016301,,kinase activity|0016301||IEA,,,Synpcc7942_2179,2.7.1.-
SYNPCC7942_RS11080,,SYNPCC7942_RS11080,Synpcc7942_2180,Protein Homology,2259490,2259927,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244225.1,peroxiredoxin,WP_011244225.1,"GO:0008379,GO:0051920",,"thioredoxin peroxidase activity|0008379||IEA,peroxiredoxin activity|0051920||IEA",,,Synpcc7942_2180,1.11.1.24
SYNPCC7942_RS11085,,SYNPCC7942_RS11085,Synpcc7942_2181,Protein Homology,2259980,2261191,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378352.1,site-2 protease family protein,WP_011378352.1,,,,,,Synpcc7942_2181,
SYNPCC7942_RS11090,,SYNPCC7942_RS11090,Synpcc7942_2182,GeneMarkS-2+,2261244,2261429,-,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_011378353.1,,,,,,Synpcc7942_2182,
rnhA,rnhA,SYNPCC7942_RS11095,Synpcc7942_2183,Protein Homology,2261556,2262335,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378354.1,ribonuclease HI,WP_011378354.1,"GO:0003676,GO:0004523",,"nucleic acid binding|0003676||IEA,RNA-DNA hybrid ribonuclease activity|0004523||IEA",,,Synpcc7942_2183,3.1.26.4
SYNPCC7942_RS11100,,SYNPCC7942_RS11100,Synpcc7942_2184,Protein Homology,2262518,2263318,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244222.1,class II glutamine amidotransferase,WP_011244222.1,,,,,,Synpcc7942_2184,
SYNPCC7942_RS11105,,SYNPCC7942_RS11105,Synpcc7942_2185,Protein Homology,2263364,2263807,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244221.1,hypothetical protein,WP_199290539.1,,,,,,Synpcc7942_2185,
SYNPCC7942_RS11110,,SYNPCC7942_RS11110,Synpcc7942_2186,Protein Homology,2264073,2265710,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378355.1,cation:proton antiporter,WP_011378355.1,"GO:0006812,GO:1902600,GO:0015078,GO:0015297,GO:0016020",membrane|0016020||IEA,"proton transmembrane transporter activity|0015078||IEA,antiporter activity|0015297||IEA","monoatomic cation transport|0006812||IEA,proton transmembrane transport|1902600||IEA",,Synpcc7942_2186,
SYNPCC7942_RS11115,,SYNPCC7942_RS11115,Synpcc7942_2187,Protein Homology,2265698,2266102,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244219.1,hypothetical protein,WP_011244219.1,,,,,,Synpcc7942_2187,
SYNPCC7942_RS11120,,SYNPCC7942_RS11120,Synpcc7942_2188,Protein Homology,2266131,2267534,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244218.1,isochorismate synthase,WP_011244218.1,GO:0008909,,isochorismate synthase activity|0008909||IEA,,,Synpcc7942_2188,5.4.4.2
SYNPCC7942_RS14085,,SYNPCC7942_RS14085,Synpcc7942_2189,GeneMarkS-2+,2267637,2267882,+,,,COORDINATES: ab initio prediction:GeneMarkS-2+,hypothetical protein,WP_155813919.1,,,,,,Synpcc7942_2189,
msrB,msrB,SYNPCC7942_RS11125,Synpcc7942_2190,Protein Homology,2267935,2268357,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244217.1,peptide-methionine (R)-S-oxide reductase MsrB,WP_011244217.1,"GO:0006979,GO:0030091,GO:0033743",,peptide-methionine (R)-S-oxide reductase activity|0033743||IEA,"response to oxidative stress|0006979||IEA,protein repair|0030091||IEA",,Synpcc7942_2190,1.8.4.12
SYNPCC7942_RS11130,,SYNPCC7942_RS11130,Synpcc7942_2191,Protein Homology,2268423,2269154,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244216.1,TSUP family transporter,WP_011244216.1,GO:0016020,membrane|0016020||IEA,,,,Synpcc7942_2191,
SYNPCC7942_RS11135,,SYNPCC7942_RS11135,Synpcc7942_2192,Protein Homology,2269294,2270901,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244215.1,sensor domain-containing diguanylate cyclase,WP_011378357.1,,,,,,Synpcc7942_2192,2.7.7.65
SYNPCC7942_RS11140,,SYNPCC7942_RS11140,Synpcc7942_2193,Protein Homology,2270973,2272655,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378358.1,HD family phosphohydrolase,WP_011378358.1,,,,,,Synpcc7942_2193,
SYNPCC7942_RS11145,,SYNPCC7942_RS11145,Synpcc7942_2194,Protein Homology,2272634,2272978,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244213.1,DUF3307 domain-containing protein,WP_231621386.1,,,,,,Synpcc7942_2194,
SYNPCC7942_RS11150,,SYNPCC7942_RS11150,Synpcc7942_2195,Protein Homology,2272975,2274900,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378359.1,CHASE2 domain-containing protein,WP_011378359.1,"GO:0009975,GO:0016849,GO:0046872",,"cyclase activity|0009975||IEA,phosphorus-oxygen lyase activity|0016849||IEA,metal ion binding|0046872||IEA",,,Synpcc7942_2195,4.6.1.-
SYNPCC7942_RS11155,,SYNPCC7942_RS11155,Synpcc7942_2196,Protein Homology,2274904,2275545,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378360.1,FecR family protein,WP_011378360.1,,,,,,Synpcc7942_2196,
proB,proB,SYNPCC7942_RS11160,Synpcc7942_2197,Protein Homology,2275683,2276786,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378361.1,glutamate 5-kinase,WP_011378361.1,"GO:0006561,GO:0004349,GO:0005737",cytoplasm|0005737||IEA,glutamate 5-kinase activity|0004349||IEA,proline biosynthetic process|0006561||IEA,,Synpcc7942_2197,2.7.2.11
SYNPCC7942_RS11165,,SYNPCC7942_RS11165,Synpcc7942_2198,Protein Homology,2276800,2277930,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244209.1,DNA double-strand break repair nuclease NurA,WP_011244209.1,,,,,,Synpcc7942_2198,
SYNPCC7942_RS11170,,SYNPCC7942_RS11170,Synpcc7942_2199,Protein Homology,2277916,2280528,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378362.1,trans-splicing intein-formed DNA polymerase III subunit alpha N-terminal partner DnaE-N,WP_011378362.1,,,,,,Synpcc7942_2199,2.7.7.7
SYNPCC7942_RS11175,,SYNPCC7942_RS11175,Synpcc7942_2200,Protein Homology,2280586,2281077,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378363.1,cupin domain-containing protein,WP_011378363.1,,,,,,Synpcc7942_2200,
alr,alr,SYNPCC7942_RS11185,Synpcc7942_2201,Protein Homology,2281327,2282547,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011378364.1,alanine racemase,WP_011378364.1,"GO:0006522,GO:0009252,GO:0008784",,alanine racemase activity|0008784||IEA,"alanine metabolic process|0006522||IEA,peptidoglycan biosynthetic process|0009252||IEA",,Synpcc7942_2201,5.1.1.1
SYNPCC7942_RS11190,,SYNPCC7942_RS11190,Synpcc7942_2202,Protein Homology,2282672,2283169,+,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244205.1,HNH endonuclease,WP_011244205.1,"GO:0003676,GO:0004519,GO:0008270",,"nucleic acid binding|0003676||IEA,endonuclease activity|0004519||IEA,zinc ion binding|0008270||IEA",,,Synpcc7942_2202,
prfA,prfA,SYNPCC7942_RS11195,Synpcc7942_2203,Protein Homology,2283183,2284289,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244204.1,peptide chain release factor 1,WP_011244204.1,"GO:0006415,GO:0003747",,translation release factor activity|0003747||IEA,translational termination|0006415||IEA,,Synpcc7942_2203,
rpmE,rpmE,SYNPCC7942_RS11200,Synpcc7942_2204,Protein Homology,2284391,2284624,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011128952.1,50S ribosomal protein L31,WP_011244203.1,"GO:0006412,GO:0003735",,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2204,
rpsI,rpsI,SYNPCC7942_RS11205,Synpcc7942_2205,Protein Homology,2284655,2285062,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011936557.1,30S ribosomal protein S9,WP_011244202.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2205,
rplM,rplM,SYNPCC7942_RS11210,Synpcc7942_2206,Protein Homology,2285062,2285517,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244201.1,50S ribosomal protein L13,WP_011244201.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2206,
truA,truA,SYNPCC7942_RS11215,Synpcc7942_2207,Protein Homology,2285533,2286417,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244200.1,tRNA pseudouridine(38-40) synthase TruA,WP_011378365.1,"GO:0001522,GO:0009451,GO:0003723,GO:0009982",,"RNA binding|0003723||IEA,pseudouridine synthase activity|0009982||IEA","pseudouridine synthesis|0001522||IEA,RNA modification|0009451||IEA",,Synpcc7942_2207,5.4.99.12
rplQ,rplQ,SYNPCC7942_RS11220,Synpcc7942_2208,Protein Homology,2286420,2286770,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244199.1,50S ribosomal protein L17,WP_011244199.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2208,
SYNPCC7942_RS11225,,SYNPCC7942_RS11225,Synpcc7942_2209,Protein Homology,2286806,2287735,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244198.1,DNA-directed RNA polymerase subunit alpha,WP_011244198.1,"GO:0006351,GO:0003677,GO:0003899,GO:0046983",,"DNA binding|0003677||IEA,DNA-directed 5'-3' RNA polymerase activity|0003899||IEA,protein dimerization activity|0046983||IEA",DNA-templated transcription|0006351||IEA,,Synpcc7942_2209,2.7.7.6
rpsK,rpsK,SYNPCC7942_RS11230,Synpcc7942_2210,Protein Homology,2287781,2288173,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_012410703.1,30S ribosomal protein S11,WP_011244197.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2210,
rpsM,rpsM,SYNPCC7942_RS11235,Synpcc7942_2211,Protein Homology,2288243,2288620,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244196.1,30S ribosomal protein S13,WP_011244196.1,"GO:0006412,GO:0003723,GO:0003735,GO:0005840",ribosome|0005840||IEA,"RNA binding|0003723||IEA,structural constituent of ribosome|0003735||IEA",translation|0006412||IEA,,Synpcc7942_2211,
rpmJ,rpmJ,SYNPCC7942_RS13815,Synpcc7942_2212,Protein Homology,2288775,2288888,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006042225.1,50S ribosomal protein L36,WP_011244195.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2212,
SYNPCC7942_RS11240,,SYNPCC7942_RS11240,Synpcc7942_2213,Protein Homology,2288962,2289522,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244194.1,adenylate kinase,WP_011244194.1,,,,,,Synpcc7942_2213,
secY,secY,SYNPCC7942_RS11245,Synpcc7942_2214,Protein Homology,2289522,2290841,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244193.1,preprotein translocase subunit SecY,WP_011244193.1,"GO:0015031,GO:0043952,GO:0016020",membrane|0016020||IEA,,"protein transport|0015031||IEA,protein transport by the Sec complex|0043952||IEA",,Synpcc7942_2214,
rplO,rplO,SYNPCC7942_RS11250,Synpcc7942_2215,Protein Homology,2290963,2291406,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244192.1,50S ribosomal protein L15,WP_011244192.1,"GO:0006412,GO:0003735,GO:0015934",large ribosomal subunit|0015934||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2215,
rpsE,rpsE,SYNPCC7942_RS11255,Synpcc7942_2216,Protein Homology,2291444,2291986,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244191.1,30S ribosomal protein S5,WP_011244191.1,"GO:0006412,GO:0003735,GO:0015935",small ribosomal subunit|0015935||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2216,
rplR,rplR,SYNPCC7942_RS11260,Synpcc7942_2217,Protein Homology,2291990,2292352,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244190.1,50S ribosomal protein L18,WP_011244190.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2217,
rplF,rplF,SYNPCC7942_RS11265,Synpcc7942_2218,Protein Homology,2292352,2292891,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244189.1,50S ribosomal protein L6,WP_011244189.1,"GO:0006412,GO:0003735,GO:0019843,GO:0005840",ribosome|0005840||IEA,"structural constituent of ribosome|0003735||IEA,rRNA binding|0019843||IEA",translation|0006412||IEA,,Synpcc7942_2218,
rpsH,rpsH,SYNPCC7942_RS11270,Synpcc7942_2219,Protein Homology,2292928,2293329,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011055949.1,30S ribosomal protein S8,WP_011244188.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2219,
rplE,rplE,SYNPCC7942_RS11275,Synpcc7942_2220,Protein Homology,2293357,2293896,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244187.1,50S ribosomal protein L5,WP_011244187.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2220,
rplX,rplX,SYNPCC7942_RS11280,Synpcc7942_2221,Protein Homology,2293939,2294280,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244186.1,50S ribosomal protein L24,WP_011244186.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2221,
rplN,rplN,SYNPCC7942_RS11285,Synpcc7942_2222,Protein Homology,2294280,2294645,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_008275479.1,50S ribosomal protein L14,WP_011244185.1,"GO:0006412,GO:0003735,GO:0015934",large ribosomal subunit|0015934||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2222,
rpsQ,rpsQ,SYNPCC7942_RS11290,Synpcc7942_2223,Protein Homology,2294657,2294905,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244184.1,30S ribosomal protein S17,WP_011244184.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2223,
rpmC,rpmC,SYNPCC7942_RS11295,Synpcc7942_2224,Protein Homology,2294940,2295134,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244183.1,50S ribosomal protein L29,WP_011244183.1,"GO:0006412,GO:0003735,GO:0005840",ribosome|0005840||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2224,
rplP,rplP,SYNPCC7942_RS11300,Synpcc7942_2225,Protein Homology,2295137,2295565,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244182.1,50S ribosomal protein L16,WP_011244182.1,"GO:0006412,GO:0003735,GO:0019843",,"structural constituent of ribosome|0003735||IEA,rRNA binding|0019843||IEA",translation|0006412||IEA,,Synpcc7942_2225,
rpsC,rpsC,SYNPCC7942_RS11305,Synpcc7942_2226,Protein Homology,2295574,2296308,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244181.1,30S ribosomal protein S3,WP_011244181.1,"GO:0006412,GO:0003735",,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2226,
rplV,rplV,SYNPCC7942_RS11310,Synpcc7942_2227,Protein Homology,2296333,2296686,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244180.1,50S ribosomal protein L22,WP_011244180.1,"GO:0006412,GO:0003735,GO:0015934",large ribosomal subunit|0015934||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2227,
rpsS,rpsS,SYNPCC7942_RS11315,Synpcc7942_2228,Protein Homology,2296705,2296980,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_006849645.1,30S ribosomal protein S19,WP_011244179.1,"GO:0006412,GO:0003735,GO:0015935",small ribosomal subunit|0015935||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2228,
rplB,rplB,SYNPCC7942_RS11320,Synpcc7942_2229,Protein Homology,2297012,2297875,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_010998350.1,50S ribosomal protein L2,WP_011378366.1,"GO:0006412,GO:0003723,GO:0003735,GO:0016740,GO:0015934",large ribosomal subunit|0015934||IEA,"RNA binding|0003723||IEA,structural constituent of ribosome|0003735||IEA,transferase activity|0016740||IEA",translation|0006412||IEA,,Synpcc7942_2229,
SYNPCC7942_RS11325,,SYNPCC7942_RS11325,Synpcc7942_2230,Protein Homology,2297905,2298207,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244177.1,50S ribosomal protein L23,WP_011244177.1,,,,,,Synpcc7942_2230,
rplD,rplD,SYNPCC7942_RS11330,Synpcc7942_2231,Protein Homology,2298200,2298832,-,,,COORDINATES: similar to AA sequence:RefSeq:WP_011244176.1,50S ribosomal protein L4,WP_011244176.1,"GO:0006412,GO:0003735,GO:0022625",cytosolic large ribosomal subunit|0022625||IEA,structural constituent of ribosome|0003735||IEA,translation|0006412||IEA,,Synpcc7942_2231,
